TIMESTAMP,NTX13198_OPEN_PRICE_USD,NTX13198_HIGH_PRICE_USD,NTX13198_LOW_PRICE_USD,NTX13198_CLOSE_PRICE_USD,NTX13198_VOLUME_USD,NTX13198_DIVIDENDS_USD,NTX13198_STOCK_SPLITS_USD
2021-11-29 00:00:00+00:00,0.13961799442768097,0.2229360044002533,0.13871900737285614,0.17027400434017181,1496841,0.0,0.0
2021-11-30 00:00:00+00:00,0.17031200230121613,0.23982000350952148,0.15879300236701965,0.19350099563598633,1099174,0.0,0.0
2021-12-01 00:00:00+00:00,0.19350099563598633,0.2118390053510666,0.17258599400520325,0.18296800553798676,258622,0.0,0.0
2021-12-02 00:00:00+00:00,0.18297499418258667,0.1879570037126541,0.14550699293613434,0.1674409955739975,229920,0.0,0.0
2021-12-03 00:00:00+00:00,0.16737000644207,0.1889529973268509,0.15121500194072723,0.15148599445819855,239081,0.0,0.0
2021-12-04 00:00:00+00:00,0.1514350026845932,0.16408799588680267,0.1321450024843216,0.14494499564170837,510893,0.0,0.0
2021-12-05 00:00:00+00:00,0.1449660062789917,0.1595650017261505,0.13995899260044098,0.14684799313545227,79728,0.0,0.0
2021-12-06 00:00:00+00:00,0.1469080001115799,0.1472799926996231,0.12696899473667145,0.1385989934206009,54632,0.0,0.0
2021-12-07 00:00:00+00:00,0.13859200477600098,0.1413010060787201,0.12384600192308426,0.13278399407863617,137393,0.0,0.0
2021-12-08 00:00:00+00:00,0.13278800249099731,0.13503199815750122,0.11336799710988998,0.12716299295425415,150184,0.0,0.0
2021-12-09 00:00:00+00:00,0.1271660029888153,0.14559200406074524,0.11381500214338303,0.11381500214338303,144487,0.0,0.0
2021-12-10 00:00:00+00:00,0.1137470006942749,0.16078700125217438,0.11318600177764893,0.14255599677562714,334839,0.0,0.0
2021-12-11 00:00:00+00:00,0.14251600205898285,0.14854499697685242,0.1286579966545105,0.1332709938287735,120101,0.0,0.0
2021-12-12 00:00:00+00:00,0.13321800529956818,0.14342500269412994,0.11926200240850449,0.13492299616336823,133563,0.0,0.0
2021-12-13 00:00:00+00:00,0.13495099544525146,0.1420540064573288,0.11823499947786331,0.12557199597358704,75271,0.0,0.0
2021-12-14 00:00:00+00:00,0.1255349963903427,0.13478800654411316,0.12540200352668762,0.12892000377178192,21981,0.0,0.0
2021-12-15 00:00:00+00:00,0.12894099950790405,0.14318400621414185,0.11580199748277664,0.12341900169849396,74221,0.0,0.0
2021-12-16 00:00:00+00:00,0.12341900169849396,0.13579200208187103,0.12341800332069397,0.12378299981355667,54526,0.0,0.0
2021-12-17 00:00:00+00:00,0.12365099787712097,0.13743199408054352,0.12239400297403336,0.12793099880218506,36442,0.0,0.0
2021-12-18 00:00:00+00:00,0.12794800102710724,0.1355929970741272,0.1257680058479309,0.1353899985551834,29010,0.0,0.0
2021-12-19 00:00:00+00:00,0.13537900149822235,0.13755400478839874,0.117808997631073,0.1219170019030571,89742,0.0,0.0
2021-12-20 00:00:00+00:00,0.1219019964337349,0.1318800002336502,0.12133300304412842,0.12622199952602386,93770,0.0,0.0
2021-12-21 00:00:00+00:00,0.1261949986219406,0.1308950036764145,0.11673200130462646,0.13082699477672577,53549,0.0,0.0
2021-12-22 00:00:00+00:00,0.13077600300312042,0.13394899666309357,0.10220099985599518,0.11630699783563614,182144,0.0,0.0
2021-12-23 00:00:00+00:00,0.11627800017595291,0.1270570009946823,0.10256300121545792,0.11005000025033951,294331,0.0,0.0
2021-12-24 00:00:00+00:00,0.1100120022892952,0.12983199954032898,0.10924600064754486,0.1290230005979538,194531,0.0,0.0
2021-12-25 00:00:00+00:00,0.12913699448108673,0.13618899881839752,0.11590500175952911,0.12041500210762024,61054,0.0,0.0
2021-12-26 00:00:00+00:00,0.11997000128030777,0.13260899484157562,0.07080800086259842,0.11570800095796585,771967,0.0,0.0
2021-12-27 00:00:00+00:00,0.11572200059890747,0.12189199775457382,0.09020400047302246,0.10158500075340271,201273,0.0,0.0
2021-12-28 00:00:00+00:00,0.10159099847078323,0.11113599687814713,0.08167299628257751,0.09918899834156036,1080576,0.0,0.0
2021-12-29 00:00:00+00:00,0.09917999804019928,0.0994340032339096,0.07531800121068954,0.08343400061130524,157911,0.0,0.0
2021-12-30 00:00:00+00:00,0.08336900174617767,0.10276199877262115,0.08199899643659592,0.098471999168396,110561,0.0,0.0
2021-12-31 00:00:00+00:00,0.09849599748849869,0.115727998316288,0.0932610034942627,0.0952410027384758,489555,0.0,0.0
2022-01-01 00:00:00+00:00,0.0952410027384758,0.10746700316667557,0.09431099891662598,0.10746700316667557,43899,0.0,0.0
2022-01-02 00:00:00+00:00,0.10746700316667557,0.12058199942111969,0.10602100193500519,0.10958600044250488,439295,0.0,0.0
2022-01-03 00:00:00+00:00,0.10958600044250488,0.10962200164794922,0.09683600068092346,0.0983159989118576,119169,0.0,0.0
2022-01-04 00:00:00+00:00,0.0983159989118576,0.09833899885416031,0.0927869975566864,0.09638199955224991,25571,0.0,0.0
2022-01-05 00:00:00+00:00,0.09638199955224991,0.09923999756574631,0.07777799665927887,0.08245600014925003,183582,0.0,0.0
2022-01-06 00:00:00+00:00,0.08245600014925003,0.08807100355625153,0.07579299807548523,0.07995100319385529,76249,0.0,0.0
2022-01-07 00:00:00+00:00,0.07995100319385529,0.10175099968910217,0.07417300343513489,0.09411200135946274,315383,0.0,0.0
2022-01-08 00:00:00+00:00,0.09411299973726273,0.10054200142621994,0.07773999869823456,0.08254799991846085,213643,0.0,0.0
2022-01-09 00:00:00+00:00,0.08254799991846085,0.09565100073814392,0.07440699636936188,0.0838249996304512,179809,0.0,0.0
2022-01-10 00:00:00+00:00,0.0838249996304512,0.08940000087022781,0.06562499701976776,0.08164899796247482,132066,0.0,0.0
2022-01-11 00:00:00+00:00,0.08164799958467484,0.10486599802970886,0.069923996925354,0.08198200166225433,228831,0.0,0.0
2022-01-12 00:00:00+00:00,0.08198200166225433,0.08292499929666519,0.07812400162220001,0.08269300311803818,73453,0.0,0.0
