TIMESTAMP,NEX29827_OPEN_PRICE_USD,NEX29827_HIGH_PRICE_USD,NEX29827_LOW_PRICE_USD,NEX29827_CLOSE_PRICE_USD,NEX29827_VOLUME_USD,NEX29827_DIVIDENDS_USD,NEX29827_STOCK_SPLITS_USD
2024-03-13 00:00:00+00:00,0.05048000067472458,0.06511200219392776,0.04413900151848793,0.05786899849772453,4181731,0.0,0.0
2024-03-14 00:00:00+00:00,0.0553940013051033,0.05940600112080574,0.041742000728845596,0.04830700159072876,1817176,0.0,0.0
2024-03-15 00:00:00+00:00,0.04830700159072876,0.06077900156378746,0.03777100145816803,0.058685000985860825,1808268,0.0,0.0
2024-03-16 00:00:00+00:00,0.058685000985860825,0.062477000057697296,0.0401809997856617,0.046115998178720474,1010232,0.0,0.0
2024-03-17 00:00:00+00:00,0.046115998178720474,0.05122099816799164,0.034584999084472656,0.04021700099110603,1014275,0.0,0.0
2024-03-18 00:00:00+00:00,0.03828899934887886,0.04414600133895874,0.029896000400185585,0.03373999893665314,1194676,0.0,0.0
2024-03-19 00:00:00+00:00,0.029975000768899918,0.03654500097036362,0.02995399944484234,0.030912000685930252,653733,0.0,0.0
2024-03-20 00:00:00+00:00,0.030912000685930252,0.05083100125193596,0.027015000581741333,0.04879099875688553,1080180,0.0,0.0
2024-03-21 00:00:00+00:00,0.04879099875688553,0.05154300108551979,0.03621299937367439,0.043547000735998154,1016748,0.0,0.0
2024-03-22 00:00:00+00:00,0.043547000735998154,0.04396999999880791,0.0344729982316494,0.03820699825882912,582034,0.0,0.0
2024-03-23 00:00:00+00:00,0.038318999111652374,0.04519300162792206,0.035638000816106796,0.03964199870824814,616469,0.0,0.0
2024-03-24 00:00:00+00:00,0.03964199870824814,0.05970599874854088,0.038040999323129654,0.054062001407146454,1585483,0.0,0.0
2024-03-25 00:00:00+00:00,0.054062001407146454,0.06169699877500534,0.04462900012731552,0.05368499830365181,1802016,0.0,0.0
2024-03-26 00:00:00+00:00,0.05368499830365181,0.058873001486063004,0.04200800135731697,0.05258699879050255,1789360,0.0,0.0
2024-03-27 00:00:00+00:00,0.05258699879050255,0.05258699879050255,0.039879001677036285,0.0400100015103817,1224541,0.0,0.0
2024-03-28 00:00:00+00:00,0.0400100015103817,0.04538099840283394,0.03606000170111656,0.03868899866938591,1347702,0.0,0.0
2024-03-29 00:00:00+00:00,0.03868899866938591,0.048503998667001724,0.03479199856519699,0.04710099846124649,936329,0.0,0.0
2024-03-30 00:00:00+00:00,0.04710099846124649,0.04816199839115143,0.035760000348091125,0.03780899941921234,826603,0.0,0.0
2024-03-31 00:00:00+00:00,0.03780899941921234,0.04362399876117706,0.03725599870085716,0.04098000004887581,701427,0.0,0.0
2024-04-01 00:00:00+00:00,0.04098000004887581,0.04654200002551079,0.03435700014233589,0.04358899965882301,1109329,0.0,0.0
2024-04-02 00:00:00+00:00,0.04358899965882301,0.04358899965882301,0.03219899907708168,0.033911000937223434,814660,0.0,0.0
2024-04-03 00:00:00+00:00,0.033911000937223434,0.035599999129772186,0.030758999288082123,0.03376000002026558,701068,0.0,0.0
2024-04-04 00:00:00+00:00,0.03376000002026558,0.044812001287937164,0.031067000702023506,0.04200899973511696,1151241,0.0,0.0
2024-04-05 00:00:00+00:00,0.04200899973511696,0.045256998389959335,0.03438600152730942,0.03728700056672096,839089,0.0,0.0
2024-04-06 00:00:00+00:00,0.03728700056672096,0.037362001836299896,0.0326399989426136,0.03457900136709213,491432,0.0,0.0
2024-04-07 00:00:00+00:00,0.03457900136709213,0.03579000011086464,0.02999899908900261,0.031139999628067017,463353,0.0,0.0
2024-04-08 00:00:00+00:00,0.031139999628067017,0.03331200033426285,0.026568999513983727,0.026631999760866165,865334,0.0,0.0
2024-04-09 00:00:00+00:00,0.026631999760866165,0.02772499993443489,0.013662000186741352,0.01539700012654066,2367021,0.0,0.0
2024-04-10 00:00:00+00:00,0.01539700012654066,0.024855999276041985,0.012873000465333462,0.023117000237107277,1353345,0.0,0.0
