TIMESTAMP,TREMP_OPEN_PRICE_USD,TREMP_HIGH_PRICE_USD,TREMP_LOW_PRICE_USD,TREMP_CLOSE_PRICE_USD,TREMP_VOLUME_USD,TREMP_DIVIDENDS_USD,TREMP_STOCK_SPLITS_USD
2024-03-08 00:00:00+00:00,0.12290599942207336,0.17672400176525116,0.07520999759435654,0.1609259992837906,16943633,0.0,0.0
2024-03-09 00:00:00+00:00,0.1606989949941635,0.3982680141925812,0.12777400016784668,0.354900985956192,18590718,0.0,0.0
2024-03-10 00:00:00+00:00,0.3564859926700592,0.45963698625564575,0.2559730112552643,0.28378400206565857,20273315,0.0,0.0
2024-03-11 00:00:00+00:00,0.28395700454711914,0.4384729862213135,0.24108999967575073,0.3274179995059967,16126832,0.0,0.0
2024-03-12 00:00:00+00:00,0.3281030058860779,0.3291029930114746,0.15713800489902496,0.20141200721263885,14365463,0.0,0.0
2024-03-13 00:00:00+00:00,0.20117700099945068,0.5266939997673035,0.17549000680446625,0.3914420008659363,27701588,0.0,0.0
2024-03-14 00:00:00+00:00,0.4228839874267578,0.6277890205383301,0.3814679980278015,0.5001299977302551,31228651,0.0,0.0
2024-03-15 00:00:00+00:00,0.5011150240898132,0.5640900135040283,0.3063029944896698,0.43140000104904175,24764251,0.0,0.0
2024-03-16 00:00:00+00:00,0.43140000104904175,0.4600810110569,0.2284190058708191,0.29013898968696594,19365385,0.0,0.0
2024-03-17 00:00:00+00:00,0.2896119952201843,0.39785000681877136,0.2114419937133789,0.37890198826789856,9642111,0.0,0.0
2024-03-18 00:00:00+00:00,0.32877400517463684,0.3295919895172119,0.17077100276947021,0.19483600556850433,9472953,0.0,0.0
2024-03-19 00:00:00+00:00,0.2065500020980835,0.24381600320339203,0.14195099472999573,0.16822099685668945,6072691,0.0,0.0
2024-03-20 00:00:00+00:00,0.16854999959468842,0.29523301124572754,0.1662749946117401,0.25664401054382324,10235401,0.0,0.0
2024-03-21 00:00:00+00:00,0.25664401054382324,0.3648419976234436,0.21468600630760193,0.2646540105342865,10149454,0.0,0.0
2024-03-22 00:00:00+00:00,0.2646990120410919,0.36886900663375854,0.20273999869823456,0.21393799781799316,9084179,0.0,0.0
2024-03-23 00:00:00+00:00,0.21411600708961487,0.25129300355911255,0.18953800201416016,0.193013995885849,3810047,0.0,0.0
2024-03-24 00:00:00+00:00,0.19344599545001984,0.3294920027256012,0.1752289980649948,0.2669990062713623,7802521,0.0,0.0
2024-03-25 00:00:00+00:00,0.26632198691368103,0.5127149820327759,0.2593890130519867,0.384117990732193,21752925,0.0,0.0
2024-03-26 00:00:00+00:00,0.384117990732193,0.45595699548721313,0.35714098811149597,0.36613699793815613,9674332,0.0,0.0
2024-03-27 00:00:00+00:00,0.366456001996994,0.5793709754943848,0.3601999878883362,0.5337409973144531,14801803,0.0,0.0
2024-03-28 00:00:00+00:00,0.5337340235710144,0.8442270159721375,0.4769029915332794,0.7035080194473267,26258664,0.0,0.0
2024-03-29 00:00:00+00:00,0.7044060230255127,0.9891250133514404,0.6759049892425537,0.7310730218887329,26554991,0.0,0.0
2024-03-30 00:00:00+00:00,0.7328940033912659,1.049692988395691,0.6348900198936462,0.6806889772415161,14907511,0.0,0.0
2024-03-31 00:00:00+00:00,0.6806269884109497,0.8409640192985535,0.6561499834060669,0.7055879831314087,11670226,0.0,0.0
2024-04-01 00:00:00+00:00,0.7054650187492371,0.7104719877243042,0.5479140281677246,0.5686010122299194,9590879,0.0,0.0
2024-04-02 00:00:00+00:00,0.5685480237007141,0.6030300259590149,0.3316609859466553,0.5165429711341858,17038928,0.0,0.0
2024-04-03 00:00:00+00:00,0.5175420045852661,0.8100060224533081,0.4837520122528076,0.636227011680603,14859485,0.0,0.0
2024-04-04 00:00:00+00:00,0.6369590163230896,0.9696710109710693,0.6164630055427551,0.8217200040817261,27676453,0.0,0.0
2024-04-05 00:00:00+00:00,0.8235589861869812,0.935359001159668,0.6700530052185059,0.7147729992866516,16252126,0.0,0.0
2024-04-06 00:00:00+00:00,0.7159479856491089,0.9150109887123108,0.7034050226211548,0.7480810284614563,11179222,0.0,0.0
2024-04-07 00:00:00+00:00,0.753013014793396,0.9221199750900269,0.7157490253448486,0.7207819819450378,6907589,0.0,0.0
2024-04-08 00:00:00+00:00,0.7205479741096497,0.8509309887886047,0.6589149832725525,0.7973170280456543,10729887,0.0,0.0
2024-04-09 00:00:00+00:00,0.7972049713134766,0.8958349823951721,0.6991549730300903,0.700626015663147,7159320,0.0,0.0
2024-04-10 00:00:00+00:00,0.6991890072822571,0.7309669852256775,0.6427980065345764,0.7211909890174866,6402235,0.0,0.0
2024-04-11 00:00:00+00:00,0.7217640280723572,0.7238820195198059,0.519819974899292,0.5492560267448425,6746353,0.0,0.0
2024-04-12 00:00:00+00:00,0.5492560267448425,0.5705159902572632,0.4017370045185089,0.43171000480651855,8836480,0.0,0.0
2024-04-13 00:00:00+00:00,0.43292298913002014,0.4565339982509613,0.2450920045375824,0.4093480110168457,9484953,0.0,0.0
2024-04-14 00:00:00+00:00,0.4093180000782013,0.5410079956054688,0.37134701013565063,0.535256028175354,7858850,0.0,0.0
2024-04-15 00:00:00+00:00,0.5385029911994934,0.5539829730987549,0.37798601388931274,0.38637199997901917,4107989,0.0,0.0
2024-04-16 00:00:00+00:00,0.38637199997901917,0.4269390106201172,0.31204599142074585,0.41410401463508606,5422815,0.0,0.0
2024-04-17 00:00:00+00:00,0.41233599185943604,0.42524999380111694,0.2761319875717163,0.3019750118255615,5665638,0.0,0.0
2024-04-18 00:00:00+00:00,0.3019750118255615,0.3667120039463043,0.29178598523139954,0.3582470118999481,3022057,0.0,0.0
2024-04-19 00:00:00+00:00,0.35808300971984863,0.40995800495147705,0.2895140051841736,0.3796589970588684,4201463,0.0,0.0
2024-04-20 00:00:00+00:00,0.3796589970588684,0.39267900586128235,0.3349429965019226,0.3575980067253113,2185132,0.0,0.0
2024-04-21 00:00:00+00:00,0.35970601439476013,0.4073449969291687,0.35052400827407837,0.3563610017299652,1943566,0.0,0.0
2024-04-22 00:00:00+00:00,0.35624900460243225,0.39203500747680664,0.28829801082611084,0.33262598514556885,4879815,0.0,0.0
2024-04-23 00:00:00+00:00,0.33282899856567383,0.36730700731277466,0.28662198781967163,0.34956398606300354,3600328,0.0,0.0
2024-04-24 00:00:00+00:00,0.3521290123462677,0.4047810137271881,0.3035300076007843,0.3201279938220978,3160802,0.0,0.0
2024-04-25 00:00:00+00:00,0.3208729922771454,0.3273029923439026,0.29369300603866577,0.3024570047855377,2848693,0.0,0.0
2024-04-26 00:00:00+00:00,0.3024689853191376,0.42702800035476685,0.28620800375938416,0.3147769868373871,7746698,0.0,0.0
2024-04-27 00:00:00+00:00,0.3147769868373871,0.3400450050830841,0.2967660129070282,0.30146899819374084,2876436,0.0,0.0
2024-04-28 00:00:00+00:00,0.30146899819374084,0.30969300866127014,0.2720760107040405,0.275736004114151,3506443,0.0,0.0
2024-04-29 00:00:00+00:00,0.2763940095901489,0.2796890139579773,0.2215300053358078,0.23938100039958954,5528431,0.0,0.0
2024-04-30 00:00:00+00:00,0.24011699855327606,0.2500160038471222,0.2001029998064041,0.22451500594615936,2830595,0.0,0.0
2024-05-01 00:00:00+00:00,0.2245350033044815,0.32792600989341736,0.18714100122451782,0.28129899501800537,4540383,0.0,0.0
2024-05-02 00:00:00+00:00,0.28196200728416443,0.34184300899505615,0.24330300092697144,0.3081029951572418,4239597,0.0,0.0
2024-05-03 00:00:00+00:00,0.29909300804138184,0.4045020043849945,0.29202398657798767,0.38923099637031555,5373440,0.0,0.0
2024-05-04 00:00:00+00:00,0.38944000005722046,0.3932720124721527,0.33542600274086,0.35208800435066223,3096403,0.0,0.0
2024-05-05 00:00:00+00:00,0.35208800435066223,0.3597080111503601,0.318901002407074,0.329008013010025,1833580,0.0,0.0
2024-05-06 00:00:00+00:00,0.3289729952812195,0.40092599391937256,0.32229599356651306,0.3280720114707947,2601776,0.0,0.0
2024-05-07 00:00:00+00:00,0.3280630111694336,0.3426850140094757,0.26666200160980225,0.2681410014629364,2909606,0.0,0.0
2024-05-08 00:00:00+00:00,0.26866599917411804,0.31711098551750183,0.25001001358032227,0.3159239888191223,3163079,0.0,0.0
2024-05-09 00:00:00+00:00,0.3159239888191223,0.8130189776420593,0.31279000639915466,0.5352569818496704,50083477,0.0,0.0
2024-05-10 00:00:00+00:00,0.5377960205078125,0.8031449913978577,0.5359470248222351,0.6395699977874756,15433213,0.0,0.0
2024-05-11 00:00:00+00:00,0.6397609710693359,0.6965919733047485,0.46310800313949585,0.5048390030860901,8818536,0.0,0.0
2024-05-12 00:00:00+00:00,0.5028539896011353,0.7198629975318909,0.5011289715766907,0.5635979771614075,7702728,0.0,0.0
2024-05-13 00:00:00+00:00,0.5746880173683167,0.6780179738998413,0.5260779857635498,0.6005169749259949,8375986,0.0,0.0
2024-05-14 00:00:00+00:00,0.6005169749259949,0.6251689791679382,0.4955900013446808,0.5198820233345032,6555579,0.0,0.0
2024-05-15 00:00:00+00:00,0.5201079845428467,0.7174239754676819,0.50621497631073,0.6751049757003784,11739751,0.0,0.0
2024-05-16 00:00:00+00:00,0.675171971321106,1.005789041519165,0.6704850196838379,0.8251559734344482,24609766,0.0,0.0
2024-05-17 00:00:00+00:00,0.8251559734344482,1.1250989437103271,0.8251559734344482,1.0033960342407227,22820044,0.0,0.0
2024-05-18 00:00:00+00:00,1.0033960342407227,1.1797219514846802,0.8439750075340271,1.1385149955749512,15550328,0.0,0.0
2024-05-19 00:00:00+00:00,1.1405930519104004,1.2527650594711304,0.935483992099762,0.9999690055847168,16255534,0.0,0.0
2024-05-20 00:00:00+00:00,1.0124759674072266,1.5014489889144897,0.9890210032463074,1.2052489519119263,31733395,0.0,0.0
2024-05-21 00:00:00+00:00,1.2053099870681763,1.461601972579956,1.069553017616272,1.3386280536651611,25444559,0.0,0.0
2024-05-22 00:00:00+00:00,1.3392579555511475,1.4309040307998657,1.112375020980835,1.1351430416107178,18249546,0.0,0.0
2024-05-23 00:00:00+00:00,1.135388970375061,1.189026951789856,1.0100150108337402,1.1130720376968384,15639472,0.0,0.0
2024-05-24 00:00:00+00:00,1.1134350299835205,1.1241430044174194,0.9258949756622314,0.9815999865531921,13163028,0.0,0.0
2024-05-25 00:00:00+00:00,0.9816009998321533,1.15762197971344,0.8708580136299133,1.1243679523468018,12615116,0.0,0.0
2024-05-26 00:00:00+00:00,1.1243679523468018,1.3578139543533325,1.0341789722442627,1.0612859725952148,20942229,0.0,0.0
2024-05-27 00:00:00+00:00,1.0617170333862305,1.3126330375671387,0.9968649744987488,1.2209359407424927,26496935,0.0,0.0
2024-05-28 00:00:00+00:00,1.2209500074386597,1.2624750137329102,1.0378429889678955,1.107239007949829,22190953,0.0,0.0
2024-05-29 00:00:00+00:00,1.1075899600982666,1.2129780054092407,1.0233149528503418,1.0962740182876587,19560387,0.0,0.0
2024-05-30 00:00:00+00:00,1.091418981552124,1.2757209539413452,0.9081820249557495,1.2055829763412476,23923066,0.0,0.0
2024-05-31 00:00:00+00:00,1.3207679986953735,1.3207679986953735,1.1021820306777954,1.1201610565185547,21101149,0.0,0.0
2024-06-01 00:00:00+00:00,1.1235120296478271,1.139920949935913,1.0710159540176392,1.1138709783554077,14595358,0.0,0.0
2024-06-02 00:00:00+00:00,1.1141250133514404,1.2324939966201782,1.11257004737854,1.207034945487976,16301977,0.0,0.0
2024-06-03 00:00:00+00:00,1.2070419788360596,1.212638020515442,1.1010119915008545,1.1248409748077393,20316575,0.0,0.0
2024-06-04 00:00:00+00:00,1.1234159469604492,1.2951630353927612,1.11968994140625,1.2951630353927612,18938898,0.0,0.0
2024-06-05 00:00:00+00:00,1.2893890142440796,1.6485199928283691,1.281883955001831,1.3724969625473022,33874941,0.0,0.0
2024-06-06 00:00:00+00:00,1.3718940019607544,1.392846941947937,1.0989669561386108,1.0991419553756714,26717908,0.0,0.0
2024-06-07 00:00:00+00:00,1.0507750511169434,1.2079509496688843,0.9894279837608337,1.151028037071228,31444761,0.0,0.0
2024-06-08 00:00:00+00:00,1.148864984512329,1.2976969480514526,1.1178749799728394,1.1907240152359009,21574128,0.0,0.0
2024-06-09 00:00:00+00:00,1.1906369924545288,1.2320469617843628,1.129086971282959,1.176164984703064,13074782,0.0,0.0
2024-06-10 00:00:00+00:00,1.1762590408325195,1.2083189487457275,1.052901029586792,1.0592069625854492,17652576,0.0,0.0
2024-06-11 00:00:00+00:00,1.0586520433425903,1.0652910470962524,0.9209589958190918,0.9298269748687744,26904125,0.0,0.0
2024-06-12 00:00:00+00:00,0.9296540021896362,1.1990870237350464,0.890699028968811,1.0494370460510254,27739074,0.0,0.0
2024-06-13 00:00:00+00:00,1.0508249998092651,1.0574259757995605,0.8951039910316467,0.906266987323761,19532434,0.0,0.0
2024-06-14 00:00:00+00:00,0.9064120054244995,0.9903900027275085,0.8762530088424683,0.9283400177955627,18111544,0.0,0.0
2024-06-15 00:00:00+00:00,0.9275590181350708,1.0709739923477173,0.9271669983863831,0.9724199771881104,16584115,0.0,0.0
2024-06-16 00:00:00+00:00,0.972428023815155,1.0809359550476074,0.9547190070152283,1.0701539516448975,13304159,0.0,0.0
2024-06-17 00:00:00+00:00,1.0703489780426025,1.0780129432678223,0.8177319765090942,0.82955002784729,21369212,0.0,0.0
2024-06-18 00:00:00+00:00,0.8253120183944702,0.8253120183944702,0.4957819879055023,0.6679319739341736,43566899,0.0,0.0
2024-06-19 00:00:00+00:00,0.6679329872131348,0.7943080067634583,0.573727011680603,0.5737280249595642,25432095,0.0,0.0
2024-06-20 00:00:00+00:00,0.5737280249595642,0.6570219993591309,0.4878929853439331,0.5540689826011658,19394830,0.0,0.0
2024-06-21 00:00:00+00:00,0.5568320155143738,0.5978839993476868,0.428723007440567,0.48983100056648254,16446312,0.0,0.0
2024-06-22 00:00:00+00:00,0.49138298630714417,0.6598560214042664,0.48038700222969055,0.6002749800682068,19135305,0.0,0.0
2024-06-23 00:00:00+00:00,0.6001830101013184,0.6872490048408508,0.5251200199127197,0.5280609726905823,18109999,0.0,0.0
2024-06-24 00:00:00+00:00,0.5801759958267212,0.6571739912033081,0.4948050081729889,0.6335110068321228,26465979,0.0,0.0
2024-06-25 00:00:00+00:00,0.631089985370636,0.8323850035667419,0.5889869928359985,0.7259619832038879,25237373,0.0,0.0
2024-06-26 00:00:00+00:00,0.7261630296707153,0.9047020077705383,0.7249490022659302,0.7640290260314941,23613670,0.0,0.0
2024-06-27 00:00:00+00:00,0.7646120190620422,0.9207360148429871,0.7281690239906311,0.8362929821014404,25742118,0.0,0.0
2024-06-28 00:00:00+00:00,0.8371660113334656,0.8415520191192627,0.5626839995384216,0.5798519849777222,28329885,0.0,0.0
2024-06-29 00:00:00+00:00,0.5775250196456909,0.6524869799613953,0.5443000197410583,0.5542330145835876,13167795,0.0,0.0
2024-06-30 00:00:00+00:00,0.5597670078277588,0.6496559977531433,0.5087010264396667,0.5206170082092285,9997009,0.0,0.0
2024-07-01 00:00:00+00:00,0.523347020149231,0.6373580098152161,0.46842700242996216,0.6304399967193604,18654159,0.0,0.0
2024-07-02 00:00:00+00:00,0.6306840181350708,0.6318600177764893,0.5408809781074524,0.5408809781074524,8706008,0.0,0.0
2024-07-03 00:00:00+00:00,0.5407990217208862,0.5438179969787598,0.4506480097770691,0.4828999936580658,8818623,0.0,0.0
2024-07-04 00:00:00+00:00,0.4831959903240204,0.4831959903240204,0.39696499705314636,0.4248870015144348,6326689,0.0,0.0
2024-07-05 00:00:00+00:00,0.42476600408554077,0.4324049949645996,0.36640799045562744,0.4018140137195587,7718999,0.0,0.0
2024-07-06 00:00:00+00:00,0.4018990099430084,0.4776340126991272,0.39695098996162415,0.45827001333236694,3944115,0.0,0.0
2024-07-07 00:00:00+00:00,0.4582509994506836,0.4582509994506836,0.356207013130188,0.35857298970222473,2885465,0.0,0.0
2024-07-08 00:00:00+00:00,0.3585290014743805,0.385017991065979,0.31100699305534363,0.33208799362182617,5747861,0.0,0.0
2024-07-09 00:00:00+00:00,0.3316830098628998,0.446027010679245,0.33108898997306824,0.44147199392318726,5568984,0.0,0.0
2024-07-10 00:00:00+00:00,0.44119200110435486,0.45937299728393555,0.3598540127277374,0.426270991563797,5237157,0.0,0.0
2024-07-11 00:00:00+00:00,0.4263310134410858,0.45330700278282166,0.3793799877166748,0.37973999977111816,5332018,0.0,0.0
2024-07-12 00:00:00+00:00,0.37923499941825867,0.39667999744415283,0.3737280070781708,0.3929849863052368,4228026,0.0,0.0
