TIMESTAMP,BOTTO_OPEN_PRICE_USD,BOTTO_HIGH_PRICE_USD,BOTTO_LOW_PRICE_USD,BOTTO_CLOSE_PRICE_USD,BOTTO_VOLUME_USD,BOTTO_DIVIDENDS_USD,BOTTO_STOCK_SPLITS_USD
2021-11-11 00:00:00+00:00,1.2686409950256348,1.432068943977356,1.264788031578064,1.428799033164978,2186023,0.0,0.0
2021-11-12 00:00:00+00:00,1.42992103099823,1.4407540559768677,1.3239500522613525,1.3806699514389038,2307138,0.0,0.0
2021-11-13 00:00:00+00:00,1.3804789781570435,1.4190969467163086,1.3420330286026,1.3910510540008545,517531,0.0,0.0
2021-11-14 00:00:00+00:00,1.3941899538040161,1.4094740152359009,1.309743046760559,1.3549740314483643,898459,0.0,0.0
2021-11-15 00:00:00+00:00,1.354006052017212,1.3837250471115112,1.2973359823226929,1.3006869554519653,551341,0.0,0.0
2021-11-16 00:00:00+00:00,1.3004150390625,6.940308094024658,1.1027289628982544,1.115852952003479,902854,0.0,0.0
2021-11-17 00:00:00+00:00,1.115628957748413,1.4900109767913818,1.0764280557632446,1.110793948173523,872042,0.0,0.0
2021-11-18 00:00:00+00:00,1.1109659671783447,1.1249330043792725,1.0165890455245972,1.023563027381897,720814,0.0,0.0
2021-11-19 00:00:00+00:00,1.0235170125961304,1.1042180061340332,1.0167059898376465,1.058029055595398,1970377,0.0,0.0
2021-11-20 00:00:00+00:00,1.0582059621810913,1.0658270120620728,1.0056090354919434,1.0426390171051025,1152955,0.0,0.0
2021-11-21 00:00:00+00:00,1.0430899858474731,1.1430439949035645,1.027466058731079,1.078112006187439,1741839,0.0,0.0
2021-11-22 00:00:00+00:00,1.0780940055847168,1.0954610109329224,1.033310055732727,1.039078950881958,1408783,0.0,0.0
2021-11-23 00:00:00+00:00,1.0390419960021973,1.130882978439331,1.0346750020980835,1.1192450523376465,1342650,0.0,0.0
2021-11-24 00:00:00+00:00,1.1193660497665405,1.1638209819793701,1.0818179845809937,1.0918450355529785,1348860,0.0,0.0
2021-11-25 00:00:00+00:00,1.1274230480194092,1.719728946685791,1.1253960132598877,1.1391839981079102,1648427,0.0,0.0
2021-11-26 00:00:00+00:00,1.5503389835357666,1.5761539936065674,1.3413269519805908,1.345289945602417,1675414,0.0,0.0
2021-11-27 00:00:00+00:00,1.3451440334320068,1.3765560388565063,1.2507950067520142,1.2545499801635742,1576578,0.0,0.0
2021-11-28 00:00:00+00:00,1.2548480033874512,1.2576769590377808,1.1332190036773682,1.2117600440979004,1531168,0.0,0.0
2021-11-29 00:00:00+00:00,1.2115989923477173,1.2357419729232788,1.208996057510376,1.222038984298706,994332,0.0,0.0
2021-11-30 00:00:00+00:00,1.2220649719238281,1.2505760192871094,1.1746100187301636,1.2080249786376953,1302857,0.0,0.0
2021-12-01 00:00:00+00:00,1.2077679634094238,1.2303669452667236,1.1363699436187744,1.1372629404067993,1217003,0.0,0.0
2021-12-02 00:00:00+00:00,1.1372220516204834,1.144124984741211,1.0278840065002441,1.0550329685211182,1229974,0.0,0.0
2021-12-03 00:00:00+00:00,1.0555280447006226,1.0723990201950073,0.927623987197876,0.9527410268783569,1205742,0.0,0.0
2021-12-04 00:00:00+00:00,0.9526860117912292,0.9526860117912292,0.8058670163154602,0.8440030217170715,1119269,0.0,0.0
2021-12-05 00:00:00+00:00,0.8438599705696106,0.8857939839363098,0.8401830196380615,0.8833479881286621,880440,0.0,0.0
2021-12-06 00:00:00+00:00,0.8835219740867615,0.8851569890975952,0.7671499848365784,0.832735002040863,1258543,0.0,0.0
2021-12-07 00:00:00+00:00,0.8332750201225281,0.9534059762954712,0.8174800276756287,0.9002509713172913,1016803,0.0,0.0
2021-12-08 00:00:00+00:00,0.900285005569458,0.9081479907035828,0.7519659996032715,0.7904239892959595,1008077,0.0,0.0
