TIMESTAMP,ARIX_OPEN_PRICE_USD,ARIX_HIGH_PRICE_USD,ARIX_LOW_PRICE_USD,ARIX_CLOSE_PRICE_USD,ARIX_VOLUME_USD,ARIX_DIVIDENDS_USD,ARIX_STOCK_SPLITS_USD
2021-09-24 00:00:00+00:00,4.002777099609375,4.005760192871094,3.9996469020843506,4.003355026245117,150114,0.0,0.0
2021-09-25 00:00:00+00:00,4.003282070159912,4.004782199859619,3.702989101409912,3.903826951980591,129769,0.0,0.0
2021-09-26 00:00:00+00:00,3.903856039047241,3.905273914337158,3.901639938354492,3.9029319286346436,128590,0.0,0.0
2021-09-27 00:00:00+00:00,3.9028279781341553,3.9052860736846924,3.8996400833129883,3.9019980430603027,167895,0.0,0.0
2021-09-28 00:00:00+00:00,3.9020020961761475,3.903270959854126,3.9003469944000244,3.9014899730682373,156781,0.0,0.0
2021-09-29 00:00:00+00:00,3.901163101196289,3.9025449752807617,3.899005889892578,3.9012420177459717,145793,0.0,0.0
2021-09-30 00:00:00+00:00,3.9010989665985107,3.9014899730682373,2.1091909408569336,2.7876439094543457,149369,0.0,0.0
2021-10-01 00:00:00+00:00,2.7883620262145996,3.901134967803955,2.7883620262145996,2.800283908843994,117442,0.0,0.0
2021-10-02 00:00:00+00:00,2.8004980087280273,2.8015520572662354,2.8000071048736572,2.8012070655822754,15295,0.0,0.0
2021-10-03 00:00:00+00:00,2.800795078277588,2.801708936691284,2.799222946166992,2.8007099628448486,16020,0.0,0.0
2021-10-04 00:00:00+00:00,2.800563097000122,2.801635980606079,2.7982959747314453,2.799649953842163,15378,0.0,0.0
2021-10-05 00:00:00+00:00,2.799546003341675,2.802910089492798,2.4993391036987305,2.5011849403381348,13800,0.0,0.0
2021-10-06 00:00:00+00:00,2.501099109649658,2.5029940605163574,2.498358964920044,2.501046895980835,13095,0.0,0.0
2021-10-07 00:00:00+00:00,2.500791072845459,2.502872943878174,2.498887062072754,2.5008769035339355,15030,0.0,0.0
2021-10-08 00:00:00+00:00,2.500936985015869,2.5010809898376465,2.29951810836792,2.3001339435577393,13452,0.0,0.0
2021-10-09 00:00:00+00:00,2.3002679347991943,2.3009440898895264,2.0000200271606445,2.300360918045044,12377,0.0,0.0
2021-10-10 00:00:00+00:00,2.300107002258301,2.302588939666748,2.2987709045410156,2.302117109298706,13207,0.0,0.0
2021-10-11 00:00:00+00:00,2.302340030670166,2.4344239234924316,1.5559760332107544,2.3954060077667236,50165,0.0,0.0
2021-10-12 00:00:00+00:00,2.3928699493408203,2.8695290088653564,2.12096905708313,2.2585480213165283,45840,0.0,0.0
