TIMESTAMP,SEND27376_OPEN_PRICE_USD,SEND27376_HIGH_PRICE_USD,SEND27376_LOW_PRICE_USD,SEND27376_CLOSE_PRICE_USD,SEND27376_VOLUME_USD,SEND27376_DIVIDENDS_USD,SEND27376_STOCK_SPLITS_USD
2023-07-26 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.999999848427251e-05,6.0999998822808266e-05,6102,0.0,0.0
2023-07-27 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,6.0999998822808266e-05,6.399999983841553e-05,15600,0.0,0.0
2023-07-28 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.299999949987978e-05,6.399999983841553e-05,2795,0.0,0.0
2023-07-29 00:00:00+00:00,6.399999983841553e-05,7.200000254670158e-05,6.399999983841553e-05,7.200000254670158e-05,24273,0.0,0.0
2023-07-30 00:00:00+00:00,7.200000254670158e-05,7.300000288523734e-05,7.100000220816582e-05,7.200000254670158e-05,4962,0.0,0.0
2023-07-31 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,6.600000051548705e-05,6.70000008540228e-05,22006,0.0,0.0
2023-08-01 00:00:00+00:00,6.70000008540228e-05,9.200000204145908e-05,6.500000017695129e-05,9.200000204145908e-05,88157,0.0,0.0
2023-08-02 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,8.900000102585182e-05,9.100000170292333e-05,26106,0.0,0.0
2023-08-03 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.900000102585182e-05,9.000000136438757e-05,14582,0.0,0.0
2023-08-04 00:00:00+00:00,9.000000136438757e-05,9.000000136438757e-05,8.600000001024455e-05,8.600000001024455e-05,16480,0.0,0.0
2023-08-05 00:00:00+00:00,8.600000001024455e-05,9.200000204145908e-05,8.600000001024455e-05,9.200000204145908e-05,18995,0.0,0.0
2023-08-06 00:00:00+00:00,9.200000204145908e-05,9.699999645818025e-05,9.200000204145908e-05,9.699999645818025e-05,14032,0.0,0.0
2023-08-07 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.40000027185306e-05,9.699999645818025e-05,10366,0.0,0.0
2023-08-08 00:00:00+00:00,9.699999645818025e-05,0.00011600000289035961,9.699999645818025e-05,0.00011300000187475234,134051,0.0,0.0
2023-08-09 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.00010900000052060932,0.00011200000153621659,20704,0.0,0.0
2023-08-10 00:00:00+00:00,0.00011200000153621659,0.00011800000356743112,0.00011200000153621659,0.00011600000289035961,43980,0.0,0.0
2023-08-11 00:00:00+00:00,0.00011600000289035961,0.00011800000356743112,0.00011500000255182385,0.00011700000322889537,6204,0.0,0.0
2023-08-12 00:00:00+00:00,0.00011800000356743112,0.00013099999341648072,0.00011700000322889537,0.00013099999341648072,39026,0.0,0.0
2023-08-13 00:00:00+00:00,0.00013099999341648072,0.00016700000560376793,0.00013099999341648072,0.00016599999798927456,101287,0.0,0.0
2023-08-14 00:00:00+00:00,0.00016599999798927456,0.0001849999971454963,0.00016599999798927456,0.00017299999308306724,117355,0.0,0.0
2023-08-15 00:00:00+00:00,0.00017299999308306724,0.0001849999971454963,0.00016999999934341758,0.0001849999971454963,81528,0.0,0.0
2023-08-16 00:00:00+00:00,0.0001849999971454963,0.00024199999461416155,0.0001849999971454963,0.0001900000061141327,311845,0.0,0.0
2023-08-17 00:00:00+00:00,0.0001900000061141327,0.0001900000061141327,0.00015500000154133886,0.00016599999798927456,149979,0.0,0.0
2023-08-18 00:00:00+00:00,0.00016599999798927456,0.00016799999866634607,0.0001429999974789098,0.0001429999974789098,51158,0.0,0.0
2023-08-19 00:00:00+00:00,0.0001429999974789098,0.00015500000154133886,0.0001429999974789098,0.00015500000154133886,37487,0.0,0.0
2023-08-20 00:00:00+00:00,0.00015500000154133886,0.00015500000154133886,0.0001500000071246177,0.0001500000071246177,15117,0.0,0.0
2023-08-21 00:00:00+00:00,0.0001500000071246177,0.00015100000018719584,0.00014699999883305281,0.00014699999883305281,12864,0.0,0.0
2023-08-22 00:00:00+00:00,0.00014699999883305281,0.00014699999883305281,0.00013899999612476677,0.00014200000441633165,8488,0.0,0.0
2023-08-23 00:00:00+00:00,0.00014200000441633165,0.00014600000577047467,0.00013899999612476677,0.00014600000577047467,20988,0.0,0.0
2023-08-24 00:00:00+00:00,0.00014600000577047467,0.00015100000018719584,0.0001429999974789098,0.0001449999981559813,26556,0.0,0.0
2023-08-25 00:00:00+00:00,0.0001449999981559813,0.0001610000035725534,0.0001449999981559813,0.00015799999528098851,46152,0.0,0.0
2023-08-26 00:00:00+00:00,0.00015799999528098851,0.00015999999595806003,0.0001539999939268455,0.0001539999939268455,13157,0.0,0.0
2023-08-27 00:00:00+00:00,0.0001539999939268455,0.000155999994603917,0.0001539999939268455,0.000155999994603917,1179,0.0,0.0
2023-08-28 00:00:00+00:00,0.000155999994603917,0.000155999994603917,0.00014699999883305281,0.0001500000071246177,20980,0.0,0.0
2023-08-29 00:00:00+00:00,0.0001500000071246177,0.00015700000221841037,0.00014600000577047467,0.0001539999939268455,18745,0.0,0.0
2023-08-30 00:00:00+00:00,0.0001539999939268455,0.00015500000154133886,0.00014099999680183828,0.00014200000441633165,26632,0.0,0.0
2023-08-31 00:00:00+00:00,0.00014200000441633165,0.00014200000441633165,0.00013299999409355223,0.0001340000017080456,6312,0.0,0.0
2023-09-01 00:00:00+00:00,0.0001340000017080456,0.0001340000017080456,0.00012799999967683107,0.0001320000010309741,11440,0.0,0.0
2023-09-02 00:00:00+00:00,0.0001320000010309741,0.0001320000010309741,0.00013000000035390258,0.00013000000035390258,5491,0.0,0.0
2023-09-03 00:00:00+00:00,0.00013000000035390258,0.00013000000035390258,0.00012700000661425292,0.00012700000661425292,5899,0.0,0.0
2023-09-04 00:00:00+00:00,0.00012700000661425292,0.00012799999967683107,0.0001250000059371814,0.00012599999899975955,1487,0.0,0.0
2023-09-05 00:00:00+00:00,0.00012599999899975955,0.00012700000661425292,0.0001250000059371814,0.00012599999899975955,2032,0.0,0.0
2023-09-06 00:00:00+00:00,0.00012599999899975955,0.00012700000661425292,0.0001230000052601099,0.0001250000059371814,3968,0.0,0.0
2023-09-07 00:00:00+00:00,0.0001250000059371814,0.0001250000059371814,0.0001230000052601099,0.00012399999832268804,6970,0.0,0.0
2023-09-08 00:00:00+00:00,0.00012399999832268804,0.00012399999832268804,0.00011999999696854502,0.00012199999764561653,8781,0.0,0.0
2023-09-09 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,9.999999747378752e-05,9.999999747378752e-05,50326,0.0,0.0
2023-09-10 00:00:00+00:00,9.999999747378752e-05,0.00010099999781232327,7.999999797903001e-05,8.199999865610152e-05,60235,0.0,0.0
2023-09-11 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.200000254670158e-05,7.200000254670158e-05,24594,0.0,0.0
2023-09-12 00:00:00+00:00,7.200000254670158e-05,7.699999696342275e-05,7.200000254670158e-05,7.599999662488699e-05,11225,0.0,0.0
2023-09-13 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,7.599999662488699e-05,7.699999696342275e-05,416,0.0,0.0
2023-09-14 00:00:00+00:00,7.699999696342275e-05,8.099999831756577e-05,7.699999696342275e-05,7.999999797903001e-05,12157,0.0,0.0
2023-09-15 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.899999764049426e-05,7.999999797903001e-05,621,0.0,0.0
2023-09-16 00:00:00+00:00,7.999999797903001e-05,8.299999899463728e-05,7.999999797903001e-05,8.299999899463728e-05,7666,0.0,0.0
2023-09-17 00:00:00+00:00,8.299999899463728e-05,8.70000003487803e-05,8.199999865610152e-05,8.600000001024455e-05,16454,0.0,0.0
2023-09-21 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.299999899463728e-05,8.399999933317304e-05,2490,0.0,0.0
2023-09-22 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.299999899463728e-05,8.299999899463728e-05,2549,0.0,0.0
2023-09-23 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,8.299999899463728e-05,8.499999967170879e-05,8335,0.0,0.0
2023-09-24 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,8.399999933317304e-05,8.399999933317304e-05,918,0.0,0.0
2023-09-25 00:00:00+00:00,8.399999933317304e-05,8.399999933317304e-05,8.299999899463728e-05,8.399999933317304e-05,2381,0.0,0.0
2023-09-26 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,8.399999933317304e-05,8.600000001024455e-05,7267,0.0,0.0
2023-09-27 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,8.399999933317304e-05,8.499999967170879e-05,4635,0.0,0.0
2023-09-28 00:00:00+00:00,8.499999967170879e-05,8.70000003487803e-05,8.399999933317304e-05,8.70000003487803e-05,2605,0.0,0.0
2023-09-29 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,8.399999933317304e-05,8.399999933317304e-05,14971,0.0,0.0
2023-09-30 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,8.299999899463728e-05,8.299999899463728e-05,2185,0.0,0.0
2023-10-01 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,8.199999865610152e-05,8.499999967170879e-05,4294,0.0,0.0
2023-10-02 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,7.999999797903001e-05,8.099999831756577e-05,1296,0.0,0.0
2023-10-03 00:00:00+00:00,8.099999831756577e-05,8.099999831756577e-05,7.999999797903001e-05,7.999999797903001e-05,318,0.0,0.0
2023-10-04 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,7.500000356230885e-05,7.79999973019585e-05,22179,0.0,0.0
2023-10-05 00:00:00+00:00,7.79999973019585e-05,7.899999764049426e-05,7.599999662488699e-05,7.599999662488699e-05,2805,0.0,0.0
2023-10-06 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,7.599999662488699e-05,7.79999973019585e-05,727,0.0,0.0
2023-10-07 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.599999662488699e-05,7.599999662488699e-05,3859,0.0,0.0
2023-10-08 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,7.500000356230885e-05,7.599999662488699e-05,1087,0.0,0.0
2023-10-09 00:00:00+00:00,7.599999662488699e-05,7.599999662488699e-05,6.800000119255856e-05,6.900000153109431e-05,14327,0.0,0.0
2023-10-10 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.800000119255856e-05,6.800000119255856e-05,1382,0.0,0.0
2023-10-11 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.500000017695129e-05,6.500000017695129e-05,8164,0.0,0.0
2023-10-12 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,6.0999998822808266e-05,6.0999998822808266e-05,8265,0.0,0.0
2023-10-13 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,5.999999848427251e-05,5.999999848427251e-05,4716,0.0,0.0
2023-10-14 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.900000178371556e-05,5.900000178371556e-05,3674,0.0,0.0
2023-10-15 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.500000042957254e-05,5.500000042957254e-05,14547,0.0,0.0
2023-10-16 00:00:00+00:00,5.500000042957254e-05,5.8000001445179805e-05,5.500000042957254e-05,5.700000110664405e-05,1651,0.0,0.0
2023-10-17 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2023-10-18 00:00:00+00:00,5.6000000768108293e-05,5.999999848427251e-05,5.6000000768108293e-05,5.8000001445179805e-05,19793,0.0,0.0
2023-10-19 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.6000000768108293e-05,7998,0.0,0.0
2023-10-20 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.700000110664405e-05,1274,0.0,0.0
2023-10-21 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.700000110664405e-05,5.8000001445179805e-05,7616,0.0,0.0
2023-10-22 00:00:00+00:00,5.8000001445179805e-05,5.999999848427251e-05,5.8000001445179805e-05,5.999999848427251e-05,1315,0.0,0.0
2023-10-23 00:00:00+00:00,5.999999848427251e-05,6.500000017695129e-05,5.999999848427251e-05,6.399999983841553e-05,2060,0.0,0.0
2023-10-24 00:00:00+00:00,6.399999983841553e-05,8.499999967170879e-05,6.399999983841553e-05,7.699999696342275e-05,72687,0.0,0.0
2023-10-25 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,7.699999696342275e-05,7.79999973019585e-05,2492,0.0,0.0
2023-10-26 00:00:00+00:00,7.79999973019585e-05,8.099999831756577e-05,7.699999696342275e-05,7.699999696342275e-05,5585,0.0,0.0
2023-10-27 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.500000356230885e-05,7.599999662488699e-05,1585,0.0,0.0
2023-10-28 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,7.300000288523734e-05,7.300000288523734e-05,7324,0.0,0.0
2023-10-29 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.900000153109431e-05,7.000000186963007e-05,16730,0.0,0.0
2023-10-30 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.900000153109431e-05,7.000000186963007e-05,1301,0.0,0.0
2023-10-31 00:00:00+00:00,7.000000186963007e-05,7.000000186963007e-05,6.900000153109431e-05,7.000000186963007e-05,2883,0.0,0.0
2023-11-01 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.800000119255856e-05,7.000000186963007e-05,4616,0.0,0.0
2023-11-02 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.800000119255856e-05,6.900000153109431e-05,4620,0.0,0.0
2023-11-03 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,5.6000000768108293e-05,5.999999848427251e-05,62126,0.0,0.0
2023-11-04 00:00:00+00:00,5.999999848427251e-05,6.299999949987978e-05,5.999999848427251e-05,6.299999949987978e-05,9284,0.0,0.0
2023-11-05 00:00:00+00:00,6.299999949987978e-05,6.900000153109431e-05,6.299999949987978e-05,6.800000119255856e-05,13707,0.0,0.0
2023-11-06 00:00:00+00:00,6.800000119255856e-05,7.599999662488699e-05,6.800000119255856e-05,7.500000356230885e-05,24167,0.0,0.0
2023-11-07 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,7.100000220816582e-05,7.300000288523734e-05,32376,0.0,0.0
2023-11-08 00:00:00+00:00,7.300000288523734e-05,7.79999973019585e-05,7.300000288523734e-05,7.79999973019585e-05,25086,0.0,0.0
2023-11-09 00:00:00+00:00,7.79999973019585e-05,9.200000204145908e-05,7.699999696342275e-05,9.100000170292333e-05,22370,0.0,0.0
2023-11-10 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.70000003487803e-05,8.70000003487803e-05,7834,0.0,0.0
2023-11-11 00:00:00+00:00,8.70000003487803e-05,8.800000068731606e-05,8.299999899463728e-05,8.299999899463728e-05,11048,0.0,0.0
2023-11-12 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,8.099999831756577e-05,8.099999831756577e-05,5544,0.0,0.0
2023-11-13 00:00:00+00:00,8.099999831756577e-05,8.299999899463728e-05,7.999999797903001e-05,8.199999865610152e-05,13172,0.0,0.0
2023-11-14 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.699999696342275e-05,7.79999973019585e-05,3990,0.0,0.0
2023-11-15 00:00:00+00:00,7.79999973019585e-05,8.299999899463728e-05,7.79999973019585e-05,8.299999899463728e-05,9879,0.0,0.0
2023-11-16 00:00:00+00:00,8.299999899463728e-05,8.499999967170879e-05,7.899999764049426e-05,7.899999764049426e-05,6228,0.0,0.0
2023-11-17 00:00:00+00:00,7.899999764049426e-05,7.999999797903001e-05,7.699999696342275e-05,7.899999764049426e-05,1105,0.0,0.0
2023-11-18 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,7.500000356230885e-05,7.79999973019585e-05,13958,0.0,0.0
2023-11-19 00:00:00+00:00,7.79999973019585e-05,7.999999797903001e-05,7.699999696342275e-05,7.999999797903001e-05,4267,0.0,0.0
2023-11-20 00:00:00+00:00,7.999999797903001e-05,8.399999933317304e-05,7.899999764049426e-05,8.299999899463728e-05,14682,0.0,0.0
2023-11-21 00:00:00+00:00,8.299999899463728e-05,8.399999933317304e-05,7.79999973019585e-05,7.79999973019585e-05,9552,0.0,0.0
2023-11-22 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.79999973019585e-05,7.999999797903001e-05,9060,0.0,0.0
2023-11-23 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.899999764049426e-05,7.999999797903001e-05,283,0.0,0.0
2023-11-24 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.79999973019585e-05,7.79999973019585e-05,11595,0.0,0.0
2023-11-25 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.79999973019585e-05,7.79999973019585e-05,4210,0.0,0.0
2023-11-26 00:00:00+00:00,7.79999973019585e-05,7.79999973019585e-05,7.599999662488699e-05,7.699999696342275e-05,1935,0.0,0.0
2023-11-27 00:00:00+00:00,7.699999696342275e-05,7.699999696342275e-05,7.400000322377309e-05,7.599999662488699e-05,1215,0.0,0.0
2023-11-28 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,7.400000322377309e-05,7.699999696342275e-05,2273,0.0,0.0
2023-11-29 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,6.900000153109431e-05,6.900000153109431e-05,21745,0.0,0.0
2023-11-30 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,6.800000119255856e-05,7.000000186963007e-05,5461,0.0,0.0
2023-12-01 00:00:00+00:00,7.000000186963007e-05,7.400000322377309e-05,6.900000153109431e-05,7.300000288523734e-05,7743,0.0,0.0
2023-12-02 00:00:00+00:00,7.300000288523734e-05,7.699999696342275e-05,7.300000288523734e-05,7.599999662488699e-05,2285,0.0,0.0
2023-12-03 00:00:00+00:00,7.599999662488699e-05,8.199999865610152e-05,7.300000288523734e-05,8.099999831756577e-05,29970,0.0,0.0
2023-12-04 00:00:00+00:00,8.099999831756577e-05,8.800000068731606e-05,8.099999831756577e-05,8.70000003487803e-05,18610,0.0,0.0
2023-12-05 00:00:00+00:00,8.70000003487803e-05,9.40000027185306e-05,8.499999967170879e-05,9.40000027185306e-05,17065,0.0,0.0
2023-12-06 00:00:00+00:00,9.40000027185306e-05,9.699999645818025e-05,9.200000204145908e-05,9.500000305706635e-05,17877,0.0,0.0
2023-12-07 00:00:00+00:00,9.500000305706635e-05,9.7999996796716e-05,9.000000136438757e-05,9.699999645818025e-05,26541,0.0,0.0
2023-12-08 00:00:00+00:00,9.699999645818025e-05,9.899999713525176e-05,9.699999645818025e-05,9.7999996796716e-05,5777,0.0,0.0
2023-12-09 00:00:00+00:00,9.7999996796716e-05,9.7999996796716e-05,9.500000305706635e-05,9.699999645818025e-05,9728,0.0,0.0
2023-12-10 00:00:00+00:00,9.699999645818025e-05,9.7999996796716e-05,9.600000339560211e-05,9.699999645818025e-05,5811,0.0,0.0
2023-12-11 00:00:00+00:00,9.699999645818025e-05,9.699999645818025e-05,9.200000204145908e-05,9.600000339560211e-05,19755,0.0,0.0
2023-12-12 00:00:00+00:00,9.600000339560211e-05,9.699999645818025e-05,9.40000027185306e-05,9.500000305706635e-05,2026,0.0,0.0
2023-12-13 00:00:00+00:00,9.500000305706635e-05,9.999999747378752e-05,9.300000237999484e-05,9.899999713525176e-05,7806,0.0,0.0
2023-12-14 00:00:00+00:00,9.899999713525176e-05,0.00010299999848939478,9.899999713525176e-05,0.00010299999848939478,2907,0.0,0.0
2023-12-15 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,9.699999645818025e-05,9.7999996796716e-05,12567,0.0,0.0
2023-12-16 00:00:00+00:00,9.7999996796716e-05,9.899999713525176e-05,9.40000027185306e-05,9.40000027185306e-05,19516,0.0,0.0
2023-12-17 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,9.200000204145908e-05,9.300000237999484e-05,2357,0.0,0.0
2023-12-18 00:00:00+00:00,9.300000237999484e-05,9.300000237999484e-05,8.70000003487803e-05,9.000000136438757e-05,12766,0.0,0.0
2023-12-19 00:00:00+00:00,9.000000136438757e-05,9.7999996796716e-05,9.000000136438757e-05,9.600000339560211e-05,23607,0.0,0.0
2023-12-20 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,9.40000027185306e-05,9.500000305706635e-05,5112,0.0,0.0
2023-12-21 00:00:00+00:00,9.500000305706635e-05,9.899999713525176e-05,9.40000027185306e-05,9.500000305706635e-05,9168,0.0,0.0
2023-12-22 00:00:00+00:00,9.500000305706635e-05,9.699999645818025e-05,9.300000237999484e-05,9.600000339560211e-05,6535,0.0,0.0
2023-12-23 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,9.40000027185306e-05,9.500000305706635e-05,856,0.0,0.0
2023-12-24 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,9.100000170292333e-05,9.200000204145908e-05,4983,0.0,0.0
2023-12-25 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,9.100000170292333e-05,9.200000204145908e-05,5475,0.0,0.0
2023-12-26 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,9.000000136438757e-05,9.200000204145908e-05,0,0.0,0.0
2023-12-27 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,9.000000136438757e-05,9.100000170292333e-05,13907,0.0,0.0
2023-12-28 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,9.100000170292333e-05,9.100000170292333e-05,1330,0.0,0.0
2023-12-29 00:00:00+00:00,9.100000170292333e-05,9.300000237999484e-05,8.600000001024455e-05,9.000000136438757e-05,30024,0.0,0.0
2023-12-30 00:00:00+00:00,9.000000136438757e-05,9.200000204145908e-05,9.000000136438757e-05,9.100000170292333e-05,9433,0.0,0.0
2023-12-31 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,9.100000170292333e-05,9.100000170292333e-05,2262,0.0,0.0
2024-01-01 00:00:00+00:00,9.100000170292333e-05,9.100000170292333e-05,8.800000068731606e-05,8.800000068731606e-05,11874,0.0,0.0
2024-01-02 00:00:00+00:00,8.800000068731606e-05,9.40000027185306e-05,8.800000068731606e-05,9.100000170292333e-05,10154,0.0,0.0
2024-01-03 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.600000001024455e-05,8.600000001024455e-05,1854,0.0,0.0
2024-01-04 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,8.600000001024455e-05,8.70000003487803e-05,4594,0.0,0.0
2024-01-05 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,8.499999967170879e-05,8.600000001024455e-05,3836,0.0,0.0
2024-01-06 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.499999967170879e-05,8.600000001024455e-05,3534,0.0,0.0
2024-01-07 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.499999967170879e-05,8.600000001024455e-05,1574,0.0,0.0
2024-01-08 00:00:00+00:00,8.600000001024455e-05,9.100000170292333e-05,8.600000001024455e-05,9.100000170292333e-05,4642,0.0,0.0
2024-01-09 00:00:00+00:00,9.100000170292333e-05,9.200000204145908e-05,8.800000068731606e-05,9.100000170292333e-05,8836,0.0,0.0
2024-01-10 00:00:00+00:00,9.100000170292333e-05,9.600000339560211e-05,9.100000170292333e-05,9.500000305706635e-05,3718,0.0,0.0
2024-01-11 00:00:00+00:00,9.500000305706635e-05,0.00010699999984353781,9.500000305706635e-05,0.00010699999984353781,19786,0.0,0.0
2024-01-12 00:00:00+00:00,0.00010699999984353781,0.00011000000085914508,0.0001049999991664663,0.00010599999950500205,16277,0.0,0.0
2024-01-13 00:00:00+00:00,0.00010599999950500205,0.00011000000085914508,0.00010599999950500205,0.00010900000052060932,6931,0.0,0.0
2024-01-14 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,0.00010900000052060932,0.00010900000052060932,0,0.0,0.0
2024-01-15 00:00:00+00:00,0.00010900000052060932,0.00011100000119768083,0.00010699999984353781,0.00010900000052060932,7843,0.0,0.0
2024-01-16 00:00:00+00:00,0.00010900000052060932,0.00011000000085914508,0.00010699999984353781,0.00010900000052060932,4442,0.0,0.0
2024-01-17 00:00:00+00:00,0.00010900000052060932,0.00010900000052060932,0.0001049999991664663,0.0001049999991664663,5292,0.0,0.0
