TIMESTAMP,ANUS_OPEN_PRICE_USD,ANUS_HIGH_PRICE_USD,ANUS_LOW_PRICE_USD,ANUS_CLOSE_PRICE_USD,ANUS_VOLUME_USD,ANUS_DIVIDENDS_USD,ANUS_STOCK_SPLITS_USD
2024-04-06 00:00:00+00:00,0.0011099999537691474,0.001246000058017671,0.0008909999742172658,0.0011759999906644225,874628,0.0,0.0
2024-04-07 00:00:00+00:00,0.0011759999906644225,0.0014560000272467732,0.0009350000182166696,0.0010939999483525753,1013235,0.0,0.0
2024-04-08 00:00:00+00:00,0.0010939999483525753,0.0011350000277161598,0.0007259999983943999,0.0009759999811649323,927239,0.0,0.0
2024-04-09 00:00:00+00:00,0.0009759999811649323,0.0010219999821856618,0.0008539999835193157,0.0009190000128000975,487247,0.0,0.0
2024-04-10 00:00:00+00:00,0.0009190000128000975,0.0012550000101327896,0.0008670000243000686,0.0009929999941959977,514722,0.0,0.0
2024-04-11 00:00:00+00:00,0.0009929999941959977,0.001171999960206449,0.0007379999733529985,0.0010260000126436353,1363581,0.0,0.0
2024-04-12 00:00:00+00:00,0.0010260000126436353,0.0010379999876022339,0.0005779999773949385,0.0006210000137798488,664366,0.0,0.0
2024-04-13 00:00:00+00:00,0.0006120000034570694,0.0007779999868944287,0.0004079999926034361,0.0005729999975301325,647493,0.0,0.0
2024-04-14 00:00:00+00:00,0.0005729999975301325,0.0007800000021234155,0.0004900000058114529,0.0007619999814778566,416251,0.0,0.0
2024-04-15 00:00:00+00:00,0.0007619999814778566,0.0011269999668002129,0.0006510000093840063,0.0008350000134669244,910548,0.0,0.0
2024-04-16 00:00:00+00:00,0.0008350000134669244,0.0011159999994561076,0.0006440000142902136,0.0010969999711960554,471062,0.0,0.0
2024-04-17 00:00:00+00:00,0.0010969999711960554,0.0010969999711960554,0.0007740000146441162,0.0008110000053420663,498685,0.0,0.0
2024-04-18 00:00:00+00:00,0.0008110000053420663,0.0008859999943524599,0.0006849999772384763,0.0008019999950192869,385923,0.0,0.0
2024-04-19 00:00:00+00:00,0.0008019999950192869,0.0008750000270083547,0.0007379999733529985,0.0008089999901130795,254686,0.0,0.0
2024-04-20 00:00:00+00:00,0.0008089999901130795,0.0009309999877586961,0.0007769999792799354,0.0009200000204145908,279557,0.0,0.0
2024-04-21 00:00:00+00:00,0.0009200000204145908,0.001003999961540103,0.0007360000163316727,0.0008410000009462237,497249,0.0,0.0
2024-04-22 00:00:00+00:00,0.0008410000009462237,0.0008559999987483025,0.0006370000191964209,0.0007699999841861427,452376,0.0,0.0
2024-04-23 00:00:00+00:00,0.0007699999841861427,0.0008319999906234443,0.0006329999887384474,0.0006629999843426049,406391,0.0,0.0
2024-04-24 00:00:00+00:00,0.0006629999843426049,0.0007379999733529985,0.0004560000088531524,0.0004990000161342323,251866,0.0,0.0
2024-04-25 00:00:00+00:00,0.0004990000161342323,0.000678999989759177,0.0004820000031031668,0.0005380000220611691,345833,0.0,0.0
2024-04-26 00:00:00+00:00,0.0005380000220611691,0.0006040000007487833,0.00043200000072829425,0.00046800001291558146,296049,0.0,0.0
2024-04-27 00:00:00+00:00,0.00046800001291558146,0.0004990000161342323,0.00044999999227002263,0.0004729999927803874,101314,0.0,0.0
2024-04-28 00:00:00+00:00,0.0004729999927803874,0.0005319999763742089,0.0004720000142697245,0.0004729999927803874,74989,0.0,0.0
2024-04-29 00:00:00+00:00,0.0004729999927803874,0.0005080000264570117,0.00039000000106170774,0.0004839999892283231,153460,0.0,0.0
2024-04-30 00:00:00+00:00,0.0004839999892283231,0.0004959999932907522,0.00038499999209307134,0.00040099999750964344,89495,0.0,0.0
2024-05-01 00:00:00+00:00,0.00040099999750964344,0.00040600000647827983,0.00019799999427050352,0.0002809999859891832,566520,0.0,0.0
2024-05-02 00:00:00+00:00,0.0002809999859891832,0.00046499999007210135,0.0002530000056140125,0.000450999999884516,275205,0.0,0.0
2024-05-03 00:00:00+00:00,0.000450999999884516,0.0004659999976865947,0.0003539999888744205,0.00043200000072829425,243618,0.0,0.0
2024-05-04 00:00:00+00:00,0.00043200000072829425,0.00043899999582208693,0.00035200000274926424,0.00036899998667649925,168304,0.0,0.0
2024-05-05 00:00:00+00:00,0.00036899998667649925,0.0004619999963324517,0.0003429999924264848,0.00042299999040551484,216987,0.0,0.0
2024-05-06 00:00:00+00:00,0.00042299999040551484,0.0004529999860096723,0.0003929999948013574,0.0004079999926034361,167031,0.0,0.0
2024-05-07 00:00:00+00:00,0.0004079999926034361,0.00047400000039488077,0.00037200000951997936,0.0004290000069886446,134498,0.0,0.0
2024-05-08 00:00:00+00:00,0.0004290000069886446,0.0007810000097379088,0.00039599998854100704,0.0006120000034570694,582290,0.0,0.0
2024-05-09 00:00:00+00:00,0.0006120000034570694,0.0008720000041648746,0.000610999995842576,0.0007880000048317015,439192,0.0,0.0
2024-05-10 00:00:00+00:00,0.0007880000048317015,0.0008539999835193157,0.0007070000283420086,0.0008110000053420663,271697,0.0,0.0
2024-05-11 00:00:00+00:00,0.0008110000053420663,0.0008190000080503523,0.0006309999735094607,0.0006469999789260328,185924,0.0,0.0
2024-05-12 00:00:00+00:00,0.0006469999789260328,0.0006549999816343188,0.0005329999839887023,0.0005389999714680016,138944,0.0,0.0
2024-05-13 00:00:00+00:00,0.0005389999714680016,0.0005869999877177179,0.0005099999834783375,0.000514000013936311,103243,0.0,0.0
2024-05-14 00:00:00+00:00,0.000514000013936311,0.0005810000002384186,0.00041000000783242285,0.00041000000783242285,156443,0.0,0.0
2024-05-15 00:00:00+00:00,0.00041000000783242285,0.0006479999865405262,0.0004079999926034361,0.0005750000127591193,216971,0.0,0.0
2024-05-16 00:00:00+00:00,0.0005750000127591193,0.000686999992467463,0.0005150000215508044,0.0006559999892488122,200493,0.0,0.0
2024-05-17 00:00:00+00:00,0.0006559999892488122,0.0007130000158213079,0.0006089999806135893,0.0006489999941550195,163337,0.0,0.0
2024-05-18 00:00:00+00:00,0.0006489999941550195,0.0006769999745301902,0.0006079999729990959,0.0006140000186860561,106414,0.0,0.0
2024-05-19 00:00:00+00:00,0.0006140000186860561,0.0008800000068731606,0.0006089999806135893,0.0007849999819882214,276036,0.0,0.0
2024-05-20 00:00:00+00:00,0.0007849999819882214,0.0008490000036545098,0.0006309999735094607,0.000737000023946166,263619,0.0,0.0
2024-05-21 00:00:00+00:00,0.000737000023946166,0.0007949999999254942,0.0006649999995715916,0.0007859999896027148,159106,0.0,0.0
2024-05-22 00:00:00+00:00,0.0007859999896027148,0.0008849999867379665,0.0006549999816343188,0.0007730000070296228,229584,0.0,0.0
2024-05-23 00:00:00+00:00,0.0007730000070296228,0.0008249999955296516,0.0006300000241026282,0.0006380000268109143,272843,0.0,0.0
2024-05-24 00:00:00+00:00,0.0006380000268109143,0.0007280000136233866,0.0006210000137798488,0.000623999978415668,125188,0.0,0.0
2024-05-25 00:00:00+00:00,0.000623999978415668,0.0006619999767281115,0.0005549999768845737,0.0006360000115819275,79200,0.0,0.0
2024-05-26 00:00:00+00:00,0.0006360000115819275,0.0006380000268109143,0.0005280000041238964,0.0005310000269673765,96060,0.0,0.0
2024-05-27 00:00:00+00:00,0.0005310000269673765,0.000615999975707382,0.0004729999927803874,0.0005109999910928309,210099,0.0,0.0
2024-05-28 00:00:00+00:00,0.0005109999910928309,0.0005310000269673765,0.000493000028654933,0.0005050000036135316,79089,0.0,0.0
2024-05-29 00:00:00+00:00,0.000506000011228025,0.0005109999910928309,0.00046499999007210135,0.0004670000053010881,67929,0.0,0.0
2024-05-30 00:00:00+00:00,0.00046400001156143844,0.0005249999812804163,0.0004090000002179295,0.0005150000215508044,166334,0.0,0.0
2024-05-31 00:00:00+00:00,0.000526999996509403,0.000526999996509403,0.00040600000647827983,0.0004490000137593597,130409,0.0,0.0
2024-06-01 00:00:00+00:00,0.0004490000137593597,0.000493000028654933,0.00044800000614486635,0.0004839999892283231,69248,0.0,0.0
2024-06-02 00:00:00+00:00,0.0004839999892283231,0.0005039999959990382,0.000455000001238659,0.0004820000031031668,50274,0.0,0.0
2024-06-03 00:00:00+00:00,0.0004820000031031668,0.0005000000237487257,0.00036899998667649925,0.00039599998854100704,132183,0.0,0.0
2024-06-04 00:00:00+00:00,0.00039599998854100704,0.00043200000072829425,0.00039400000241585076,0.00043200000072829425,59292,0.0,0.0
2024-06-05 00:00:00+00:00,0.00043200000072829425,0.0004870000120718032,0.00037900000461377203,0.00046800001291558146,137696,0.0,0.0
2024-06-06 00:00:00+00:00,0.00046800001291558146,0.00048600000445730984,0.0004149999876972288,0.00041599999531172216,50038,0.0,0.0
2024-06-07 00:00:00+00:00,0.0004149999876972288,0.0004450000124052167,0.0003429999924264848,0.00038499999209307134,269830,0.0,0.0
2024-06-08 00:00:00+00:00,0.00038499999209307134,0.0004419999895617366,0.00036199999158270657,0.0004239999980200082,89324,0.0,0.0
2024-06-09 00:00:00+00:00,0.0004239999980200082,0.00042600001324899495,0.0003659999929368496,0.0003659999929368496,61344,0.0,0.0
2024-06-10 00:00:00+00:00,0.0003659999929368496,0.0006799999973736703,0.0003659999929368496,0.0005380000220611691,556552,0.0,0.0
2024-06-11 00:00:00+00:00,0.0005380000220611691,0.0006680000224150717,0.00048099999548867345,0.0004920000210404396,260432,0.0,0.0
2024-06-12 00:00:00+00:00,0.0004920000210404396,0.0005859999801032245,0.0003870000073220581,0.0005600000149570405,430365,0.0,0.0
2024-06-13 00:00:00+00:00,0.0005590000073425472,0.0006050000083632767,0.0004659999976865947,0.00047900000936351717,188758,0.0,0.0
2024-06-14 00:00:00+00:00,0.00047900000936351717,0.0005440000095404685,0.0004729999927803874,0.000539999979082495,187981,0.0,0.0
2024-06-15 00:00:00+00:00,0.000539999979082495,0.0005569999921135604,0.0004980000085197389,0.0005119999987073243,133454,0.0,0.0
2024-06-16 00:00:00+00:00,0.0005119999987073243,0.0005159999709576368,0.0005050000036135316,0.0005089999758638442,107456,0.0,0.0
2024-06-17 00:00:00+00:00,0.0005089999758638442,0.0005510000046342611,0.0004910000134259462,0.0005109999910928309,189758,0.0,0.0
2024-06-18 00:00:00+00:00,0.0005109999910928309,0.0005109999910928309,0.0004560000088531524,0.0004870000120718032,134711,0.0,0.0
2024-06-19 00:00:00+00:00,0.0004870000120718032,0.0005019999807700515,0.0004560000088531524,0.00046099998871795833,70840,0.0,0.0
2024-06-20 00:00:00+00:00,0.00046099998871795833,0.0004889999981969595,0.00042600001324899495,0.00042600001324899495,104555,0.0,0.0
2024-06-21 00:00:00+00:00,0.00042600001324899495,0.0004450000124052167,0.00039599998854100704,0.00041000000783242285,85333,0.0,0.0
2024-06-22 00:00:00+00:00,0.00041000000783242285,0.00041000000783242285,0.00038899999344721437,0.0004020000051241368,64569,0.0,0.0
2024-06-23 00:00:00+00:00,0.0004020000051241368,0.0004130000015720725,0.0003859999997075647,0.00039000000106170774,62022,0.0,0.0
2024-06-24 00:00:00+00:00,0.00039000000106170774,0.00042299999040551484,0.0003589999978430569,0.00037399999564513564,94171,0.0,0.0
2024-06-25 00:00:00+00:00,0.00037299998803064227,0.0003910000086762011,0.0003490000090096146,0.00036299999919719994,35332,0.0,0.0
2024-06-26 00:00:00+00:00,0.00036299999919719994,0.0003809999907389283,0.0003239999932702631,0.0003349999897181988,89561,0.0,0.0
2024-06-27 00:00:00+00:00,0.0003349999897181988,0.0003420000139158219,0.0003000000142492354,0.00031999999191612005,74297,0.0,0.0
2024-06-28 00:00:00+00:00,0.00031999999191612005,0.00033599999733269215,0.00030499999411404133,0.00030499999411404133,66490,0.0,0.0
2024-06-29 00:00:00+00:00,0.00030499999411404133,0.000311999989207834,0.00030499999411404133,0.00030700000934302807,50848,0.0,0.0
2024-06-30 00:00:00+00:00,0.00030700000934302807,0.00036299999919719994,0.0003000000142492354,0.00035700001171790063,123668,0.0,0.0
2024-07-01 00:00:00+00:00,0.00035700001171790063,0.0003760000108741224,0.0003009999927598983,0.00030899999546818435,87589,0.0,0.0
2024-07-02 00:00:00+00:00,0.00030899999546818435,0.0003349999897181988,0.00030300000798888505,0.0003150000120513141,62067,0.0,0.0
2024-07-03 00:00:00+00:00,0.0003150000120513141,0.0003349999897181988,0.00028700000257231295,0.000307999987853691,71819,0.0,0.0
2024-07-04 00:00:00+00:00,0.000307999987853691,0.0003110000106971711,0.00028899998869746923,0.00028899998869746923,20825,0.0,0.0
2024-07-05 00:00:00+00:00,0.00028899998869746923,0.000295000005280599,0.0002469999890308827,0.00028300000121816993,59650,0.0,0.0
2024-07-06 00:00:00+00:00,0.00028300000121816993,0.00030899999546818435,0.0002800000074785203,0.00030899999546818435,23458,0.0,0.0
2024-07-07 00:00:00+00:00,0.00030899999546818435,0.0003169999981764704,0.00027799999224953353,0.0002840000088326633,40632,0.0,0.0
2024-07-08 00:00:00+00:00,0.0002840000088326633,0.0003060000017285347,0.0002690000110305846,0.00030399998649954796,27255,0.0,0.0
2024-07-09 00:00:00+00:00,0.00030399998649954796,0.0003330000035930425,0.00027200000477023423,0.00029799999902024865,56135,0.0,0.0
2024-07-10 00:00:00+00:00,0.00029799999902024865,0.0003260000084992498,0.0002809999859891832,0.00028700000257231295,70387,0.0,0.0
2024-07-11 00:00:00+00:00,0.00028700000257231295,0.00030399998649954796,0.0002840000088326633,0.0002880000101868063,27126,0.0,0.0
2024-07-12 00:00:00+00:00,0.0002880000101868063,0.0003020000003743917,0.00028300000121816993,0.0003009999927598983,20627,0.0,0.0
2024-07-13 00:00:00+00:00,0.0003009999927598983,0.0003020000003743917,0.0002749999985098839,0.0002859999949578196,39142,0.0,0.0
2024-07-14 00:00:00+00:00,0.0002859999949578196,0.0003000000142492354,0.0002730000123847276,0.00027600000612437725,47131,0.0,0.0
2024-07-15 00:00:00+00:00,0.00027600000612437725,0.00028199999360367656,0.0001610000035725534,0.00022000000171829015,254410,0.0,0.0
2024-07-16 00:00:00+00:00,0.00022000000171829015,0.0002229999954579398,9.000000136438757e-05,0.00011899999663000926,366076,0.0,0.0
2024-07-17 00:00:00+00:00,0.00011899999663000926,0.00013699999544769526,0.00011899999663000926,0.00012199999764561653,54138,0.0,0.0
2024-07-18 00:00:00+00:00,0.00012199999764561653,0.00013299999409355223,0.00012099999730708078,0.0001320000010309741,17742,0.0,0.0
2024-07-19 00:00:00+00:00,0.0001320000010309741,0.00013299999409355223,9.699999645818025e-05,9.899999713525176e-05,30141,0.0,0.0
2024-07-20 00:00:00+00:00,9.899999713525176e-05,0.00012599999899975955,9.899999713525176e-05,0.0001230000052601099,16939,0.0,0.0
2024-07-21 00:00:00+00:00,0.0001230000052601099,0.00013800000306218863,0.00011999999696854502,0.00012700000661425292,19704,0.0,0.0
2024-07-22 00:00:00+00:00,0.00012700000661425292,0.00014200000441633165,0.00012199999764561653,0.00012700000661425292,31400,0.0,0.0
2024-07-23 00:00:00+00:00,0.00012700000661425292,0.0001289999927394092,0.00010699999984353781,0.00010800000018207356,19747,0.0,0.0
2024-07-24 00:00:00+00:00,0.00010800000018207356,0.00011500000255182385,0.00010699999984353781,0.00011000000085914508,8365,0.0,0.0
2024-07-25 00:00:00+00:00,0.00011000000085914508,0.00011100000119768083,9.600000339560211e-05,0.00010599999950500205,12009,0.0,0.0
2024-07-26 00:00:00+00:00,0.00010599999950500205,0.00012099999730708078,0.00010599999950500205,0.00011999999696854502,17235,0.0,0.0
2024-07-27 00:00:00+00:00,0.00011999999696854502,0.00012700000661425292,0.00011899999663000926,0.00012399999832268804,5576,0.0,0.0
2024-07-28 00:00:00+00:00,0.00012399999832268804,0.00012599999899975955,0.00012199999764561653,0.00012199999764561653,1991,0.0,0.0
2024-07-29 00:00:00+00:00,0.00012199999764561653,0.0001289999927394092,0.00010699999984353781,0.00010800000018207356,13389,0.0,0.0
2024-07-30 00:00:00+00:00,0.00010800000018207356,0.00010900000052060932,9.699999645818025e-05,9.899999713525176e-05,5260,0.0,0.0
2024-07-31 00:00:00+00:00,9.899999713525176e-05,0.00010399999882793054,9.300000237999484e-05,9.300000237999484e-05,6585,0.0,0.0
2024-08-01 00:00:00+00:00,9.300000237999484e-05,9.300000237999484e-05,8.099999831756577e-05,9.000000136438757e-05,14108,0.0,0.0
2024-08-02 00:00:00+00:00,9.000000136438757e-05,9.000000136438757e-05,8.299999899463728e-05,8.399999933317304e-05,2926,0.0,0.0
2024-08-03 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,7.79999973019585e-05,7.899999764049426e-05,2822,0.0,0.0
2024-08-04 00:00:00+00:00,7.899999764049426e-05,8.099999831756577e-05,6.900000153109431e-05,6.900000153109431e-05,8852,0.0,0.0
2024-08-05 00:00:00+00:00,6.900000153109431e-05,7.300000288523734e-05,5.999999848427251e-05,6.500000017695129e-05,14648,0.0,0.0
2024-08-06 00:00:00+00:00,6.500000017695129e-05,8.199999865610152e-05,6.500000017695129e-05,7.999999797903001e-05,7193,0.0,0.0
2024-08-07 00:00:00+00:00,7.999999797903001e-05,9.699999645818025e-05,7.899999764049426e-05,9.500000305706635e-05,10739,0.0,0.0
2024-08-08 00:00:00+00:00,9.500000305706635e-05,0.00011800000356743112,9.500000305706635e-05,0.00011800000356743112,12424,0.0,0.0
2024-08-09 00:00:00+00:00,0.00011800000356743112,0.00011899999663000926,0.00011100000119768083,0.00011800000356743112,2973,0.0,0.0
2024-08-10 00:00:00+00:00,0.00011800000356743112,0.00012099999730708078,0.00011700000322889537,0.00011800000356743112,3563,0.0,0.0
2024-08-11 00:00:00+00:00,0.00011800000356743112,0.00011899999663000926,0.00011100000119768083,0.00011100000119768083,4556,0.0,0.0
2024-08-12 00:00:00+00:00,0.00011100000119768083,0.00011700000322889537,0.00010299999848939478,0.00010599999950500205,10090,0.0,0.0
2024-08-13 00:00:00+00:00,0.00010599999950500205,0.00011300000187475234,0.00010099999781232327,0.00011200000153621659,10775,0.0,0.0
2024-08-14 00:00:00+00:00,0.00011200000153621659,0.0001500000071246177,0.00010900000052060932,0.00014800000644754618,44678,0.0,0.0
2024-08-15 00:00:00+00:00,0.00014800000644754618,0.00021899999410379678,0.00014600000577047467,0.00019500000053085387,86905,0.0,0.0
