TIMESTAMP,PTEK_OPEN_PRICE_USD,PTEK_HIGH_PRICE_USD,PTEK_LOW_PRICE_USD,PTEK_CLOSE_PRICE_USD,PTEK_VOLUME_USD,PTEK_DIVIDENDS_USD,PTEK_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,3.637787103652954,3.6991701126098633,3.5619940757751465,3.6972010135650635,17882,0.0,0.0
2025-05-09 00:00:00+00:00,3.6972010135650635,3.6972010135650635,3.4521899223327637,3.5238709449768066,47779,0.0,0.0
2025-05-10 00:00:00+00:00,3.5238709449768066,3.6322219371795654,3.5238709449768066,3.595268964767456,17102,0.0,0.0
2025-05-11 00:00:00+00:00,3.595268964767456,3.5961520671844482,3.4709630012512207,3.5741710662841797,52434,0.0,0.0
2025-05-12 00:00:00+00:00,3.5741710662841797,3.5746591091156006,3.4695889949798584,3.5439839363098145,20260,0.0,0.0
2025-05-13 00:00:00+00:00,3.5439839363098145,3.5863840579986572,3.4866080284118652,3.585921049118042,60066,0.0,0.0
2025-05-14 00:00:00+00:00,3.585921049118042,3.585921049118042,3.3268420696258545,3.327320098876953,9945,0.0,0.0
2025-05-15 00:00:00+00:00,3.327320098876953,3.582227945327759,3.327320098876953,3.517242908477783,42068,0.0,0.0
2025-05-16 00:00:00+00:00,3.517242908477783,3.5968210697174072,3.361082077026367,3.5007400512695312,35401,0.0,0.0
2025-05-17 00:00:00+00:00,3.5007400512695312,3.5015130043029785,3.4728291034698486,3.5005500316619873,31171,0.0,0.0
2025-05-18 00:00:00+00:00,3.5005500316619873,3.5017189979553223,3.4557719230651855,3.4733290672302246,11706,0.0,0.0
2025-05-19 00:00:00+00:00,3.4733290672302246,3.501128911972046,3.4554219245910645,3.479969024658203,40911,0.0,0.0
2025-05-20 00:00:00+00:00,3.479969024658203,3.510395050048828,3.400239944458008,3.5096819400787354,54117,0.0,0.0
2025-05-21 00:00:00+00:00,3.5096819400787354,3.5833380222320557,3.4059269428253174,3.514288902282715,30256,0.0,0.0
2025-05-22 00:00:00+00:00,3.514288902282715,3.5909171104431152,3.399228096008301,3.5770859718322754,23402,0.0,0.0
2025-05-23 00:00:00+00:00,3.5770859718322754,3.590013027191162,3.2561020851135254,3.390976905822754,22436,0.0,0.0
2025-05-24 00:00:00+00:00,3.390976905822754,3.570391893386841,3.369476079940796,3.460526943206787,46003,0.0,0.0
2025-05-25 00:00:00+00:00,3.460526943206787,3.518796920776367,3.406893014907837,3.4903810024261475,102506,0.0,0.0
2025-05-26 00:00:00+00:00,3.4903810024261475,3.4926199913024902,3.300532102584839,3.3293869495391846,25265,0.0,0.0
2025-05-27 00:00:00+00:00,3.3293869495391846,3.4819650650024414,3.2199819087982178,3.3643500804901123,45452,0.0,0.0
2025-05-28 00:00:00+00:00,3.3643500804901123,3.4715089797973633,3.329495906829834,3.359424114227295,40008,0.0,0.0
2025-05-29 00:00:00+00:00,3.359424114227295,3.37837290763855,3.2064990997314453,3.329807996749878,41835,0.0,0.0
2025-05-30 00:00:00+00:00,3.329807996749878,3.400646924972534,3.2269649505615234,3.3618218898773193,42367,0.0,0.0
2025-05-31 00:00:00+00:00,3.3618218898773193,3.371730089187622,3.240571975708008,3.301095962524414,36574,0.0,0.0
2025-06-01 00:00:00+00:00,3.3010964393615723,3.371365547180176,3.277918577194214,3.2781996726989746,34547,0.0,0.0
