TIMESTAMP,MOEW_OPEN_PRICE_USD,MOEW_HIGH_PRICE_USD,MOEW_LOW_PRICE_USD,MOEW_CLOSE_PRICE_USD,MOEW_VOLUME_USD,MOEW_DIVIDENDS_USD,MOEW_STOCK_SPLITS_USD
2024-05-28 00:00:00+00:00,0.0007389999809674919,0.0007859999896027148,0.000737000023946166,0.000775999971665442,1938316,0.0,0.0
2024-05-29 00:00:00+00:00,0.0007239999831654131,0.0007810000097379088,0.0007009999826550484,0.0007149999728426337,1726349,0.0,0.0
2024-05-30 00:00:00+00:00,0.0007140000234358013,0.0007149999728426337,0.0006249999860301614,0.0006619999767281115,1968000,0.0,0.0
2024-05-31 00:00:00+00:00,0.0006670000148005784,0.0007190000033006072,0.0006619999767281115,0.0006750000175088644,1456760,0.0,0.0
2024-06-01 00:00:00+00:00,0.0006719999946653843,0.0009139999747276306,0.0006699999794363976,0.0007989999721758068,2318906,0.0,0.0
2024-06-02 00:00:00+00:00,0.0008060000254772604,0.0016009999671950936,0.0008060000254772604,0.0011879999656230211,3793059,0.0,0.0
2024-06-03 00:00:00+00:00,0.0012339999666437507,0.0013920000055804849,0.0011409999569877982,0.0011449999874457717,2379344,0.0,0.0
2024-06-04 00:00:00+00:00,0.0011530000483617187,0.0014120000414550304,0.0011259999591857195,0.0013680000556632876,2361626,0.0,0.0
2024-06-05 00:00:00+00:00,0.0013920000055804849,0.0014260000316426158,0.0012529999949038029,0.0013749999925494194,2074191,0.0,0.0
2024-06-06 00:00:00+00:00,0.001361000002361834,0.0015739999944344163,0.0011699999449774623,0.0012280000373721123,2684013,0.0,0.0
2024-06-07 00:00:00+00:00,0.0012280000373721123,0.0013409999664872885,0.0009710000013001263,0.0009879999561235309,2215904,0.0,0.0
2024-06-08 00:00:00+00:00,0.0009879999561235309,0.0010479999473318458,0.0009830000344663858,0.0010049999691545963,1921089,0.0,0.0
2024-06-09 00:00:00+00:00,0.0010049999691545963,0.0010049999691545963,0.0008200000156648457,0.0008750000270083547,2144109,0.0,0.0
2024-06-10 00:00:00+00:00,0.0008750000270083547,0.000893999997060746,0.000826000003144145,0.0008299999753944576,1956682,0.0,0.0
2024-06-11 00:00:00+00:00,0.0008299999753944576,0.000838999985717237,0.0007769999792799354,0.0008110000053420663,1659399,0.0,0.0
2024-06-12 00:00:00+00:00,0.0008110000053420663,0.0010420000180602074,0.0007900000200606883,0.001019999966956675,2314093,0.0,0.0
2024-06-13 00:00:00+00:00,0.001019999966956675,0.0010300000431016088,0.0008479999960400164,0.0008640000014565885,1721659,0.0,0.0
2024-06-14 00:00:00+00:00,0.0008640000014565885,0.0009219999774359167,0.0008329999982379377,0.0008430000161752105,1661269,0.0,0.0
2024-06-15 00:00:00+00:00,0.0008430000161752105,0.0009340000106021762,0.0008410000009462237,0.0008660000166855752,2109163,0.0,0.0
