TIMESTAMP,SAMO_OPEN_PRICE_USD,SAMO_HIGH_PRICE_USD,SAMO_LOW_PRICE_USD,SAMO_CLOSE_PRICE_USD,SAMO_VOLUME_USD,SAMO_DIVIDENDS_USD,SAMO_STOCK_SPLITS_USD
2021-05-12 00:00:00+00:00,0.018709000200033188,0.023900000378489494,0.006649000104516745,0.009499999694526196,1099760,0.0,0.0
2021-05-13 00:00:00+00:00,0.009500999934971333,0.012501999735832214,0.005018999800086021,0.008981999941170216,1358747,0.0,0.0
2021-05-14 00:00:00+00:00,0.008977999910712242,0.019992999732494354,0.008298000320792198,0.013782000169157982,528168,0.0,0.0
2021-05-15 00:00:00+00:00,0.013779000379145145,0.014952999539673328,0.008747999556362629,0.009348999708890915,147422,0.0,0.0
2021-05-16 00:00:00+00:00,0.009351000189781189,0.012671000324189663,0.007997999899089336,0.011200999841094017,380604,0.0,0.0
2021-05-17 00:00:00+00:00,0.011202000081539154,0.011202000081539154,0.007598999887704849,0.008151000365614891,210446,0.0,0.0
2021-05-18 00:00:00+00:00,0.008151000365614891,0.008326999843120575,0.005551000125706196,0.0071000000461936,194384,0.0,0.0
2021-05-19 00:00:00+00:00,0.0071000000461936,0.007703999988734722,0.0019990000873804092,0.003998999949544668,229542,0.0,0.0
2021-05-20 00:00:00+00:00,0.004000000189989805,0.005998999811708927,0.003000000026077032,0.0049390001222491264,147040,0.0,0.0
2021-05-21 00:00:00+00:00,0.0049390001222491264,0.005113000050187111,0.003102000104263425,0.003601999953389168,100713,0.0,0.0
2021-05-22 00:00:00+00:00,0.003601999953389168,0.00470300018787384,0.0021019999403506517,0.002991999965161085,119708,0.0,0.0
2021-05-23 00:00:00+00:00,0.002991999965161085,0.003333000000566244,0.0011500000255182385,0.0021009999327361584,96003,0.0,0.0
2021-05-24 00:00:00+00:00,0.0021009999327361584,0.004399999976158142,0.0021009999327361584,0.0035210000351071358,111225,0.0,0.0
2021-05-25 00:00:00+00:00,0.0035210000351071358,0.0038920000661164522,0.002500999951735139,0.0026499999221414328,28100,0.0,0.0
2021-05-26 00:00:00+00:00,0.0026499999221414328,0.0033919999841600657,0.0026000000070780516,0.0030410001054406166,25590,0.0,0.0
2021-05-27 00:00:00+00:00,0.0030410001054406166,0.00304200011305511,0.002010999945923686,0.00266100000590086,60893,0.0,0.0
2021-05-28 00:00:00+00:00,0.00266100000590086,0.0027520000003278255,0.0019000000320374966,0.0019000000320374966,26723,0.0,0.0
2021-05-29 00:00:00+00:00,0.0019000000320374966,0.002300000051036477,0.0016700000269338489,0.001979999942705035,16198,0.0,0.0
2021-05-30 00:00:00+00:00,0.001979999942705035,0.0034580000210553408,0.0017989999614655972,0.0029279999434947968,62836,0.0,0.0
2021-05-31 00:00:00+00:00,0.00292899995110929,0.0032210000790655613,0.0024190000258386135,0.0027809999883174896,47774,0.0,0.0
2021-06-01 00:00:00+00:00,0.0027809999883174896,0.004430999979376793,0.002739999908953905,0.004389999900013208,88850,0.0,0.0
2021-06-02 00:00:00+00:00,0.004389999900013208,0.006502999924123287,0.004040999803692102,0.00571200018748641,202743,0.0,0.0
2021-06-03 00:00:00+00:00,0.00571200018748641,0.007304000202566385,0.004751000087708235,0.006310999859124422,150626,0.0,0.0
2021-06-04 00:00:00+00:00,0.006312000099569559,0.006312000099569559,0.003751999931409955,0.005133999977260828,59819,0.0,0.0
2021-06-05 00:00:00+00:00,0.005133999977260828,0.005133999977260828,0.003370000049471855,0.004139999859035015,43052,0.0,0.0
2021-06-06 00:00:00+00:00,0.004141000099480152,0.0052919997833669186,0.0035290000960230827,0.0042329998686909676,42083,0.0,0.0
2021-06-07 00:00:00+00:00,0.004232000093907118,0.005001999903470278,0.0035019998904317617,0.0038920000661164522,73512,0.0,0.0
2021-06-08 00:00:00+00:00,0.0038920000661164522,0.004463000223040581,0.0033909999765455723,0.004141999874264002,67047,0.0,0.0
2021-06-09 00:00:00+00:00,0.004141999874264002,0.005001999903470278,0.003961999900639057,0.004879999905824661,54691,0.0,0.0
2021-06-10 00:00:00+00:00,0.004879999905824661,0.005001999903470278,0.003880999982357025,0.0042420001700520515,54489,0.0,0.0
2021-06-11 00:00:00+00:00,0.0042409999296069145,0.004441999830305576,0.0033309999853372574,0.0037620000075548887,35638,0.0,0.0
2021-06-12 00:00:00+00:00,0.0037620000075548887,0.003920000046491623,0.002400999888777733,0.003244000021368265,128386,0.0,0.0
2021-06-13 00:00:00+00:00,0.003244000021368265,0.0036490000784397125,0.002532999962568283,0.003089000005275011,38718,0.0,0.0
2021-06-14 00:00:00+00:00,0.003089000005275011,0.003980000037699938,0.0027310000732541084,0.00342700001783669,28490,0.0,0.0
2021-06-15 00:00:00+00:00,0.003160000080242753,0.003341000061482191,0.0030010000336915255,0.003102000104263425,39259,0.0,0.0
2021-06-16 00:00:00+00:00,0.0032709999941289425,0.0033009999897331,0.0028200000524520874,0.002950000111013651,22109,0.0,0.0
2021-06-17 00:00:00+00:00,0.002950000111013651,0.0034129999112337828,0.0027409999165683985,0.002891999902203679,16746,0.0,0.0
2021-06-18 00:00:00+00:00,0.002891999902203679,0.003002000041306019,0.002512000035494566,0.0028840000741183758,31163,0.0,0.0
2021-06-19 00:00:00+00:00,0.0028840000741183758,0.003034000052139163,0.0025140000507235527,0.002704000100493431,21530,0.0,0.0
2021-06-20 00:00:00+00:00,0.002704000100493431,0.002853000070899725,0.0021520000882446766,0.0026229999493807554,21994,0.0,0.0
2021-06-21 00:00:00+00:00,0.0026229999493807554,0.0027540000155568123,0.002041999949142337,0.0021200000774115324,46987,0.0,0.0
2021-06-22 00:00:00+00:00,0.0021210000850260258,0.002302000066265464,0.001551999943330884,0.002191999927163124,45121,0.0,0.0
2021-06-23 00:00:00+00:00,0.002191999927163124,0.0028619999065995216,0.002010999945923686,0.0028009999077767134,47185,0.0,0.0
2021-06-24 00:00:00+00:00,0.002601000014692545,0.0029410000424832106,0.002500999951735139,0.0027600000612437725,17397,0.0,0.0
2021-06-25 00:00:00+00:00,0.0027600000612437725,0.0028909998945891857,0.0020000000949949026,0.0021899999119341373,23571,0.0,0.0
2021-06-26 00:00:00+00:00,0.0021899999119341373,0.002630000002682209,0.0021299999207258224,0.0024029999040067196,16862,0.0,0.0
2021-06-27 00:00:00+00:00,0.0024029999040067196,0.0024939998984336853,0.0022009999956935644,0.0023109999019652605,14417,0.0,0.0
2021-06-28 00:00:00+00:00,0.0023109999019652605,0.0024210000410676003,0.0022009999956935644,0.0022899999748915434,8263,0.0,0.0
2021-06-29 00:00:00+00:00,0.0022899999748915434,0.003000000026077032,0.0022799998987466097,0.002730000065639615,24324,0.0,0.0
2021-06-30 00:00:00+00:00,0.002730000065639615,0.00279999990016222,0.002329000039026141,0.0024999999441206455,16887,0.0,0.0
2021-07-01 00:00:00+00:00,0.0024999999441206455,0.0025510000996291637,0.00215999991632998,0.0022700000554323196,17866,0.0,0.0
2021-07-02 00:00:00+00:00,0.0022700000554323196,0.0024510000366717577,0.0020310000982135534,0.0023300000466406345,8944,0.0,0.0
2021-07-03 00:00:00+00:00,0.0023300000466406345,0.002400999888777733,0.002230999991297722,0.002309999894350767,4905,0.0,0.0
2021-07-04 00:00:00+00:00,0.002309999894350767,0.003700000001117587,0.002248999895527959,0.002498999936506152,21858,0.0,0.0
2021-07-05 00:00:00+00:00,0.002498999936506152,0.0025100000202655792,0.0022509999107569456,0.0022509999107569456,7133,0.0,0.0
2021-07-06 00:00:00+00:00,0.0022509999107569456,0.0024399999529123306,0.002230999991297722,0.0022499999031424522,9391,0.0,0.0
2021-07-07 00:00:00+00:00,0.0022499999031424522,0.003360999980941415,0.002248999895527959,0.0028909998945891857,63180,0.0,0.0
2021-07-08 00:00:00+00:00,0.0028909998945891857,0.003102000104263425,0.0023900000378489494,0.002570000011473894,43234,0.0,0.0
2021-07-09 00:00:00+00:00,0.002570000011473894,0.002730000065639615,0.0023499999660998583,0.0026400000788271427,24708,0.0,0.0
2021-07-10 00:00:00+00:00,0.0026400000788271427,0.0026499999221414328,0.002498999936506152,0.0025400000158697367,11036,0.0,0.0
2021-07-11 00:00:00+00:00,0.0025400000158697367,0.0026710000820457935,0.002452000044286251,0.0026110000908374786,9467,0.0,0.0
2021-07-12 00:00:00+00:00,0.0026110000908374786,0.0026710000820457935,0.0024999999441206455,0.0025510000996291637,6018,0.0,0.0
2021-07-13 00:00:00+00:00,0.0025510000996291637,0.002701000077649951,0.002360000042244792,0.002369999885559082,14518,0.0,0.0
2021-07-14 00:00:00+00:00,0.002369999885559082,0.002491000108420849,0.002319999970495701,0.0024399999529123306,10294,0.0,0.0
2021-07-15 00:00:00+00:00,0.0024399999529123306,0.0026000000070780516,0.002259999979287386,0.0022799998987466097,8039,0.0,0.0
2021-07-16 00:00:00+00:00,0.0022799998987466097,0.0022899999748915434,0.0020000000949949026,0.002001000102609396,5411,0.0,0.0
2021-07-17 00:00:00+00:00,0.002001000102609396,0.002130999928340316,0.002001000102609396,0.0021009999327361584,1251,0.0,0.0
2021-07-18 00:00:00+00:00,0.0021009999327361584,0.002139999996870756,0.0018210000125691295,0.002001000102609396,4556,0.0,0.0
2021-07-19 00:00:00+00:00,0.002001000102609396,0.0020119999535381794,0.0017010000301524997,0.001820000004954636,7694,0.0,0.0
2021-07-20 00:00:00+00:00,0.0018210000125691295,0.0019509999547153711,0.0014799999771639705,0.0016400000313296914,12401,0.0,0.0
2021-07-21 00:00:00+00:00,0.0016400000313296914,0.0017800000496208668,0.0013000000035390258,0.0016199999954551458,19185,0.0,0.0
2021-07-22 00:00:00+00:00,0.0016199999954551458,0.0017500000540167093,0.0015999999595806003,0.001740999985486269,7704,0.0,0.0
2021-07-23 00:00:00+00:00,0.0017399999778717756,0.0018400000408291817,0.0016899999463930726,0.001820000004954636,9520,0.0,0.0
2021-07-24 00:00:00+00:00,0.001820000004954636,0.002001000102609396,0.001820000004954636,0.001930000027641654,5508,0.0,0.0
