TIMESTAMP,ICECREAM_OPEN_PRICE_USD,ICECREAM_HIGH_PRICE_USD,ICECREAM_LOW_PRICE_USD,ICECREAM_CLOSE_PRICE_USD,ICECREAM_VOLUME_USD,ICECREAM_DIVIDENDS_USD,ICECREAM_STOCK_SPLITS_USD
2025-03-10 00:00:00+00:00,0.006798999849706888,0.006798999849706888,0.006333999801427126,0.006341000087559223,0,0.0,0.0
2025-03-11 00:00:00+00:00,0.006341000087559223,0.007526999805122614,0.006341000087559223,0.007402999792248011,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.007402999792248011,0.007486999966204166,0.007337000221014023,0.007486999966204166,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.007486999966204166,0.007594000082463026,0.007315000053495169,0.007362000178545713,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.007362000178545713,0.00738399988040328,0.007304000202566385,0.00738399988040328,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.00738399988040328,0.008558000437915325,0.00738399988040328,0.00808900035917759,59664,0.0,0.0
2025-03-16 00:00:00+00:00,0.00808900035917759,0.02419400028884411,0.00788199994713068,0.02270900085568428,152182,0.0,0.0
2025-03-17 00:00:00+00:00,0.02270900085568428,0.02348100021481514,0.020269999280571938,0.022148000076413155,418556,0.0,0.0
2025-03-18 00:00:00+00:00,0.022148000076413155,0.05093599855899811,0.021802999079227448,0.024757999926805496,224896,0.0,0.0
2025-03-19 00:00:00+00:00,0.024757999926805496,0.025050999596714973,0.023976000025868416,0.024934999644756317,38302,0.0,0.0
2025-03-20 00:00:00+00:00,0.024934999644756317,0.026985999196767807,0.024841999635100365,0.026593999937176704,21390,0.0,0.0
2025-03-21 00:00:00+00:00,0.026593999937176704,0.050926998257637024,0.025762999430298805,0.03134499862790108,112414,0.0,0.0
2025-03-22 00:00:00+00:00,0.03134499862790108,0.03192799910902977,0.030805999413132668,0.030921999365091324,12694,0.0,0.0
2025-03-23 00:00:00+00:00,0.030921999365091324,0.03112499974668026,0.029709000140428543,0.029884999617934227,14543,0.0,0.0
2025-03-24 00:00:00+00:00,0.029884999617934227,0.030863000079989433,0.029861999675631523,0.030863000079989433,18852,0.0,0.0
2025-03-25 00:00:00+00:00,0.030863000079989433,0.0314130000770092,0.030455999076366425,0.03073900006711483,18390,0.0,0.0
2025-03-26 00:00:00+00:00,0.03073900006711483,0.030782999470829964,0.029797999188303947,0.02999899908900261,19058,0.0,0.0
2025-03-27 00:00:00+00:00,0.02999899908900261,0.03137100115418434,0.029941000044345856,0.029975999146699905,5501,0.0,0.0
2025-03-28 00:00:00+00:00,0.029975999146699905,0.030045000836253166,0.028579000383615494,0.0288309995085001,7933,0.0,0.0
2025-03-29 00:00:00+00:00,0.0288309995085001,0.0288309995085001,0.02708199992775917,0.02745099924504757,10150,0.0,0.0
2025-03-30 00:00:00+00:00,0.02745099924504757,0.027897000312805176,0.02652999944984913,0.027011999860405922,8621,0.0,0.0
2025-03-31 00:00:00+00:00,0.027011999860405922,0.02779800072312355,0.02651200070977211,0.027357999235391617,8591,0.0,0.0
2025-04-01 00:00:00+00:00,0.027357999235391617,0.027939999476075172,0.026910999789834023,0.027060000225901604,9337,0.0,0.0
2025-04-02 00:00:00+00:00,0.027060000225901604,0.027168000116944313,0.025043999776244164,0.02523699961602688,11780,0.0,0.0
2025-04-03 00:00:00+00:00,0.02523699961602688,0.02607700042426586,0.024862000718712807,0.025526000186800957,8821,0.0,0.0
2025-04-04 00:00:00+00:00,0.025526000186800957,0.026069000363349915,0.024979999288916588,0.02576499991118908,7767,0.0,0.0
2025-04-05 00:00:00+00:00,0.02576499991118908,0.02606300078332424,0.025242000818252563,0.025877999141812325,7730,0.0,0.0
2025-04-06 00:00:00+00:00,0.025877999141812325,0.0260390006005764,0.024396000429987907,0.02447500079870224,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.02447500079870224,0.024669000878930092,0.02234099991619587,0.022957999259233475,7178,0.0,0.0
2025-04-08 00:00:00+00:00,0.022957999259233475,0.023266000673174858,0.022321000695228577,0.02276100032031536,8861,0.0,0.0
2025-04-09 00:00:00+00:00,0.02276100032031536,0.023504000157117844,0.021813999861478806,0.02304000034928322,9693,0.0,0.0
2025-04-10 00:00:00+00:00,0.02304000034928322,0.023200999945402145,0.022128000855445862,0.022887999191880226,8076,0.0,0.0
2025-04-11 00:00:00+00:00,0.022887999191880226,0.023137999698519707,0.02254199981689453,0.02263999916613102,8335,0.0,0.0
2025-04-12 00:00:00+00:00,0.02263999916613102,0.02315800078213215,0.022478999570012093,0.022724999114871025,9244,0.0,0.0
2025-04-13 00:00:00+00:00,0.022724999114871025,0.022969000041484833,0.021595999598503113,0.02204200066626072,9580,0.0,0.0
2025-04-14 00:00:00+00:00,0.02204200066626072,0.022508999332785606,0.02181199938058853,0.0220940001308918,7905,0.0,0.0
2025-04-15 00:00:00+00:00,0.0220940001308918,0.022445999085903168,0.02142000012099743,0.021588999778032303,8000,0.0,0.0
2025-04-16 00:00:00+00:00,0.021588999778032303,0.023823000490665436,0.02152100019156933,0.023446999490261078,15386,0.0,0.0
2025-04-17 00:00:00+00:00,0.023446999490261078,0.023502999916672707,0.022756999358534813,0.022902999073266983,10061,0.0,0.0
2025-04-18 00:00:00+00:00,0.022902999073266983,0.02304599992930889,0.022487999871373177,0.022662000730633736,8732,0.0,0.0
2025-04-19 00:00:00+00:00,0.022662000730633736,0.02296699956059456,0.022078000009059906,0.022321000695228577,15553,0.0,0.0
2025-04-20 00:00:00+00:00,0.022321000695228577,0.022929999977350235,0.02195899933576584,0.02223699912428856,12212,0.0,0.0
2025-04-21 00:00:00+00:00,0.02223699912428856,0.023111000657081604,0.02223699912428856,0.022603999823331833,26319,0.0,0.0
2025-04-22 00:00:00+00:00,0.022603999823331833,0.023951999843120575,0.020997999235987663,0.021745000034570694,167494,0.0,0.0
2025-04-23 00:00:00+00:00,0.02168400026857853,0.02232399955391884,0.018079999834299088,0.019300000742077827,268420,0.0,0.0
2025-04-24 00:00:00+00:00,0.019300000742077827,0.019551999866962433,0.015944000333547592,0.01682399958372116,162553,0.0,0.0
2025-04-25 00:00:00+00:00,0.01682399958372116,0.017774000763893127,0.014769000001251698,0.015038999728858471,155042,0.0,0.0
2025-04-26 00:00:00+00:00,0.015038999728858471,0.017860999330878258,0.014639999717473984,0.017270000651478767,158930,0.0,0.0
2025-04-27 00:00:00+00:00,0.017270000651478767,0.01975799910724163,0.01584099978208542,0.018208999186754227,211477,0.0,0.0
2025-04-28 00:00:00+00:00,0.018208999186754227,0.01834999956190586,0.015402999706566334,0.01660200022161007,233304,0.0,0.0
2025-04-29 00:00:00+00:00,0.01660200022161007,0.018327999860048294,0.016231000423431396,0.01728300005197525,231104,0.0,0.0
2025-04-30 00:00:00+00:00,0.01728300005197525,0.019068000838160515,0.01603900082409382,0.018849000334739685,234507,0.0,0.0
