TIMESTAMP,SPARTA_OPEN_PRICE_USD,SPARTA_HIGH_PRICE_USD,SPARTA_LOW_PRICE_USD,SPARTA_CLOSE_PRICE_USD,SPARTA_VOLUME_USD,SPARTA_DIVIDENDS_USD,SPARTA_STOCK_SPLITS_USD
2020-09-29 00:00:00+00:00,0.0,0.20694699883460999,0.0,0.09315600246191025,0,0.0,0.0
2020-09-30 00:00:00+00:00,0.09316299855709076,0.09573999792337418,0.06799100339412689,0.0795539990067482,337380,0.0,0.0
2020-10-01 00:00:00+00:00,0.0795539990067482,0.15640400350093842,0.07882300019264221,0.1183139979839325,2419230,0.0,0.0
2020-10-02 00:00:00+00:00,0.1183139979839325,0.13537800312042236,0.08778700232505798,0.09645900130271912,361541,0.0,0.0
2020-10-03 00:00:00+00:00,0.09645900130271912,0.09957200288772583,0.08044400066137314,0.08731599897146225,148604,0.0,0.0
2020-10-04 00:00:00+00:00,0.08731599897146225,0.11685200035572052,0.08731599897146225,0.09962400048971176,339955,0.0,0.0
2020-10-05 00:00:00+00:00,0.09984900057315826,0.10548699647188187,0.0906829982995987,0.09600800275802612,136383,0.0,0.0
2020-10-06 00:00:00+00:00,0.09600800275802612,0.09994400292634964,0.07947400212287903,0.08259200304746628,156100,0.0,0.0
2020-10-07 00:00:00+00:00,0.08259200304746628,0.08263999968767166,0.06981399655342102,0.07924100011587143,99605,0.0,0.0
2020-10-08 00:00:00+00:00,0.07924100011587143,0.07937899976968765,0.07228700071573257,0.07516500353813171,130365,0.0,0.0
2020-10-09 00:00:00+00:00,0.07516500353813171,0.0797019973397255,0.07465600222349167,0.07773999869823456,162476,0.0,0.0
2020-10-10 00:00:00+00:00,0.07830999791622162,0.08983699977397919,0.07815799862146378,0.08570200204849243,135614,0.0,0.0
2020-10-11 00:00:00+00:00,0.08570200204849243,0.08600399643182755,0.07705499976873398,0.07898499816656113,90171,0.0,0.0
2020-10-12 00:00:00+00:00,0.07898499816656113,0.08540000021457672,0.07843700051307678,0.08486499637365341,155370,0.0,0.0
2020-10-13 00:00:00+00:00,0.08486499637365341,0.08786199986934662,0.08324100077152252,0.08591700345277786,69932,0.0,0.0
2020-10-14 00:00:00+00:00,0.08591700345277786,0.08870299905538559,0.06924500316381454,0.07459200173616409,178076,0.0,0.0
2020-10-15 00:00:00+00:00,0.07459200173616409,0.07459200173616409,0.06368599832057953,0.06515700370073318,52540,0.0,0.0
2020-10-16 00:00:00+00:00,0.06515700370073318,0.06670600175857544,0.056352000683546066,0.06520900130271912,116130,0.0,0.0
2020-10-17 00:00:00+00:00,0.06520900130271912,0.06818799674510956,0.06410600244998932,0.06763400137424469,90202,0.0,0.0
2020-10-18 00:00:00+00:00,0.0676179975271225,0.0693570002913475,0.061601001769304276,0.06910700350999832,53467,0.0,0.0
2020-10-19 00:00:00+00:00,0.06910700350999832,0.07494399696588516,0.0676259994506836,0.0708020031452179,118180,0.0,0.0
2020-10-20 00:00:00+00:00,0.0708020031452179,0.07159099727869034,0.06673599779605865,0.0691860020160675,80800,0.0,0.0
2020-10-21 00:00:00+00:00,0.06921099871397018,0.07045499980449677,0.0633080005645752,0.06436800211668015,79439,0.0,0.0
2020-10-22 00:00:00+00:00,0.06436900049448013,0.0668639987707138,0.05485000088810921,0.0582519993185997,88597,0.0,0.0
2020-10-23 00:00:00+00:00,0.05824600160121918,0.06143699958920479,0.055580999702215195,0.057287998497486115,50125,0.0,0.0
2020-10-24 00:00:00+00:00,0.05728600174188614,0.058389998972415924,0.05615599825978279,0.056345000863075256,45312,0.0,0.0
2020-10-25 00:00:00+00:00,0.056345000863075256,0.05719500035047531,0.05464699864387512,0.05570000037550926,42115,0.0,0.0
2020-10-26 00:00:00+00:00,0.055698998272418976,0.05879100039601326,0.055396001785993576,0.05825600028038025,35690,0.0,0.0
2020-10-27 00:00:00+00:00,0.05825899913907051,0.059053998440504074,0.04442799836397171,0.04445499926805496,96761,0.0,0.0
2020-10-28 00:00:00+00:00,0.044454000890254974,0.04580700024962425,0.040072001516819,0.041113998740911484,35204,0.0,0.0
2020-10-29 00:00:00+00:00,0.04111199826002121,0.041280001401901245,0.039576999843120575,0.04028800129890442,11686,0.0,0.0
2020-10-30 00:00:00+00:00,0.04028699919581413,0.040761999785900116,0.03673499822616577,0.03717600181698799,36987,0.0,0.0
2020-10-31 00:00:00+00:00,0.03717700019478798,0.039131999015808105,0.03251900151371956,0.035569000989198685,67888,0.0,0.0
2020-11-01 00:00:00+00:00,0.035569000989198685,0.03827299922704697,0.03301699832081795,0.03432599827647209,24918,0.0,0.0
2020-11-02 00:00:00+00:00,0.03432700037956238,0.03630099818110466,0.032051000744104385,0.032120998948812485,20263,0.0,0.0
2020-11-03 00:00:00+00:00,0.03212200105190277,0.032267000526189804,0.030350999906659126,0.032012999057769775,59348,0.0,0.0
2020-11-04 00:00:00+00:00,0.03201400116086006,0.033622998744249344,0.03152000159025192,0.033555999398231506,17460,0.0,0.0
2020-11-05 00:00:00+00:00,0.03355700150132179,0.03517699986696243,0.03242199867963791,0.03514900058507919,25990,0.0,0.0
2020-11-06 00:00:00+00:00,0.03514799848198891,0.03967500105500221,0.034703001379966736,0.03763600066304207,37030,0.0,0.0
2020-11-07 00:00:00+00:00,0.03763600066304207,0.04267600178718567,0.037271998822689056,0.04055099934339523,78875,0.0,0.0
2020-11-08 00:00:00+00:00,0.04055200144648552,0.04361699894070625,0.04022499918937683,0.043529998511075974,47690,0.0,0.0
2020-11-09 00:00:00+00:00,0.04353199899196625,0.04470999911427498,0.04051800072193146,0.04429800063371658,40085,0.0,0.0
2020-11-10 00:00:00+00:00,0.04429500177502632,0.053348999470472336,0.043800000101327896,0.05277999863028526,101673,0.0,0.0
2020-11-11 00:00:00+00:00,0.052776999771595,0.07190900295972824,0.0520550012588501,0.06569699943065643,367144,0.0,0.0
2020-11-12 00:00:00+00:00,0.06569699943065643,0.08770699799060822,0.06531699746847153,0.0654430016875267,516947,0.0,0.0
2020-11-13 00:00:00+00:00,0.06544800102710724,0.07251399755477905,0.06299900263547897,0.06780699640512466,138934,0.0,0.0
2020-11-14 00:00:00+00:00,0.06780699640512466,0.0745450034737587,0.06632000207901001,0.07137300074100494,71078,0.0,0.0
2020-11-15 00:00:00+00:00,0.07137700170278549,0.07971599698066711,0.06994900107383728,0.07849899679422379,101290,0.0,0.0
2020-11-16 00:00:00+00:00,0.07849899679422379,0.07925699651241302,0.07131099700927734,0.07237300276756287,103860,0.0,0.0
