TIMESTAMP,IAOMIN_OPEN_PRICE_USD,IAOMIN_HIGH_PRICE_USD,IAOMIN_LOW_PRICE_USD,IAOMIN_CLOSE_PRICE_USD,IAOMIN_VOLUME_USD,IAOMIN_DIVIDENDS_USD,IAOMIN_STOCK_SPLITS_USD
2025-03-02 00:00:00+00:00,0.0015640000347048044,0.0016629999736323953,0.0013770000077784061,0.0014380000066012144,15592,0.0,0.0
2025-03-03 00:00:00+00:00,0.0014380000066012144,0.0014449999434873462,0.0010920000495389104,0.0010920000495389104,3003,0.0,0.0
2025-03-04 00:00:00+00:00,0.0010920000495389104,0.0010979999788105488,0.0010260000126436353,0.001028000027872622,2370,0.0,0.0
2025-03-05 00:00:00+00:00,0.001028000027872622,0.0010489999549463391,0.0008699999889358878,0.0010470000561326742,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.0010470000561326742,0.001108999946154654,0.0008559999987483025,0.0009840000420808792,17806,0.0,0.0
2025-03-07 00:00:00+00:00,0.0009840000420808792,0.0011070000473409891,0.0009469999931752682,0.0011070000473409891,0,0.0,0.0
2025-03-08 00:00:00+00:00,0.0011070000473409891,0.0011070000473409891,0.0010049999691545963,0.0010359999723732471,0,0.0,0.0
2025-03-09 00:00:00+00:00,0.0010359999723732471,0.0010359999723732471,0.0008989999769255519,0.0009139999747276306,0,0.0,0.0
2025-03-10 00:00:00+00:00,0.0009139999747276306,0.0009469999931752682,0.0008379999781027436,0.0009280000231228769,0,0.0,0.0
2025-03-11 00:00:00+00:00,0.0009280000231228769,0.0010420000180602074,0.0008030000026337802,0.000999000039882958,0,0.0,0.0
2025-03-12 00:00:00+00:00,0.000999000039882958,0.000999000039882958,0.0006670000148005784,0.000678999989759177,0,0.0,0.0
2025-03-13 00:00:00+00:00,0.000678999989759177,0.000678999989759177,0.000678999989759177,0.000678999989759177,0,0.0,0.0
2025-03-14 00:00:00+00:00,0.000678999989759177,0.0007149999728426337,0.0006649999995715916,0.0007149999728426337,0,0.0,0.0
2025-03-15 00:00:00+00:00,0.0007149999728426337,0.0007650000043213367,0.0006880000000819564,0.0007650000043213367,0,0.0,0.0
2025-03-16 00:00:00+00:00,0.0007650000043213367,0.0007650000043213367,0.0006689999718219042,0.0006750000175088644,0,0.0,0.0
2025-03-17 00:00:00+00:00,0.0006750000175088644,0.0006760000251233578,0.000661000027321279,0.0006689999718219042,0,0.0,0.0
2025-03-18 00:00:00+00:00,0.0006689999718219042,0.0006689999718219042,0.0006179999909363687,0.0006179999909363687,0,0.0,0.0
2025-03-19 00:00:00+00:00,0.0006179999909363687,0.0006840000278316438,0.0006179999909363687,0.0006840000278316438,40,0.0,0.0
2025-03-20 00:00:00+00:00,0.0006840000278316438,0.0006840000278316438,0.0006169999833218753,0.0006169999833218753,0,0.0,0.0
2025-03-21 00:00:00+00:00,0.0006169999833218753,0.0006220000213943422,0.0006169999833218753,0.0006220000213943422,0,0.0,0.0
