TIMESTAMP,IVPAY_OPEN_PRICE_USD,IVPAY_HIGH_PRICE_USD,IVPAY_LOW_PRICE_USD,IVPAY_CLOSE_PRICE_USD,IVPAY_VOLUME_USD,IVPAY_DIVIDENDS_USD,IVPAY_STOCK_SPLITS_USD
2024-03-19 00:00:00+00:00,0.04790399968624115,0.06456899642944336,0.04742399975657463,0.05491499975323677,1179442,0.0,0.0
2024-03-20 00:00:00+00:00,0.05491499975323677,0.061900001019239426,0.0546640008687973,0.05897900089621544,962132,0.0,0.0
2024-03-21 00:00:00+00:00,0.05897900089621544,0.06521999835968018,0.057218998670578,0.06224900111556053,1004762,0.0,0.0
2024-03-22 00:00:00+00:00,0.06224900111556053,0.06412599980831146,0.05615299940109253,0.05828399956226349,857002,0.0,0.0
2024-03-23 00:00:00+00:00,0.058288998901844025,0.05907300114631653,0.0563029982149601,0.057732000946998596,792028,0.0,0.0
2024-03-24 00:00:00+00:00,0.057732000946998596,0.05872799828648567,0.05522400140762329,0.056203000247478485,783063,0.0,0.0
2024-03-25 00:00:00+00:00,0.056203000247478485,0.05650600045919418,0.05184299871325493,0.052967000752687454,770832,0.0,0.0
2024-03-26 00:00:00+00:00,0.05293099954724312,0.05668500065803528,0.05201200023293495,0.055998001247644424,929380,0.0,0.0
2024-03-27 00:00:00+00:00,0.055998001247644424,0.059192001819610596,0.05209700018167496,0.05323699861764908,729606,0.0,0.0
2024-03-28 00:00:00+00:00,0.05323699861764908,0.05323699861764908,0.048684000968933105,0.051566001027822495,516608,0.0,0.0
2024-03-29 00:00:00+00:00,0.051573000848293304,0.05303899943828583,0.04992099851369858,0.050634998828172684,417907,0.0,0.0
2024-03-30 00:00:00+00:00,0.050634998828172684,0.05083400011062622,0.048500001430511475,0.048826999962329865,408672,0.0,0.0
2024-03-31 00:00:00+00:00,0.048826999962329865,0.05001499876379967,0.04732900112867355,0.04779300093650818,711883,0.0,0.0
2024-04-01 00:00:00+00:00,0.04779300093650818,0.0862089991569519,0.04697899892926216,0.07965099811553955,2163162,0.0,0.0
