TIMESTAMP,WOOL_OPEN_PRICE_USD,WOOL_HIGH_PRICE_USD,WOOL_LOW_PRICE_USD,WOOL_CLOSE_PRICE_USD,WOOL_VOLUME_USD,WOOL_DIVIDENDS_USD,WOOL_STOCK_SPLITS_USD
2021-11-23 00:00:00+00:00,0.14680099487304688,0.2059279978275299,0.14148400723934174,0.19137899577617645,9509671,0.0,0.0
2021-11-24 00:00:00+00:00,0.19135500490665436,0.3655480146408081,0.13173100352287292,0.1986140012741089,9913685,0.0,0.0
2021-11-25 00:00:00+00:00,0.1459359973669052,0.1905139982700348,0.14528100192546844,0.17576099932193756,3371274,0.0,0.0
2021-11-26 00:00:00+00:00,0.17634500563144684,0.17856399714946747,0.12585599720478058,0.13319000601768494,2391517,0.0,0.0
2021-11-27 00:00:00+00:00,0.1330530047416687,0.15540499985218048,0.11899899691343307,0.12210000306367874,1752053,0.0,0.0
2021-11-28 00:00:00+00:00,0.12215500324964523,0.12988699972629547,0.10219000279903412,0.10308700054883957,1292173,0.0,0.0
2021-11-29 00:00:00+00:00,0.10307600349187851,0.10954099893569946,0.06359300017356873,0.10916700214147568,1146717,0.0,0.0
2021-11-30 00:00:00+00:00,0.10918600112199783,0.13352900743484497,0.10038100183010101,0.13348600268363953,872731,0.0,0.0
2021-12-01 00:00:00+00:00,0.131071999669075,0.13114500045776367,0.10683699697256088,0.10683699697256088,642195,0.0,0.0
2021-12-02 00:00:00+00:00,0.10683999955654144,0.11439400166273117,0.08578000217676163,0.08666300028562546,367909,0.0,0.0
2021-12-03 00:00:00+00:00,0.0866750031709671,0.09346400201320648,0.06368300318717957,0.06672800332307816,479848,0.0,0.0
2021-12-04 00:00:00+00:00,0.06672400236129761,0.07099000364542007,0.06214800104498863,0.07063700258731842,210367,0.0,0.0
2021-12-05 00:00:00+00:00,0.0706230029463768,0.07289399951696396,0.06444700062274933,0.06570299714803696,312389,0.0,0.0
2021-12-06 00:00:00+00:00,0.06572200357913971,0.07242800295352936,0.059098999947309494,0.062950000166893,246104,0.0,0.0
