TIMESTAMP,NETKO_CLOSE_PRICE_USD,NETKO_OPEN_PRICE_USD,NETKO_HIGH_PRICE_USD,NETKO_LOW_PRICE_USD
2018-06-20,0.078116,0.074225,0.078705,0.072331
2018-06-21,0.073177,0.078112,0.078493,0.073177
2018-06-22,0.068885,0.073181,0.077191,0.067677
2018-06-23,0.070101,0.068884,0.070988,0.068578
2018-06-24,0.072947,0.070223,0.073776,0.062045
2018-06-25,0.07549,0.072923,0.075951,0.065849
2018-06-26,0.06703,0.075539,0.075714,0.065249
2018-06-27,0.064642,0.066819,0.06744,0.061976
2018-06-28,0.059671,0.064704,0.066809,0.055921
2018-06-29,0.060095,0.059576,0.061722,0.053967
2018-06-30,0.065258,0.060046,0.067778,0.060046
2018-07-01,0.062163,0.065257,0.065604,0.060792
2018-07-02,0.065182,0.062157,0.069743,1e-06
2018-07-03,0.059247,0.065163,0.072351,0.000886
2018-07-04,0.059211,0.059366,0.062478,0.056967
2018-07-05,0.060138,0.059211,0.067157,0.058644
2018-07-06,0.056475,0.05999,0.061686,0.055365
2018-07-07,0.054263,0.056481,0.061865,0.049833
2018-07-08,0.058024,0.054263,0.061227,0.053456
2018-07-09,0.05661,0.057991,0.058373,0.054199
2018-07-10,0.057086,0.056592,0.061723,0.055763
2018-07-11,0.053063,0.057107,0.058471,0.049421
2018-07-12,0.042124,0.053028,0.053028,0.035452
2018-07-13,0.042327,0.04215,0.045289,0.036243
2018-07-14,0.042938,0.042325,0.044914,0.042208
2018-07-15,0.039571,0.042875,0.042876,0.03954
2018-07-16,0.042001,0.039574,0.042074,0.03948
2018-07-17,0.045713,0.041849,0.046531,0.041572
2018-07-18,0.045928,0.045717,0.04726,0.045168
2018-07-19,0.045813,0.046004,0.046319,0.044952
2018-07-20,0.038238,0.045813,0.045813,0.037237
2018-07-21,0.042051,0.038242,0.042551,0.037658
2018-07-22,0.044705,0.041903,0.045128,0.02196
2018-07-23,0.03286,0.044673,0.047922,0.027152
2018-07-24,0.032895,0.032882,0.036132,0.031498
2018-07-25,0.04003,0.032738,0.047615,0.026111
2018-07-26,0.03323,0.040067,0.040762,0.03323
2018-07-27,0.033354,0.03323,0.033354,0.03323
2018-07-28,0.030922,0.033354,0.033395,0.030015
2018-07-29,0.030257,0.030922,0.030922,0.029365
2018-07-30,0.029948,0.030257,0.030456,0.028828
2018-07-31,0.028386,0.029966,0.029984,0.028111
2018-08-01,0.027776,0.02838,0.029424,0.027099
2018-08-02,0.043215,0.027764,0.043874,0.025966
2018-08-03,0.037304,0.043168,0.043168,0.029827
2018-08-04,0.032017,0.037323,0.037717,0.031601
2018-08-05,0.032244,0.032051,0.032347,0.028517
2018-08-06,0.031949,0.032204,0.032834,0.031485
2018-08-07,0.02976,0.032012,0.032259,0.029667
2018-08-08,0.026713,0.029743,0.029743,0.026003
2018-08-09,0.024581,0.026713,0.027778,0.024478
2018-08-10,0.023531,0.024642,0.024812,0.023019
2018-08-11,0.028224,0.023541,0.028978,0.022395
2018-08-12,0.027055,0.02825,0.029767,0.026871
2018-08-13,0.025445,0.027039,0.028507,0.025261
2018-08-14,0.040425,0.025413,0.040587,0.022597
2018-08-15,0.044205,0.040442,0.048603,0.03401
2018-08-16,0.040363,0.044095,0.044213,0.034231
2018-08-17,0.037622,0.040325,0.041145,0.036534
2018-08-18,0.036299,0.037591,0.037745,0.035779
2018-08-19,0.035539,0.036302,0.036771,0.034613
2018-08-20,0.030837,0.035529,0.035798,0.030837
2018-08-21,0.026985,0.030854,0.030945,0.026919
2018-08-22,0.033045,0.026997,0.033383,0.026134
2018-08-23,0.041252,0.033079,0.04166,0.032619
2018-08-24,0.038358,0.041283,0.042432,0.038358
2018-08-25,0.034673,0.038368,0.040527,0.034443
2018-08-26,0.033777,0.034641,0.035019,0.033597
2018-08-27,0.033928,0.033729,0.033968,0.033074
2018-08-28,0.0361,0.033965,0.036811,0.033562
2018-08-29,0.035479,0.036107,0.03635,0.035299
2018-08-30,0.034551,0.035436,0.035968,0.033887
2018-08-31,0.034677,0.034511,0.035016,0.031882
2018-09-01,0.036023,0.034677,0.036229,0.034126
2018-09-02,0.036452,0.036023,0.036698,0.032564
2018-09-03,0.035586,0.036452,0.037083,0.035495
2018-09-04,0.037715,0.035566,0.037978,0.035325
2018-09-05,0.031844,0.037715,0.037898,0.031825
2018-09-06,0.031039,0.031844,0.031922,0.030073
2018-09-07,0.030515,0.031049,0.031131,0.030139
2018-09-08,0.029472,0.030515,0.030854,0.029257
2018-09-09,0.029295,0.029472,0.031269,0.029079
2018-09-10,0.030216,0.029319,0.030364,0.029319
2018-09-11,0.029846,0.030216,0.030585,0.028953
2018-09-12,0.033172,0.029856,0.033242,0.029688
2018-09-13,0.0305,0.033172,0.033623,0.030292
2018-09-14,0.030555,0.0305,0.031152,0.030145
2018-09-15,0.030775,0.030522,0.030874,0.030426
2018-09-16,0.02973,0.030751,0.030751,0.029402
2018-09-17,0.02677,0.02973,0.030733,0.026472
2018-09-18,0.027274,0.02677,0.029421,0.025758
2018-09-19,0.025567,0.027274,0.028688,0.025484
2018-09-20,0.027887,0.02551,0.027992,0.025385
2018-09-21,0.028952,0.027887,0.029212,0.027868
2018-09-22,0.029754,0.028911,0.029789,0.028501
2018-09-23,0.02916,0.029749,0.030185,0.028199
2018-09-24,0.027624,0.029155,0.02947,0.027564
2018-09-25,0.02635,0.027624,0.027762,0.026248
2018-09-26,0.028564,0.026386,0.029023,0.026194
2018-09-27,0.029398,0.028564,0.029566,0.028405
2018-09-28,0.028199,0.029427,0.029552,0.027818
2018-09-29,0.028037,0.028199,0.028199,0.027481
2018-09-30,0.026906,0.028037,0.028042,0.02534
2018-10-01,0.026832,0.026906,0.03714,0.026513
2018-10-02,0.035666,0.026841,0.038335,0.026771
2018-10-03,0.032581,0.035616,0.035828,0.032128
2018-10-04,0.029841,0.0326,0.033238,0.024117
2018-10-05,0.025483,0.029841,0.030115,0.023993
2018-10-06,0.029367,0.025483,0.032199,0.024345
2018-10-07,0.029572,0.029367,0.029719,0.029114
2018-10-08,0.030497,0.029572,0.030677,0.029505
2018-10-09,0.030617,0.030497,0.03236,0.030333
2018-10-10,0.031693,0.030617,0.031733,0.030004
2018-10-11,0.027868,0.031693,0.031693,0.026491
2018-10-12,0.028085,0.027852,0.02862,0.027207
2018-10-13,0.028627,0.028068,0.028633,0.027638
2018-10-14,0.031698,0.028627,0.031874,0.028552
2018-10-15,0.03071,0.031707,0.034876,0.027269
2018-10-16,0.031154,0.03071,0.031393,0.029994
2018-10-17,0.031183,0.031137,0.031312,0.030491
2018-10-18,0.030983,0.031187,0.031996,0.030704
2018-10-19,0.030253,0.030983,0.032404,0.029901
2018-10-20,0.030755,0.030255,0.031341,0.030134
2018-10-21,0.03238,0.03076,0.03271,0.030746
2018-10-22,0.027747,0.032395,0.032575,0.026907
2018-10-23,0.025709,0.027747,0.028256,0.025167
2018-10-24,0.02602,0.025709,0.0262,0.025462
2018-10-25,0.025361,0.02602,0.026092,0.025195
2018-10-26,0.024689,0.025361,0.025689,0.024496
2018-10-27,0.024018,0.024689,0.024837,0.023994
2018-10-28,0.023397,0.024018,0.024018,0.023381
2018-10-29,0.022077,0.023397,0.023439,0.022003
2018-10-30,0.020794,0.022077,0.022203,0.020676
2018-10-31,0.021047,0.020826,0.021061,0.020565
2018-11-01,0.021151,0.021047,0.022178,0.020996
2018-11-02,0.02137,0.021151,0.022479,0.021124
2018-11-03,0.023156,0.02137,0.023159,0.021025
2018-11-04,0.023736,0.023156,0.024338,0.022367
2018-11-05,0.022451,0.023736,0.023977,0.022247
2018-11-06,0.021728,0.022451,0.022657,0.021223
2018-11-07,0.021263,0.021728,0.022035,0.021261
2018-11-08,0.019406,0.021263,0.021302,0.019389
2018-11-09,0.019774,0.019406,0.01993,0.01886
2018-11-10,0.019872,0.019774,0.019922,0.019757
2018-11-11,0.019929,0.019872,0.019931,0.019665
2018-11-12,0.019792,0.019897,0.020007,0.019768
2018-11-13,0.019846,0.019792,0.019947,0.019659
2018-11-14,0.017595,0.019829,0.019909,0.017057
2018-11-15,0.017197,0.017708,0.017728,0.01627
2018-11-16,0.016953,0.017197,0.017213,0.016637
2018-11-17,0.016852,0.016953,0.016953,0.016693
2018-11-18,0.015394,0.016852,0.017045,0.015216
2018-11-19,0.010444,0.015394,0.01625,0.010399
2018-11-20,0.011816,0.010444,0.013467,0.010436
2018-11-21,0.011468,0.011845,0.012042,0.011025
2018-11-22,0.010299,0.011454,0.011603,0.010299
2018-11-23,0.01088,0.010243,0.010987,0.009978
2018-11-24,0.00963,0.01088,0.011107,0.009395
2018-11-25,0.008866,0.00963,0.009698,0.007454
2018-11-26,0.008659,0.008833,0.009165,0.008324
2018-11-27,0.008779,0.008659,0.008891,0.008466
2018-11-28,0.009689,0.008779,0.010036,0.008779
2018-11-29,0.009421,0.009689,0.010031,0.009155
2018-11-30,0.008763,0.009446,0.009521,0.008607
2018-12-01,0.009207,0.008763,0.009415,0.008635
2018-12-02,0.008402,0.009207,0.009312,0.007888
2018-12-03,0.008215,0.008429,0.008461,0.007876
2018-12-04,0.009298,0.008206,0.01139,0.008096
2018-12-05,0.008776,0.009072,0.010586,0.008753
2018-12-06,0.008726,0.008785,0.010386,0.008666
2018-12-07,0.006865,0.008703,0.008743,0.006539
2018-12-08,0.00738,0.006868,0.007679,0.006867
2018-12-09,0.007783,0.00738,0.008045,0.00736
2018-12-10,0.007561,0.007776,0.007917,0.007456
2018-12-11,0.007393,0.007559,0.007685,0.006232
2018-12-12,0.007481,0.007369,0.008743,0.007079
2018-12-13,0.00739,0.007478,0.007697,0.007308
2018-12-14,0.006989,0.007396,0.007728,0.00678
2018-12-15,0.007396,0.006991,0.007435,0.006782
2018-12-16,0.007474,0.007392,0.00765,0.007369
2018-12-17,0.008193,0.007475,0.008368,0.007441
2018-12-18,0.008296,0.008196,0.008296,0.007367
2018-12-19,0.00863,0.008304,0.009149,0.007806
2018-12-20,0.009546,0.008618,0.00973,0.008566
2018-12-21,0.009016,0.009539,0.009713,0.008512
2018-12-22,0.009159,0.009026,0.009266,0.00818
2018-12-23,0.009119,0.009221,0.009557,0.008545
2018-12-24,0.009368,0.00912,0.009908,0.00912
2018-12-25,0.008143,0.009358,0.009383,0.007909
2018-12-26,0.00841,0.008152,0.008519,0.008096
2018-12-27,0.009377,0.00841,0.00978,0.007714
2018-12-28,0.009042,0.009377,0.009447,0.006547
2018-12-29,0.007921,0.009042,0.009486,0.007822
2018-12-30,0.007926,0.007929,0.008405,0.007801
2018-12-31,0.006818,0.007936,0.007946,0.006766
2019-01-01,0.006531,0.006822,0.006863,0.006226
2019-01-02,0.006885,0.006547,0.006923,0.006507
2019-01-03,0.007194,0.006883,0.007212,0.006733
2019-01-04,0.007103,0.007199,0.007243,0.00603
2019-01-05,0.007159,0.00702,0.007541,0.006835
2019-01-06,0.007551,0.007158,0.01416,0.007057
2019-01-07,0.006726,0.007549,0.007596,0.006658
2019-01-08,0.006006,0.006726,0.007006,0.005878
2019-01-09,0.005758,0.006007,0.006179,0.005741
2019-01-10,0.004901,0.005757,0.005832,0.004839
2019-01-11,0.004885,0.004901,0.004974,0.004822
2019-01-12,0.004887,0.004886,0.004929,0.004845
2019-01-13,0.004723,0.004887,0.004909,0.004697
2019-01-14,0.00493,0.004723,0.004993,0.004708
2019-01-15,0.004808,0.00493,0.004963,0.004778
2019-01-16,0.004828,0.004804,0.004909,0.00479
2019-01-17,0.004892,0.004838,0.004895,0.00476
2019-01-18,0.004834,0.004893,0.004897,0.004805
2019-01-19,0.004951,0.004834,0.005062,0.004831
2019-01-20,0.004716,0.004948,0.004992,0.004665
2019-01-21,0.004709,0.004719,0.004742,0.004672
2019-01-22,0.004785,0.004707,0.004834,0.004605
2019-01-23,0.00476,0.004785,0.004828,0.004724
2019-01-24,0.004803,0.004762,0.004823,0.004721
2019-01-25,0.004772,0.004804,0.004817,0.004728
2019-01-26,0.004777,0.004772,0.004908,0.004767
2019-01-27,0.00473,0.004775,0.00479,0.00466
2019-01-28,0.004604,0.004727,0.004731,0.004545
2019-01-29,0.004574,0.004604,0.004619,0.004501
2019-01-30,0.004641,0.004574,0.004663,0.00454
2019-01-31,0.004606,0.004641,0.004691,0.004579
2019-02-01,0.004652,0.004609,0.004674,0.004558
2019-02-02,0.00468,0.004648,0.004697,0.004604
2019-02-03,0.004605,0.004687,0.00469,0.004565
2019-02-04,0.00459,0.004605,0.004628,0.00457
2019-02-05,0.004618,0.00459,0.004624,0.004571
2019-02-06,0.004539,0.00462,0.00463,0.004502
2019-02-07,0.004518,0.004539,0.004553,0.004512
2019-02-08,0.004897,0.004522,0.004989,0.004508
2019-02-09,0.00489,0.004897,0.004916,0.004857
2019-02-10,0.004927,0.00489,0.004928,0.004823
2019-02-11,0.004841,0.004928,0.004931,0.004835
2019-02-12,0.004858,0.004841,0.004897,0.004794
2019-02-13,0.004825,0.004859,0.004912,0.0048
2019-02-14,0.004809,0.004821,0.004841,0.00479
2019-02-15,0.004818,0.004806,0.004887,0.004793
2019-02-16,0.004835,0.004826,0.004896,0.004818
2019-02-17,0.004912,0.004835,0.004975,0.004825
2019-02-18,0.005232,0.004911,0.005272,0.004898
2019-02-19,0.005249,0.005231,0.005367,0.005186
2019-02-20,0.00534,0.005243,0.005348,0.005218
2019-02-21,0.005273,0.005332,0.00542,0.005229
2019-02-22,0.005345,0.005273,0.005357,0.005249
2019-02-23,0.005539,0.005337,0.005595,0.00528
2019-02-24,0.00504,0.005539,0.005631,0.005014
2019-02-25,0.00516,0.005038,0.005213,0.005037
2019-02-26,0.005126,0.005154,0.005173,0.005094
2019-02-27,0.00513,0.005124,0.005173,0.004961
2019-02-28,0.005123,0.005131,0.005243,0.005108
2019-03-01,0.005151,0.00512,0.005192,0.005119
2019-03-02,0.005146,0.005148,0.00516,0.005071
2019-03-03,0.005108,0.005146,0.005159,0.005076
2019-03-04,0.004997,0.005109,0.005138,0.004954
2019-03-05,0.005194,0.004997,0.005216,0.004979
2019-03-06,0.005196,0.005196,0.00523,0.005143
2019-03-07,0.005214,0.005196,0.005252,0.005175
2019-03-08,0.005182,0.005213,0.005286,0.005097
2019-03-09,0.00528,0.005182,0.005319,0.005173
2019-03-10,0.005259,0.005283,0.005283,0.005214
2019-03-11,0.005197,0.005258,0.005272,0.005156
2019-03-12,0.0052,0.005193,0.005233,0.005123
2019-03-13,0.005192,0.005201,0.005221,0.005162
2019-03-14,0.005194,0.005189,0.00526,0.005113
2019-03-15,0.005264,0.005193,0.005274,0.005193
2019-03-16,0.005378,0.005264,0.005461,0.005264
2019-03-17,0.005351,0.005376,0.005376,0.005314
2019-03-18,0.005357,0.005351,0.005416,0.00531
2019-03-19,0.005402,0.005357,0.005415,0.005334
2019-03-20,0.005427,0.005397,0.005439,0.005356
2019-03-21,0.005319,0.005427,0.005452,0.005268
2019-03-22,0.005324,0.005319,0.005351,0.005306
2019-03-23,0.005343,0.005319,0.00536,0.005307
2019-03-24,0.005315,0.005343,0.005343,0.005277
2019-03-25,0.00522,0.005315,0.005326,0.005181
2019-03-26,0.005249,0.005223,0.005253,0.005196
2019-03-27,0.005395,0.005251,0.005404,0.005233
2019-03-28,0.005382,0.005395,0.005397,0.005349
2019-03-29,0.005495,0.005382,0.005506,0.005372
2019-03-30,0.005477,0.005495,0.005536,0.005425
2019-03-31,0.00548,0.005477,0.005498,0.005462
2019-04-01,0.005521,0.00548,0.00555,0.005428
2019-04-02,0.006485,0.005519,0.006676,0.005509
2019-04-03,0.006547,0.006475,0.007004,0.006378
2019-04-04,0.006489,0.006547,0.006705,0.006357
2019-04-05,0.006686,0.006505,0.00673,0.006487
2019-04-06,0.00668,0.006684,0.006939,0.006533
2019-04-07,0.006898,0.006695,0.00697,0.006674
2019-04-08,0.006997,0.006889,0.00705,0.006772
2019-04-09,0.006858,0.006986,0.006986,0.006802
2019-04-10,0.006991,0.006853,0.007208,0.006839
2019-04-11,0.006639,0.006992,0.007022,0.006571
2019-04-12,0.006703,0.006631,0.006719,0.006488
2019-04-13,0.006692,0.006699,0.006756,0.006649
2019-04-14,0.006805,0.006686,0.006827,0.006623
2019-04-15,0.006618,0.006803,0.006834,0.00653
2019-04-16,0.006861,0.00659,0.006885,0.00659
2019-04-17,0.006883,0.006858,0.006941,0.006832
2019-04-18,0.006957,0.006883,0.006994,0.006883
2019-04-19,0.006967,0.006958,0.007029,0.006843
2019-04-20,0.006995,0.006961,0.007074,0.006924
2019-04-21,0.006972,0.006995,0.00703,0.006884
2019-04-22,0.007097,0.00697,0.00715,0.006912
2019-04-23,0.007282,0.007097,0.007395,0.007058
2019-04-24,0.007174,0.007265,0.007412,0.007087
2019-04-25,0.00684,0.007174,0.007277,0.006653
2019-04-26,0.007088,0.006825,0.007213,0.006779
2019-04-27,0.007081,0.007088,0.007148,0.007012
2019-04-28,0.007193,0.007076,0.00726,0.007076
2019-04-29,0.007179,0.007184,0.007227,0.007043
2019-04-30,0.007333,0.007179,0.007352,0.007146
2019-05-01,0.007375,0.007335,0.007404,0.007316
2019-05-02,0.007523,0.007375,0.007577,0.00736
2019-05-03,0.007881,0.007523,0.00805,0.007489
2019-05-04,0.007989,0.007881,0.008071,0.007698
2019-05-05,0.007926,0.007989,0.007997,0.007803
2019-05-06,0.007899,0.007915,0.00799,0.007744
2019-05-07,0.008009,0.007898,0.00824,0.007898
2019-05-08,0.008123,0.007991,0.008147,0.007891
2019-05-09,0.008201,0.008138,0.008295,0.008076
2019-05-10,0.008435,0.0082,0.008538,0.008139
2019-05-11,0.009401,0.008435,0.009524,0.008435
2019-05-12,0.009147,0.009349,0.009756,0.008987
2019-05-13,0.01018,0.009142,0.010542,0.009019
2019-05-14,0.010421,0.010175,0.010734,0.010028
2019-05-15,0.010663,0.010428,0.010742,0.010287
2019-05-16,0.0103,0.010659,0.010898,0.010087
2019-05-17,0.009733,0.010297,0.010362,0.009218
2019-05-18,0.009513,0.009714,0.009826,0.009456
2019-05-19,0.010728,0.009511,0.010833,0.0095
2019-05-20,0.010457,0.01072,0.010723,0.009969
2019-05-21,0.010412,0.010466,0.010593,0.010249
2019-05-22,0.009992,0.010389,0.010504,0.009836
2019-05-23,0.010308,0.009968,0.010422,0.009802
2019-05-24,0.010472,0.010321,0.010688,0.01022
2019-05-25,0.010553,0.010473,0.010656,0.010415
2019-05-26,0.011435,0.010552,0.011548,0.010336
2019-05-27,0.011523,0.011443,0.011726,0.011362
2019-05-28,0.011452,0.011536,0.011586,0.011201
2019-05-29,0.011374,0.011447,0.011516,0.011122
2019-05-30,0.010834,0.011372,0.011921,0.010546
2019-05-31,0.011178,0.010834,0.0112,0.010629
2019-06-01,0.011194,0.011177,0.011299,0.011073
2019-06-02,0.011449,0.011197,0.011547,0.011195
2019-06-03,0.01065,0.011449,0.011449,0.010546
2019-06-04,0.010087,0.0106,0.0106,0.009857
2019-06-05,0.010204,0.010078,0.010384,0.00996
2019-06-06,0.010226,0.010176,0.010308,0.009766
2019-06-07,0.010493,0.010228,0.010642,0.010179
2019-06-08,0.010384,0.010468,0.010565,0.010221
2019-06-09,0.010004,0.010381,0.010428,0.009828
2019-06-10,0.010506,0.009986,0.010537,0.009857
2019-06-11,0.010353,0.010506,0.010544,0.010124
2019-06-12,0.010706,0.010357,0.010793,0.010248
2019-06-13,0.010776,0.010708,0.010916,0.010561
2019-06-14,0.011384,0.010777,0.011415,0.010707
2019-06-15,0.011591,0.011382,0.011632,0.01128
2019-06-16,0.011784,0.011601,0.0123,0.01153
2019-06-17,0.012242,0.011772,0.012432,0.011772
2019-06-18,0.011913,0.012252,0.012276,0.011727
2019-06-19,0.012191,0.011912,0.012229,0.011871
2019-06-20,0.012526,0.012191,0.012602,0.012106
2019-06-21,0.013395,0.01252,0.013395,0.01252
2019-06-22,0.014094,0.01341,0.014663,0.013235
2019-06-23,0.014303,0.01408,0.014891,0.013874
2019-06-24,0.01448,0.01429,0.01458,0.013835
2019-06-25,0.015388,0.014501,0.015428,0.014483
2019-06-26,0.017198,0.015383,0.018286,0.015345
2019-06-27,0.014826,0.017144,0.017643,0.013798
2019-06-28,0.016294,0.014848,0.016344,0.014448
2019-06-29,0.015588,0.016281,0.016296,0.015094
2019-06-30,0.014141,0.01558,0.015954,0.014118
2019-07-01,0.013914,0.014208,0.014764,0.013159
2019-07-02,0.014177,0.013918,0.014312,0.012761
2019-07-03,0.015657,0.014205,0.015707,0.014205
2019-07-04,0.014619,0.015681,0.015715,0.014546
2019-07-05,0.014325,0.01463,0.014915,0.014181
2019-07-06,0.014746,0.014356,0.015252,0.014356
2019-07-07,0.014973,0.014751,0.01509,0.014556
2019-07-08,0.016068,0.014956,0.016161,0.014807
2019-07-09,0.016468,0.016038,0.016739,0.015827
2019-07-10,0.015858,0.016441,0.017196,0.01518
2019-07-11,0.014856,0.015858,0.015858,0.014415
2019-07-12,0.015408,0.014858,0.015534,0.014562
2019-07-13,0.014907,0.015406,0.01545,0.014193
2019-07-14,0.013346,0.014895,0.015001,0.013239
2019-07-15,0.01423,0.013322,0.014501,0.012969
2019-07-16,0.012348,0.014202,0.014442,0.012281
2019-07-17,0.01264,0.012362,0.013043,0.011869
2019-07-18,0.01392,0.012661,0.014112,0.012152
2019-07-19,0.013763,0.013936,0.014056,0.01326
2019-07-20,0.014039,0.013752,0.014478,0.013613
2019-07-21,0.013857,0.014071,0.014158,0.013498
2019-07-22,0.013553,0.013884,0.013981,0.013256
2019-07-23,0.012943,0.013546,0.013546,0.012903
2019-07-24,0.01278,0.012917,0.013008,0.012522
2019-07-25,0.012937,0.012782,0.013327,0.012746
