TIMESTAMP,BOOPA_OPEN_PRICE_USD,BOOPA_HIGH_PRICE_USD,BOOPA_LOW_PRICE_USD,BOOPA_CLOSE_PRICE_USD,BOOPA_VOLUME_USD,BOOPA_DIVIDENDS_USD,BOOPA_STOCK_SPLITS_USD
2025-05-06 00:00:00+00:00,0.005338000133633614,0.005547999870032072,0.0033950000070035458,0.0037010000087320805,4399134,0.0,0.0
2025-05-07 00:00:00+00:00,0.0037010000087320805,0.004707000218331814,0.0018629999831318855,0.0039079999551177025,4825969,0.0,0.0
2025-05-08 00:00:00+00:00,0.0039079999551177025,0.006446000188589096,0.003398000029847026,0.004153999965637922,7438252,0.0,0.0
2025-05-09 00:00:00+00:00,0.004149999935179949,0.00459699984639883,0.0030670000705868006,0.0033450000919401646,9566913,0.0,0.0
2025-05-10 00:00:00+00:00,0.0033450000919401646,0.0045380000956356525,0.0031560000497847795,0.004098999779671431,10697718,0.0,0.0
2025-05-11 00:00:00+00:00,0.004100999794900417,0.005526999942958355,0.0037960000336170197,0.004873000085353851,10065339,0.0,0.0
2025-05-12 00:00:00+00:00,0.0048859999515116215,0.0051009999588131905,0.0036269999109208584,0.004095000214874744,13314152,0.0,0.0
2025-05-13 00:00:00+00:00,0.004095000214874744,0.004095999989658594,0.0027389999013394117,0.003097000066190958,9629374,0.0,0.0
2025-05-14 00:00:00+00:00,0.003097000066190958,0.0036039999686181545,0.00228599994443357,0.0023610000498592854,5654453,0.0,0.0
2025-05-15 00:00:00+00:00,0.0023610000498592854,0.00279600010253489,0.0020669999066740274,0.002263000002130866,5829875,0.0,0.0
2025-05-16 00:00:00+00:00,0.002263000002130866,0.00229199999012053,0.0017579999985173345,0.0017900000093504786,3703990,0.0,0.0
2025-05-17 00:00:00+00:00,0.0017900000093504786,0.002968000015243888,0.0017859999788925052,0.0025549998972564936,4200822,0.0,0.0
2025-05-18 00:00:00+00:00,0.0025549998972564936,0.0028429999947547913,0.0018660000059753656,0.002280999906361103,4732597,0.0,0.0
2025-05-19 00:00:00+00:00,0.002280999906361103,0.002383999992161989,0.0018889999482780695,0.0022770001087337732,4120518,0.0,0.0
2025-05-20 00:00:00+00:00,0.0022780001163482666,0.0022909999825060368,0.0019030000548809767,0.0021269998978823423,2982856,0.0,0.0
2025-05-21 00:00:00+00:00,0.0021250001154839993,0.0022070000413805246,0.0015879999846220016,0.0018279999494552612,5337630,0.0,0.0
2025-05-22 00:00:00+00:00,0.0018279999494552612,0.0018609999679028988,0.001120000029914081,0.0012489999644458294,4864225,0.0,0.0
2025-05-23 00:00:00+00:00,0.0012489999644458294,0.0014380000066012144,0.0010130000300705433,0.0010339999571442604,6809724,0.0,0.0
2025-05-24 00:00:00+00:00,0.0010339999571442604,0.0010659999679774046,0.0007120000082068145,0.0009660000214353204,2658385,0.0,0.0
2025-05-25 00:00:00+00:00,0.0009660000214353204,0.001075000036507845,0.0008299999753944576,0.0008650000090710819,3105715,0.0,0.0
2025-05-26 00:00:00+00:00,0.0008640000014565885,0.001069999998435378,0.0008640000014565885,0.00088900001719594,2520399,0.0,0.0
2025-05-27 00:00:00+00:00,0.00088900001719594,0.0014479999663308263,0.0008520000264979899,0.0014449999434873462,4835920,0.0,0.0
2025-05-28 00:00:00+00:00,0.001446999958716333,0.0016410000389441848,0.001151000033132732,0.0012750000460073352,2701906,0.0,0.0
2025-05-29 00:00:00+00:00,0.0012750000460073352,0.0013119999784976244,0.0009919999865815043,0.0010049999691545963,3000238,0.0,0.0
2025-05-30 00:00:00+00:00,0.0010049999691545963,0.0010720000136643648,0.0008730000117793679,0.0009629999985918403,5697343,0.0,0.0
2025-05-31 00:00:00+00:00,0.0009629999985918403,0.0012839999981224537,0.0009430000209249556,0.0010779999429360032,3425280,0.0,0.0
2025-06-01 00:00:00+00:00,0.0010781281162053347,0.00107874337118119,0.0008929123869165778,0.0009070615633390844,1969935,0.0,0.0
