TIMESTAMP,GLD35799_OPEN_PRICE_USD,GLD35799_HIGH_PRICE_USD,GLD35799_LOW_PRICE_USD,GLD35799_CLOSE_PRICE_USD,GLD35799_VOLUME_USD,GLD35799_DIVIDENDS_USD,GLD35799_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,3172.413818359375,3205.14892578125,3126.02978515625,3148.68994140625,295687,0.0,0.0
2025-04-02 00:00:00+00:00,3148.68994140625,3176.8544921875,3129.724609375,3176.8544921875,284708,0.0,0.0
2025-04-03 00:00:00+00:00,3176.8544921875,3177.53369140625,3077.696044921875,3122.033203125,302076,0.0,0.0
2025-04-04 00:00:00+00:00,3122.033203125,3137.933837890625,3034.237060546875,3046.347900390625,272831,0.0,0.0
2025-04-05 00:00:00+00:00,3046.347900390625,3054.479736328125,3037.841796875,3050.66796875,238141,0.0,0.0
2025-04-06 00:00:00+00:00,3050.66796875,3056.285400390625,2994.3291015625,3003.69482421875,209770,0.0,0.0
2025-04-07 00:00:00+00:00,3003.69482421875,3056.1591796875,2976.85888671875,2991.295654296875,236562,0.0,0.0
2025-04-08 00:00:00+00:00,2991.295654296875,3025.638671875,2981.925048828125,2983.6552734375,156267,0.0,0.0
2025-04-09 00:00:00+00:00,2983.6552734375,3110.28076171875,2983.285888671875,3090.165771484375,148781,0.0,0.0
2025-04-10 00:00:00+00:00,3090.165771484375,3208.4755859375,3090.165771484375,3207.273193359375,149112,0.0,0.0
2025-04-11 00:00:00+00:00,3207.273193359375,3269.535400390625,3203.0302734375,3254.80712890625,153054,0.0,0.0
2025-04-12 00:00:00+00:00,3254.80712890625,3273.52490234375,3234.96435546875,3235.80322265625,119103,0.0,0.0
2025-04-13 00:00:00+00:00,3235.80322265625,3252.31494140625,3234.63818359375,3237.293701171875,86971,0.0,0.0
2025-04-14 00:00:00+00:00,3237.293701171875,3262.626708984375,3212.934326171875,3222.20947265625,135336,0.0,0.0
2025-04-15 00:00:00+00:00,3222.20947265625,3257.61474609375,3219.562255859375,3255.834228515625,94748,0.0,0.0
2025-04-16 00:00:00+00:00,3255.834228515625,3370.826416015625,3255.834228515625,3370.61181640625,105321,0.0,0.0
2025-04-17 00:00:00+00:00,3370.61181640625,3370.694091796875,3310.51318359375,3336.876953125,82814,0.0,0.0
2025-04-18 00:00:00+00:00,3336.876953125,3354.635009765625,3333.3828125,3347.1552734375,61980,0.0,0.0
2025-04-19 00:00:00+00:00,3347.1552734375,3352.685791015625,3336.388916015625,3341.3466796875,62697,0.0,0.0
2025-04-20 00:00:00+00:00,3341.3466796875,3368.799560546875,3340.436279296875,3367.4609375,67241,0.0,0.0
2025-04-21 00:00:00+00:00,3367.4609375,3466.878662109375,3367.4609375,3462.42041015625,77721,0.0,0.0
2025-04-22 00:00:00+00:00,3462.42041015625,3528.813720703125,3336.84423828125,3347.296630859375,89092,0.0,0.0
2025-04-23 00:00:00+00:00,3347.296630859375,3400.671630859375,3286.5390625,3327.789306640625,95369,0.0,0.0
2025-04-24 00:00:00+00:00,3327.789306640625,3375.323486328125,3322.83935546875,3362.38427734375,76689,0.0,0.0
2025-04-25 00:00:00+00:00,3362.38427734375,3370.544921875,3274.415283203125,3318.873779296875,49752,0.0,0.0
2025-04-26 00:00:00+00:00,3318.873779296875,3318.873779296875,3305.99755859375,3315.27099609375,25766,0.0,0.0
2025-04-27 00:00:00+00:00,3315.27099609375,3326.978271484375,3307.977783203125,3307.977783203125,54826,0.0,0.0
2025-04-28 00:00:00+00:00,3307.977783203125,3346.57958984375,3278.189697265625,3334.5302734375,40168,0.0,0.0
2025-04-29 00:00:00+00:00,3334.5302734375,3334.5302734375,3294.526123046875,3316.579833984375,18119,0.0,0.0
2025-04-30 00:00:00+00:00,3316.579833984375,3316.579833984375,3278.03466796875,3279.2529296875,15284,0.0,0.0
2025-05-01 00:00:00+00:00,3279.2529296875,3280.0625,3217.33642578125,3225.3720703125,13255,0.0,0.0
2025-05-02 00:00:00+00:00,3225.3720703125,3273.071533203125,3219.778564453125,3241.60302734375,18161,0.0,0.0
2025-05-03 00:00:00+00:00,3241.60302734375,3250.23486328125,3238.921142578125,3244.02099609375,21338,0.0,0.0
2025-05-04 00:00:00+00:00,3244.02099609375,3255.100830078125,3238.492919921875,3254.45458984375,28997,0.0,0.0
2025-05-05 00:00:00+00:00,3254.45458984375,3328.30517578125,3247.89013671875,3327.981201171875,13901,0.0,0.0
2025-05-06 00:00:00+00:00,3327.981201171875,3408.05810546875,3327.981201171875,3381.488525390625,22865,0.0,0.0
2025-05-07 00:00:00+00:00,3381.488525390625,3393.521484375,3308.904541015625,3310.903076171875,20129,0.0,0.0
2025-05-08 00:00:00+00:00,3310.903076171875,3317.382568359375,3294.5400390625,3302.905517578125,73723,0.0,0.0
2025-05-09 00:00:00+00:00,3302.905517578125,3304.983154296875,3300.390869140625,3301.89208984375,3754,0.0,0.0
2025-05-10 00:00:00+00:00,3301.89208984375,3302.88671875,3300.36962890625,3302.07275390625,48,0.0,0.0
2025-05-11 00:00:00+00:00,3302.07275390625,3303.49169921875,3300.56103515625,3301.8935546875,48,0.0,0.0
2025-05-12 00:00:00+00:00,3301.8935546875,3303.656982421875,3301.0732421875,3302.99462890625,48,0.0,0.0
2025-05-13 00:00:00+00:00,3302.99462890625,3303.737548828125,3301.15185546875,3303.22900390625,48,0.0,0.0
2025-05-14 00:00:00+00:00,3303.22900390625,3303.22900390625,3300.349365234375,3302.63037109375,48,0.0,0.0
2025-05-15 00:00:00+00:00,3302.63037109375,3303.421142578125,3301.087158203125,3301.82421875,48,0.0,0.0
2025-05-16 00:00:00+00:00,3301.82421875,3303.263671875,3300.913330078125,3302.6181640625,48,0.0,0.0
2025-05-17 00:00:00+00:00,3302.6181640625,3303.35400390625,3301.1396484375,3302.23583984375,48,0.0,0.0
2025-05-18 00:00:00+00:00,3302.23583984375,3303.775634765625,3300.938720703125,3302.271484375,48,0.0,0.0
2025-05-19 00:00:00+00:00,3302.271484375,3303.17041015625,3299.885986328125,3302.080078125,48,0.0,0.0
2025-05-20 00:00:00+00:00,3302.080078125,3303.364013671875,3300.62890625,3302.749755859375,48,0.0,0.0
2025-05-21 00:00:00+00:00,3302.749755859375,3303.947265625,3300.554931640625,3302.99853515625,48,0.0,0.0
2025-05-22 00:00:00+00:00,3302.99853515625,3303.495849609375,3300.006591796875,3301.855712890625,48,0.0,0.0
2025-05-23 00:00:00+00:00,3301.855712890625,3302.994384765625,3299.7314453125,3302.029296875,48,0.0,0.0
