TIMESTAMP,XOXO_OPEN_PRICE_USD,XOXO_HIGH_PRICE_USD,XOXO_LOW_PRICE_USD,XOXO_CLOSE_PRICE_USD,XOXO_VOLUME_USD,XOXO_DIVIDENDS_USD,XOXO_STOCK_SPLITS_USD
2025-04-23 00:00:00+00:00,0.008019999600946903,0.00808900035917759,0.007953999564051628,0.00802799966186285,934057,0.0,0.0
2025-04-24 00:00:00+00:00,0.00802799966186285,0.008124000392854214,0.007993999868631363,0.008101999759674072,1034754,0.0,0.0
2025-04-25 00:00:00+00:00,0.008101999759674072,0.008117999881505966,0.0068259998224675655,0.006849000230431557,666223,0.0,0.0
2025-04-26 00:00:00+00:00,0.006849000230431557,0.006932999938726425,0.0064929998479783535,0.006500000134110451,380688,0.0,0.0
2025-04-27 00:00:00+00:00,0.006500000134110451,0.006512000225484371,0.00595200015231967,0.005969000048935413,470140,0.0,0.0
2025-04-28 00:00:00+00:00,0.005969000048935413,0.005975000094622374,0.005446000024676323,0.0054720002226531506,503954,0.0,0.0
2025-04-29 00:00:00+00:00,0.00547399977222085,0.005601000040769577,0.005462000146508217,0.005510000046342611,500027,0.0,0.0
2025-04-30 00:00:00+00:00,0.005510000046342611,0.005510999821126461,0.00545499986037612,0.005458999890834093,625688,0.0,0.0
2025-05-01 00:00:00+00:00,0.005458999890834093,0.005481999833136797,0.005241000093519688,0.0053079999051988125,405543,0.0,0.0
2025-05-02 00:00:00+00:00,0.0053079999051988125,0.0053159999661147594,0.005288000218570232,0.005301999859511852,403879,0.0,0.0
2025-05-03 00:00:00+00:00,0.005301999859511852,0.0053079999051988125,0.005266999825835228,0.005276999901980162,619992,0.0,0.0
2025-05-04 00:00:00+00:00,0.005276999901980162,0.005286000203341246,0.004918999969959259,0.004937999881803989,531938,0.0,0.0
2025-05-05 00:00:00+00:00,0.004937999881803989,0.005013999994844198,0.004920000210404396,0.004960999824106693,595179,0.0,0.0
2025-05-06 00:00:00+00:00,0.004960999824106693,0.004980000201612711,0.004908000119030476,0.004922000225633383,680792,0.0,0.0
2025-05-07 00:00:00+00:00,0.004922000225633383,0.004945000167936087,0.004875000100582838,0.004937999881803989,556327,0.0,0.0
2025-05-08 00:00:00+00:00,0.004937999881803989,0.004945999942719936,0.004908000119030476,0.0049230000004172325,633265,0.0,0.0
2025-05-09 00:00:00+00:00,0.0049230000004172325,0.005080999806523323,0.004887999966740608,0.00507500022649765,652244,0.0,0.0
2025-05-10 00:00:00+00:00,0.00507500022649765,0.005127000156790018,0.005071000196039677,0.005121000111103058,671300,0.0,0.0
2025-05-11 00:00:00+00:00,0.005121000111103058,0.005166999995708466,0.005026000086218119,0.005032000131905079,617493,0.0,0.0
2025-05-12 00:00:00+00:00,0.005032000131905079,0.005123999901115894,0.004763999953866005,0.0047900001518428326,503250,0.0,0.0
2025-05-13 00:00:00+00:00,0.0047900001518428326,0.004796000197529793,0.004162999801337719,0.004261000081896782,528848,0.0,0.0
2025-05-14 00:00:00+00:00,0.004261000081896782,0.004459999967366457,0.004110999871045351,0.004110999871045351,626875,0.0,0.0
2025-05-15 00:00:00+00:00,0.004110000096261501,0.0042489999905228615,0.003792000003159046,0.003865000093355775,575680,0.0,0.0
2025-05-16 00:00:00+00:00,0.003865000093355775,0.0038670001085847616,0.0036319999489933252,0.0036329999566078186,587274,0.0,0.0
2025-05-17 00:00:00+00:00,0.0036329999566078186,0.0036329999566078186,0.0033370000310242176,0.003355999942868948,619962,0.0,0.0
2025-05-18 00:00:00+00:00,0.003355999942868948,0.0033569999504834414,0.0028550000861287117,0.002899999963119626,566552,0.0,0.0
2025-05-19 00:00:00+00:00,0.002899999963119626,0.0029239999130368233,0.002469999948516488,0.0024939998984336853,547107,0.0,0.0
2025-05-20 00:00:00+00:00,0.0024939998984336853,0.002529999939724803,0.002300000051036477,0.002314999932423234,517214,0.0,0.0
2025-05-21 00:00:00+00:00,0.002314999932423234,0.002329000039026141,0.002266000024974346,0.002271000063046813,631110,0.0,0.0
2025-05-22 00:00:00+00:00,0.002271000063046813,0.0023529999889433384,0.002239000052213669,0.0023219999857246876,550790,0.0,0.0
2025-05-23 00:00:00+00:00,0.0023219999857246876,0.0023270000237971544,0.002239000052213669,0.002239000052213669,302743,0.0,0.0
2025-05-24 00:00:00+00:00,0.002239000052213669,0.0022980000358074903,0.002196999965235591,0.0022819999139755964,352589,0.0,0.0
2025-05-25 00:00:00+00:00,0.0022819999139755964,0.0022849999368190765,0.0022559999488294125,0.002257999964058399,337599,0.0,0.0
2025-05-26 00:00:00+00:00,0.002257999964058399,0.0022700000554323196,0.0022460001055151224,0.002259999979287386,344134,0.0,0.0
2025-05-27 00:00:00+00:00,0.002259999979287386,0.002265000017359853,0.0022410000674426556,0.0022460001055151224,319481,0.0,0.0
2025-05-28 00:00:00+00:00,0.0022460001055151224,0.0022539999336004257,0.0021689999848604202,0.0021720000077039003,322219,0.0,0.0
2025-05-29 00:00:00+00:00,0.0021720000077039003,0.0022479998879134655,0.0019890000112354755,0.0021210000850260258,306583,0.0,0.0
2025-05-30 00:00:00+00:00,0.0021210000850260258,0.0021410000044852495,0.002090000081807375,0.0020940001122653484,345126,0.0,0.0
2025-05-31 00:00:00+00:00,0.0020940001122653484,0.0020959998946636915,0.0020800000056624413,0.002088000066578388,363877,0.0,0.0
2025-06-01 00:00:00+00:00,0.0020883495453745127,0.002110999310389161,0.002081993967294693,0.0021090717054903507,353588,0.0,0.0
