TIMESTAMP,EGC_OPEN_PRICE_USD,EGC_HIGH_PRICE_USD,EGC_LOW_PRICE_USD,EGC_CLOSE_PRICE_USD,EGC_VOLUME_USD,EGC_DIVIDENDS_USD,EGC_STOCK_SPLITS_USD
2021-12-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3114273,0.0,0.0
2021-12-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2639803,0.0,0.0
2021-12-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2220962,0.0,0.0
2021-12-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2303299,0.0,0.0
2021-12-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2146137,0.0,0.0
2021-12-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1767303,0.0,0.0
2021-12-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2160302,0.0,0.0
2021-12-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2418163,0.0,0.0
2021-12-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2030296,0.0,0.0
2021-12-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1944007,0.0,0.0
2021-12-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2044696,0.0,0.0
2021-12-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1626324,0.0,0.0
2021-12-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1468490,0.0,0.0
2021-12-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1285081,0.0,0.0
2021-12-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1933761,0.0,0.0
2021-12-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2227956,0.0,0.0
2021-12-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2135475,0.0,0.0
2021-12-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2165050,0.0,0.0
2022-01-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2271554,0.0,0.0
2022-01-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3425574,0.0,0.0
2022-01-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5537909,0.0,0.0
2022-01-04 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,10219047,0.0,0.0
2022-01-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,12238421,0.0,0.0
2022-01-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,7891370,0.0,0.0
2022-01-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,5144752,0.0,0.0
2022-01-08 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,4241922,0.0,0.0
2022-01-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3211990,0.0,0.0
2022-01-10 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,3389263,0.0,0.0
2022-01-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,3946849,0.0,0.0
2022-01-12 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,4169388,0.0,0.0
2022-01-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,6822631,0.0,0.0
2022-01-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4382217,0.0,0.0
2022-01-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3066479,0.0,0.0
2022-01-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2418197,0.0,0.0
2022-01-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2097753,0.0,0.0
2022-01-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2958815,0.0,0.0
2022-01-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2856929,0.0,0.0
2022-01-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1895153,0.0,0.0
2022-01-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2048845,0.0,0.0
2022-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2586756,0.0,0.0
2022-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2641360,0.0,0.0
2022-01-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1674395,0.0,0.0
2022-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1718351,0.0,0.0
2022-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2111637,0.0,0.0
2022-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1919489,0.0,0.0
2022-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1631509,0.0,0.0
2022-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1835461,0.0,0.0
2022-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1566868,0.0,0.0
2022-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1201233,0.0,0.0
2022-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1525114,0.0,0.0
2022-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1989484,0.0,0.0
2022-02-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1716182,0.0,0.0
2022-02-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1886405,0.0,0.0
2022-02-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2794033,0.0,0.0
2022-02-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2169896,0.0,0.0
2022-02-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1609115,0.0,0.0
2022-02-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1409162,0.0,0.0
2022-02-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1185900,0.0,0.0
2022-02-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1640529,0.0,0.0
2022-02-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2055037,0.0,0.0
2022-02-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1974891,0.0,0.0
2022-02-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1510222,0.0,0.0
2022-02-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,997831,0.0,0.0
2022-02-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1792122,0.0,0.0
2022-02-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1317725,0.0,0.0
2022-02-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1211841,0.0,0.0
2022-02-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1155535,0.0,0.0
2022-02-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1058567,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,2004808,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,1770822,0.0,0.0
2022-02-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,812512,0.0,0.0
2022-02-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,731646,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,979136,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,1343116,0.0,0.0
2022-02-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,865612,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,427696,0.0,0.0
2022-02-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,599970,0.0,0.0
2022-03-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,762022,0.0,0.0
2022-03-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,662655,0.0,0.0
2022-03-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,463689,0.0,0.0
2022-03-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,609199,0.0,0.0
2022-03-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,585818,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,636740,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,619020,0.0,0.0
2022-03-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,674906,0.0,0.0
2022-03-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,672620,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,678253,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,757126,0.0,0.0
2022-03-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1323224,0.0,0.0
2022-03-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,227204,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,1563451,0.0,0.0
2022-03-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1324361,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,884929,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,750177,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,733961,0.0,0.0
2022-03-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,629652,0.0,0.0
2022-03-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1056331,0.0,0.0
2022-03-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,1362060,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,1168356,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,908007,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,626946,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,728907,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,676496,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,508600,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,609757,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,789952,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,625761,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,494417,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,686326,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,577689,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,648323,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,848234,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,728280,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,790042,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,1299913,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,1257051,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,972538,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,854763,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,2570472,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,2879820,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,2080733,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,2304469,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,2534675,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,752719,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,3139891,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,2487703,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,1381079,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,802107,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,1256752,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,3223375,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,2781949,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,1677294,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,2995045,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,2803141,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,2358293,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,1481909,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,917883,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,835098,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,884864,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,817350,0.0,0.0
2022-05-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1737222,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,2228841,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,1088004,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,1441980,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,756222,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,686209,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,1133274,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,1601497,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,1281483,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,1471512,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,1222591,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,888545,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,964707,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,690760,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,710694,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,637845,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,566977,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,556261,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,564742,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,493689,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,590815,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,604134,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,544521,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,298587,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,244059,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,194086,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,241268,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,238746,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,248736,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,260409,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,338673,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,290213,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,179711,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,313901,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,534182,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,493060,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,333087,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,246109,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,278429,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,321818,0.0,0.0
