TIMESTAMP,EMAID_OPEN_PRICE_USD,EMAID_HIGH_PRICE_USD,EMAID_LOW_PRICE_USD,EMAID_CLOSE_PRICE_USD,EMAID_VOLUME_USD,EMAID_DIVIDENDS_USD,EMAID_STOCK_SPLITS_USD
2022-12-13 00:00:00+00:00,0.12127500027418137,0.12287499755620956,0.12126699835062027,0.12143400311470032,1767,0.0,0.0
2022-12-14 00:00:00+00:00,0.1214279979467392,0.1214900016784668,0.12010499835014343,0.12018399685621262,601,0.0,0.0
2022-12-15 00:00:00+00:00,0.1201929971575737,0.12025699764490128,0.12011700123548508,0.12018399685621262,0,0.0,0.0
2022-12-16 00:00:00+00:00,0.12018399685621262,0.13188399374485016,0.11873999983072281,0.13083100318908691,13269,0.0,0.0
2022-12-17 00:00:00+00:00,0.13083100318908691,0.13115400075912476,0.13072599470615387,0.13104400038719177,157,0.0,0.0
2022-12-18 00:00:00+00:00,0.13103699684143066,0.1314460039138794,0.1279660016298294,0.13138699531555176,5327,0.0,0.0
2022-12-19 00:00:00+00:00,0.13138699531555176,0.13149799406528473,0.13125699758529663,0.13138699531555176,0,0.0,0.0
2022-12-20 00:00:00+00:00,0.13138699531555176,0.13141199946403503,0.12551100552082062,0.1258009970188141,3172,0.0,0.0
2022-12-21 00:00:00+00:00,0.12576399743556976,0.13466599583625793,0.12572099268436432,0.13463500142097473,5667,0.0,0.0
2022-12-22 00:00:00+00:00,0.13463400304317474,0.13520799577236176,0.13128800690174103,0.13321200013160706,5047,0.0,0.0
2022-12-23 00:00:00+00:00,0.13320299983024597,0.1332480013370514,0.13017700612545013,0.1302970051765442,2224,0.0,0.0
2022-12-24 00:00:00+00:00,0.13028499484062195,0.13030500710010529,0.13024699687957764,0.13026699423789978,0,0.0,0.0
2022-12-25 00:00:00+00:00,0.13026699423789978,0.13074800372123718,0.13026699423789978,0.13068999350070953,350,0.0,0.0
2022-12-26 00:00:00+00:00,0.13071300089359283,0.13127000629901886,0.13064999878406525,0.1312520056962967,106,0.0,0.0
2022-12-27 00:00:00+00:00,0.13125599920749664,0.13127699494361877,0.13006600737571716,0.13015000522136688,325,0.0,0.0
2022-12-28 00:00:00+00:00,0.13014400005340576,0.1302029937505722,0.1293170005083084,0.12991300225257874,416,0.0,0.0
2022-12-29 00:00:00+00:00,0.12991300225257874,0.12993299961090088,0.11542899906635284,0.11543799936771393,18075,0.0,0.0
2022-12-30 00:00:00+00:00,0.11543799936771393,0.1160999983549118,0.09929899871349335,0.10388900339603424,19920,0.0,0.0
2022-12-31 00:00:00+00:00,0.10389000177383423,0.10489100217819214,0.1038530021905899,0.10482300072908401,661,0.0,0.0
2023-01-01 00:00:00+00:00,0.10482600331306458,0.10547299683094025,0.10476800054311752,0.10545700043439865,93,0.0,0.0
2023-01-02 00:00:00+00:00,0.10545700043439865,0.11226800084114075,0.10532300174236298,0.11214800179004669,3880,0.0,0.0
2023-01-03 00:00:00+00:00,0.1121710017323494,0.11221200227737427,0.11208199709653854,0.11217900365591049,0,0.0,0.0
2023-01-04 00:00:00+00:00,0.11217900365591049,0.12009499967098236,0.11217900365591049,0.11526600271463394,12000,0.0,0.0
2023-01-05 00:00:00+00:00,0.11527799814939499,0.11534900218248367,0.11284200102090836,0.11292000114917755,1134,0.0,0.0
2023-01-06 00:00:00+00:00,0.11290799826383591,0.11295200139284134,0.11285100132226944,0.11292699724435806,0,0.0,0.0
2023-01-07 00:00:00+00:00,0.11292699724435806,0.11292699724435806,0.11292699724435806,0.11292699724435806,0,0.0,0.0
2023-01-08 00:00:00+00:00,0.11292699724435806,0.11292699724435806,0.11292699724435806,0.11292699724435806,0,0.0,0.0
2023-01-09 00:00:00+00:00,0.11292699724435806,0.11292699724435806,0.11292699724435806,0.11292699724435806,0,0.0,0.0
2023-01-10 00:00:00+00:00,0.11292699724435806,0.11292699724435806,0.11292699724435806,0.11292699724435806,0,0.0,0.0
2023-01-11 00:00:00+00:00,0.11292699724435806,0.1263359934091568,0.11031299829483032,0.12480299919843674,13036,0.0,0.0
2023-01-12 00:00:00+00:00,0.12482599914073944,0.12490499764680862,0.12244699895381927,0.12248899787664413,1302,0.0,0.0
2023-01-13 00:00:00+00:00,0.12250000238418579,0.12254399806261063,0.11963000148534775,0.11967100203037262,1795,0.0,0.0
2023-01-14 00:00:00+00:00,0.1196649968624115,0.12788799405097961,0.11958900094032288,0.12312000244855881,10686,0.0,0.0
2023-01-15 00:00:00+00:00,0.12311200052499771,0.1242469996213913,0.11664599925279617,0.1241459995508194,7869,0.0,0.0
2023-01-16 00:00:00+00:00,0.1241300031542778,0.12431500107049942,0.10574699938297272,0.10575100034475327,14933,0.0,0.0
2023-01-17 00:00:00+00:00,0.10575100034475327,0.11975699663162231,0.10574299842119217,0.11715199798345566,22322,0.0,0.0
2023-01-18 00:00:00+00:00,0.11715299636125565,0.12799400091171265,0.11711400002241135,0.12459900230169296,6305,0.0,0.0
2023-01-19 00:00:00+00:00,0.12460199743509293,0.12596599757671356,0.12196999788284302,0.12201300263404846,5872,0.0,0.0
2023-01-20 00:00:00+00:00,0.12202499806880951,0.13677699863910675,0.12196999788284302,0.1367119997739792,10735,0.0,0.0
2023-01-21 00:00:00+00:00,0.13669100403785706,0.13682299852371216,0.13658000528812408,0.1367029994726181,0,0.0,0.0
2023-01-22 00:00:00+00:00,0.13668499886989594,0.13669399917125702,0.13668499886989594,0.13669399917125702,0,0.0,0.0
2023-01-23 00:00:00+00:00,0.13669399917125702,0.13669399917125702,0.13669399917125702,0.13669399917125702,0,0.0,0.0
2023-01-24 00:00:00+00:00,0.13669399917125702,0.13669399917125702,0.13669399917125702,0.13669399917125702,0,0.0,0.0
2023-01-25 00:00:00+00:00,0.13669399917125702,0.13669399917125702,0.13592900335788727,0.1360519975423813,272,0.0,0.0
2023-01-26 00:00:00+00:00,0.1360500007867813,0.13617800176143646,0.13591399788856506,0.13606500625610352,0,0.0,0.0
2023-01-27 00:00:00+00:00,0.13606500625610352,0.13606500625610352,0.13410599529743195,0.13412700593471527,1468,0.0,0.0
2023-01-28 00:00:00+00:00,0.13414399325847626,0.13424000144004822,0.1340389996767044,0.13412100076675415,0,0.0,0.0
2023-01-29 00:00:00+00:00,0.13412100076675415,0.1341239959001541,0.13412100076675415,0.1341239959001541,0,0.0,0.0
2023-01-30 00:00:00+00:00,0.1341239959001541,0.1341239959001541,0.1341239959001541,0.1341239959001541,0,0.0,0.0
2023-01-31 00:00:00+00:00,0.1341239959001541,0.1341239959001541,0.1341239959001541,0.1341239959001541,0,0.0,0.0
