TIMESTAMP,MUNITY_OPEN_PRICE_USD,MUNITY_HIGH_PRICE_USD,MUNITY_LOW_PRICE_USD,MUNITY_CLOSE_PRICE_USD,MUNITY_VOLUME_USD,MUNITY_DIVIDENDS_USD,MUNITY_STOCK_SPLITS_USD
2024-02-27 00:00:00+00:00,0.15545499324798584,0.15545499324798584,0.15545499324798584,0.15545499324798584,7828,0.0,0.0
2024-02-28 00:00:00+00:00,0.15545499324798584,0.16398799419403076,0.1094290018081665,0.11550299823284149,511230,0.0,0.0
2024-02-29 00:00:00+00:00,0.11548200249671936,0.2533870041370392,0.11494699865579605,0.2004929929971695,812749,0.0,0.0
2024-03-01 00:00:00+00:00,0.2004839926958084,0.20108500123023987,0.14913000166416168,0.1757269948720932,231626,0.0,0.0
2024-03-02 00:00:00+00:00,0.17564399540424347,0.19553600251674652,0.16958700120449066,0.1767369955778122,121401,0.0,0.0
2024-03-03 00:00:00+00:00,0.1769080013036728,0.1867379993200302,0.16095100343227386,0.16842900216579437,105074,0.0,0.0
2024-03-04 00:00:00+00:00,0.16839599609375,0.18085600435733795,0.12700100243091583,0.1341799944639206,130756,0.0,0.0
2024-03-05 00:00:00+00:00,0.13423599302768707,0.16303400695323944,0.12786200642585754,0.13071100413799286,103662,0.0,0.0
2024-03-06 00:00:00+00:00,0.13071100413799286,0.15195199847221375,0.121908999979496,0.1283310055732727,156236,0.0,0.0
2024-03-07 00:00:00+00:00,0.1283310055732727,0.14310599863529205,0.12581199407577515,0.12958399951457977,193174,0.0,0.0
2024-03-08 00:00:00+00:00,0.1295740008354187,0.1347299963235855,0.12013000249862671,0.1226779967546463,81341,0.0,0.0
2024-03-09 00:00:00+00:00,0.1226779967546463,0.13969199359416962,0.12038999795913696,0.13163000345230103,116684,0.0,0.0
2024-03-10 00:00:00+00:00,0.1325789988040924,0.13982799649238586,0.12395399808883667,0.13150200247764587,73748,0.0,0.0
2024-03-11 00:00:00+00:00,0.13150200247764587,0.13245299458503723,0.11804299801588058,0.12978799641132355,47448,0.0,0.0
2024-03-12 00:00:00+00:00,0.1308470070362091,0.16161499917507172,0.12357199937105179,0.14261899888515472,122741,0.0,0.0
2024-03-13 00:00:00+00:00,0.14261899888515472,0.1739940047264099,0.12648899853229523,0.1398649960756302,173704,0.0,0.0
2024-03-14 00:00:00+00:00,0.1398629993200302,0.15610800683498383,0.1285640001296997,0.13382700085639954,76435,0.0,0.0
2024-03-15 00:00:00+00:00,0.13326400518417358,0.13803699612617493,0.12070299685001373,0.12678399682044983,128317,0.0,0.0
2024-03-16 00:00:00+00:00,0.12678399682044983,0.13771399855613708,0.12369699776172638,0.1237339973449707,53451,0.0,0.0
2024-03-17 00:00:00+00:00,0.12366300076246262,0.24529699981212616,0.11980299651622772,0.20023900270462036,285824,0.0,0.0
2024-03-18 00:00:00+00:00,0.18516400456428528,0.22847199440002441,0.15830600261688232,0.1760919988155365,144859,0.0,0.0
