,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.003530290615907574,0.05941624875324572,0.05244707737672362,0.027251310580510217,1043012.2927692633,1021.2797328691406,901.4896510416663,0.025754335392392188,0.8100323633192621
1,0.013078446368166831,0.11436103518317256,0.11191232522016706,0.06041906393361369,3863981.6666321955,1965.7013167397013,1923.6113911290322,0.05697370106167017,0.596080494922739
2,0.00637337911888855,0.07983344611682844,0.07723817683710935,0.030992664540534273,1882989.2182458579,1372.2205428595864,1327.611638104838,0.029658337404619966,0.8169694172996802
3,0.016882292371182037,0.12993187588571958,0.12309901386286755,0.0492099156363023,4987810.162065488,2233.3405835352314,2115.893536458333,0.047103781809989705,0.4768903841890819
4,0.0006794512834847913,0.02606628633857902,0.020892542221602566,0.006569399874484332,200741.3267052535,448.04165733250017,359.1123437499996,0.006345029675269682,0.9918789562176441
5,0.04009147248699895,0.2002285506290223,0.19632614725489114,0.0703542399422843,18007311.531896878,4243.50227193257,4160.797505208334,0.0681409984727402,-0.395318750987931
6,0.0017659168222937068,0.04202281311732601,0.03997192198129259,0.03234104466822294,2640519.861639067,1624.967649413079,1545.662253024194,0.031091522582684814,0.6283969868457131
7,0.006651521060736083,0.08155685784001296,0.07960902469899143,0.07968470659644529,9945816.61808283,3153.6988787902424,3078.378623991935,0.07589477163257984,0.14714006174100802
8,0.0023400092095499357,0.048373641681704466,0.04445337573533032,0.06481209671833882,7206374.853260397,2684.4691939488516,2466.9160993303567,0.0616979131364575,-0.15427813504546117
9,0.0014789511585903859,0.0384571340402582,0.03476928888035506,0.05292244206452126,5196207.898027961,2279.51922519376,2060.924798387097,0.050432561629288934,0.3791826374187611
10,0.0029213768146846217,0.05404976239248996,0.052820699567881234,0.08348148279778349,11107258.97828762,3332.755463319747,3256.970354166666,0.07956555461700647,-0.7763185338902272
11,0.003846250962455235,0.06201815026631506,0.06098389077236775,0.12815531109945782,14623694.008847294,3824.093880757544,3760.32050907258,0.12024004608062182,-0.28663129998426107
Mean,0.008303279856078224,0.07802631685372284,0.07454362370079831,0.05718280653770822,6725476.534705009,2348.6325330576624,2246.474058638752,0.05440821279127677,0.26950204850383414
