,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.008576628247642082,0.0926100871808362,0.0755115712657756,0.5160793522779804,72710.82598797424,269.64945019038004,219.8643163195505,0.36186800171487243,0.9524581884843469
1,0.004114829804606566,0.06414693916787118,0.047989511743737126,0.7238719064214265,34884.64709392774,186.77432129157302,139.72932174808366,0.21320248371521777,0.95720327508301
2,0.005954188919920763,0.07716339106027394,0.06563224479550855,1.6859215272142456,50478.34916189368,224.67387289556763,191.09904730834214,0.24711731331118103,0.9530542164054159
3,0.01154010417491957,0.1074248768904092,0.08829850711183894,0.5252354560799009,97834.54723757194,312.78514548739673,257.0955845850814,0.45358502011900925,0.9473308654660927
4,0.0016726664242513163,0.04089824475758484,0.033362180841669246,0.15342562564852755,14180.507072444165,119.08193428242659,97.13945126546948,0.17015903488972753,0.9836964434334661
5,0.010553867073869929,0.1027320158172219,0.08725562765429243,0.30782760033978274,89473.43438049126,299.1211032015148,254.05905983099328,1.1579785145841464,0.892483451832393
6,0.003316721364197141,0.05759098335848365,0.04605574965416165,1.0634951906712995,35765.97791151517,189.11895175131224,151.23921517492516,0.33836230630784,0.9622772451703001
7,0.0052990235828136644,0.0727943925231447,0.060423868038446044,0.3198778795585783,63653.36988871861,252.2961947567157,209.42152116243426,0.5063854984309949,0.9382765964832711
8,0.0034013815874332416,0.0583213647596937,0.05251727189805714,0.16128124560950793,131094.50899774217,362.0697570879708,326.0368841420329,1.9493060060279974,0.8712810044981557
9,0.0020792826905148233,0.045599152300397246,0.035556663042615864,0.09144664383069759,80138.77126207732,283.08792143445,220.7423010112829,1.282430598457796,0.9000036602334699
10,0.0009142456875237966,0.030236495953132478,0.02361537262847314,0.05355520559196191,35236.443990889675,187.71372882900621,146.60857762356866,0.6099702127592759,0.8189885880850234
11,0.001831598425345518,0.04279717777313731,0.03590676846720851,0.08293834636295624,70592.63989763556,265.6927546954105,222.91582541536903,1.1565986674409325,0.9152460240951976
Mean,0.004937878165253201,0.06602626012851553,0.05434377809514868,0.4737463316339054,64670.33524024014,246.00542799197706,202.99592546559447,0.7039136381465826,0.9243582966058451
