TIMESTAMP,ROG_OPEN_PRICE_USD,ROG_HIGH_PRICE_USD,ROG_LOW_PRICE_USD,ROG_CLOSE_PRICE_USD,ROG_VOLUME_USD,ROG_DIVIDENDS_USD,ROG_STOCK_SPLITS_USD
2022-06-07 00:00:00+00:00,0.34576499462127686,0.3626660108566284,0.34194400906562805,0.34287700057029724,1194277,0.0,0.0
2022-06-08 00:00:00+00:00,0.3428780138492584,0.3703770041465759,0.3423730134963989,0.3688009977340698,1314280,0.0,0.0
2022-06-09 00:00:00+00:00,0.3688049912452698,0.3731499910354614,0.3569459915161133,0.36761900782585144,1298582,0.0,0.0
2022-06-10 00:00:00+00:00,0.36763298511505127,0.3836039900779724,0.36309900879859924,0.37438198924064636,1442469,0.0,0.0
2022-06-11 00:00:00+00:00,0.37438300251960754,0.37643998861312866,0.36145099997520447,0.3725700080394745,1738439,0.0,0.0
2022-06-12 00:00:00+00:00,0.37256601452827454,0.3742850124835968,0.36368200182914734,0.3717530071735382,2895502,0.0,0.0
2022-06-13 00:00:00+00:00,0.37174901366233826,0.3735649883747101,0.3493649959564209,0.36117300391197205,1767393,0.0,0.0
2022-06-14 00:00:00+00:00,0.361175000667572,0.36931300163269043,0.34924399852752686,0.35467401146888733,1286929,0.0,0.0
2022-06-15 00:00:00+00:00,0.3546670079231262,0.37852299213409424,0.34197500348091125,0.36474698781967163,1388784,0.0,0.0
2022-06-16 00:00:00+00:00,0.36473900079727173,0.3780910074710846,0.3549169898033142,0.36598700284957886,629125,0.0,0.0
2022-06-17 00:00:00+00:00,0.36599498987197876,0.3745329976081848,0.3524619936943054,0.362650990486145,660567,0.0,0.0
2022-06-18 00:00:00+00:00,0.3626450002193451,0.3660379946231842,0.349700003862381,0.36522600054740906,1009684,0.0,0.0
2022-06-19 00:00:00+00:00,0.3652229905128479,0.36594000458717346,0.34261101484298706,0.3480930030345917,1082975,0.0,0.0
2022-06-20 00:00:00+00:00,0.3480849862098694,0.36435800790786743,0.338452011346817,0.3450450003147125,1361677,0.0,0.0
2022-06-21 00:00:00+00:00,0.3450489938259125,0.35671499371528625,0.33893701434135437,0.34800198674201965,1231769,0.0,0.0
2022-06-22 00:00:00+00:00,0.34800198674201965,0.3582870066165924,0.34056800603866577,0.34533700346946716,1027207,0.0,0.0
2022-06-23 00:00:00+00:00,0.34533700346946716,0.35854199528694153,0.33174899220466614,0.3486819863319397,1104671,0.0,0.0
2022-06-24 00:00:00+00:00,0.348675012588501,0.3588019907474518,0.34256601333618164,0.34269601106643677,2340700,0.0,0.0
2022-06-25 00:00:00+00:00,0.3427000045776367,0.3632589876651764,0.3426550030708313,0.36074700951576233,3371310,0.0,0.0
2022-06-26 00:00:00+00:00,0.3607479929924011,0.3704510033130646,0.3480530083179474,0.3599329888820648,743897,0.0,0.0
2022-06-27 00:00:00+00:00,0.3599550127983093,0.36807599663734436,0.3510349988937378,0.35346299409866333,706347,0.0,0.0
2022-06-28 00:00:00+00:00,0.3534669876098633,0.36672499775886536,0.34633201360702515,0.3579550087451935,966130,0.0,0.0
2022-06-29 00:00:00+00:00,0.35795900225639343,0.3732050061225891,0.3526209890842438,0.36487600207328796,1950786,0.0,0.0
2022-06-30 00:00:00+00:00,0.36487698554992676,0.36613699793815613,0.34418898820877075,0.34493300318717957,1077208,0.0,0.0
2022-07-01 00:00:00+00:00,0.3449470102787018,0.3542110025882721,0.3420349955558777,0.3447670042514801,852864,0.0,0.0
2022-07-02 00:00:00+00:00,0.34476301074028015,0.34620800614356995,0.328343003988266,0.33735400438308716,470041,0.0,0.0
2022-07-03 00:00:00+00:00,0.3373520076274872,0.3462600111961365,0.3276529908180237,0.33870500326156616,400009,0.0,0.0
2022-07-04 00:00:00+00:00,0.338701993227005,0.3455609977245331,0.3286910057067871,0.33201101422309875,354048,0.0,0.0
2022-07-05 00:00:00+00:00,0.3320139944553375,0.34703299403190613,0.3277440071105957,0.33737000823020935,432202,0.0,0.0
2022-07-06 00:00:00+00:00,0.33737099170684814,0.3527829945087433,0.32970601320266724,0.3460119962692261,387140,0.0,0.0
2022-07-07 00:00:00+00:00,0.3460089862346649,0.35197898745536804,0.32071900367736816,0.32542699575424194,504428,0.0,0.0
2022-07-08 00:00:00+00:00,0.3254149854183197,0.3574639856815338,0.325300008058548,0.3554590046405792,660415,0.0,0.0
2022-07-09 00:00:00+00:00,0.355459988117218,0.3570820093154907,0.34033000469207764,0.35121700167655945,586642,0.0,0.0
2022-07-10 00:00:00+00:00,0.35121700167655945,0.35698801279067993,0.3430590033531189,0.3512609899044037,496912,0.0,0.0
2022-07-11 00:00:00+00:00,0.3512589931488037,0.3594819903373718,0.3420569896697998,0.35447999835014343,371294,0.0,0.0
2022-07-12 00:00:00+00:00,0.35447999835014343,0.3610819876194,0.3457629978656769,0.3526400029659271,681763,0.0,0.0
2022-07-13 00:00:00+00:00,0.3526400029659271,0.36219799518585205,0.334850013256073,0.3371790051460266,683096,0.0,0.0
2022-07-14 00:00:00+00:00,0.33718299865722656,0.3480910062789917,0.3352620005607605,0.34102100133895874,860685,0.0,0.0
2022-07-15 00:00:00+00:00,0.34101301431655884,0.3514840006828308,0.3364050090312958,0.3480120003223419,461940,0.0,0.0
2022-07-16 00:00:00+00:00,0.34801000356674194,0.35115599632263184,0.3332670032978058,0.33326900005340576,665674,0.0,0.0
2022-07-17 00:00:00+00:00,0.33327001333236694,0.35046300292015076,0.32808300852775574,0.34119701385498047,729919,0.0,0.0
2022-07-18 00:00:00+00:00,0.3411940038204193,0.34989801049232483,0.3353640139102936,0.3404420018196106,685964,0.0,0.0
2022-07-19 00:00:00+00:00,0.34044399857521057,0.34448400139808655,0.33365398645401,0.3388170003890991,1470176,0.0,0.0
2022-07-20 00:00:00+00:00,0.3388180136680603,0.35438600182533264,0.33230099081993103,0.34449300169944763,910218,0.0,0.0
2022-07-21 00:00:00+00:00,0.3444879949092865,0.3475480079650879,0.3345809876918793,0.3345809876918793,930660,0.0,0.0
2022-07-22 00:00:00+00:00,0.33458200097084045,0.35308900475502014,0.3326509892940521,0.34585198760032654,500458,0.0,0.0
2022-07-23 00:00:00+00:00,0.34585198760032654,0.3484089970588684,0.3366900086402893,0.3410640060901642,518413,0.0,0.0
2022-07-24 00:00:00+00:00,0.341062992811203,0.3489820063114166,0.3382839858531952,0.34236499667167664,793307,0.0,0.0
2022-07-25 00:00:00+00:00,0.34236499667167664,0.34688800573349,0.33771198987960815,0.3447740077972412,541958,0.0,0.0
2022-07-26 00:00:00+00:00,0.3447760045528412,0.34781500697135925,0.3254620134830475,0.3387419879436493,861798,0.0,0.0
