TIMESTAMP,BGVT_OPEN_PRICE_USD,BGVT_HIGH_PRICE_USD,BGVT_LOW_PRICE_USD,BGVT_CLOSE_PRICE_USD,BGVT_VOLUME_USD,BGVT_DIVIDENDS_USD,BGVT_STOCK_SPLITS_USD
2022-10-24 00:00:00+00:00,0.00028899998869746923,0.00029399999766610563,0.00028700000257231295,0.00029399999766610563,17059,0.0,0.0
2022-10-25 00:00:00+00:00,0.00029399999766610563,0.00031599999056197703,0.000291000003926456,0.00030899999546818435,26375,0.0,0.0
2022-10-26 00:00:00+00:00,0.00030899999546818435,0.0003209999995306134,0.00030899999546818435,0.00031800000579096377,256186,0.0,0.0
2022-10-27 00:00:00+00:00,0.00031800000579096377,0.0003239999932702631,0.00031400000443682075,0.00031599999056197703,819132,0.0,0.0
2022-10-28 00:00:00+00:00,0.00031599999056197703,0.00033400001120753586,0.0003150000120513141,0.00033099998836405575,1269330,0.0,0.0
2022-10-29 00:00:00+00:00,0.00033099998836405575,0.00033999999868683517,0.0003260000084992498,0.00033599999733269215,1090767,0.0,0.0
2022-10-30 00:00:00+00:00,0.00033599999733269215,0.0003490000090096146,0.00033400001120753586,0.0003459999861661345,1118384,0.0,0.0
2022-10-31 00:00:00+00:00,0.0003459999861661345,0.0003699999942909926,0.0003380000125616789,0.00036299999919719994,1227405,0.0,0.0
2022-11-01 00:00:00+00:00,0.00036299999919719994,0.00036899998667649925,0.00033400001120753586,0.00035099999513477087,1179201,0.0,0.0
2022-11-02 00:00:00+00:00,0.00035099999513477087,0.0003530000103637576,0.0003330000035930425,0.00033400001120753586,1462592,0.0,0.0
2022-11-03 00:00:00+00:00,0.00033400001120753586,0.0003539999888744205,0.0003330000035930425,0.00033999999868683517,1734463,0.0,0.0
2022-11-04 00:00:00+00:00,0.0003380000125616789,0.00036199999158270657,0.0003380000125616789,0.00035200000274926424,1248840,0.0,0.0
2022-11-05 00:00:00+00:00,0.0003530000103637576,0.00035700001171790063,0.00034100000630132854,0.0003459999861661345,1463064,0.0,0.0
2022-11-06 00:00:00+00:00,0.0003459999861661345,0.0003480000013951212,0.00033000000985339284,0.00033099998836405575,1623575,0.0,0.0
