TIMESTAMP,DOGC_OPEN_PRICE_USD,DOGC_HIGH_PRICE_USD,DOGC_LOW_PRICE_USD,DOGC_CLOSE_PRICE_USD,DOGC_VOLUME_USD,DOGC_DIVIDENDS_USD,DOGC_STOCK_SPLITS_USD
2023-07-24 00:00:00+00:00,,,,0.0,10106,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,29574,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,15046,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,7677,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,4335,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,4232,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,2410,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,373,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,4789,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,3853,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,11092,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,3429,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,1395,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,5178,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,174,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,813,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,11732,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,2101,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,493,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,1199,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,358,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,3047,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,1002,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,390,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,684,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,1600,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,417,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,4207,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,195,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,213,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,103,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,919,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,1456,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,1988,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,782,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,298,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,353,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,341,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,122,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,86,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,577,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,80,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,253,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,238,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,219,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,703,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,4981,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,9242,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,19274,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,4801,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,7168,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,5388,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,2619,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,1615,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,1323,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,886,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,1500,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,2780,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,4983,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,767,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,2772,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,845,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,1965,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,1696,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,1497,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,619,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,144,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,653,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,1143,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,3780,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,8683,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,2802,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,2392,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,3104,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,732,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,3336,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,43305,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,8730,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,2624,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,3097,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,3091,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,1614,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,688,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,1661,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,2667,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,2200,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,10258,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,2234,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,1645,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,572,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,3312,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,3018,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,6193,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,308,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,4716,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,513,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,631,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,6112,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,4589,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,408,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,892,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,1172,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,509,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,4030,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,2945,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,521,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,2379,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,2756,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,3568,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,3386,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,701,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,897,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,1068,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,2786,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,653,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,212,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,602,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,1382,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,1120,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,1460,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,670,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,852,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,1401,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,794,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,466,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1004,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,939,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,164,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,214,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,702,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,385,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,871,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,1609,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,327,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,743,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,721,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,816,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,1256,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,18186,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,6902,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,1796,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,506,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,1216,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1030,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,838,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,3016,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,1112,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,1513,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,1078,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,444,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,66,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,716,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,2397,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,3490,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,12930,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,840,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,734,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,623,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,1345,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,860,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,908,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,418,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,812,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,479,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,1296,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,2134,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,900,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,783,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,721,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,510,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,1239,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,963,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,2680,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,624,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,1228,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,591,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,2787,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,813,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,728,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,326,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,38,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1691,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,4925,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,11233,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,777,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,3106,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,1535,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,6782,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,492,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,6316,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,4660,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1154,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,9819,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,50869,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,366602,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,57043,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,5313,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,1013,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,364,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,5810,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,646,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,8007,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,11544,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1334,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,2232,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,14710,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,718,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,450,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,1154,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,757,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,741,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,689,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1883,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,218,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,1151,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,725,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,6155,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,493,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,144,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,715,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,439,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,87,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,535,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,966,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,16785,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,22807,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,1754,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,195,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,419,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,2656,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,769,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,446,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,304,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,226,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,249,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,570,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,657,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,6352,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,1113,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,918,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,2290,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,3608,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,8372,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,433,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,733,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,3255,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,2698,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2838,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,90,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,3416,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1954,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,1448,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,835,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,8784,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,858,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,5224,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,95,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,6918,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,2271,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2727,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,2956,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,686,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,1482,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,1388,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,814,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1005,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,2311,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,699,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,316,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,12613,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,14300,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,1119,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,3291,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,127,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,2134,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,2038,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,3377,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,1496,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1986,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1536,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,4688,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,2407,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,225,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1654,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1926,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1808,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,1399,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1561,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1147,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,1344,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,842,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1263,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,261,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1671,0.0,0.0
