TIMESTAMP,ISHI_OPEN_PRICE_USD,ISHI_HIGH_PRICE_USD,ISHI_LOW_PRICE_USD,ISHI_CLOSE_PRICE_USD,ISHI_VOLUME_USD,ISHI_DIVIDENDS_USD,ISHI_STOCK_SPLITS_USD
2024-04-03 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,213747,0.0,0.0
2024-04-04 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,100088,0.0,0.0
2024-04-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,31210,0.0,0.0
2024-04-06 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,69309,0.0,0.0
2024-04-07 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,169394,0.0,0.0
2024-04-08 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,61054,0.0,0.0
2024-04-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,190726,0.0,0.0
2024-04-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,69401,0.0,0.0
2024-04-11 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,29479,0.0,0.0
2024-04-12 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,39193,0.0,0.0
2024-04-13 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,23088,0.0,0.0
2024-04-14 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,56251,0.0,0.0
2024-04-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,22593,0.0,0.0
2024-04-16 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,41374,0.0,0.0
2024-04-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37800,0.0,0.0
2024-04-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31399,0.0,0.0
2024-04-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17207,0.0,0.0
2024-04-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,36512,0.0,0.0
2024-04-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,102469,0.0,0.0
2024-04-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,35482,0.0,0.0
2024-04-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25922,0.0,0.0
2024-04-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13062,0.0,0.0
2024-04-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,45702,0.0,0.0
2024-04-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9254,0.0,0.0
2024-04-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16008,0.0,0.0
2024-04-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6341,0.0,0.0
2024-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6755,0.0,0.0
2024-04-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8478,0.0,0.0
2024-05-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5057,0.0,0.0
2024-05-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14353,0.0,0.0
2024-05-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8258,0.0,0.0
2024-05-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13361,0.0,0.0
2024-05-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5751,0.0,0.0
2024-05-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12912,0.0,0.0
2024-05-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1925,0.0,0.0
2024-05-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24318,0.0,0.0
2024-05-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21236,0.0,0.0
2024-05-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5539,0.0,0.0
2024-05-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1726,0.0,0.0
2024-05-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,128903,0.0,0.0
2024-05-13 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,140033,0.0,0.0
2024-05-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,58698,0.0,0.0
2024-05-15 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,32153,0.0,0.0
2024-05-16 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,19953,0.0,0.0
2024-05-17 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,76559,0.0,0.0
2024-05-18 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,53434,0.0,0.0
2024-05-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,56967,0.0,0.0
2024-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37627,0.0,0.0
2024-05-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,6704,0.0,0.0
2024-05-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,26393,0.0,0.0
2024-05-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,4427,0.0,0.0
2024-05-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12571,0.0,0.0
2024-05-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5073,0.0,0.0
2024-05-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2618,0.0,0.0
2024-05-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8669,0.0,0.0
2024-05-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26725,0.0,0.0
2024-05-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4460,0.0,0.0
2024-05-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5512,0.0,0.0
2024-05-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1805,0.0,0.0
2024-06-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4699,0.0,0.0
2024-06-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7218,0.0,0.0
2024-06-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9843,0.0,0.0
2024-06-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15124,0.0,0.0
2024-06-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13497,0.0,0.0
2024-06-06 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,55292,0.0,0.0
2024-06-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,11300,0.0,0.0
2024-06-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2498,0.0,0.0
2024-06-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8056,0.0,0.0
2024-06-10 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12787,0.0,0.0
2024-06-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,13015,0.0,0.0
2024-06-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,34126,0.0,0.0
2024-06-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,13740,0.0,0.0
2024-06-14 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,66427,0.0,0.0
2024-06-15 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,66144,0.0,0.0
2024-06-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,21334,0.0,0.0
2024-06-17 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,119544,0.0,0.0
2024-06-18 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,57319,0.0,0.0
2024-06-19 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,46444,0.0,0.0
2024-06-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,33463,0.0,0.0
2024-06-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6360,0.0,0.0
2024-06-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7924,0.0,0.0
2024-06-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1368,0.0,0.0
2024-06-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,17340,0.0,0.0
2024-06-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,13815,0.0,0.0
2024-06-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,680,0.0,0.0
2024-06-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3850,0.0,0.0
2024-06-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,622,0.0,0.0
2024-06-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3934,0.0,0.0
2024-06-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11385,0.0,0.0
2024-07-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5733,0.0,0.0
2024-07-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34864,0.0,0.0
2024-07-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11009,0.0,0.0
2024-07-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,149,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,15875,0.0,0.0
2024-07-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5333,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,2032,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,1483,0.0,0.0
2024-07-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,5547,0.0,0.0
2024-07-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1278,0.0,0.0
2024-07-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2330,0.0,0.0
2024-07-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2102,0.0,0.0
2024-07-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,809,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,5635,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,4249,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,2521,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,30047,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,3307,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,5055,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,611,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,11446,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,4124,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,929,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,2236,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,3944,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1099,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,5037,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1406,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,2372,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,2910,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,11504,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,10766,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1765,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,835,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,900,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,4047,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,571,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,524,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,286,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,308,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,1399,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,125,0.0,0.0
2024-08-17 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,94538,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,56081,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,10575,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,6410,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,688,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,2860,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,1778,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2015,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,301,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,1122,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,3269,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,528,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,299,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,833,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,293,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,332,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,801,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,2308,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,874,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,17933,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,4204,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1780,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,3062,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,5528,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,2924,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,21282,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,4372,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,1208,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,974,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,2541,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,6187,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,4400,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,2103,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,739,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,710,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,2387,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,617,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,3493,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,668,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1080,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,2203,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,8884,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,36291,0.0,0.0
2024-10-19 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,115816,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38968,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,98742,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41403,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,45761,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,118907,0.0,0.0
2024-10-25 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,143828,0.0,0.0
2024-10-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,96223,0.0,0.0
2024-10-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,23271,0.0,0.0
2024-10-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,20605,0.0,0.0
2024-10-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,34852,0.0,0.0
2024-10-30 00:00:00+00:00,1.9999999949504854e-06,4.999999873689376e-06,1.9999999949504854e-06,3.000000106112566e-06,212224,0.0,0.0
2024-10-31 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,60410,0.0,0.0
2024-11-01 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,74366,0.0,0.0
2024-11-02 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,40219,0.0,0.0
2024-11-03 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,55265,0.0,0.0
2024-11-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,70026,0.0,0.0
2024-11-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,35811,0.0,0.0
2024-11-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,34077,0.0,0.0
2024-11-07 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,34860,0.0,0.0
2024-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11796,0.0,0.0
2024-11-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17877,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12987,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,12235,0.0,0.0
