,K,Alpha,Tau,Non_Stationary_IMFs,MSE,IMF_1_P_Val
104,12,250,0.15,1,96.11593210934173,0.8052512523237989
105,14,250,0.3,1,96.89490661372164,0.8096333974609577
106,13,500,0.1,1,97.8329589761599,0.32440447423206314
107,15,500,0.15,1,98.4793290732553,0.08953403182531289
108,13,250,0.1,1,98.56415207135477,0.8202051528736629
109,15,1250,0.3,1,99.9910441180986,0.5752793799491918
110,13,750,0.3,1,100.5137149192249,0.4226628360956036
111,14,500,0.1,1,101.67658251113102,0.20700885692673382
112,10,250,0.15,1,104.26399363405733,0.18922024890472372
113,15,250,0.3,1,104.28827651195938,0.8077839396312745
114,14,250,0.25,1,105.44283556527246,0.8218869917316884
115,15,750,0.1,1,105.97486321874895,0.8416226410620041
116,15,250,0.25,1,108.98014997228834,0.8107872248296184
117,12,250,0.1,1,110.3153206844552,0.8109170987034864
118,15,1250,0.25,1,112.57398821823168,0.6288935832742271
119,15,250,0.2,1,114.63242188676121,0.8153844079516875
120,15,1000,0.2,1,115.30343369544927,0.794083386240845
121,14,250,0.2,1,120.16783664507896,0.8234351153065325
122,15,250,0.15,1,123.41038412319148,0.8252815894784646
123,14,750,0.1,1,124.84219996919586,0.7911196216097733
124,10,250,0.1,1,127.56508158325835,0.22507042893896317
125,13,750,0.1,1,127.8431664593141,0.5548369677427168
126,13,750,0.15,1,129.60917240454154,0.5708081374172159
127,11,250,0.3,1,134.0585139042777,0.6537564098138631
128,12,500,0.05,1,138.13236769958885,0.6519956113474643
129,11,250,0.25,1,141.35635961141745,0.6751156406362193
130,14,250,0.15,1,141.3631104589356,0.8159961552890521
131,15,250,0.1,1,143.75444655675523,0.8414079452656844
132,15,500,0.1,1,146.07066554462267,0.0572490702182943
133,13,250,0.05,1,147.04167697529925,0.8170720772477302
134,11,250,0.2,1,148.61597937397104,0.6936034149338497
135,13,500,0.05,1,157.15603874111306,0.264922122310734
136,11,250,0.15,1,158.25213716803805,0.7088686038984611
137,13,1000,0.25,1,158.76161242104902,0.7590498222403919
138,12,750,0.15,1,161.07622411217912,0.6647103516211823
139,10,750,0.25,1,164.51151821485854,0.6909443393788163
140,14,250,0.1,1,169.90107243801333,0.8143276189783881
141,12,250,0.05,1,174.62475945404674,0.8117856511359787
142,6,250,0.1,1,176.3874344139271,0.7156482687956909
143,11,250,0.1,1,181.37762257649283,0.7193613075463681
144,14,1250,0.25,1,184.9625208040194,0.4944115512210084
145,11,750,0.25,1,197.1634142348232,0.6874813469353845
146,15,1000,0.15,1,202.4933453720546,0.7353276285179824
147,14,500,0.05,1,208.81518542513504,0.14963283200305144
148,15,250,0.05,1,216.45009084129285,0.8321779632416124
149,10,250,0.05,1,218.21467088697645,0.29558954115477487
150,14,1250,0.3,1,224.40016193739484,0.6168049379659111
151,14,1000,0.15,1,228.81098394785826,0.7879692830914036
152,11,750,0.15,1,228.9223958031276,0.5928245740102476
153,14,250,0.05,1,244.63045036848553,0.8171649768807752
154,11,250,0.05,1,248.80351655316116,0.7240079548539641
155,15,750,0.05,1,266.1870866855535,0.8222290475312369
156,14,750,0.05,1,308.69026166924704,0.7828420911835117
157,11,1000,0.3,1,377.02089683782344,0.614910738290518
158,11,750,0.1,1,380.0569618159131,0.6692118056624934
159,15,1500,0.1,1,386.0219746932644,0.7672956705929683
160,15,1250,0.2,1,441.5206599448438,0.48793101146264806
161,13,1000,0.2,1,442.3886505867511,0.7253818467306626
162,15,1250,0.15,1,451.5708285914886,0.6355690589727253
163,15,1500,0.3,1,563.4226648821126,0.5177291535691666
164,15,1750,0.25,1,597.0570017988248,0.4886857588980269
165,13,1000,0.15,1,652.4251593513645,0.7173833652782018
166,11,750,0.2,1,679.7183474171327,0.6117550354553577
167,14,1000,0.1,1,709.5268189607452,0.6780192945454251
168,15,1000,0.1,1,720.4900299030071,0.6393731978812423
169,15,500,0.05,1,725.3581814031687,0.1313432583352293
170,14,1500,0.3,1,794.7469715242511,0.49988579803167754
171,15,1500,0.25,1,841.5249357666063,0.5122790379354539
172,14,1250,0.1,1,930.7680310176012,0.4654329504775082
173,15,1750,0.15,1,949.8046884645547,0.42891932278051303
174,15,250,0.0,1,952.3897290577448,0.7252036159874524
175,15,1500,0.15,1,971.348853691772,0.5469981849166494
176,14,250,0.0,1,977.92949702556,0.7194020758015398
177,15,1750,0.3,1,994.3639726197939,0.6426788964938326
178,15,1250,0.05,1,1032.6589558174705,0.5263508831048831
179,13,250,0.0,1,1133.5546939226665,0.7974210577373764
180,11,1000,0.2,1,1138.0422290006818,0.7846606645756014
181,7,500,0.3,1,1172.8488962305707,0.7646044750808335
182,12,750,0.05,1,1200.209123173848,0.6894412627691231
183,14,1750,0.3,1,1336.7253349513421,0.6587699542762446
184,14,1250,0.2,1,1337.440406451402,0.5927264302869263
185,10,1000,0.3,1,1378.8350165955696,0.6176223226308105
186,12,250,0.0,1,1387.8433303027148,0.7715742281065658
187,13,1250,0.3,1,1495.2858919777946,0.7792260810460483
188,15,1250,0.1,1,1516.4230448926346,0.6536725020970193
189,14,750,0.15,1,1522.682670811277,0.5409319294727989
190,13,750,0.05,1,1807.9208084101565,0.5959818778819287
191,12,750,0.1,1,1820.9205895074413,0.30036365204693516
192,15,1500,0.2,1,1840.249790881338,0.5175785608088391
193,15,1000,0.05,1,1858.1248420235024,0.3583504221482567
194,15,2250,0.1,1,1918.8605563429348,0.2547208556926291
195,14,1000,0.25,1,1935.6224332262993,0.8614191438827528
196,14,1500,0.25,1,1944.8625483984993,0.48185422384707155
197,11,750,0.05,1,1955.389737846173,0.6229595478427125
198,11,250,0.0,1,2291.2091847914903,0.48727901242689575
199,13,1000,0.1,1,2385.62812848139,0.6304192663412166
200,14,1750,0.1,1,2423.6184509999352,0.5204218374694219
201,8,500,0.25,1,2479.7664539306743,0.8750913417493071
202,14,1500,0.15,1,2501.9432755804078,0.6905176954915704
203,15,2250,0.3,1,2530.5750720297992,0.2868278662931588
204,15,1750,0.1,1,2591.0169821827267,0.44890385108796277
205,15,500,0.0,1,2667.921237499639,0.3564244078610803
206,15,1750,0.2,1,2834.300688212153,0.4523494890169132
207,10,750,0.15,1,2868.330885373619,0.6746015372878855
208,14,1000,0.05,1,2927.1548654607004,0.5968251183150192
209,11,1000,0.25,1,2959.2379348131926,0.7749961085848451
210,10,750,0.1,1,2963.645894192661,0.6532920140371836
211,9,500,0.1,1,3070.3092176074942,0.8454180040580236
212,13,2500,0.25,1,3096.7863783604357,0.8173673850861461
213,14,500,0.0,1,3154.21091333218,0.48137591452056866
214,12,1000,0.25,1,3164.3422089767705,0.6298285901301982
215,12,1000,0.05,1,3202.0107438577616,0.6832644119363318
216,12,1000,0.2,1,3250.75021760203,0.6514726363682447
217,13,1250,0.25,1,3282.9554368629138,0.58631974630724
218,10,250,0.0,1,3313.1525132345487,0.15916046556784358
219,8,500,0.2,1,3535.418286924429,0.8839503561872533
220,15,2750,0.2,1,3555.867214308013,0.2558464608406945
221,8,750,0.2,1,3560.4703644035735,0.9217092220106986
222,14,1500,0.2,1,3600.4589948699454,0.6226245139290472
223,14,1750,0.25,1,3711.893405692601,0.3134070789227613
224,13,1250,0.05,1,3877.1339772056544,0.85314014541454
225,13,1500,0.25,1,3917.12648240965,0.6236633859084375
226,12,1250,0.3,1,3974.5192187378493,0.7958511290660272
227,10,500,0.05,1,3986.794248712567,0.7185457815099321
228,11,1000,0.15,1,4051.970262016775,0.7120498324746841
229,14,1250,0.15,1,4233.993398392275,0.6358157420680645
230,14,1750,0.15,1,4262.003359270921,0.5709380777200719
231,15,2000,0.2,1,4299.286403569085,0.29741380458950384
232,15,2250,0.15,1,4363.298233532767,0.39553257449121637
233,9,750,0.3,1,4564.414029865007,0.697116603188422
234,15,2000,0.3,1,4581.866997108892,0.2995206837252792
235,11,1250,0.25,1,4594.893087405354,0.6658396929845756
236,12,1250,0.25,1,4610.541499688299,0.8330409552615348
237,11,1000,0.1,1,4640.713654656703,0.667162153795941
238,15,1750,0.05,1,4673.35828960004,0.11092903871977927
239,15,2000,0.25,1,4704.195913562814,0.4004064603233109
240,8,500,0.3,1,4704.307289535775,0.866390376597288
241,13,500,0.0,1,4707.501333882274,0.5618130293835599
242,13,1000,0.05,1,4749.452039853805,0.762152997271384
243,5,250,0.2,1,4752.752554581719,0.7138050823688659
244,9,250,0.0,1,4858.650757822248,0.7477654591495667
245,5,250,0.1,1,4903.075089677553,0.565064144078415
246,10,1000,0.1,1,4948.720647286037,0.468603994881044
247,12,1000,0.1,1,4950.983783196518,0.821111641566645
248,15,1500,0.05,1,5022.787697203658,0.5918382879675876
249,8,1000,0.3,1,5032.057887569491,0.8858660510835206
250,12,1000,0.15,1,5141.936084225902,0.7454461155742261
251,11,1250,0.3,1,5191.257384750057,0.8194911144120323
252,15,2500,0.3,1,5225.318578367169,0.31080823093837207
253,10,750,0.2,1,5378.914311128554,0.5948090092931726
254,13,1500,0.3,1,5451.381315565199,0.4136421501443901
255,12,1500,0.15,1,5452.937148977635,0.5978857810483869
256,15,2250,0.2,1,5461.441688930306,0.25992956461558037
257,10,1000,0.2,1,5493.039709698036,0.6928457135617594
258,15,2000,0.05,1,5525.291245283324,0.07975685527261478
259,13,1750,0.15,1,5559.133697153592,0.7316381258049917
260,14,1500,0.1,1,5568.583939843914,0.5569823599698293
261,13,1750,0.2,1,5599.380476845252,0.5361051399130604
262,12,500,0.0,1,5706.023924994757,0.5515876097131664
263,15,2000,0.1,1,5907.15344881313,0.4000986051609407
264,15,2000,0.15,1,6044.652472001321,0.1466987668611176
265,15,750,0.0,1,6059.711893099989,0.28279518094153383
266,7,500,0.25,1,6137.380115338196,0.731766631925463
267,14,1750,0.2,1,6153.277600907828,0.08465280692388383
268,12,1500,0.3,1,6157.22814408643,0.7644059370328959
269,15,2500,0.15,1,6157.689068957348,0.3023455175534172
270,12,1500,0.2,1,6300.290210012394,0.6643347957426602
271,5,250,0.25,1,6328.439156519089,0.4005610755813933
272,14,1250,0.05,1,6427.301708353534,0.4290991300523757
273,13,1250,0.2,1,6433.8120283347125,0.794090632228607
274,12,1250,0.15,1,6610.716194420204,0.6839650911216315
275,14,2250,0.1,1,6655.751784590133,0.5768391747453986
276,11,1500,0.25,1,6705.349902440752,0.7095884408101231
277,8,750,0.15,1,6713.870417646493,0.9260230083529352
278,14,750,0.0,1,6836.384962907398,0.3568990642677267
279,13,1250,0.15,1,6866.643169850393,0.23862301289125581
280,12,2000,0.15,1,6961.113655188211,0.6957476946130039
281,12,1500,0.25,1,7036.874397154725,0.6874165377482191
282,5,250,0.15,1,7192.2409254664135,0.41021882158051304
283,13,1500,0.2,1,7293.65239273059,0.3859313976476195
284,8,750,0.05,1,7336.039333003988,0.8846534083407438
285,11,1250,0.15,1,7391.483345130926,0.6205673316919335
286,13,1750,0.3,1,7433.672562941274,0.43624323631371387
287,5,250,0.3,1,7490.957218012001,0.6225036616204624
288,15,2250,0.05,1,7561.950627138348,0.10274706442070086
289,15,2500,0.2,1,7736.515259183236,0.29466401284472193
290,14,2250,0.3,1,7855.737950922181,0.1267597785197404
291,12,1750,0.05,1,7911.648452002168,0.6937545787810924
292,13,1750,0.1,1,8113.13229605255,0.6283442034974165
293,9,1000,0.25,1,8189.296239750888,0.7346327653307433
294,11,500,0.0,1,8281.501448440133,0.5682099505715353
295,11,1250,0.1,1,8294.673939189455,0.7143404168117838
296,13,2000,0.1,1,8306.431702382464,0.06677784043629097
297,14,2000,0.1,1,8389.979740360803,0.3070796218008791
298,13,1500,0.1,1,8423.667882153422,0.31527734637014415
299,12,1250,0.2,1,8506.270074434087,0.7392020707854329
300,7,500,0.2,1,8554.579316232133,0.8373505287888503
301,13,1500,0.15,1,8556.48971499747,0.30866303145343255
302,15,2750,0.3,1,8574.510620643698,0.18984540556081708
303,15,3000,0.3,1,8596.278282010937,0.10601853511799392
304,14,3000,0.25,1,8605.883181004205,0.05009135456046828
305,9,500,0.05,1,8719.992545901896,0.6988116971293361
306,8,250,0.0,1,8722.577547239038,0.7853190994375323
307,13,2000,0.2,1,8749.960091482473,0.48150955390608496
308,13,2250,0.1,1,8863.231458157943,0.1598458672004096
309,11,1250,0.2,1,8899.072744888637,0.740824899768762
310,14,2250,0.15,1,8951.1690995866,0.3509642743936472
311,8,750,0.25,1,8978.237540054348,0.9333194579375166
312,8,500,0.1,1,9028.793989174424,0.8851882137721796
313,12,1250,0.1,1,9094.40701356049,0.6755210551145463
314,11,1750,0.25,1,9094.720341210912,0.6070343741916626
315,13,2000,0.3,1,9183.525406855651,0.6725374654247993
316,4,250,0.25,1,9293.617564181097,0.7766820491568268
317,13,3000,0.3,1,9348.79110170983,0.5295494776145825
318,12,1750,0.25,1,9352.560739979604,0.7199624953702406
319,8,500,0.15,1,9429.850598700905,0.8637476147652224
320,12,1750,0.2,1,9471.602784697438,0.6480114838710891
321,12,1500,0.1,1,9652.953375680016,0.6359960451704563
322,9,750,0.15,1,9770.384931318295,0.6744492168948195
323,14,2750,0.25,1,9789.151034456823,0.08395372412968338
324,15,2500,0.05,1,9802.615238081058,0.10259805941765293
325,15,2750,0.1,1,9806.669460064822,0.12447803639085703
326,14,2000,0.05,1,9890.466824548095,0.07356856883904632
327,13,2000,0.25,1,9914.3112565283,0.8070699409973963
328,13,750,0.0,1,9975.73838795029,0.41599594541259716
329,10,1250,0.2,1,10073.374143322122,0.49271387723776194
330,13,1750,0.05,1,10132.163560008397,0.7457021179547779
331,15,3250,0.3,1,10153.569231787249,0.16845474395308513
332,13,1250,0.1,1,10187.951495103525,0.5588404302933742
333,14,1500,0.05,1,10253.729626385657,0.7740959798550942
334,14,3000,0.3,1,10412.348718934341,0.05925450865848519
335,13,1500,0.05,1,10497.740850045864,0.15788818611059408
336,15,1000,0.0,1,10535.851607676457,0.5660656110857816
337,14,2000,0.15,1,10540.751143795407,0.2056088149069925
338,14,2000,0.25,1,10750.061271777873,0.16066196430564011
339,14,2000,0.3,1,10769.758075223748,0.5019443739443026
340,14,2250,0.05,1,10822.558908771596,0.0885850390898093
341,12,1750,0.15,1,10895.76885960125,0.7794140515574264
342,8,500,0.05,1,10999.137988448874,0.8596190128890304
343,12,2000,0.05,1,11027.097491764236,0.6116161371373747
344,14,2250,0.2,1,11187.118364958664,0.15772387201329768
345,13,2250,0.2,1,11507.701540310496,0.4535533138435699
346,15,2750,0.25,1,11580.201773499002,0.22090512655729938
347,12,750,0.0,1,11820.646311968349,0.3751808274372419
348,14,2250,0.25,1,11870.471405564267,0.3922468215293784
349,15,4000,0.25,1,11905.799547869923,0.18158125677526493
350,14,1000,0.0,1,12049.085408460627,0.5643671491182889
351,13,1750,0.25,1,12061.059629060854,0.7035344481872353
352,12,2000,0.25,1,12066.120363079683,0.5590737958940845
353,15,2250,0.25,1,12201.101366338935,0.3560370780038804
354,12,2000,0.2,1,12219.20213675496,0.6510481467023144
355,9,1250,0.2,1,12301.491983486312,0.790705799167907
356,12,1750,0.3,1,12352.807618417222,0.6874897422130576
357,6,250,0.05,1,12558.49756522485,0.17139739978321494
358,11,2000,0.3,1,12671.32580904715,0.5533027688817732
359,11,1500,0.3,1,12776.313343788612,0.7770191902361907
360,10,500,0.0,1,12779.278418175149,0.5820552350593333
361,10,1250,0.1,1,12845.001724892285,0.5601790249520905
362,11,1250,0.05,1,12871.681448159507,0.2889358690837849
363,7,500,0.15,1,12951.22676112211,0.7683818483214668
364,12,1750,0.1,1,13042.019071227729,0.7401283376509051
365,14,2000,0.2,1,13064.008345925273,0.26654273676922247
366,10,1500,0.1,1,13257.382452652635,0.44868957113201346
367,15,3250,0.2,1,13280.833873350826,0.05091333508828289
368,15,2500,0.25,1,13317.600501277348,0.21539394636647818
369,15,2750,0.05,1,13490.871287319875,0.10168769684100898
370,8,750,0.3,1,13496.610094875841,0.9065787848313394
371,7,250,0.0,1,13617.81533143238,0.6429737106942488
372,15,4250,0.3,1,13617.933513492864,0.24179134059114182
373,13,2250,0.3,1,13943.926993946825,0.5365792014577445
374,9,750,0.25,1,13971.74863832833,0.4650493274552745
375,15,2750,0.15,1,14043.835659251845,0.05523795849014113
376,13,2250,0.25,1,14343.139354824123,0.3423457564055291
377,12,1250,0.05,1,14364.070620641029,0.7393462270471489
378,10,1000,0.25,1,14392.41053595412,0.8276222361537682
379,11,1500,0.05,1,14394.653226485858,0.7510965837921602
380,11,1500,0.2,1,14446.969411382754,0.6333376273518267
381,15,2500,0.1,1,14570.12979687978,0.20150954190117565
382,10,750,0.05,1,14689.356137664323,0.6864388872847685
383,10,1000,0.05,1,14754.160612527483,0.7772519229088302
384,12,2250,0.05,1,15068.48207463406,0.6670916955051072
385,11,1750,0.2,1,15341.740019858618,0.6980936413767436
386,13,3000,0.25,1,15415.850749076899,0.14222055096932812
387,15,4000,0.3,1,15427.997409677328,0.26624786701926534
388,6,500,0.25,1,15431.21823961407,0.7810137243592434
389,7,500,0.1,1,15655.861376347075,0.7821707684895294
390,8,1500,0.3,1,15681.560647592914,0.9416653381345086
391,15,1250,0.0,1,15771.96653338113,0.707062233920061
392,9,750,0.2,1,15838.931688070865,0.7152644207492611
393,15,4250,0.2,1,16005.252666035267,0.31399114194516886
394,14,2750,0.2,1,16010.18824847249,0.2523750670063748
395,11,750,0.0,1,16200.769372627175,0.4754099471506208
396,15,3000,0.1,1,16338.169446237976,0.09976096948201396
397,13,2000,0.05,1,16351.814206207317,0.06096902512759498
398,8,1250,0.2,1,16552.472568995745,0.8375909108526612
399,11,1750,0.15,1,16877.98141542892,0.7377094567548457
400,10,1250,0.3,1,17014.353317507557,0.702899982990808
401,13,1000,0.0,1,17094.84517496413,0.14948409586529116
402,14,2500,0.3,1,17095.41001326943,0.24690394721693182
403,8,1250,0.3,1,17201.466354137105,0.9044608865812285
404,11,1750,0.3,1,17317.083825394337,0.6925858432385065
405,12,1500,0.05,1,17340.779452818842,0.6418804028403046
406,7,750,0.05,1,17362.475130931023,0.8153999054560355
407,14,2500,0.25,1,17541.722395708668,0.25344912369292805
408,15,3750,0.25,1,17607.41781194789,0.061093754856499094
409,10,2000,0.25,1,17779.107089405563,0.6865317483966183
410,14,1250,0.0,1,17822.24155022642,0.7413814205197797
411,13,2250,0.15,1,17828.116831197938,0.6638558791078415
412,10,1500,0.2,1,17923.25364893891,0.4022393042466159
413,15,3500,0.15,1,17979.548639746135,0.17159078110569576
414,13,2750,0.25,1,17989.26417423523,0.7913397863289349
415,14,2750,0.1,1,18067.115311260648,0.7083780029925189
416,15,3000,0.25,1,18106.521479859388,0.2929039858822144
417,13,2000,0.15,1,18139.24338510787,0.7260954042080481
418,6,500,0.2,1,18237.408020388048,0.815628255091807
419,10,1750,0.1,1,18264.189439480313,0.5584372187581454
420,10,1500,0.25,1,18332.15846230834,0.5835156244404867
421,5,500,0.2,1,18528.687344770464,0.822503165271817
422,14,2500,0.1,1,18899.332293482952,0.24593782061583458
423,11,2250,0.25,1,18976.354260224125,0.7997148457254566
424,12,2000,0.3,1,19086.686721963753,0.743614902469576
425,10,1750,0.15,1,19198.185277793047,0.48714614026511127
426,14,1750,0.05,1,19248.60789214538,0.21878106340812964
427,15,3250,0.1,1,19284.637748201116,0.0786625445675162
428,10,1250,0.25,1,19468.72911920589,0.7294915369494114
429,12,1000,0.0,1,19507.333913851784,0.23674930070860534
430,9,750,0.1,1,19507.95640291863,0.33108736577472275
431,8,1000,0.2,1,19525.212749742084,0.9397334437419793
432,15,3500,0.2,1,19614.716420276673,0.20161411115739963
433,9,1000,0.05,1,19644.36075067929,0.6340299961324234
434,12,2250,0.25,1,19697.69266096597,0.7970030981049046
435,9,500,0.0,1,19725.103190467682,0.4258138384021923
436,10,1250,0.05,1,19854.014048046472,0.7563677190730251
437,14,2500,0.15,1,19914.90442203739,0.4337826870761201
438,11,2000,0.25,1,19929.426441056366,0.810582745204047
439,13,2500,0.3,1,20270.133564245138,0.6147526864256951
440,11,2000,0.15,1,20468.768281047254,0.7439352821754567
441,7,750,0.25,1,20595.968430596087,0.9127509209638822
442,14,2750,0.05,1,20646.24187485633,0.558388040309167
443,14,2500,0.2,1,20677.406091317094,0.32092507780846646
444,13,2500,0.2,1,20747.054621974785,0.44265254315299635
445,14,3250,0.3,1,20788.90810992589,0.42620742682644924
446,14,3000,0.15,1,20960.69751514663,0.24429671096408895
447,14,2500,0.05,1,21416.39566563555,0.3891579811365241
448,10,1750,0.2,1,21507.911899510986,0.5559173960584085
449,14,2750,0.15,1,21513.716739192027,0.12924730913024224
450,8,1000,0.15,1,21555.014763880685,0.938774398342499
451,15,3250,0.15,1,21561.670296374963,0.09179866452380525
452,15,3250,0.25,1,21604.7922746459,0.05958529775089186
453,10,2000,0.2,1,21627.95060955623,0.6465076225979607
454,15,3750,0.2,1,21700.520342983687,0.19835765011925438
455,10,2250,0.2,1,21730.516587644477,0.671304670035241
456,15,1500,0.0,1,21731.852837450475,0.7146348051680509
457,15,4250,0.15,1,21749.42519261856,0.21520898772993413
458,15,3000,0.2,1,21751.80684542249,0.15379294253950226
459,15,3500,0.3,1,21835.97331041509,0.3182198308014761
460,11,1000,0.05,1,21963.480661287835,0.33057632102926315
461,11,1500,0.1,1,22187.62509229148,0.7987018164676959
462,8,750,0.1,1,22408.133347247436,0.9124130661725649
463,9,1000,0.3,1,22442.161658808567,0.36498240003390575
464,9,1250,0.1,1,22475.18775909438,0.777376874591059
465,14,4500,0.3,1,22705.448900304204,0.698968065822513
466,8,1500,0.2,1,22736.133499737367,0.9013274406773949
467,7,750,0.3,1,22741.39339665554,0.8565920983518798
468,7,750,0.15,1,22832.06546226964,0.859471508430038
469,11,1750,0.05,1,22951.328512938522,0.398126836716399
