TIMESTAMP,SPEEDY_OPEN_PRICE_USD,SPEEDY_HIGH_PRICE_USD,SPEEDY_LOW_PRICE_USD,SPEEDY_CLOSE_PRICE_USD,SPEEDY_VOLUME_USD,SPEEDY_DIVIDENDS_USD,SPEEDY_STOCK_SPLITS_USD
2024-04-28 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,843420,0.0,0.0
2024-04-29 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,460450,0.0,0.0
2024-04-30 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,508577,0.0,0.0
2024-05-01 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,458450,0.0,0.0
2024-05-02 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,403623,0.0,0.0
2024-05-03 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,362167,0.0,0.0
2024-05-04 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,207574,0.0,0.0
2024-05-05 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,245553,0.0,0.0
2024-05-06 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,383542,0.0,0.0
2024-05-07 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,252963,0.0,0.0
2024-05-08 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,253619,0.0,0.0
2024-05-09 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,1.9999999949504854e-06,3.999999989900971e-06,378194,0.0,0.0
2024-05-10 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,182077,0.0,0.0
2024-05-11 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,54980,0.0,0.0
2024-05-12 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,131948,0.0,0.0
2024-05-13 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,294214,0.0,0.0
2024-05-14 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,99880,0.0,0.0
2024-05-15 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,208766,0.0,0.0
2024-05-16 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,4.999999873689376e-06,490927,0.0,0.0
2024-05-17 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,265265,0.0,0.0
2024-05-18 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,175893,0.0,0.0
2024-05-19 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,202491,0.0,0.0
2024-05-20 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,268867,0.0,0.0
2024-05-21 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,392948,0.0,0.0
2024-05-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,347426,0.0,0.0
2024-05-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,264880,0.0,0.0
2024-05-24 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,409162,0.0,0.0
2024-05-25 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,282430,0.0,0.0
2024-05-26 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,148621,0.0,0.0
2024-05-27 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,297740,0.0,0.0
2024-05-28 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,480101,0.0,0.0
2024-05-29 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,399053,0.0,0.0
2024-05-30 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,316584,0.0,0.0
2024-05-31 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,354361,0.0,0.0
2024-06-01 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,179550,0.0,0.0
2024-06-02 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,138611,0.0,0.0
2024-06-03 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,219742,0.0,0.0
2024-06-04 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,166684,0.0,0.0
2024-06-05 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,168871,0.0,0.0
2024-06-06 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,3.999999989900971e-06,140339,0.0,0.0
2024-06-07 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,231225,0.0,0.0
2024-06-08 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,82801,0.0,0.0
2024-06-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,78120,0.0,0.0
2024-06-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,98459,0.0,0.0
2024-06-11 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,147640,0.0,0.0
2024-06-12 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,154996,0.0,0.0
2024-06-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,208664,0.0,0.0
2024-06-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,174550,0.0,0.0
2024-06-15 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,128400,0.0,0.0
2024-06-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,112264,0.0,0.0
2024-06-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,103586,0.0,0.0
2024-06-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,81154,0.0,0.0
2024-06-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,60647,0.0,0.0
2024-06-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,43602,0.0,0.0
2024-06-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,72213,0.0,0.0
2024-06-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,35275,0.0,0.0
2024-06-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32963,0.0,0.0
2024-06-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38074,0.0,0.0
2024-06-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,32726,0.0,0.0
2024-06-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,59013,0.0,0.0
2024-06-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18751,0.0,0.0
2024-06-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19944,0.0,0.0
2024-06-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19254,0.0,0.0
2024-06-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40947,0.0,0.0
2024-07-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31588,0.0,0.0
2024-07-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,78082,0.0,0.0
2024-07-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,77544,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,27754,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,30934,0.0,0.0
2024-07-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,32478,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,45247,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,27974,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,34026,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,31124,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,19632,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,20810,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,18467,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,24566,0.0,0.0
2024-07-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,23116,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,32143,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,20003,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,18458,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,16903,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,18793,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,34337,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,25021,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,19549,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,14894,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,19644,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,14023,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,11979,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,7821,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,21046,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,9216,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,16730,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,17064,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,12889,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,15901,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,21863,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,12775,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,15762,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,13683,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,11155,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,10248,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,11273,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,13850,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,7222,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,9885,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,7729,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,7887,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,9981,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,10323,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,8424,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,6076,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,8131,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,18720,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,30414,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,4892,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,4198,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,4183,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,14891,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,6733,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,3274,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,3006,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,1491,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,411,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,1100,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,194,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,6237,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1974,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,352,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,4355,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,2855,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,17920,0.0,0.0
2024-09-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,20665,0.0,0.0
2024-09-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,97973,0.0,0.0
2024-09-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21647,0.0,0.0
2024-09-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6230,0.0,0.0
2024-09-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10080,0.0,0.0
2024-09-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16638,0.0,0.0
2024-09-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23910,0.0,0.0
2024-09-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26931,0.0,0.0
2024-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38070,0.0,0.0
2024-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,23345,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8303,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14051,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1680,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22031,0.0,0.0
2024-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3723,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3848,0.0,0.0
2024-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12329,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28816,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3741,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3943,0.0,0.0
2024-10-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5018,0.0,0.0
2024-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6061,0.0,0.0
2024-10-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3351,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,19960,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4787,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2486,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14439,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44329,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,34241,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6118,0.0,0.0
2024-10-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2221,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2888,0.0,0.0
2024-10-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18555,0.0,0.0
2024-10-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5467,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,723,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,6605,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,9466,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,1050,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,5194,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1602,0.0,0.0
2024-10-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,21176,0.0,0.0
2024-10-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11485,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,10853,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1096,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,221,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,2352,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,1396,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,290,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,1553,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,906,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-11-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,11522,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3725,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9216,0.0,0.0
2024-11-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3043,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1785,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,11497,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1792,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,2222,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1441,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,1070,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,460,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,947,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,732,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,2372,0.0,0.0
2024-11-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6250,0.0,0.0
2024-11-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2473,0.0,0.0
2024-11-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4189,0.0,0.0
2024-11-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,4632,0.0,0.0
2024-11-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6513,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,8504,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,835,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1878,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,9277,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1707,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,9876,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1592,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,1908,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2257,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,1713,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1174,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1750,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,238,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,4342,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,2425,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,409,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,20993,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,2041,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,958,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,2468,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,4388,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,57,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1565,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,422,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,819,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,212,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,138,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,424,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,978,0.0,0.0
