TIMESTAMP,EURR_OPEN_PRICE_USD,EURR_HIGH_PRICE_USD,EURR_LOW_PRICE_USD,EURR_CLOSE_PRICE_USD,EURR_VOLUME_USD,EURR_DIVIDENDS_USD,EURR_STOCK_SPLITS_USD
2024-08-15 00:00:00+00:00,1.097499966621399,1.0977439880371094,1.0966659784317017,1.0967350006103516,44621,0.0,0.0
2024-08-16 00:00:00+00:00,1.0967350006103516,1.1022419929504395,1.096655011177063,1.101984977722168,54495,0.0,0.0
2024-08-17 00:00:00+00:00,1.101984977722168,1.1029540300369263,1.1017060279846191,1.1028939485549927,13740,0.0,0.0
2024-08-18 00:00:00+00:00,1.1028939485549927,1.103279948234558,1.101709008216858,1.1020740270614624,14782,0.0,0.0
2024-08-19 00:00:00+00:00,1.1020740270614624,1.1067719459533691,1.1020170450210571,1.106542944908142,47409,0.0,0.0
2024-08-20 00:00:00+00:00,1.1066030263900757,1.1081830263137817,1.1058290004730225,1.1075270175933838,4021,0.0,0.0
2024-08-21 00:00:00+00:00,1.1075600385665894,1.112239956855774,1.1051609516143799,1.1114929914474487,353,0.0,0.0
2024-08-22 00:00:00+00:00,1.1114929914474487,1.1116729974746704,1.1083329916000366,1.1109000444412231,34,0.0,0.0
2024-08-23 00:00:00+00:00,1.1109000444412231,1.1205799579620361,1.1057300567626953,1.1201410293579102,15312,0.0,0.0
2024-08-24 00:00:00+00:00,1.1201410293579102,1.121448040008545,1.119284987449646,1.1203529834747314,1254,0.0,0.0
2024-08-25 00:00:00+00:00,1.1203529834747314,1.1216570138931274,1.119357943534851,1.119357943534851,1758,0.0,0.0
2024-08-26 00:00:00+00:00,1.119357943534851,1.1200239658355713,1.1157870292663574,1.116237998008728,6117,0.0,0.0
2024-08-27 00:00:00+00:00,1.116237998008728,1.1185580492019653,1.115332007408142,1.1172369718551636,3647,0.0,0.0
2024-08-28 00:00:00+00:00,1.1172369718551636,1.117730975151062,1.1105550527572632,1.1118309497833252,10527,0.0,0.0
2024-08-29 00:00:00+00:00,1.1118309497833252,1.1138759851455688,1.106029987335205,1.1079009771347046,9631,0.0,0.0
2024-08-30 00:00:00+00:00,1.1079009771347046,1.1111129522323608,1.103896975517273,1.1041040420532227,5995,0.0,0.0
2024-08-31 00:00:00+00:00,1.1041040420532227,1.1134730577468872,1.1016080379486084,1.1017320156097412,3388,0.0,0.0
2024-09-01 00:00:00+00:00,1.1017320156097412,1.1053019762039185,1.1015779972076416,1.1041769981384277,431,0.0,0.0
2024-09-02 00:00:00+00:00,1.1041769981384277,1.1077619791030884,1.1040680408477783,1.1067179441452026,3408,0.0,0.0
2024-09-03 00:00:00+00:00,1.1067179441452026,1.1068830490112305,1.1028499603271484,1.1043299436569214,7400,0.0,0.0
2024-09-04 00:00:00+00:00,1.1043299436569214,1.1120009422302246,1.1041940450668335,1.107977032661438,6016,0.0,0.0
2024-09-05 00:00:00+00:00,1.107977032661438,1.1118320226669312,1.1077899932861328,1.1106849908828735,7593,0.0,0.0
2024-09-06 00:00:00+00:00,1.1106849908828735,1.1151909828186035,1.1065729856491089,1.1069040298461914,17921,0.0,0.0
2024-09-07 00:00:00+00:00,1.1069040298461914,1.1075409650802612,1.106402039527893,1.1071929931640625,860,0.0,0.0
2024-09-08 00:00:00+00:00,1.1071929931640625,1.1085400581359863,1.1071159839630127,1.1079109907150269,342,0.0,0.0
2024-09-09 00:00:00+00:00,1.1079109907150269,1.1091300249099731,1.1035820245742798,1.1037969589233398,4639,0.0,0.0
2024-09-10 00:00:00+00:00,1.1037969589233398,1.1043339967727661,1.1016650199890137,1.1018680334091187,2278,0.0,0.0
2024-09-11 00:00:00+00:00,1.1018680334091187,1.1050610542297363,1.1002600193023682,1.101781964302063,7668,0.0,0.0
2024-09-12 00:00:00+00:00,1.101781964302063,1.1074399948120117,1.100728988647461,1.1073180437088013,6245,0.0,0.0
2024-09-13 00:00:00+00:00,1.1073180437088013,1.11000394821167,1.1072160005569458,1.1080750226974487,4104,0.0,0.0
2024-09-14 00:00:00+00:00,1.1080750226974487,1.1087559461593628,1.10761296749115,1.1081990003585815,178,0.0,0.0
2024-09-15 00:00:00+00:00,1.1081990003585815,1.1095130443572998,1.1078989505767822,1.1083320379257202,268,0.0,0.0
2024-09-16 00:00:00+00:00,1.1083320379257202,1.113392949104309,1.1081130504608154,1.1125409603118896,4509,0.0,0.0
2024-09-17 00:00:00+00:00,1.1125409603118896,1.1133140325546265,1.1116390228271484,1.1124169826507568,2633,0.0,0.0
2024-09-18 00:00:00+00:00,1.1124169826507568,1.116894006729126,1.110967993736267,1.111603021621704,6169,0.0,0.0
2024-09-19 00:00:00+00:00,1.111603021621704,1.1171849966049194,1.1085230112075806,1.1157660484313965,23175,0.0,0.0
2024-09-20 00:00:00+00:00,1.1157660484313965,1.1181340217590332,1.1144540309906006,1.1168529987335205,8460,0.0,0.0
2024-09-21 00:00:00+00:00,1.1168529987335205,1.1172369718551636,1.1163220405578613,1.1169179677963257,2968,0.0,0.0
2024-09-22 00:00:00+00:00,1.1169179677963257,1.117521047592163,1.115844964981079,1.116068959236145,693,0.0,0.0
2024-09-23 00:00:00+00:00,1.116068959236145,1.1167110204696655,1.1109390258789062,1.1112569570541382,13624,0.0,0.0
2024-09-24 00:00:00+00:00,1.1112569570541382,1.1187549829483032,1.1106619834899902,1.1187549829483032,13962,0.0,0.0
2024-09-25 00:00:00+00:00,1.1187549829483032,1.1205010414123535,1.112866997718811,1.1129770278930664,16576,0.0,0.0
2024-09-26 00:00:00+00:00,1.1129770278930664,1.1175730228424072,1.1129050254821777,1.1173969507217407,15923,0.0,0.0
2024-09-27 00:00:00+00:00,1.1173969507217407,1.1192879676818848,1.1130620241165161,1.1160060167312622,6560,0.0,0.0
2024-09-28 00:00:00+00:00,1.1160060167312622,1.117143988609314,1.1158440113067627,1.1170819997787476,3249,0.0,0.0
2024-09-29 00:00:00+00:00,1.1170819997787476,1.1174709796905518,1.1156419515609741,1.1168299913406372,1328,0.0,0.0
2024-09-30 00:00:00+00:00,1.1168299913406372,1.1191010475158691,1.112637996673584,1.1131960153579712,4400,0.0,0.0
2024-10-01 00:00:00+00:00,1.1131960153579712,1.113582968711853,1.1090669631958008,1.1094770431518555,3783,0.0,0.0
2024-10-02 00:00:00+00:00,1.1094770431518555,1.1098779439926147,1.1011719703674316,1.1048790216445923,7766,0.0,0.0
2024-10-03 00:00:00+00:00,1.1048790216445923,1.1056640148162842,1.1022330522537231,1.1027929782867432,4039,0.0,0.0
2024-10-04 00:00:00+00:00,1.1027230024337769,1.1031919717788696,1.0960379838943481,1.0974140167236328,7059,0.0,0.0
2024-10-05 00:00:00+00:00,1.0974140167236328,1.0981559753417969,1.0972180366516113,1.0980900526046753,4731,0.0,0.0
2024-10-06 00:00:00+00:00,1.0980900526046753,1.09819495677948,1.0966119766235352,1.097329020500183,670,0.0,0.0
2024-10-07 00:00:00+00:00,1.097329020500183,1.098343014717102,1.0959830284118652,1.0974299907684326,2263,0.0,0.0
2024-10-08 00:00:00+00:00,1.0974299907684326,1.099256992340088,1.0963460206985474,1.097875952720642,11875,0.0,0.0
2024-10-09 00:00:00+00:00,1.0974370241165161,1.0976990461349487,1.0944470167160034,1.0946199893951416,2208,0.0,0.0
2024-10-10 00:00:00+00:00,1.0945589542388916,1.0950380563735962,1.0917630195617676,1.0928759574890137,4476,0.0,0.0
2024-10-11 00:00:00+00:00,1.0928759574890137,1.0945580005645752,1.092602014541626,1.0941870212554932,2830,0.0,0.0
2024-10-12 00:00:00+00:00,1.0941870212554932,1.0962480306625366,1.0940990447998047,1.0950889587402344,4542,0.0,0.0
2024-10-13 00:00:00+00:00,1.0950889587402344,1.0955480337142944,1.0927560329437256,1.0942120552062988,5651,0.0,0.0
2024-10-14 00:00:00+00:00,1.0942120552062988,1.0942120552062988,1.0909630060195923,1.0924030542373657,3389,0.0,0.0
2024-10-15 00:00:00+00:00,1.0924030542373657,1.0927720069885254,1.0894060134887695,1.0902680158615112,1263,0.0,0.0
2024-10-16 00:00:00+00:00,1.0899690389633179,1.0914579629898071,1.0861929655075073,1.0868699550628662,1558,0.0,0.0
2024-10-17 00:00:00+00:00,1.0868699550628662,1.0874030590057373,1.0824840068817139,1.0840990543365479,4107,0.0,0.0
2024-10-18 00:00:00+00:00,1.0840990543365479,1.0883469581604004,1.0839569568634033,1.0882879495620728,2069,0.0,0.0
2024-10-19 00:00:00+00:00,1.0882879495620728,1.088608980178833,1.086967945098877,1.0880080461502075,1193,0.0,0.0
