TIMESTAMP,CROWD_OPEN_PRICE_USD,CROWD_HIGH_PRICE_USD,CROWD_LOW_PRICE_USD,CROWD_CLOSE_PRICE_USD,CROWD_VOLUME_USD,CROWD_DIVIDENDS_USD,CROWD_STOCK_SPLITS_USD
2022-10-09 00:00:00+00:00,0.09269600361585617,0.10537999868392944,0.0926939994096756,0.10537999868392944,69738,0.0,0.0
2022-10-10 00:00:00+00:00,0.10537999868392944,0.11327099800109863,0.10468000173568726,0.11291199922561646,70025,0.0,0.0
2022-10-11 00:00:00+00:00,0.11291100084781647,0.11922899633646011,0.1076740026473999,0.11793000251054764,78700,0.0,0.0
2022-10-12 00:00:00+00:00,0.11793199926614761,0.14794600009918213,0.11722999811172485,0.14323100447654724,206215,0.0,0.0
2022-10-13 00:00:00+00:00,0.14323000609874725,0.16272799670696259,0.1432269960641861,0.16272300481796265,125488,0.0,0.0
2022-10-14 00:00:00+00:00,0.16272400319576263,0.16843600571155548,0.1261499971151352,0.12777100503444672,193366,0.0,0.0
2022-10-15 00:00:00+00:00,0.12777100503444672,0.14313000440597534,0.11693199723958969,0.12973099946975708,228893,0.0,0.0
2022-10-16 00:00:00+00:00,0.12973099946975708,0.13216200470924377,0.12839899957180023,0.12985900044441223,44808,0.0,0.0
2022-10-17 00:00:00+00:00,0.12985900044441223,0.13686899840831757,0.1289989948272705,0.13095100224018097,47146,0.0,0.0
2022-10-18 00:00:00+00:00,0.13095100224018097,0.1337829977273941,0.1306300014257431,0.13142499327659607,17139,0.0,0.0
2022-10-19 00:00:00+00:00,0.13142399489879608,0.13209299743175507,0.12315700203180313,0.12395700067281723,37316,0.0,0.0
2022-10-20 00:00:00+00:00,0.12395799905061722,0.12776300311088562,0.1233149990439415,0.12767599523067474,21256,0.0,0.0
2022-10-21 00:00:00+00:00,0.12767699360847473,0.1278270035982132,0.12567399442195892,0.1261419951915741,10678,0.0,0.0
2022-10-22 00:00:00+00:00,0.1261419951915741,0.1266549974679947,0.12155599892139435,0.12307800352573395,22488,0.0,0.0
2022-10-23 00:00:00+00:00,0.12307500094175339,0.12336800247430801,0.12142899632453918,0.12143199890851974,11088,0.0,0.0
2022-10-24 00:00:00+00:00,0.12143100053071976,0.12220799922943115,0.12082000076770782,0.12139400094747543,14534,0.0,0.0
2022-10-25 00:00:00+00:00,0.12139400094747543,0.12266600131988525,0.11893200129270554,0.12116999924182892,27601,0.0,0.0
2022-10-26 00:00:00+00:00,0.12118099629878998,0.1252029985189438,0.12046899646520615,0.12284699827432632,33082,0.0,0.0
2022-10-27 00:00:00+00:00,0.12284699827432632,0.12854699790477753,0.12200699746608734,0.12214399874210358,44348,0.0,0.0
2022-10-28 00:00:00+00:00,0.12214399874210358,0.12372799962759018,0.11909200251102448,0.11927899718284607,37671,0.0,0.0
2022-10-29 00:00:00+00:00,0.11927899718284607,0.12239900231361389,0.1191210001707077,0.12154699862003326,23149,0.0,0.0
2022-10-30 00:00:00+00:00,0.12154699862003326,0.12187100201845169,0.12040100246667862,0.12076699733734131,6366,0.0,0.0
