TIMESTAMP,AGRI34386_OPEN_PRICE_USD,AGRI34386_HIGH_PRICE_USD,AGRI34386_LOW_PRICE_USD,AGRI34386_CLOSE_PRICE_USD,AGRI34386_VOLUME_USD,AGRI34386_DIVIDENDS_USD,AGRI34386_STOCK_SPLITS_USD
2024-12-24 00:00:00+00:00,0.10102900117635727,0.10106000304222107,0.09726999700069427,0.09728500247001648,298014,0.0,0.0
2024-12-25 00:00:00+00:00,0.09728500247001648,0.09751299768686295,0.0847729966044426,0.08800800144672394,463717,0.0,0.0
2024-12-26 00:00:00+00:00,0.08784399926662445,0.09391999989748001,0.08240099996328354,0.09391800314188004,597886,0.0,0.0
2024-12-27 00:00:00+00:00,0.09391800314188004,0.10738500207662582,0.09391699731349945,0.10116499662399292,731965,0.0,0.0
2024-12-28 00:00:00+00:00,0.10116499662399292,0.11021800339221954,0.10099399834871292,0.10750599950551987,627295,0.0,0.0
2024-12-29 00:00:00+00:00,0.10750599950551987,0.10752499848604202,0.09659899771213531,0.09659899771213531,517654,0.0,0.0
2024-12-30 00:00:00+00:00,0.09659899771213531,0.09686999768018723,0.09212599694728851,0.09302400052547455,426768,0.0,0.0
2024-12-31 00:00:00+00:00,0.09302400052547455,0.09453900158405304,0.08986800163984299,0.08986800163984299,471985,0.0,0.0
2025-01-01 00:00:00+00:00,0.08986800163984299,0.0902630016207695,0.08828900009393692,0.09025099873542786,417453,0.0,0.0
2025-01-02 00:00:00+00:00,0.09025099873542786,0.09470999985933304,0.08977299928665161,0.09254299849271774,515212,0.0,0.0
2025-01-03 00:00:00+00:00,0.09254100173711777,0.09285800158977509,0.0907989963889122,0.0918160006403923,530190,0.0,0.0
2025-01-04 00:00:00+00:00,0.0918160006403923,0.09211300313472748,0.09059000015258789,0.09089799970388412,371713,0.0,0.0
2025-01-05 00:00:00+00:00,0.09089799970388412,0.0921349972486496,0.08961500227451324,0.09183599799871445,517293,0.0,0.0
2025-01-06 00:00:00+00:00,0.09183599799871445,0.09183800220489502,0.08862999826669693,0.0890669971704483,377775,0.0,0.0
2025-01-07 00:00:00+00:00,0.0890669971704483,0.08993499726057053,0.08687099814414978,0.08742299675941467,370411,0.0,0.0
2025-01-08 00:00:00+00:00,0.08742299675941467,0.08742500096559525,0.08369100093841553,0.08386699855327606,411463,0.0,0.0
2025-01-09 00:00:00+00:00,0.08386699855327606,0.08429499715566635,0.07996100187301636,0.07996200025081635,364965,0.0,0.0
2025-01-10 00:00:00+00:00,0.07996200025081635,0.08031299710273743,0.07688199728727341,0.07763499766588211,393746,0.0,0.0
2025-01-11 00:00:00+00:00,0.07763200253248215,0.07770399749279022,0.07618200033903122,0.07682300359010696,316316,0.0,0.0
2025-01-12 00:00:00+00:00,0.07682300359010696,0.07687799632549286,0.07552400231361389,0.07592099905014038,285583,0.0,0.0
2025-01-13 00:00:00+00:00,0.07592099905014038,0.08114899694919586,0.07590500265359879,0.08083699643611908,436902,0.0,0.0
2025-01-14 00:00:00+00:00,0.08083699643611908,0.08093500137329102,0.07954899966716766,0.08044400066137314,311878,0.0,0.0
2025-01-15 00:00:00+00:00,0.08044400066137314,0.08046100288629532,0.07604599744081497,0.07695099711418152,450302,0.0,0.0
2025-01-16 00:00:00+00:00,0.0769520029425621,0.07743799686431885,0.07617700099945068,0.07701200246810913,311932,0.0,0.0
2025-01-17 00:00:00+00:00,0.07701200246810913,0.07885400205850601,0.07595500349998474,0.07610999792814255,292349,0.0,0.0
2025-01-18 00:00:00+00:00,0.07610999792814255,0.07610999792814255,0.0740870013833046,0.07409399747848511,409134,0.0,0.0
2025-01-19 00:00:00+00:00,0.07409399747848511,0.07434900104999542,0.06661800295114517,0.06661900132894516,604798,0.0,0.0
2025-01-20 00:00:00+00:00,0.06661900132894516,0.06817299872636795,0.06413300335407257,0.0679130032658577,513931,0.0,0.0
2025-01-21 00:00:00+00:00,0.0679130032658577,0.0683559998869896,0.06340499967336655,0.06535899639129639,475793,0.0,0.0
2025-01-22 00:00:00+00:00,0.06535899639129639,0.06747400015592575,0.06473200023174286,0.06518899649381638,482015,0.0,0.0
2025-01-23 00:00:00+00:00,0.06518899649381638,0.06575199961662292,0.05670100077986717,0.05670100077986717,289793,0.0,0.0
2025-01-24 00:00:00+00:00,0.05670100077986717,0.0567299984395504,0.04974500089883804,0.05014500021934509,275475,0.0,0.0
