TIMESTAMP,NITRO_OPEN_PRICE_USD,NITRO_HIGH_PRICE_USD,NITRO_LOW_PRICE_USD,NITRO_CLOSE_PRICE_USD,NITRO_VOLUME_USD,NITRO_DIVIDENDS_USD,NITRO_STOCK_SPLITS_USD
2021-12-16 00:00:00+00:00,0.10904400050640106,0.2050980031490326,0.05922500044107437,0.11859799921512604,3806395,0.0,0.0
2021-12-17 00:00:00+00:00,0.11865100264549255,0.12804600596427917,0.09724900126457214,0.12301500141620636,3473913,0.0,0.0
2021-12-18 00:00:00+00:00,0.12303599715232849,0.12389799952507019,0.11502599716186523,0.11697500199079514,741080,0.0,0.0
2021-12-19 00:00:00+00:00,0.11695899814367294,0.12310399860143661,0.10790099948644638,0.10949499905109406,265736,0.0,0.0
2021-12-20 00:00:00+00:00,0.10943099856376648,0.11066800355911255,0.09331700205802917,0.10581400245428085,448939,0.0,0.0
2021-12-21 00:00:00+00:00,0.10580900311470032,0.1128150001168251,0.10176999866962433,0.10682400315999985,511835,0.0,0.0
2021-12-22 00:00:00+00:00,0.1068589985370636,0.1130400002002716,0.10451500117778778,0.10539600253105164,302181,0.0,0.0
2021-12-23 00:00:00+00:00,0.10604900121688843,0.11183399707078934,0.10118699818849564,0.10975100100040436,175121,0.0,0.0
2021-12-24 00:00:00+00:00,0.10974200069904327,0.1104620024561882,0.09797299653291702,0.10658799856901169,370950,0.0,0.0
2021-12-25 00:00:00+00:00,0.106625996530056,0.10899599641561508,0.09973499923944473,0.10573399811983109,339907,0.0,0.0
2021-12-26 00:00:00+00:00,0.10585600137710571,0.11620400100946426,0.10362999886274338,0.11501900106668472,321675,0.0,0.0
2021-12-27 00:00:00+00:00,0.11503499746322632,0.13245299458503723,0.11347299814224243,0.11947000026702881,545171,0.0,0.0
2021-12-28 00:00:00+00:00,0.11947000026702881,0.11994999647140503,0.10555899888277054,0.10975000262260437,428369,0.0,0.0
2021-12-29 00:00:00+00:00,0.10985399782657623,0.11148899793624878,0.10127100348472595,0.10371799767017365,315845,0.0,0.0
2021-12-30 00:00:00+00:00,0.10368199646472931,0.10540500283241272,0.10095600038766861,0.10300000011920929,151941,0.0,0.0
2021-12-31 00:00:00+00:00,0.10300900042057037,0.10558599978685379,0.09684500098228455,0.1006309986114502,81452,0.0,0.0
2022-01-01 00:00:00+00:00,0.1006309986114502,0.10435199737548828,0.09603700041770935,0.1007940024137497,126302,0.0,0.0
2022-01-02 00:00:00+00:00,0.1007940024137497,85383.765625,0.09373000264167786,0.09943299740552902,185357,0.0,0.0
2022-01-03 00:00:00+00:00,0.09943299740552902,0.09946499764919281,0.08816500008106232,0.09355200082063675,184107,0.0,0.0
2022-01-04 00:00:00+00:00,0.09355200082063675,0.09702000021934509,0.08761200308799744,0.08902499824762344,135969,0.0,0.0
2022-01-05 00:00:00+00:00,0.08902499824762344,0.09347300231456757,0.07665500044822693,0.07939700037240982,84649,0.0,0.0
2022-01-06 00:00:00+00:00,0.07939700037240982,0.08026699721813202,0.07398899644613266,0.079025998711586,77701,0.0,0.0
2022-01-07 00:00:00+00:00,0.079025998711586,0.07924699783325195,0.07241799682378769,0.07855299860239029,121656,0.0,0.0
2022-01-08 00:00:00+00:00,0.07855299860239029,0.08219499886035919,0.07241100072860718,0.07615199685096741,188467,0.0,0.0
2022-01-09 00:00:00+00:00,0.07615199685096741,0.08294600248336792,0.07494699954986572,0.08108700066804886,195942,0.0,0.0
2022-01-10 00:00:00+00:00,0.08108700066804886,0.09753300249576569,0.07532999664545059,0.08127100020647049,421476,0.0,0.0
2022-01-11 00:00:00+00:00,0.08127100020647049,0.09158600121736526,0.08077599853277206,0.09145700186491013,302602,0.0,0.0
2022-01-12 00:00:00+00:00,0.09145700186491013,0.10959099978208542,0.08685600012540817,0.0883760005235672,105232,0.0,0.0
2022-01-13 00:00:00+00:00,0.0883760005235672,0.08865000307559967,0.07799000293016434,0.08215299993753433,72621,0.0,0.0
2022-01-14 00:00:00+00:00,0.08215299993753433,0.0824040025472641,0.07609199732542038,0.08049900084733963,64601,0.0,0.0
2022-01-15 00:00:00+00:00,0.08049900084733963,0.08179300278425217,0.07761699706315994,0.07994399964809418,43481,0.0,0.0
2022-01-16 00:00:00+00:00,0.07994399964809418,0.08009400218725204,0.07386799901723862,0.07513599842786789,48999,0.0,0.0
2022-01-17 00:00:00+00:00,0.07513400167226791,0.077565997838974,0.06396599858999252,0.06489100307226181,86788,0.0,0.0
2022-01-18 00:00:00+00:00,0.06489100307226181,0.06619200110435486,0.06074900180101395,0.06337200105190277,147015,0.0,0.0
2022-01-19 00:00:00+00:00,0.06337200105190277,86057.1875,0.060509998351335526,0.060513999313116074,170685,0.0,0.0
2022-01-20 00:00:00+00:00,0.06051599979400635,0.06311800330877304,0.05084000155329704,0.05272600054740906,162554,0.0,0.0
2022-01-21 00:00:00+00:00,0.052726998925209045,0.054701000452041626,0.0456870011985302,0.0465020015835762,108135,0.0,0.0
2022-01-22 00:00:00+00:00,0.0465020015835762,0.0480710007250309,0.03945399820804596,0.041958000510931015,79816,0.0,0.0
2022-01-23 00:00:00+00:00,0.041958000510931015,0.04700800031423569,0.04182099923491478,0.046383000910282135,115481,0.0,0.0
2022-01-24 00:00:00+00:00,0.046383000910282135,0.046383000910282135,0.03816099837422371,0.041161999106407166,69413,0.0,0.0
2022-01-25 00:00:00+00:00,0.041161999106407166,0.045281000435352325,0.03873400017619133,0.04398399963974953,102884,0.0,0.0
2022-01-26 00:00:00+00:00,0.04398399963974953,0.04744499921798706,0.041680000722408295,0.042750999331474304,48919,0.0,0.0
2022-01-27 00:00:00+00:00,0.042750999331474304,0.04467799887061119,0.03891099989414215,0.04053400084376335,123333,0.0,0.0
2022-01-28 00:00:00+00:00,0.04053400084376335,0.048468999564647675,0.03989899903535843,0.04841899871826172,274110,0.0,0.0
2022-01-29 00:00:00+00:00,0.048420000821352005,0.06694500148296356,0.043435998260974884,0.043772999197244644,580700,0.0,0.0
2022-01-30 00:00:00+00:00,0.04378100112080574,0.04834200069308281,0.043473999947309494,0.04720799997448921,459909,0.0,0.0
