TIMESTAMP,M36057_OPEN_PRICE_USD,M36057_HIGH_PRICE_USD,M36057_LOW_PRICE_USD,M36057_CLOSE_PRICE_USD,M36057_VOLUME_USD,M36057_DIVIDENDS_USD,M36057_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.015107999555766582,0.015938999131321907,0.015107999555766582,0.01581300050020218,1134,0.0,0.0
2025-04-02 00:00:00+00:00,0.01581300050020218,0.016482999548316002,0.013093000277876854,0.013353000394999981,0,0.0,0.0
2025-04-03 00:00:00+00:00,0.013353000394999981,0.013353000394999981,0.012489999644458294,0.01322299987077713,1143,0.0,0.0
2025-04-04 00:00:00+00:00,0.01322299987077713,0.014240999706089497,0.013062000274658203,0.014240999706089497,0,0.0,0.0
2025-04-05 00:00:00+00:00,0.014240999706089497,0.014240999706089497,0.014026000164449215,0.014039999805390835,566,0.0,0.0
2025-04-06 00:00:00+00:00,0.014039999805390835,0.014039999805390835,0.01291900034993887,0.01291900034993887,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.01291900034993887,0.013176999986171722,0.011866999790072441,0.012994999997317791,0,0.0,0.0
2025-04-08 00:00:00+00:00,0.012994999997317791,0.013174000196158886,0.01218899991363287,0.012268999591469765,1967,0.0,0.0
2025-04-09 00:00:00+00:00,0.012268999591469765,0.013267000205814838,0.012116000056266785,0.013136000372469425,1680,0.0,0.0
2025-04-10 00:00:00+00:00,0.013136000372469425,0.013136000372469425,0.01235199999064207,0.012746999971568584,1500,0.0,0.0
2025-04-11 00:00:00+00:00,0.012746999971568584,0.013105000369250774,0.012632999569177628,0.013035999611020088,1087,0.0,0.0
2025-04-12 00:00:00+00:00,0.013035999611020088,0.013907000422477722,0.013035999611020088,0.013907000422477722,0,0.0,0.0
2025-04-13 00:00:00+00:00,0.013907000422477722,0.01450200006365776,0.013907000422477722,0.014014000073075294,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.014014000073075294,0.014375999569892883,0.012986999936401844,0.013011000119149685,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.013011000119149685,0.01411799993366003,0.01284599956125021,0.01284599956125021,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.01284599956125021,0.01312199980020523,0.012744000181555748,0.012981999665498734,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.012981999665498734,0.013446000404655933,0.012548999860882759,0.013446000404655933,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.013446000404655933,0.013718999922275543,0.0131029998883605,0.013718999922275543,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.013718999922275543,0.014027000404894352,0.013677000068128109,0.013899000361561775,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.013899000361561775,0.014078999869525433,0.011979999952018261,0.01227600034326315,0,0.0,0.0
2025-04-21 00:00:00+00:00,0.01227600034326315,0.01281300000846386,0.01227600034326315,0.012776999734342098,0,0.0,0.0
2025-04-22 00:00:00+00:00,0.012776999734342098,0.013543999753892422,0.012776999734342098,0.013543999753892422,0,0.0,0.0
2025-04-23 00:00:00+00:00,0.013543999753892422,0.01423799991607666,0.012807000428438187,0.01281999982893467,0,0.0,0.0
2025-04-24 00:00:00+00:00,0.01281999982893467,0.01309099979698658,0.012306000106036663,0.013078000396490097,0,0.0,0.0
2025-04-25 00:00:00+00:00,0.013078000396490097,0.013260000385344028,0.013078000396490097,0.013260000385344028,0,0.0,0.0
2025-04-26 00:00:00+00:00,0.013260000385344028,0.013260000385344028,0.012864000163972378,0.012864000163972378,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.012864000163972378,0.013016999699175358,0.012864000163972378,0.013016999699175358,0,0.0,0.0
2025-04-28 00:00:00+00:00,0.013016999699175358,0.013066999614238739,0.013016999699175358,0.013066999614238739,0,0.0,0.0
2025-04-29 00:00:00+00:00,0.013066999614238739,0.013128000311553478,0.012803000397980213,0.012803000397980213,241,0.0,0.0
2025-04-30 00:00:00+00:00,0.012803000397980213,0.012803000397980213,0.012563999742269516,0.012791999615728855,0,0.0,0.0
2025-05-01 00:00:00+00:00,0.012791999615728855,0.013392000459134579,0.012791999615728855,0.013232000172138214,0,0.0,0.0
2025-05-02 00:00:00+00:00,0.013232000172138214,0.013237000443041325,0.012822000309824944,0.013005999848246574,0,0.0,0.0
2025-05-03 00:00:00+00:00,0.013005999848246574,0.013139000162482262,0.013005999848246574,0.013139000162482262,196,0.0,0.0
2025-05-04 00:00:00+00:00,0.013139000162482262,0.013237000443041325,0.01308200042694807,0.013237000443041325,0,0.0,0.0
2025-05-05 00:00:00+00:00,0.013237000443041325,0.013286000117659569,0.01322999969124794,0.01322999969124794,0,0.0,0.0
2025-05-06 00:00:00+00:00,0.01322999969124794,0.01322999969124794,0.012645999900996685,0.012741999700665474,0,0.0,0.0
