TIMESTAMP,LUSH_OPEN_PRICE_USD,LUSH_HIGH_PRICE_USD,LUSH_LOW_PRICE_USD,LUSH_CLOSE_PRICE_USD,LUSH_VOLUME_USD,LUSH_DIVIDENDS_USD,LUSH_STOCK_SPLITS_USD
2024-02-23 00:00:00+00:00,0.000754999986384064,0.0007980000227689743,0.0007190000033006072,0.0007980000227689743,116967,0.0,0.0
2024-02-24 00:00:00+00:00,0.0007980000227689743,0.0011940000113099813,0.0007980000227689743,0.0010939999483525753,147277,0.0,0.0
2024-02-25 00:00:00+00:00,0.0010939999483525753,0.0019480000482872128,0.0010920000495389104,0.0018179999897256494,600560,0.0,0.0
2024-02-26 00:00:00+00:00,0.0018179999897256494,0.001841000048443675,0.0014299999456852674,0.0015059999423101544,355574,0.0,0.0
2024-02-27 00:00:00+00:00,0.0015059999423101544,0.0018370000179857016,0.0015059999423101544,0.0015350000467151403,206513,0.0,0.0
2024-02-28 00:00:00+00:00,0.0015350000467151403,0.0017300000181421638,0.0014440000522881746,0.0015020000282675028,192066,0.0,0.0
2024-02-29 00:00:00+00:00,0.0015020000282675028,0.0015279999934136868,0.0011470000026747584,0.001259000040590763,127695,0.0,0.0
2024-03-01 00:00:00+00:00,0.001259000040590763,0.0015620000194758177,0.001259000040590763,0.001534000039100647,77915,0.0,0.0
2024-03-02 00:00:00+00:00,0.001534000039100647,0.001541999983601272,0.0014199999859556556,0.0014230000087991357,35953,0.0,0.0
2024-03-03 00:00:00+00:00,0.0014230000087991357,0.0020179999992251396,0.0014220000011846423,0.0020179999992251396,284031,0.0,0.0
2024-03-04 00:00:00+00:00,0.0020179999992251396,0.00430699996650219,0.0020179999992251396,0.003650000086054206,959244,0.0,0.0
2024-03-05 00:00:00+00:00,0.003650000086054206,0.0038010000716894865,0.0029909999575465918,0.0031030001118779182,287363,0.0,0.0
2024-03-06 00:00:00+00:00,0.0031030001118779182,0.0051380000077188015,0.003085999982431531,0.004104000050574541,646690,0.0,0.0
2024-03-07 00:00:00+00:00,0.004104000050574541,0.004393000155687332,0.0038139999378472567,0.003992999903857708,303289,0.0,0.0
2024-03-08 00:00:00+00:00,0.003992999903857708,0.004298000130802393,0.0038840000052005053,0.003889000043272972,168752,0.0,0.0
2024-03-09 00:00:00+00:00,0.003889000043272972,0.003900999901816249,0.003510999958962202,0.0036440000403672457,151322,0.0,0.0
2024-03-10 00:00:00+00:00,0.0036440000403672457,0.0037040000315755606,0.0035099999513477087,0.0035459999926388264,75766,0.0,0.0
2024-03-11 00:00:00+00:00,0.0035459999926388264,0.003957000095397234,0.002908000024035573,0.003957000095397234,302881,0.0,0.0
2024-03-12 00:00:00+00:00,0.003957000095397234,0.004916999954730272,0.003765000030398369,0.0038040000945329666,481570,0.0,0.0
2024-03-13 00:00:00+00:00,0.0038040000945329666,0.004282999783754349,0.0038040000945329666,0.003982999827712774,179062,0.0,0.0
2024-03-14 00:00:00+00:00,0.003982999827712774,0.003992999903857708,0.0034179999493062496,0.0035260000731796026,88353,0.0,0.0
2024-03-15 00:00:00+00:00,0.0035260000731796026,0.0036849998869001865,0.002974000060930848,0.003470999887213111,243985,0.0,0.0
2024-03-16 00:00:00+00:00,0.003470999887213111,0.003774000098928809,0.0033199999015778303,0.0033970000222325325,145689,0.0,0.0
2024-03-17 00:00:00+00:00,0.0033970000222325325,0.0036689999978989363,0.003234999952837825,0.0035669999197125435,127471,0.0,0.0
2024-03-18 00:00:00+00:00,0.003734000027179718,0.003734000027179718,0.002583000110462308,0.002641000086441636,333381,0.0,0.0
2024-03-19 00:00:00+00:00,0.0026829999405890703,0.0026829999405890703,0.001962000038474798,0.0021909999195486307,241912,0.0,0.0
2024-03-20 00:00:00+00:00,0.0021909999195486307,0.0027030000928789377,0.0021200000774115324,0.0027030000928789377,73423,0.0,0.0
2024-03-21 00:00:00+00:00,0.0027030000928789377,0.002715999959036708,0.0014619999565184116,0.002339000115171075,497921,0.0,0.0
2024-03-22 00:00:00+00:00,0.002339000115171075,0.0025110000278800726,0.001749000046402216,0.0019570000004023314,208606,0.0,0.0
2024-03-23 00:00:00+00:00,0.0019570000004023314,0.001981999957934022,0.0017890000017359853,0.0018269999418407679,77611,0.0,0.0
2024-03-24 00:00:00+00:00,0.0018269999418407679,0.002113000024110079,0.0018060000147670507,0.002113000024110079,82010,0.0,0.0
2024-03-25 00:00:00+00:00,0.002113000024110079,0.0036830001045018435,0.002107999986037612,0.0033499998971819878,356456,0.0,0.0
