TIMESTAMP,AIDOGE_OPEN_PRICE_USD,AIDOGE_HIGH_PRICE_USD,AIDOGE_LOW_PRICE_USD,AIDOGE_CLOSE_PRICE_USD,AIDOGE_VOLUME_USD,AIDOGE_DIVIDENDS_USD,AIDOGE_STOCK_SPLITS_USD
2023-04-17 00:00:00+00:00,,,,0.0,51096232,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,89265494,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,184073201,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,84004083,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,110113542,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,76058401,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,63660444,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,45630175,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,66839220,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,62244798,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,42131499,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,61087272,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,172622297,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,415199046,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,302409077,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,147190622,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,153240623,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,170361700,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,300260610,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,152407882,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,101983349,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,107963004,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,78043393,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,50123990,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,39922436,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,46077634,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,43028227,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,46870120,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,30121957,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,23526953,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,28493764,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,23056113,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,18157155,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,42659027,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,32986953,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,19377958,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,17700760,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,19357756,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,14867126,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,11771496,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,18484883,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,17606125,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,13189107,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,12713238,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,13518218,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,15202152,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,9247578,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,10028234,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,11658535,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,18925086,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,18449488,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,10905586,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,11027586,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,17770809,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,17684476,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,8261984,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,10081717,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,11736026,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,7977188,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,6404360,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,9323243,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,9456966,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,7811153,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,8462519,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,10457065,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,16712531,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,19143706,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,7812254,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,8587456,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,5259914,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,8910831,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,5612328,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,6053001,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,4213374,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,8059323,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,4237257,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,7231802,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,6004217,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,3954766,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,3612431,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,4429025,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,3113149,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,2613714,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,2352116,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,2271990,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,2751815,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,8431644,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,6604899,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,5230403,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,4179578,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,3984170,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,5375971,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,5109353,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,4864771,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,5081603,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,12535812,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,8622316,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,4113423,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,5190901,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,3799097,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,3477449,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,3677614,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,2768130,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,1973598,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,3637049,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,2837537,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,3317202,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,3357773,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,3569799,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,3434988,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,4088558,0.0,0.0
