TIMESTAMP,ZOO_OPEN_PRICE_USD,ZOO_HIGH_PRICE_USD,ZOO_LOW_PRICE_USD,ZOO_CLOSE_PRICE_USD,ZOO_VOLUME_USD,ZOO_DIVIDENDS_USD,ZOO_STOCK_SPLITS_USD
2021-07-29 00:00:00+00:00,0.0057299998588860035,0.005756000056862831,0.005444000009447336,0.0056929998099803925,0,0.0,0.0
2021-07-30 00:00:00+00:00,0.005669999867677689,0.005865999963134527,0.005245999898761511,0.005654999986290932,0,0.0,0.0
2021-07-31 00:00:00+00:00,0.005654999986290932,0.005843000020831823,0.005609000101685524,0.005795999895781279,0,0.0,0.0
2021-08-01 00:00:00+00:00,0.005795999895781279,0.005987999960780144,0.005539999809116125,0.005609000101685524,0,0.0,0.0
2021-08-02 00:00:00+00:00,0.005609000101685524,0.005768999923020601,0.005435999948531389,0.005667000077664852,0,0.0,0.0
2021-08-03 00:00:00+00:00,0.005665000062435865,0.005809000227600336,0.005363999865949154,0.005431000143289566,0,0.0,0.0
2021-08-04 00:00:00+00:00,0.005427999887615442,0.007708000019192696,0.005020999815315008,0.007412999868392944,12579,0.0,0.0
2021-08-05 00:00:00+00:00,0.007412999868392944,0.007705000229179859,0.006819999776780605,0.007681000046432018,994,0.0,0.0
2021-08-06 00:00:00+00:00,0.007679999805986881,0.008330999873578548,0.007584000006318092,0.00820900034159422,881,0.0,0.0
2021-08-07 00:00:00+00:00,0.008194000460207462,0.008806000463664532,0.008011999540030956,0.00837900023907423,546,0.0,0.0
2021-08-08 00:00:00+00:00,0.008479000069200993,0.008894000202417374,0.007592000067234039,0.007699000183492899,1615,0.0,0.0
2021-08-09 00:00:00+00:00,0.007697000168263912,0.008217999711632729,0.007404000032693148,0.008116000331938267,2192,0.0,0.0
2021-08-10 00:00:00+00:00,0.00811699964106083,0.0087909996509552,0.007876000367105007,0.008623999543488026,1473,0.0,0.0
2021-08-11 00:00:00+00:00,0.008623000234365463,0.010311000049114227,0.008623000234365463,0.009933000430464745,7142,0.0,0.0
2021-08-12 00:00:00+00:00,0.009937000460922718,0.01040900032967329,0.008875000290572643,0.009165000170469284,1383,0.0,0.0
2021-08-13 00:00:00+00:00,0.009159999899566174,0.010533999651670456,0.009146999567747116,0.010444000363349915,4405,0.0,0.0
2021-08-14 00:00:00+00:00,0.010444000363349915,0.010588999837636948,0.009963000193238258,0.010134000331163406,1613,0.0,0.0
2021-08-15 00:00:00+00:00,0.010130000300705433,0.010370000265538692,0.009650000371038914,0.010351000353693962,211,0.0,0.0
2021-08-16 00:00:00+00:00,0.010352999903261662,0.012594999745488167,0.010348999872803688,0.011870999820530415,7541,0.0,0.0
2021-08-17 00:00:00+00:00,0.011882999911904335,0.014996999874711037,0.011365000158548355,0.013391000218689442,17204,0.0,0.0
2021-08-18 00:00:00+00:00,0.013406000100076199,0.015448999591171741,0.012802000157535076,0.013655000366270542,5833,0.0,0.0
2021-08-19 00:00:00+00:00,0.013663999736309052,0.01579499989748001,0.013513999991118908,0.01577799953520298,2835,0.0,0.0
2021-08-20 00:00:00+00:00,0.0157880000770092,0.01685900054872036,0.0157880000770092,0.016141999512910843,2749,0.0,0.0
2021-08-21 00:00:00+00:00,0.01614999957382679,0.020243000239133835,0.015809999778866768,0.020243000239133835,8192,0.0,0.0
2021-08-22 00:00:00+00:00,0.0202380008995533,0.04003800079226494,0.01934400014579296,0.036639999598264694,73630,0.0,0.0
2021-08-23 00:00:00+00:00,0.03635299950838089,0.03635299950838089,0.02934899926185608,0.03377100080251694,53183,0.0,0.0
