,0
0,2.1327478885650635
1,2.086483955383301
2,2.1873340606689453
3,2.201322555541992
4,2.2518837451934814
5,2.2973761558532715
6,2.3987865447998047
7,2.4824960231781006
8,2.5370991230010986
9,2.594102382659912
10,2.6301965713500977
11,2.6167280673980713
