,K,Alpha,Tau,MSE
106,12,250,0.05,0.3006924692917902
107,7,250,0.05,0.3036199681125546
108,15,750,0.15,0.31922361336109867
109,15,500,0.15,0.34121202731742767
110,13,1000,0.2,0.34268753631523563
111,13,250,0.05,0.3799259520520395
112,12,500,0.05,0.3800494845704377
113,14,500,0.05,0.3887361305714495
114,15,1000,0.15,0.41610289811555107
115,15,750,0.1,0.4165615633376929
116,15,250,0.1,0.4242042966718291
117,13,500,0.05,0.42559906081632565
118,13,750,0.1,0.431828059446415
119,14,250,0.05,0.4755172030566101
120,11,750,0.25,0.6147448382421079
121,11,500,0.1,0.669563244129037
122,15,1500,0.3,0.7442289607843058
123,15,250,0.05,0.748270606089247
124,15,1500,0.25,0.760580300722065
125,13,1000,0.15,0.7676839258675288
126,15,1250,0.2,0.8260649340737043
127,12,1000,0.25,0.836693873478406
128,10,750,0.3,0.9592671330769389
129,11,500,0.05,1.008567064987496
130,15,1750,0.3,1.101864376370056
131,15,1000,0.1,1.136419234491022
132,14,1250,0.15,1.1618941852660114
133,15,750,0.05,1.1968139924850536
134,15,500,0.1,1.2754980344066644
135,15,1000,0.05,1.3227694585175656
136,11,750,0.2,1.578424416006115
137,15,1250,0.15,1.8721749269990822
138,9,500,0.15,2.184752982486435
139,14,750,0.05,2.3094840694725125
140,15,1250,0.1,2.3694533144235788
141,15,500,0.05,2.5286253224249555
142,13,1250,0.3,2.6520675432176666
143,14,1250,0.25,2.8727827933460865
144,11,750,0.15,2.8906219900103785
145,11,750,0.1,3.1985140800559053
146,14,1500,0.25,3.201668010020655
147,14,1500,0.3,3.2065464412332267
148,10,750,0.2,3.4443792109800206
149,13,750,0.05,3.490467961436091
150,15,1500,0.1,3.525427518345465
151,10,500,0.05,3.655535055651481
152,9,500,0.05,3.9204725437833132
153,13,1250,0.15,3.9474296165258558
154,10,750,0.25,3.987671027033491
155,14,1750,0.3,3.9939032524375273
156,15,1500,0.2,4.085898122497747
157,12,750,0.1,4.13254537160727
158,15,250,0.0,4.646545199708707
159,13,1250,0.25,4.79565822600555
160,14,1750,0.2,4.917513311563459
161,15,1750,0.25,4.982730345845856
162,14,250,0.0,4.995737728178043
163,10,750,0.15,5.159017715096404
164,11,1000,0.2,5.407340392911974
165,14,1000,0.05,5.638067498623172
166,14,1000,0.15,5.679380630775112
167,13,250,0.0,5.752155575900268
168,14,1250,0.2,5.868946462076722
169,15,2000,0.25,6.046607580938714
170,15,1250,0.05,6.531473925779042
171,14,2000,0.3,6.595410769067071
172,9,500,0.1,6.634627225459233
173,12,1250,0.3,6.670654033273728
174,9,750,0.3,6.975827237526388
175,14,1000,0.1,7.127073894985984
176,13,1000,0.1,7.247235902639639
177,12,250,0.0,7.250087031585992
178,12,750,0.05,7.497205742522835
179,14,1250,0.3,7.593096130080129
180,13,1500,0.3,7.719911048850723
181,6,250,0.05,8.346771129632971
182,13,1250,0.2,8.584152597714434
183,9,750,0.2,8.670377737619035
184,10,1000,0.3,8.82399780980617
185,14,1750,0.25,9.34027149674389
186,14,1250,0.1,9.35787203469936
187,9,750,0.15,9.458734797260215
188,13,1500,0.2,9.52067271851816
189,13,1000,0.05,10.304567601188532
190,14,2250,0.25,10.38118251808154
191,14,1500,0.2,10.46532608818779
192,8,500,0.3,10.72374783760227
193,14,1500,0.15,11.010267745891891
194,10,750,0.1,11.196322498155723
195,11,250,0.0,11.403029519681596
196,6,250,0.3,11.622716173406308
197,11,1000,0.15,11.853215639122892
198,8,500,0.2,12.325706420022202
199,12,1000,0.1,12.804275265387336
200,13,1250,0.1,12.942832322559298
201,10,1000,0.2,12.98364629671794
202,15,500,0.0,13.007284474247147
203,10,1250,0.25,13.62884871624248
204,11,750,0.05,13.984603940041964
205,15,2000,0.15,14.155394648529308
206,14,500,0.0,15.21910228958845
207,13,1500,0.25,15.528298229907366
208,11,1250,0.3,16.495214356294674
209,5,250,0.3,16.953650611715627
210,10,250,0.0,17.13004181516551
211,12,1250,0.25,17.57233516419403
212,8,500,0.25,17.75625581530201
213,12,1250,0.15,17.82538626391432
214,11,1000,0.1,18.10754651343307
215,10,1250,0.2,18.3046041089309
216,11,1000,0.3,18.577919009831227
217,10,750,0.05,18.732532270622357
218,7,500,0.3,19.222238114608082
219,13,500,0.0,19.402216286532475
220,13,1750,0.3,20.412330611981986
221,12,1500,0.3,20.658770985608452
222,10,1250,0.15,21.10931947304525
223,14,2000,0.25,21.218343995291043
224,13,1750,0.25,21.26227499140376
225,15,1500,0.15,21.726183715659783
226,14,2500,0.25,22.063553961790245
227,11,1000,0.25,22.270222329930654
228,15,2000,0.3,22.295945859196838
229,13,1500,0.15,22.735902461206415
230,10,1000,0.25,22.83253983027339
231,15,1750,0.05,22.961222693130214
232,15,2750,0.2,23.00279880960013
233,15,1750,0.1,23.119323144433167
234,15,2250,0.3,23.190894159901447
235,12,1000,0.2,23.475061979720625
236,12,1250,0.2,24.25670660167214
237,8,500,0.05,24.582525386352014
238,15,2500,0.25,24.621775000068226
239,12,1750,0.25,24.98899652362892
240,7,500,0.25,25.015731990772665
241,10,1000,0.15,25.160764032444202
242,11,1500,0.3,26.63693075542535
243,9,1000,0.3,26.6640268601643
244,13,2000,0.3,26.729196191668468
245,15,1500,0.05,26.932101084074525
246,10,1000,0.1,27.23246044590041
247,12,1000,0.05,27.280366865530755
248,9,250,0.0,27.46642806429216
249,14,1500,0.1,27.533329361810292
250,10,1500,0.25,27.756519248425093
251,12,1000,0.15,28.120070331912824
252,9,750,0.05,28.152248023210664
253,12,1500,0.2,28.215307757426803
254,8,500,0.15,28.52584734048345
255,15,1750,0.2,28.66705715657062
256,12,1250,0.05,28.784117634475052
257,13,2250,0.3,28.869842821890778
258,9,750,0.25,29.026211164013592
259,11,1500,0.2,29.129120785836825
260,14,2250,0.1,29.198040550784718
261,15,750,0.0,29.579724103811266
262,15,2000,0.05,29.951046343081902
263,14,1250,0.05,29.953736457836932
264,15,2250,0.1,30.07034971620399
265,12,500,0.0,30.440636996406656
266,15,2500,0.3,31.257984459918724
267,9,750,0.1,31.978193164555258
268,9,1000,0.25,32.23600971232762
269,8,750,0.25,32.58444637944202
270,13,1750,0.2,32.63148556057584
271,15,2000,0.2,32.65182720478217
272,14,2250,0.3,32.98077740827693
273,15,2500,0.2,33.27917731341728
274,13,2250,0.25,33.385517083739146
275,14,750,0.0,34.644123451663596
276,12,1500,0.05,34.79036593882469
277,14,1750,0.1,35.10319721438512
278,14,1750,0.15,35.30349229596686
279,15,1750,0.15,35.45913812622957
280,12,1500,0.1,36.899878259436214
281,7,500,0.1,37.06788094230733
282,13,1500,0.1,38.048687405138864
283,11,1250,0.2,38.4639427770834
284,12,1250,0.1,38.762119543180795
285,11,500,0.0,39.12671298969717
286,10,1250,0.1,39.18732593704133
287,15,2250,0.25,39.658868679454386
288,11,1750,0.3,39.90610880074917
289,12,1750,0.3,40.15898738650465
290,7,500,0.05,40.95062098802536
291,15,3000,0.3,40.9640678733479
292,13,1750,0.1,41.31393676106222
293,10,1250,0.3,43.121815170256994
294,12,2000,0.15,43.186354376766815
295,14,2000,0.1,43.860573547558495
296,15,3000,0.15,44.03516739445546
297,13,2500,0.3,44.27978992165907
298,13,750,0.0,44.31110858215544
299,12,1500,0.25,44.47200174555904
300,13,2500,0.25,44.602617810195696
301,14,2000,0.2,44.636158912589174
302,13,1750,0.15,44.65298836532831
303,15,2250,0.05,44.949042949053236
304,14,2750,0.25,44.98768391549031
305,11,1750,0.2,46.082420320217274
306,12,2000,0.3,46.137688283779354
307,13,1250,0.05,46.41672529331076
308,15,2250,0.2,46.44456121312168
309,10,1750,0.25,46.77207145499706
310,10,1500,0.15,47.03014137354892
311,11,1250,0.25,47.04377688641187
312,11,1250,0.05,47.63382246380997
313,10,1500,0.2,48.83088115362332
314,7,500,0.15,49.692442431506876
315,5,250,0.25,51.37694929610556
316,15,1000,0.0,51.63910931252406
317,6,250,0.25,51.900811710372245
318,13,2250,0.15,52.050248915874825
319,11,1000,0.05,52.75273273825311
320,8,250,0.0,53.07205109853856
321,14,2000,0.05,53.73535727879625
322,15,2250,0.15,56.8493450768125
323,14,2000,0.15,57.03270352158573
324,9,1250,0.3,57.3999801049186
325,12,2000,0.25,57.92025480136819
326,11,1250,0.15,58.09844766065417
327,11,1500,0.25,58.390221906482054
328,14,1000,0.0,59.36406110597786
329,10,1000,0.05,59.470275317284084
330,8,750,0.05,60.66897490293335
331,14,2250,0.2,60.887040808269546
332,10,500,0.0,61.07822733133379
333,14,3000,0.25,61.60459956677433
334,14,1750,0.05,61.98982741412955
335,12,1500,0.15,62.181863139535004
336,13,1500,0.05,62.793677558210014
337,13,2500,0.2,63.32857454857195
338,8,750,0.15,63.67876313465783
339,11,1250,0.1,66.44351798448079
340,15,3000,0.05,66.46114042207759
341,10,1500,0.3,66.47467807965748
342,15,3250,0.25,66.52180251998291
343,15,2500,0.15,66.6031980491834
344,12,750,0.0,66.66872438706746
345,15,2750,0.3,67.61979190520026
346,15,3250,0.1,67.9422933715901
347,15,2000,0.1,68.17584665550753
348,15,3250,0.3,68.83705301714657
349,13,2000,0.1,68.96888336852432
350,13,1750,0.05,69.38986727833209
351,13,2250,0.1,69.68947985018546
352,8,500,0.1,70.36267906308868
353,15,3250,0.2,70.38110123815308
354,9,1250,0.25,70.48589163510707
355,12,1750,0.2,70.68518712135666
356,13,2000,0.25,70.83075218316625
357,14,2250,0.15,70.99973277722079
358,15,3500,0.25,72.21910256933899
359,15,3750,0.05,72.40524958815278
360,13,1000,0.0,73.90914981979793
361,15,1250,0.0,74.59586888802676
362,12,2250,0.1,75.72650138996316
363,8,750,0.2,76.84437700330182
364,15,3000,0.1,76.94373253186005
365,13,2000,0.15,77.03571799230293
366,9,1000,0.15,77.15973481649384
367,14,3250,0.25,77.4261115479367
368,12,2250,0.25,78.33662873782856
369,13,2000,0.2,78.94180417940954
370,10,1750,0.2,78.98282840084134
371,7,750,0.25,80.92592779634928
372,9,1250,0.15,81.56000545950114
373,14,2500,0.3,81.65885832401086
374,14,1500,0.05,81.77610276550632
375,7,500,0.2,83.69712146160435
376,12,1750,0.1,84.65194771189869
377,6,250,0.15,84.83584576115447
378,15,2500,0.05,86.12143999161619
379,11,1500,0.15,86.48376981041417
380,5,250,0.15,86.73401183973469
381,7,250,0.0,87.30674377778709
382,9,500,0.0,89.95274984539407
383,15,3750,0.25,90.73056028714315
384,15,4000,0.25,91.73661645257275
385,15,1500,0.0,91.97153079018935
386,12,2000,0.2,92.22566416674202
387,15,2750,0.25,92.48397523246915
388,15,2750,0.15,92.5916980422629
389,9,1500,0.3,92.6544689483976
390,14,3500,0.25,92.96825935619046
391,12,1750,0.15,93.89063999578092
392,11,750,0.0,94.39354027182246
393,10,1750,0.15,94.74577366651964
394,10,1250,0.05,96.32539484753265
395,14,2500,0.2,96.4592654521586
396,14,1250,0.0,97.32570471925855
397,14,3000,0.3,97.54954498906379
398,11,1500,0.1,97.66089203117228
399,13,2250,0.2,98.39626446591691
400,11,1750,0.25,98.44424522166572
401,14,2750,0.3,98.83339812705329
402,13,2750,0.3,99.71337942101397
403,15,3250,0.15,99.90025665298612
404,15,2750,0.1,100.61737248650411
405,14,3500,0.3,100.65257554498568
406,15,2500,0.1,100.90163952232267
407,4,250,0.3,100.93464856168937
408,15,3000,0.25,101.01393089836826
409,10,1500,0.1,103.61984850561964
410,15,3250,0.05,104.05416666014418
411,14,2500,0.1,107.31424469622995
412,12,1000,0.0,108.40110947727482
413,14,2500,0.15,108.55153598220157
414,15,3500,0.15,108.84750531005727
415,14,4750,0.1,109.05074851766022
416,8,1000,0.25,109.2476932207694
417,9,1500,0.25,110.34257121363004
418,5,250,0.2,110.83125500627911
419,11,1750,0.1,111.1929052500787
420,13,1250,0.0,112.3576329365159
421,15,4250,0.25,112.7133218411037
422,11,2000,0.3,112.72514331739323
423,6,500,0.3,113.06533054936563
424,8,750,0.1,113.22624177585124
425,15,3000,0.2,113.37255713375238
426,11,2000,0.1,114.10714208737936
427,13,2000,0.05,116.26221638645413
428,9,1000,0.05,116.42990680826769
429,13,2500,0.15,116.94920700267211
430,13,2250,0.05,117.6756887592867
431,14,2750,0.1,117.97132765530891
432,15,4500,0.2,119.42807034663612
433,15,4250,0.2,119.81924700306067
434,12,2250,0.3,120.60222392283
435,12,2000,0.1,121.21062430111375
436,12,1750,0.05,122.57513385498649
437,14,1500,0.0,122.66965699467251
438,15,3750,0.3,122.74210621813282
439,11,2500,0.3,122.81345723244058
440,15,2750,0.05,123.56837194461085
441,15,3500,0.3,123.59778995684101
442,15,1750,0.0,124.36639013738167
443,4,250,0.25,124.49388927037074
444,15,3500,0.1,124.9872704324513
445,14,2750,0.2,125.86373895800827
446,10,2000,0.25,126.58648016994503
447,15,4750,0.25,127.00630241893697
448,12,2500,0.2,127.03604834770618
449,15,4000,0.15,128.16845316716248
450,10,2000,0.3,129.47492164397596
451,15,4500,0.25,130.56788226423902
452,13,2500,0.1,130.87066351479996
453,9,1500,0.15,131.36297750224645
454,7,750,0.1,132.1592822495479
455,6,500,0.05,132.66757218211347
456,10,1750,0.3,133.59100635818143
457,14,2750,0.15,133.59605407667962
458,9,2000,0.3,134.3874732489071
459,15,4500,0.3,135.31628441865908
460,12,2750,0.15,136.77639868944436
461,11,2750,0.15,137.0216293636766
462,12,2500,0.25,137.06233460145668
463,10,1750,0.1,138.34371263841777
464,14,2500,0.05,139.04095286507786
465,14,3000,0.1,139.1928923066632
466,10,750,0.0,140.27403611529814
467,14,3500,0.15,140.71789649912546
468,8,1000,0.1,143.00927640621484
469,6,250,0.2,144.04568737324442
470,14,2250,0.05,144.86008303779414
471,14,1750,0.0,145.84231118558142
472,14,3500,0.1,146.96620444377263
473,7,1000,0.3,147.31910378477485
474,15,4000,0.2,147.3743865329232
475,11,1500,0.05,148.39880291494302
476,11,2250,0.2,148.67038487791936
477,11,1750,0.15,148.81435602688236
478,15,4000,0.1,149.89887728499178
479,11,2250,0.25,149.96715174850706
480,14,4000,0.25,150.5318896159049
481,11,1000,0.0,150.85769211802224
482,13,2750,0.2,151.31466624973265
483,11,1750,0.05,151.48668574535864
484,15,4000,0.3,151.4876440426156
485,15,5000,0.25,152.4773964060285
486,15,3500,0.05,152.54303463733993
487,14,3250,0.1,153.15078990656704
488,9,1000,0.1,153.63171885928784
489,15,2000,0.0,153.95045846603907
490,6,500,0.1,155.87179868265994
491,8,500,0.0,156.4702479917836
492,14,3000,0.2,156.62169826021852
493,12,1250,0.0,156.82410978562123
494,6,500,0.15,156.96691672143703
495,14,4000,0.1,157.32033597626378
496,12,2500,0.3,157.62648537185825
497,15,4250,0.3,157.88802184575383
498,5,250,0.1,158.2700306115009
499,10,1500,0.05,158.85622930225261
500,12,2500,0.15,159.07395231991666
501,13,1500,0.0,160.27098190292168
502,15,4750,0.2,160.31018862501722
503,14,3250,0.2,160.58575228126992
504,12,2250,0.15,162.95636669384504
505,13,2750,0.15,163.16029125724276
506,15,4750,0.3,163.60409722138405
507,15,3750,0.1,163.69529665721407
508,14,3250,0.3,164.45165011855775
509,14,3000,0.15,164.64801771356358
510,13,2500,0.05,167.8271799696945
511,11,2000,0.2,167.91433943463363
512,9,750,0.0,169.26526653551642
513,12,3000,0.15,171.15906279830418
514,5,500,0.25,171.36304084982675
515,8,750,0.3,172.09133777138624
516,15,3750,0.15,173.77762567654077
517,11,2000,0.05,174.44595935799111
518,11,2250,0.3,175.42747012901873
519,14,3750,0.1,175.6159047714104
520,6,500,0.2,177.00576124735383
521,9,1500,0.2,177.02341337658257
522,14,2750,0.05,177.68985873657806
523,8,1500,0.25,178.26226547763812
524,13,3500,0.05,179.6466745199635
525,12,2000,0.05,180.29592506942998
526,13,3750,0.15,181.96685949460004
527,11,2500,0.25,182.09865127704947
528,13,2750,0.05,183.5169483201857
529,15,2250,0.0,183.82668695252687
530,9,1250,0.05,183.83624757692607
531,14,3250,0.15,184.97915748371724
532,15,4250,0.15,185.32155410231658
533,14,3500,0.2,185.88665856188155
534,7,750,0.3,186.32673527507137
535,9,1500,0.1,186.61528509235106
536,7,750,0.2,186.95315204669282
537,15,4750,0.15,187.24083168635696
538,15,4500,0.15,187.3330812405793
539,8,1000,0.2,188.22531193703597
540,14,3750,0.3,188.42552505039572
541,5,250,0.05,189.52922003631832
542,11,2000,0.25,190.3732598794984
543,13,2750,0.25,191.4513281451017
544,12,2750,0.2,192.22786473170677
545,8,1250,0.2,192.28179794110085
546,15,5500,0.3,193.75587076186034
547,14,5000,0.3,194.2664468158578
548,13,3000,0.3,194.51009441630399
549,12,2750,0.3,195.0345094194836
550,8,1000,0.15,195.20814479429416
551,11,2500,0.05,197.41065865509415
552,12,2250,0.2,197.60302633763644
553,6,1000,0.3,198.24384881606392
554,7,750,0.15,198.65327352446485
555,8,1000,0.3,199.06531485118828
556,14,4000,0.3,199.076995412599
557,13,3250,0.1,199.92644114906813
558,8,1250,0.25,200.3943780089491
559,9,1000,0.2,201.3356676871031
560,10,2000,0.2,202.6146532686973
561,9,2250,0.25,206.4241662129127
562,14,4000,0.2,208.4422719258749
563,11,1250,0.0,209.55904227061566
564,13,3250,0.3,211.34485670688167
565,12,1500,0.0,212.75161604993912
566,9,1750,0.3,213.23224721321836
567,13,1750,0.0,213.59598008600318
568,14,6000,0.3,215.51161421438542
569,14,4500,0.15,215.6823495720524
570,12,3250,0.3,215.83659500777532
571,6,750,0.1,217.0833855188292
572,14,2000,0.0,217.28191019665485
573,11,2000,0.15,217.70954925128282
574,11,3250,0.3,217.94952025038845
575,10,1000,0.0,218.03052990883126
576,13,4000,0.15,218.2468877878143
577,8,1250,0.1,218.88133568568642
578,13,3250,0.15,218.94043703065026
579,15,4500,0.1,219.98371309842813
580,14,4250,0.15,220.10445951122156
581,6,250,0.1,223.00212945201974
582,4,250,0.1,223.44058595780626
583,10,2750,0.2,223.63277346265085
584,13,5250,0.25,225.16556900336036
585,12,3250,0.2,229.55412072830165
586,15,5250,0.25,229.860009593703
587,13,3250,0.25,230.17146487449787
588,15,5000,0.05,230.53579477840952
589,4,250,0.15,234.01118709967855
590,15,4750,0.1,234.09351048720958
591,14,4750,0.2,234.34265572216395
592,13,4750,0.25,234.90983292937122
593,12,3000,0.05,235.5885250657626
594,15,3500,0.2,235.6601751824992
595,15,5000,0.15,236.0553459603211
596,11,2250,0.1,238.93724184398937
597,12,3000,0.2,239.43682909756598
598,13,3500,0.2,239.72188048486998
599,4,250,0.2,240.08613129117248
600,11,2250,0.05,241.2537768146351
601,11,3000,0.3,241.9008485494669
602,12,2500,0.05,244.0041516140213
603,14,3000,0.05,245.20642451542983
604,13,6000,0.3,247.14615517121914
605,15,5750,0.3,248.33104141644787
606,7,500,0.0,250.48906249906247
607,13,4500,0.3,250.5307171117535
608,8,1000,0.05,250.55624822533625
609,15,5250,0.15,250.98996425122223
610,6,250,0.0,251.30404190919498
611,10,2000,0.15,251.30839097450988
612,12,2250,0.05,251.44922579604295
613,11,2500,0.1,252.2771306603714
614,14,5000,0.2,252.73342522979223
615,11,2750,0.3,254.19361343480674
616,13,3750,0.25,254.2975086900983
617,10,2250,0.25,254.43829897506086
618,13,3000,0.25,254.53146947305584
619,12,2750,0.25,254.83469000438373
620,10,2500,0.3,255.89098403256884
621,13,4000,0.3,255.97848036245506
622,9,1000,0.0,257.40300754979756
623,14,3750,0.2,257.78846091659017
624,12,3500,0.25,259.40458851268295
625,14,4500,0.3,259.60131598387335
626,15,4000,0.05,260.8278882938489
627,13,2000,0.0,261.4855104878421
628,14,2250,0.0,262.4033072768606
629,14,3750,0.25,262.9649845158893
630,15,6000,0.3,263.2019402342963
631,7,750,0.05,263.33570818509435
632,9,1750,0.25,267.6109126639317
633,13,4000,0.25,267.64571264250105
634,15,5250,0.3,268.3898194747401
635,11,3000,0.2,268.4426860529775
636,8,1500,0.15,270.1585557258031
637,8,750,0.0,270.80016177373693
638,14,4250,0.3,271.10630394417706
639,11,2250,0.15,271.2068788699377
640,11,1500,0.0,271.40624581624553
641,15,4250,0.05,272.31525686880065
642,11,3000,0.25,273.34066961966283
643,13,3000,0.05,274.626094437568
644,15,4250,0.1,274.8466935387729
645,11,2750,0.2,275.04026347122505
646,13,3750,0.2,275.07075474356026
647,9,1250,0.1,275.7050575350596
648,15,4500,0.05,275.7918962456163
649,6,750,0.15,278.23915821502163
650,10,3500,0.25,278.6735031188641
651,15,6000,0.25,280.84165856673945
652,15,6250,0.2,282.10895596563853
653,15,2500,0.0,283.6633682330852
654,14,4250,0.1,284.1554629900969
655,14,4500,0.25,284.3610961358641
656,7,1250,0.25,284.49067943636686
657,15,7250,0.15,284.5181186398713
658,12,1750,0.0,284.7045459828592
659,8,2500,0.3,285.317784413902
660,15,6500,0.2,287.05010035218106
661,10,2500,0.2,288.61003574350116
662,9,1750,0.2,289.15303399682364
663,8,1250,0.3,290.1795443397196
664,13,2750,0.1,290.85926918308223
665,14,4750,0.3,291.4164217522459
666,14,4000,0.15,291.8381101772156
667,7,1000,0.05,293.740768491468
668,10,1250,0.0,294.79577069944685
669,12,2500,0.1,294.8290201838891
670,15,7000,0.15,295.1240508544517
671,15,5500,0.15,295.4107727520808
672,13,4750,0.1,296.59938927858764
673,13,3750,0.3,297.25893389326313
674,15,7500,0.15,299.9764163105287
675,8,1250,0.15,300.15849782713747
676,14,2500,0.0,300.36932190092085
677,15,6000,0.15,300.5353625584533
678,15,5000,0.1,300.7321270520527
679,12,3500,0.05,304.268799772699
680,11,4250,0.25,304.34050263777124
681,7,1000,0.15,304.37673932857695
682,10,2000,0.05,305.34394205026075
683,14,4750,0.25,306.14775262781285
684,14,6000,0.2,306.55682447782414
685,10,1750,0.05,306.79070651394784
686,13,2250,0.0,307.454570286588
687,11,3750,0.15,308.0985545070191
688,11,3500,0.2,308.20257919929594
689,15,6750,0.2,308.73561770519524
690,9,1500,0.05,309.1185974204169
691,13,3250,0.05,310.86715835052803
692,4,250,0.05,311.84112900920127
693,8,1250,0.05,312.4999132588941
694,11,2500,0.2,313.01268008059617
695,13,3750,0.1,313.51937728889334
696,13,4500,0.1,313.9867559931062
697,10,2250,0.2,314.5992787766483
698,13,3000,0.1,315.36117979643643
699,15,5500,0.1,316.6169891137372
700,14,5250,0.3,316.9461291722976
701,13,3500,0.25,318.70108694288103
702,3,250,0.05,318.96898414086303
703,14,4500,0.2,320.6028719827857
704,7,1000,0.25,324.2549935291354
705,14,3250,0.05,325.15077866402424
706,13,5250,0.3,325.15086619291554
707,15,5750,0.15,326.2676904104437
708,13,5250,0.15,326.800467864573
709,15,5250,0.1,327.613348086471
710,6,1250,0.2,328.28422072924616
711,15,3750,0.2,328.30339680752843
712,8,1500,0.3,328.38231876674763
713,7,1500,0.15,329.3853214437289
714,13,4250,0.25,329.55176468705025
715,10,2000,0.1,330.45260342053
716,10,3000,0.3,330.68232750239656
717,14,6250,0.25,331.4573859735434
718,8,1750,0.3,331.49939941755053
719,14,4250,0.05,335.15655347130223
720,13,3500,0.3,335.25986770491915
721,11,2750,0.05,335.863232750443
722,7,1250,0.15,335.98908953819324
723,15,2750,0.0,337.47789557870027
724,12,5000,0.3,337.64167273236035
725,5,500,0.05,337.65396744630647
726,7,1250,0.1,337.75458943705036
727,15,6500,0.1,338.25866808070515
728,15,5000,0.3,339.8655533848729
729,15,5000,0.2,339.93090297252985
730,14,7500,0.3,341.2001120144721
731,15,5250,0.05,342.89492310566357
732,15,6250,0.15,344.57068582700117
733,13,2500,0.0,347.8281763781515
734,10,2250,0.15,350.1865606722991
735,7,1000,0.1,350.6081910172297
736,14,4000,0.05,351.1980092796081
737,9,1250,0.0,351.4946774460188
738,8,1750,0.2,352.4959893518172
739,15,6000,0.1,352.73949516850706
