TIMESTAMP,PACK32529_OPEN_PRICE_USD,PACK32529_HIGH_PRICE_USD,PACK32529_LOW_PRICE_USD,PACK32529_CLOSE_PRICE_USD,PACK32529_VOLUME_USD,PACK32529_DIVIDENDS_USD,PACK32529_STOCK_SPLITS_USD
2024-08-03 00:00:00+00:00,0.01852799952030182,0.021021999418735504,0.018476000055670738,0.019486000761389732,862398,0.0,0.0
2024-08-04 00:00:00+00:00,0.019486000761389732,0.01996600069105625,0.018611999228596687,0.018821999430656433,695750,0.0,0.0
2024-08-05 00:00:00+00:00,0.018727999180555344,0.01878499984741211,0.015969999134540558,0.018230000510811806,794884,0.0,0.0
2024-08-06 00:00:00+00:00,0.018238000571727753,0.019579000771045685,0.018137000501155853,0.01916399970650673,739782,0.0,0.0
2024-08-07 00:00:00+00:00,0.01918100006878376,0.020534999668598175,0.018024999648332596,0.018198000267148018,715151,0.0,0.0
2024-08-08 00:00:00+00:00,0.018178999423980713,0.020604999735951424,0.017955999821424484,0.020594000816345215,853522,0.0,0.0
2024-08-09 00:00:00+00:00,0.02061600051820278,0.020847000181674957,0.019693000242114067,0.01989400014281273,781047,0.0,0.0
2024-08-10 00:00:00+00:00,0.019899999722838402,0.02009199932217598,0.01945899985730648,0.01996999979019165,737301,0.0,0.0
2024-08-11 00:00:00+00:00,0.019965000450611115,0.02052599936723709,0.018769999966025352,0.018851999193429947,708626,0.0,0.0
2024-08-12 00:00:00+00:00,0.018851999193429947,0.019693000242114067,0.018792999908328056,0.01945899985730648,744723,0.0,0.0
2024-08-13 00:00:00+00:00,0.01945599913597107,0.01960100047290325,0.01880200020968914,0.019238999113440514,707331,0.0,0.0
2024-08-14 00:00:00+00:00,0.019245000556111336,0.019613999873399734,0.0191430002450943,0.019274000078439713,755514,0.0,0.0
2024-08-15 00:00:00+00:00,0.01929900050163269,0.019419999793171883,0.01859400048851967,0.018820999190211296,796328,0.0,0.0
2024-08-16 00:00:00+00:00,0.01881200075149536,0.019248999655246735,0.017971999943256378,0.018252000212669373,780318,0.0,0.0
2024-08-17 00:00:00+00:00,0.018147999420762062,0.018888000398874283,0.018086999654769897,0.01872199960052967,760984,0.0,0.0
2024-08-18 00:00:00+00:00,0.01877100020647049,0.019185999408364296,0.01830100081861019,0.018789999186992645,742515,0.0,0.0
2024-08-19 00:00:00+00:00,0.01878499984741211,0.019235000014305115,0.018672000616788864,0.019140999764204025,758203,0.0,0.0
2024-08-20 00:00:00+00:00,0.019190000370144844,0.019631000235676765,0.018799999728798866,0.01899700053036213,768744,0.0,0.0
2024-08-21 00:00:00+00:00,0.018942000344395638,0.019579000771045685,0.018756000325083733,0.01944899931550026,477296,0.0,0.0
2024-08-22 00:00:00+00:00,0.019429000094532967,0.0198730006814003,0.019148999825119972,0.019783999770879745,521532,0.0,0.0
2024-08-23 00:00:00+00:00,0.01981700025498867,0.02096400037407875,0.01969899982213974,0.02078999951481819,570556,0.0,0.0
2024-08-24 00:00:00+00:00,0.02089500054717064,0.021059000864624977,0.020018000155687332,0.020090000703930855,574509,0.0,0.0
2024-08-25 00:00:00+00:00,0.019927000626921654,0.020020000636577606,0.018247000873088837,0.01850000023841858,583205,0.0,0.0
2024-08-26 00:00:00+00:00,0.018497999757528305,0.018532000482082367,0.017691999673843384,0.01773199997842312,582656,0.0,0.0
2024-08-27 00:00:00+00:00,0.017768999561667442,0.0179820004850626,0.01655000075697899,0.016927000135183334,549318,0.0,0.0
2024-08-28 00:00:00+00:00,0.01692900061607361,0.0184480007737875,0.01675499975681305,0.017340999096632004,660390,0.0,0.0
2024-08-29 00:00:00+00:00,0.017340999096632004,0.01761299930512905,0.016964999958872795,0.017191000282764435,587163,0.0,0.0
