,MSE,RMSE,MAE,MAPE,R2
0,13662327.343370955,3696.2585601349583,2955.3905894667155,0.08437519581817889,-1.3323084019182483
1,12265853.238216171,3502.264016063919,2579.176495881946,0.0710999591291677,-0.2822051957738225
2,8282572.066968965,2877.9458068158556,2219.520542043894,0.04836724087004456,0.1949162655923471
3,13822347.391732415,3717.841765289698,3161.864778786117,0.06987956010965465,-0.44965477810004373
4,28233692.790949833,5313.538631735901,4376.093265408406,0.07796848433185706,-0.14220155389104416
5,12715931.596462071,3565.9404925576187,2922.1686301817535,0.04860713320219361,0.01469035167214583
6,15330748.029912747,3915.4499141111164,3167.473404288584,0.06437190924854182,-1.1575115736067283
7,12604603.47085043,3550.29625113883,2879.277103181428,0.07262634933059174,-0.08085255849013939
8,11659254.418009369,3414.5650408228234,2692.8689788900397,0.06597619663186526,-0.867516292127319
9,10997182.322619025,3316.1999823018855,2691.0085774624577,0.06337412938612125,-0.31388925526717393
10,5209222.091949682,2282.3720318891224,1820.7760331046766,0.04416565971633671,0.16691978037346622
11,11267505.75627717,3356.7105559278075,2343.6029469719365,0.07565097905035512,0.008655024509653941
Mean,13004270.043109903,3542.4485873991275,2817.435112138997,0.0655385664020757,-0.35341318225224216
