TIMESTAMP,NDEPS_OPEN_PRICE_USD,NDEPS_HIGH_PRICE_USD,NDEPS_LOW_PRICE_USD,NDEPS_CLOSE_PRICE_USD,NDEPS_VOLUME_USD,NDEPS_DIVIDENDS_USD,NDEPS_STOCK_SPLITS_USD
2025-04-17 00:00:00+00:00,0.4150240123271942,0.4157859981060028,0.4150240123271942,0.4157859981060028,14397,0.0,0.0
2025-04-18 00:00:00+00:00,0.4157859981060028,0.41666901111602783,0.4157859981060028,0.41666901111602783,1524,0.0,0.0
2025-04-19 00:00:00+00:00,0.41666901111602783,0.41678398847579956,0.41666901111602783,0.41678398847579956,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.41678398847579956,0.418040007352829,0.416143000125885,0.418040007352829,8835,0.0,0.0
2025-04-21 00:00:00+00:00,0.418040007352829,0.4229609966278076,0.417836993932724,0.42132601141929626,11733,0.0,0.0
2025-04-22 00:00:00+00:00,0.42132601141929626,0.42190900444984436,0.4138430058956146,0.41555601358413696,50234,0.0,0.0
2025-04-23 00:00:00+00:00,0.41555601358413696,0.4192889928817749,0.4143039882183075,0.4150860011577606,0,0.0,0.0
2025-04-24 00:00:00+00:00,0.4150860011577606,0.41862401366233826,0.4150170087814331,0.4167099893093109,22092,0.0,0.0
2025-04-25 00:00:00+00:00,0.4167099893093109,0.41717100143432617,0.4146929979324341,0.41586101055145264,7988,0.0,0.0
2025-04-26 00:00:00+00:00,0.41586101055145264,0.41615501046180725,0.41575101017951965,0.41600000858306885,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.41600000858306885,0.41621699929237366,0.4157800078392029,0.4160819947719574,1125,0.0,0.0
2025-04-28 00:00:00+00:00,0.4160819947719574,0.4182260036468506,0.4151709973812103,0.41798800230026245,27330,0.0,0.0
2025-04-29 00:00:00+00:00,0.41798800230026245,0.41903701424598694,0.4161730110645294,0.41770198941230774,0,0.0,0.0
2025-04-30 00:00:00+00:00,0.41770198941230774,0.41770198941230774,0.41408801078796387,0.4140929877758026,7193,0.0,0.0
2025-05-01 00:00:00+00:00,0.4140929877758026,0.4149959981441498,0.4123319983482361,0.4128659963607788,0,0.0,0.0
2025-05-02 00:00:00+00:00,0.4128659963607788,0.4162600040435791,0.4123910069465637,0.41410601139068604,0,0.0,0.0
2025-05-03 00:00:00+00:00,0.41410601139068604,0.41410601139068604,0.4133149981498718,0.4133149981498718,0,0.0,0.0
2025-05-04 00:00:00+00:00,0.4133149981498718,0.4153200089931488,0.4131760001182556,0.4151020050048828,1613,0.0,0.0
