TIMESTAMP,XIN2349_OPEN_PRICE_USD,XIN2349_HIGH_PRICE_USD,XIN2349_LOW_PRICE_USD,XIN2349_CLOSE_PRICE_USD,XIN2349_VOLUME_USD,XIN2349_DIVIDENDS_USD,XIN2349_STOCK_SPLITS_USD
2018-09-01 00:00:00+00:00,225.66000366210938,228.92100524902344,214.16700744628906,218.36700439453125,110720,0.0,0.0
2018-09-02 00:00:00+00:00,225.27200317382812,227.83700561523438,215.81199645996094,219.71800231933594,47839,0.0,0.0
2018-09-03 00:00:00+00:00,219.8260040283203,225.9239959716797,216.8459930419922,219.3990020751953,36180,0.0,0.0
2018-09-04 00:00:00+00:00,219.4239959716797,232.03799438476562,216.01800537109375,225.35699462890625,153221,0.0,0.0
2018-09-05 00:00:00+00:00,225.30499267578125,230.41099548339844,202.76400756835938,204.69200134277344,84870,0.0,0.0
2018-09-06 00:00:00+00:00,200.4980010986328,205.6649932861328,185.25100708007812,185.8040008544922,110467,0.0,0.0
2018-09-07 00:00:00+00:00,190.5919952392578,206.75,172.26499938964844,175.0,117358,0.0,0.0
2018-09-08 00:00:00+00:00,175.08599853515625,183.38600158691406,164.2570037841797,168.38499450683594,84305,0.0,0.0
2018-09-09 00:00:00+00:00,167.77200317382812,183.02099609375,154.16000366210938,165.1280059814453,30263,0.0,0.0
2018-09-10 00:00:00+00:00,165.093994140625,177.35800170898438,164.41600036621094,167.99400329589844,18172,0.0,0.0
2018-09-11 00:00:00+00:00,168.26100158691406,177.0989990234375,162.32200622558594,171.00599670410156,13655,0.0,0.0
2018-09-12 00:00:00+00:00,171.01100158691406,171.3419952392578,152.8300018310547,161.4219970703125,34250,0.0,0.0
2018-09-13 00:00:00+00:00,161.57400512695312,174.00100708007812,156.90199279785156,172.5399932861328,43601,0.0,0.0
2018-09-14 00:00:00+00:00,172.2570037841797,189.76800537109375,166.0229949951172,172.1479949951172,32208,0.0,0.0
2018-09-15 00:00:00+00:00,171.89500427246094,185.10499572753906,165.16799926757812,171.51499938964844,34813,0.0,0.0
2018-09-16 00:00:00+00:00,171.82899475097656,175.00900268554688,167.7310028076172,171.9239959716797,14172,0.0,0.0
2018-09-17 00:00:00+00:00,172.20199584960938,175.46600341796875,114.88300323486328,128.22799682617188,4,0.0,0.0
2018-09-18 00:00:00+00:00,128.2100067138672,137.71099853515625,116.78199768066406,123.88600158691406,122116,0.0,0.0
2018-09-19 00:00:00+00:00,123.88200378417969,135.23300170898438,123.1969985961914,133.8979949951172,17319,0.0,0.0
2018-09-20 00:00:00+00:00,133.91799926757812,137.8209991455078,124.52100372314453,131.46800231933594,31523,0.0,0.0
2018-09-21 00:00:00+00:00,131.48699951171875,148.5469970703125,130.90899658203125,136.67300415039062,55939,0.0,0.0
2018-09-22 00:00:00+00:00,136.8509979248047,151.23899841308594,129.74400329589844,138.281005859375,21654,0.0,0.0
2018-09-23 00:00:00+00:00,138.41000366210938,146.44500732421875,133.11700439453125,145.39300537109375,13354,0.0,0.0
2018-09-24 00:00:00+00:00,145.44200134277344,145.79400634765625,134.6580047607422,135.6649932861328,33137,0.0,0.0
2018-09-25 00:00:00+00:00,135.53599548339844,138.8730010986328,124.4229965209961,138.8730010986328,73409,0.0,0.0
2018-09-26 00:00:00+00:00,138.69700622558594,148.72500610351562,130.072998046875,146.8350067138672,74221,0.0,0.0
2018-09-27 00:00:00+00:00,146.9669952392578,149.68699645996094,138.06399536132812,147.9949951171875,30530,0.0,0.0
2018-09-28 00:00:00+00:00,148.03900146484375,151.38099670410156,142.6009979248047,150.21600341796875,58778,0.0,0.0
2018-09-29 00:00:00+00:00,150.0570068359375,150.0570068359375,140.73300170898438,148.4810028076172,38200,0.0,0.0
2018-09-30 00:00:00+00:00,148.41600036621094,150.28500366210938,144.4949951171875,146.0290069580078,11121,0.0,0.0
2018-10-01 00:00:00+00:00,145.64100646972656,149.34300231933594,139.83399963378906,140.4510040283203,18707,0.0,0.0
2018-10-02 00:00:00+00:00,140.06300354003906,146.9709930419922,134.39100646972656,145.177001953125,15683,0.0,0.0
2018-10-03 00:00:00+00:00,145.2480010986328,145.2480010986328,132.28700256347656,143.28500366210938,9374,0.0,0.0
2018-10-04 00:00:00+00:00,143.44000244140625,145.72300720214844,137.4029998779297,137.44400024414062,17815,0.0,0.0
2018-10-05 00:00:00+00:00,137.78500366210938,145.00100708007812,137.66200256347656,140.26400756835938,12064,0.0,0.0
2018-10-06 00:00:00+00:00,140.51600646972656,142.5679931640625,133.70599365234375,141.79400634765625,46668,0.0,0.0
2018-10-07 00:00:00+00:00,142.22900390625,142.4199981689453,132.92100524902344,136.9980010986328,25551,0.0,0.0
2018-10-08 00:00:00+00:00,137.50399780273438,140.60699462890625,123.68299865722656,134.5570068359375,30118,0.0,0.0
2018-10-09 00:00:00+00:00,134.70700073242188,136.50399780273438,129.44400024414062,136.3990020751953,9110,0.0,0.0
2018-10-10 00:00:00+00:00,136.1750030517578,137.81199645996094,129.85800170898438,133.21400451660156,11695,0.0,0.0
2018-10-11 00:00:00+00:00,132.80299377441406,132.9040069580078,115.63800048828125,116.0510025024414,27045,0.0,0.0
2018-10-12 00:00:00+00:00,115.94599914550781,124.35600280761719,115.7239990234375,122.87799835205078,7990,0.0,0.0
2018-10-13 00:00:00+00:00,122.83499908447266,124.70099639892578,115.19599914550781,121.21299743652344,3621,0.0,0.0
2018-10-14 00:00:00+00:00,121.23899841308594,126.04299926757812,114.64800262451172,120.24600219726562,86965,0.0,0.0
2018-10-15 00:00:00+00:00,120.38099670410156,140.24899291992188,119.22699737548828,126.58899688720703,39838,0.0,0.0
2018-10-16 00:00:00+00:00,126.48100280761719,135.75999450683594,122.2979965209961,123.48100280761719,24653,0.0,0.0
2018-10-17 00:00:00+00:00,123.82499694824219,125.5479965209961,120.0979995727539,121.53500366210938,20403,0.0,0.0
2018-10-18 00:00:00+00:00,121.61499786376953,124.46499633789062,118.4000015258789,119.4729995727539,9139,0.0,0.0
2018-10-19 00:00:00+00:00,119.46700286865234,126.79100036621094,119.0999984741211,125.14199829101562,12160,0.0,0.0
2018-10-20 00:00:00+00:00,125.09700012207031,126.42500305175781,124.8489990234375,125.9489974975586,10277,0.0,0.0
2018-10-21 00:00:00+00:00,125.99400329589844,130.45700073242188,122.06800079345703,126.16300201416016,52241,0.0,0.0
2018-10-22 00:00:00+00:00,126.1259994506836,133.406005859375,125.20500183105469,128.4669952392578,35536,0.0,0.0
2018-10-23 00:00:00+00:00,128.48599243164062,132.0780029296875,126.4540023803711,128.67799377441406,26236,0.0,0.0
2018-10-24 00:00:00+00:00,128.2989959716797,129.53199768066406,126.41400146484375,127.45099639892578,12914,0.0,0.0
2018-10-25 00:00:00+00:00,127.46399688720703,129.00399780273438,125.6259994506836,128.33099365234375,18576,0.0,0.0
2018-10-26 00:00:00+00:00,128.12399291992188,129.56300354003906,126.40899658203125,128.9969940185547,6522,0.0,0.0
2018-10-27 00:00:00+00:00,128.52699279785156,131.2050018310547,124.46600341796875,126.81199645996094,24305,0.0,0.0
2018-10-28 00:00:00+00:00,127.37999725341797,129.00100708007812,125.0530014038086,127.0780029296875,21489,0.0,0.0
2018-10-29 00:00:00+00:00,126.53700256347656,129.2760009765625,122.61399841308594,126.25900268554688,13707,0.0,0.0
2018-10-30 00:00:00+00:00,126.2770004272461,126.69100189208984,119.35800170898438,123.85399627685547,15945,0.0,0.0
2018-10-31 00:00:00+00:00,124.85199737548828,139.18499755859375,119.67500305175781,122.55699920654297,36066,0.0,0.0
2018-11-01 00:00:00+00:00,122.55699920654297,149.97500610351562,122.55699920654297,139.3939971923828,8515,0.0,0.0
2018-11-02 00:00:00+00:00,139.3939971923828,140.14500427246094,128.45700073242188,138.7570037841797,1935,0.0,0.0
2018-11-03 00:00:00+00:00,138.7570037841797,139.18899536132812,130.64100646972656,132.66400146484375,10858,0.0,0.0
2018-11-04 00:00:00+00:00,132.66400146484375,139.07899475097656,127.60600280761719,130.61900329589844,6851,0.0,0.0
2018-11-05 00:00:00+00:00,130.7220001220703,144.91700744628906,130.61599731445312,133.0399932861328,33172,0.0,0.0
2018-11-06 00:00:00+00:00,133.49400329589844,143.67100524902344,132.6649932861328,136.6439971923828,21351,0.0,0.0
2018-11-07 00:00:00+00:00,136.7030029296875,155.75599670410156,135.47300720214844,151.9929962158203,48800,0.0,0.0
2018-11-08 00:00:00+00:00,151.8979949951172,152.2519989013672,138.80999755859375,138.98300170898438,9848,0.0,0.0
2018-11-09 00:00:00+00:00,138.99200439453125,145.0070037841797,131.75,140.36500549316406,20967,0.0,0.0
2018-11-10 00:00:00+00:00,140.343994140625,149.6280059814453,122.35399627685547,147.45199584960938,55053,0.0,0.0
2018-11-11 00:00:00+00:00,147.32200622558594,149.1820068359375,135.9080047607422,148.13299560546875,15947,0.0,0.0
2018-11-12 00:00:00+00:00,148.57699584960938,169.3979949951172,142.95399475097656,146.62899780273438,23189,0.0,0.0
2018-11-13 00:00:00+00:00,146.1439971923828,163.38800048828125,141.99000549316406,152.69200134277344,43980,0.0,0.0
2018-11-14 00:00:00+00:00,152.26199340820312,152.5570068359375,118.58399963378906,131.74200439453125,24414,0.0,0.0
2018-11-15 00:00:00+00:00,132.4029998779297,134.7239990234375,121.29399871826172,127.9469985961914,33846,0.0,0.0
2018-11-16 00:00:00+00:00,127.91400146484375,135.1479949951172,121.38600158691406,123.01499938964844,17595,0.0,0.0
