TIMESTAMP,BROCK_OPEN_PRICE_USD,BROCK_HIGH_PRICE_USD,BROCK_LOW_PRICE_USD,BROCK_CLOSE_PRICE_USD,BROCK_VOLUME_USD,BROCK_DIVIDENDS_USD,BROCK_STOCK_SPLITS_USD
2023-07-17 00:00:00+00:00,0.003621000098064542,0.009221999906003475,0.003613000037148595,0.009140999987721443,194693,0.0,0.0
2023-07-18 00:00:00+00:00,0.009166000410914421,0.012148999609053135,0.004585000220686197,0.0065819998271763325,296342,0.0,0.0
2023-07-19 00:00:00+00:00,0.006581000052392483,0.032986998558044434,0.006029000040143728,0.032586000859737396,1091740,0.0,0.0
2023-07-20 00:00:00+00:00,0.03247600048780441,0.08841600269079208,0.030911000445485115,0.05100800096988678,2163678,0.0,0.0
2023-07-21 00:00:00+00:00,0.0514100007712841,0.07391899824142456,0.03356099873781204,0.03819400072097778,744464,0.0,0.0
2023-07-22 00:00:00+00:00,0.03819600120186806,0.06311299651861191,0.03708700090646744,0.054836999624967575,339935,0.0,0.0
2023-07-23 00:00:00+00:00,0.05484699830412865,0.08529599756002426,0.05067500099539757,0.08221100270748138,344612,0.0,0.0
2023-07-24 00:00:00+00:00,0.08123499900102615,0.08512900024652481,0.0645269975066185,0.07243099808692932,404303,0.0,0.0
2023-07-25 00:00:00+00:00,0.07274000346660614,0.08345799893140793,0.055052999407052994,0.0725099965929985,502322,0.0,0.0
2023-07-26 00:00:00+00:00,0.07255399972200394,0.11677200347185135,0.06991299986839294,0.11101099848747253,582304,0.0,0.0
2023-07-27 00:00:00+00:00,0.11101900041103363,0.16894599795341492,0.10695599764585495,0.12434100359678268,1611981,0.0,0.0
2023-07-28 00:00:00+00:00,0.12434399873018265,0.20274800062179565,0.12275999784469604,0.19756099581718445,1135668,0.0,0.0
2023-07-29 00:00:00+00:00,0.19764499366283417,0.3028790056705475,0.17043200135231018,0.2160329967737198,2496621,0.0,0.0
2023-07-30 00:00:00+00:00,0.22016200423240662,0.2883009910583496,0.19690999388694763,0.23049500584602356,1197626,0.0,0.0
2023-07-31 00:00:00+00:00,0.23043599724769592,0.23635700345039368,0.14226999878883362,0.18359799683094025,1397152,0.0,0.0
2023-08-01 00:00:00+00:00,0.18535900115966797,0.2487650066614151,0.1559929996728897,0.17635199427604675,812172,0.0,0.0
2023-08-02 00:00:00+00:00,0.17634600400924683,0.1876640021800995,0.12777000665664673,0.12777000665664673,1014770,0.0,0.0
2023-08-03 00:00:00+00:00,0.12777000665664673,0.14439499378204346,0.10904700309038162,0.12408600002527237,885145,0.0,0.0
2023-08-04 00:00:00+00:00,0.12408600002527237,0.1375100016593933,0.08615300059318542,0.11354400217533112,1156548,0.0,0.0
2023-08-05 00:00:00+00:00,0.11354099959135056,0.12308699637651443,0.06004200130701065,0.0745140016078949,1154592,0.0,0.0
2023-08-06 00:00:00+00:00,0.07462400197982788,0.07857400178909302,0.0583840012550354,0.0736050009727478,5916593,0.0,0.0
2023-08-07 00:00:00+00:00,0.07366299629211426,0.075655996799469,0.04046199843287468,0.055132001638412476,5638181,0.0,0.0
2023-08-08 00:00:00+00:00,0.05518599972128868,0.06279099732637405,0.05230100080370903,0.05694999918341637,286606,0.0,0.0
2023-08-09 00:00:00+00:00,0.056922998279333115,0.05916000157594681,0.03784500062465668,0.0405069999396801,486966,0.0,0.0
2023-08-10 00:00:00+00:00,0.040495000779628754,0.07681400328874588,0.036667998880147934,0.07445500046014786,464479,0.0,0.0
2023-08-11 00:00:00+00:00,0.07417699694633484,0.08342400193214417,0.05547099933028221,0.07764899730682373,402563,0.0,0.0
2023-08-12 00:00:00+00:00,0.07765299826860428,0.0792979970574379,0.0566600002348423,0.06675799936056137,242694,0.0,0.0
2023-08-13 00:00:00+00:00,0.06659399718046188,0.09651699662208557,0.06652499735355377,0.09239699691534042,352041,0.0,0.0
2023-08-14 00:00:00+00:00,0.09238699823617935,0.1020980030298233,0.08303800225257874,0.0855650007724762,277581,0.0,0.0
