TIMESTAMP,AIMONICA_OPEN_PRICE_USD,AIMONICA_HIGH_PRICE_USD,AIMONICA_LOW_PRICE_USD,AIMONICA_CLOSE_PRICE_USD,AIMONICA_VOLUME_USD,AIMONICA_DIVIDENDS_USD,AIMONICA_STOCK_SPLITS_USD
2025-01-26 00:00:00+00:00,0.034961998462677,0.03644600138068199,0.027946000918745995,0.028025999665260315,5650281,0.0,0.0
2025-01-27 00:00:00+00:00,0.028031000867486,0.02838199958205223,0.02320599928498268,0.02610200084745884,6351938,0.0,0.0
2025-01-28 00:00:00+00:00,0.026110000908374786,0.029935000464320183,0.022288000211119652,0.02259800024330616,5796884,0.0,0.0
2025-01-29 00:00:00+00:00,0.022577999159693718,0.022630000486969948,0.019094999879598618,0.020816000178456306,5798417,0.0,0.0
2025-01-30 00:00:00+00:00,0.020774999633431435,0.023101000115275383,0.019158000126481056,0.019240999594330788,5476303,0.0,0.0
2025-01-31 00:00:00+00:00,0.019161999225616455,0.01955999992787838,0.014081999659538269,0.014169000089168549,5801499,0.0,0.0
2025-02-01 00:00:00+00:00,0.014173000119626522,0.014173000119626522,0.010552000254392624,0.01057399995625019,5329303,0.0,0.0
2025-02-02 00:00:00+00:00,0.010569999925792217,0.013794000260531902,0.010096999816596508,0.012253000400960445,7628255,0.0,0.0
2025-02-03 00:00:00+00:00,0.012260000221431255,0.01498000044375658,0.009832999669015408,0.013395999558269978,12639860,0.0,0.0
2025-02-04 00:00:00+00:00,0.013391000218689442,0.013478999957442284,0.010328000411391258,0.010480999946594238,6789363,0.0,0.0
2025-02-05 00:00:00+00:00,0.010459000244736671,0.011030999943614006,0.007646000012755394,0.00774300005286932,4951675,0.0,0.0
2025-02-06 00:00:00+00:00,0.00774300005286932,0.008589000441133976,0.007600000128149986,0.007699000183492899,4979385,0.0,0.0
2025-02-07 00:00:00+00:00,0.0076939999125897884,0.008736000396311283,0.007691000122576952,0.008144999854266644,4951431,0.0,0.0
2025-02-08 00:00:00+00:00,0.008144999854266644,0.008336000144481659,0.006732999812811613,0.007019999902695417,5008750,0.0,0.0
2025-02-09 00:00:00+00:00,0.007031000219285488,0.007249999791383743,0.005611000116914511,0.005669999867677689,4329198,0.0,0.0
2025-02-10 00:00:00+00:00,0.005669999867677689,0.006699000019580126,0.0053969998843967915,0.006014000158756971,4159227,0.0,0.0
2025-02-11 00:00:00+00:00,0.006014000158756971,0.008503000251948833,0.006014000158756971,0.0067349998280406,5282554,0.0,0.0
2025-02-12 00:00:00+00:00,0.0067369998432695866,0.006808999925851822,0.005458999890834093,0.005956000182777643,4839561,0.0,0.0
2025-02-13 00:00:00+00:00,0.005956999957561493,0.006144000217318535,0.005061000119894743,0.0051830001175403595,3872716,0.0,0.0
2025-02-14 00:00:00+00:00,0.005171000026166439,0.006130999885499477,0.00508800009265542,0.005274999886751175,3927201,0.0,0.0
2025-02-15 00:00:00+00:00,0.005274999886751175,0.005398999899625778,0.004666000138968229,0.004871000070124865,3405707,0.0,0.0
2025-02-16 00:00:00+00:00,0.004865000024437904,0.00496899988502264,0.004209000151604414,0.004364999942481518,3204255,0.0,0.0
2025-02-17 00:00:00+00:00,0.004346000030636787,0.00484299985691905,0.004217000212520361,0.004315000027418137,3562543,0.0,0.0
2025-02-18 00:00:00+00:00,0.004315000027418137,0.009763999842107296,0.004038000013679266,0.005491000134497881,6156205,0.0,0.0
2025-02-19 00:00:00+00:00,0.005491000134497881,0.00571200018748641,0.004575999919325113,0.004989000037312508,3694654,0.0,0.0
2025-02-20 00:00:00+00:00,0.004995000082999468,0.005721000023186207,0.004906999878585339,0.005332999862730503,3340061,0.0,0.0
2025-02-21 00:00:00+00:00,0.005326999817043543,0.006320000160485506,0.004863999783992767,0.004912000149488449,3341948,0.0,0.0
2025-02-22 00:00:00+00:00,0.004927999805659056,0.005150000099092722,0.004720999859273434,0.005011000204831362,2715649,0.0,0.0
2025-02-23 00:00:00+00:00,0.005011000204831362,0.005045999772846699,0.004736999981105328,0.004838000051677227,2587965,0.0,0.0
2025-02-24 00:00:00+00:00,0.004838000051677227,0.004871000070124865,0.004118999931961298,0.0042130001820623875,3244973,0.0,0.0
2025-02-25 00:00:00+00:00,0.004217999987304211,0.004604999907314777,0.003484999993816018,0.004385999869555235,3459084,0.0,0.0
2025-02-26 00:00:00+00:00,0.004389000125229359,0.004401000216603279,0.0036849998869001865,0.003918000031262636,2761577,0.0,0.0
2025-02-27 00:00:00+00:00,0.003916999790817499,0.004437999799847603,0.0036949999630451202,0.003777999896556139,2494003,0.0,0.0
2025-02-28 00:00:00+00:00,0.003790999995544553,0.004523999989032745,0.003496000077575445,0.004271000158041716,3423101,0.0,0.0
2025-03-01 00:00:00+00:00,0.004271000158041716,0.004660999868065119,0.0039519998244941235,0.004604999907314777,2414261,0.0,0.0
2025-03-02 00:00:00+00:00,0.004604999907314777,0.0060339998453855515,0.004437999799847603,0.005481999833136797,3488408,0.0,0.0
2025-03-03 00:00:00+00:00,0.0054779998026788235,0.005522000137716532,0.00430699996650219,0.0043680001981556416,3191667,0.0,0.0
2025-03-04 00:00:00+00:00,0.004366000182926655,0.004430000204592943,0.003840999910607934,0.004269999917596579,3447080,0.0,0.0
2025-03-05 00:00:00+00:00,0.004255000036209822,0.004652999807149172,0.004075000062584877,0.004222000017762184,2432530,0.0,0.0
2025-03-06 00:00:00+00:00,0.004222000017762184,0.004515000153332949,0.00392200006172061,0.003976000007241964,2328270,0.0,0.0
