TIMESTAMP,NEURA_OPEN_PRICE_USD,NEURA_HIGH_PRICE_USD,NEURA_LOW_PRICE_USD,NEURA_CLOSE_PRICE_USD,NEURA_VOLUME_USD,NEURA_DIVIDENDS_USD,NEURA_STOCK_SPLITS_USD
2024-03-29 00:00:00+00:00,0.041450001299381256,0.0510919988155365,0.033427998423576355,0.03592599928379059,609485,0.0,0.0
2024-03-30 00:00:00+00:00,0.03592599928379059,0.04669800028204918,0.03421799838542938,0.03869299963116646,400643,0.0,0.0
2024-03-31 00:00:00+00:00,0.038993000984191895,0.04002299904823303,0.02961999922990799,0.03393600136041641,362388,0.0,0.0
2024-04-01 00:00:00+00:00,0.03379099816083908,0.03936700150370598,0.02531599998474121,0.02686000056564808,522042,0.0,0.0
2024-04-02 00:00:00+00:00,0.026840999722480774,0.035909999161958694,0.025606000795960426,0.035346001386642456,519893,0.0,0.0
2024-04-03 00:00:00+00:00,0.03529300168156624,0.052053000777959824,0.03440000116825104,0.0450889989733696,541515,0.0,0.0
2024-04-04 00:00:00+00:00,0.04508500173687935,0.04851900041103363,0.03804999962449074,0.03965200111269951,396633,0.0,0.0
2024-04-05 00:00:00+00:00,0.039524998515844345,0.040768999606370926,0.03416899964213371,0.03510899841785431,445707,0.0,0.0
2024-04-06 00:00:00+00:00,0.03510899841785431,0.03702300041913986,0.015364999882876873,0.02879600040614605,296461,0.0,0.0
2024-04-07 00:00:00+00:00,0.02879600040614605,0.04163699969649315,0.025482000783085823,0.0324379988014698,467530,0.0,0.0
2024-04-08 00:00:00+00:00,0.032652001827955246,0.047106001526117325,0.02950499951839447,0.041731998324394226,530066,0.0,0.0
2024-04-09 00:00:00+00:00,0.04148000106215477,0.045809999108314514,0.03281300142407417,0.03847699984908104,406163,0.0,0.0
2024-04-10 00:00:00+00:00,0.03847699984908104,0.03911300003528595,0.027204999700188637,0.03005100041627884,368737,0.0,0.0
2024-04-11 00:00:00+00:00,0.03005100041627884,0.034967999905347824,0.025761999189853668,0.027939999476075172,329089,0.0,0.0
2024-04-12 00:00:00+00:00,0.027939999476075172,0.031012000516057014,0.017402999103069305,0.023879999294877052,395635,0.0,0.0
2024-04-13 00:00:00+00:00,0.02395400032401085,0.024817999452352524,0.02132299914956093,0.022664999589323997,413543,0.0,0.0
2024-04-14 00:00:00+00:00,0.022797999903559685,0.03241800144314766,0.021764999255537987,0.030215000733733177,524934,0.0,0.0
2024-04-15 00:00:00+00:00,0.031307999044656754,0.03834100067615509,0.02545499987900257,0.0382159985601902,144136,0.0,0.0
2024-04-16 00:00:00+00:00,0.0382159985601902,0.03824799880385399,0.028636999428272247,0.031394001096487045,87776,0.0,0.0
2024-04-17 00:00:00+00:00,0.031700000166893005,0.034749001264572144,0.030787000432610512,0.03205699846148491,63953,0.0,0.0
2024-04-18 00:00:00+00:00,0.03205699846148491,0.0373149998486042,0.03170499950647354,0.0373149998486042,62962,0.0,0.0
2024-04-19 00:00:00+00:00,0.0373149998486042,0.038026999682188034,0.0304540004581213,0.03135399892926216,84508,0.0,0.0
2024-04-20 00:00:00+00:00,0.03135399892926216,0.03135399892926216,0.019593000411987305,0.026768000796437263,140396,0.0,0.0
2024-04-21 00:00:00+00:00,0.025947000831365585,0.028481999412178993,0.025263000279664993,0.027936000376939774,31719,0.0,0.0
2024-04-22 00:00:00+00:00,0.027936000376939774,0.029789000749588013,0.027400000020861626,0.02889700047671795,40914,0.0,0.0
2024-04-23 00:00:00+00:00,0.02889700047671795,0.029868999496102333,0.022933000698685646,0.024809999391436577,79841,0.0,0.0
2024-04-24 00:00:00+00:00,0.025095999240875244,0.026162000373005867,0.021952999755740166,0.022572999820113182,65827,0.0,0.0
2024-04-25 00:00:00+00:00,0.022572999820113182,0.02387399971485138,0.020416999235749245,0.021049000322818756,40019,0.0,0.0
2024-04-26 00:00:00+00:00,0.021049000322818756,0.021497000008821487,0.019557999446988106,0.020726999267935753,29501,0.0,0.0
2024-04-27 00:00:00+00:00,0.020726999267935753,0.021309999749064445,0.01544100046157837,0.01942100003361702,92661,0.0,0.0
2024-04-28 00:00:00+00:00,0.01942100003361702,0.02229199931025505,0.01942100003361702,0.021668000146746635,22334,0.0,0.0
2024-04-29 00:00:00+00:00,0.021668000146746635,0.021710999310016632,0.018377000465989113,0.018377000465989113,28916,0.0,0.0
2024-04-30 00:00:00+00:00,0.018377000465989113,0.01837800070643425,0.01483600027859211,0.0149959996342659,39142,0.0,0.0
2024-05-01 00:00:00+00:00,0.0149959996342659,0.015592999756336212,0.013797000050544739,0.01524099987000227,28479,0.0,0.0
2024-05-02 00:00:00+00:00,0.01524099987000227,0.016558000817894936,0.01486399956047535,0.016286000609397888,14963,0.0,0.0
2024-05-03 00:00:00+00:00,0.016287999227643013,0.01811799965798855,0.01572199910879135,0.01811799965798855,16583,0.0,0.0
2024-05-04 00:00:00+00:00,0.01811799965798855,0.018523000180721283,0.017954999580979347,0.01801699958741665,10122,0.0,0.0
2024-05-05 00:00:00+00:00,0.01801699958741665,0.01886500045657158,0.01771700009703636,0.018021000549197197,12441,0.0,0.0
2024-05-06 00:00:00+00:00,0.018021000549197197,0.01862099952995777,0.017854999750852585,0.018132999539375305,10982,0.0,0.0
2024-05-07 00:00:00+00:00,0.018132999539375305,0.018915999680757523,0.01771399937570095,0.018616000190377235,18524,0.0,0.0
2024-05-08 00:00:00+00:00,0.018616000190377235,0.020346999168395996,0.01779099926352501,0.019114000722765923,33310,0.0,0.0
