TIMESTAMP,VONSPEED_OPEN_PRICE_USD,VONSPEED_HIGH_PRICE_USD,VONSPEED_LOW_PRICE_USD,VONSPEED_CLOSE_PRICE_USD,VONSPEED_VOLUME_USD,VONSPEED_DIVIDENDS_USD,VONSPEED_STOCK_SPLITS_USD
2024-01-22 00:00:00+00:00,0.0048409998416900635,0.006690999958664179,0.004052000120282173,0.004358999896794558,1146802,0.0,0.0
2024-01-23 00:00:00+00:00,0.004404999781399965,0.004728000145405531,0.0032510000746697187,0.0037509999237954617,679190,0.0,0.0
2024-01-24 00:00:00+00:00,0.0037509999237954617,0.004139999859035015,0.002561999950557947,0.0033499998971819878,856412,0.0,0.0
2024-01-25 00:00:00+00:00,0.0033499998971819878,0.004323999863117933,0.0029430000577121973,0.003269999986514449,432732,0.0,0.0
2024-01-26 00:00:00+00:00,0.0032740000169724226,0.003907000180333853,0.0025339999701827765,0.0026700000744313,875026,0.0,0.0
2024-01-27 00:00:00+00:00,0.0026950000319629908,0.0028260000981390476,0.0019150000298395753,0.0024190000258386135,615356,0.0,0.0
2024-01-28 00:00:00+00:00,0.0024190000258386135,0.0025430000387132168,0.0013830000534653664,0.0021609999239444733,607263,0.0,0.0
2024-01-29 00:00:00+00:00,0.0021609999239444733,0.0023849999997764826,0.0016479999758303165,0.002067999914288521,391125,0.0,0.0
2024-01-30 00:00:00+00:00,0.002013999968767166,0.0020580000709742308,0.001361000002361834,0.0014949999749660492,415953,0.0,0.0
2024-01-31 00:00:00+00:00,0.0014949999749660492,0.0017500000540167093,0.0010179999517276883,0.0013729999773204327,525241,0.0,0.0
2024-02-01 00:00:00+00:00,0.0013729999773204327,0.0015490000369027257,0.0009919999865815043,0.0012580000329762697,305979,0.0,0.0
2024-02-02 00:00:00+00:00,0.0012469999492168427,0.0015460000140592456,0.0009599999757483602,0.0012440000427886844,256309,0.0,0.0
2024-02-03 00:00:00+00:00,0.0012440000427886844,0.0014130000490695238,0.001227000029757619,0.0012629999546334147,106281,0.0,0.0
2024-02-04 00:00:00+00:00,0.0012610000558197498,0.0012730000307783484,0.0009699999936856329,0.001025000005029142,155664,0.0,0.0
2024-02-05 00:00:00+00:00,0.001025000005029142,0.0010389999952167273,0.0007350000087171793,0.0009079999872483313,193870,0.0,0.0
2024-02-06 00:00:00+00:00,0.0009079999872483313,0.0009130000253207982,0.0007740000146441162,0.0008200000156648457,90757,0.0,0.0
2024-02-07 00:00:00+00:00,0.0008200000156648457,0.0008539999835193157,0.0006559999892488122,0.0007259999983943999,103473,0.0,0.0
2024-02-08 00:00:00+00:00,0.0007259999983943999,0.0013229999458417296,0.0007149999728426337,0.0011249999515712261,210613,0.0,0.0
2024-02-09 00:00:00+00:00,0.0011249999515712261,0.00120599998626858,0.0007159999804571271,0.0008660000166855752,152201,0.0,0.0
2024-02-10 00:00:00+00:00,0.0008660000166855752,0.0009699999936856329,0.00072900002123788,0.0007660000119358301,143695,0.0,0.0
2024-02-11 00:00:00+00:00,0.0007670000195503235,0.0009289999725297093,0.0006520000169984996,0.0008539999835193157,131796,0.0,0.0
2024-02-12 00:00:00+00:00,0.0008539999835193157,0.0015810000477358699,0.0007970000151544809,0.0014669999945908785,233749,0.0,0.0
2024-02-13 00:00:00+00:00,0.001475999946705997,0.0015739999944344163,0.001075000036507845,0.0013129999861121178,232972,0.0,0.0
2024-02-14 00:00:00+00:00,0.0013129999861121178,0.0013800000306218863,0.001003999961540103,0.0011210000375285745,141925,0.0,0.0
2024-02-15 00:00:00+00:00,0.0011210000375285745,0.0011879999656230211,0.0008590000215917826,0.0009169999975711107,142932,0.0,0.0
2024-02-16 00:00:00+00:00,0.0009169999975711107,0.0014540000120177865,0.0007159999804571271,0.0012009999481961131,302959,0.0,0.0
2024-02-17 00:00:00+00:00,0.0012009999481961131,0.0015539999585598707,0.0011500000255182385,0.0013129999861121178,128725,0.0,0.0
2024-02-18 00:00:00+00:00,0.0013129999861121178,0.0013920000055804849,0.001066999975591898,0.0011810000287368894,101267,0.0,0.0
2024-02-19 00:00:00+00:00,0.0011810000287368894,0.0013160000089555979,0.0010359999723732471,0.0012199999764561653,134114,0.0,0.0
2024-02-20 00:00:00+00:00,0.0012199999764561653,0.0012390000047162175,0.0009970000246539712,0.0010369999799877405,77835,0.0,0.0
2024-02-21 00:00:00+00:00,0.0010369999799877405,0.0012369999894872308,0.0008340000058524311,0.0010849999962374568,110929,0.0,0.0
2024-02-22 00:00:00+00:00,0.0010849999962374568,0.0012019999558106065,0.0008270000107586384,0.0009319999953731894,64663,0.0,0.0
2024-02-23 00:00:00+00:00,0.0009319999953731894,0.0011350000277161598,0.0008539999835193157,0.0009560000034980476,69837,0.0,0.0
2024-02-24 00:00:00+00:00,0.0009560000034980476,0.0011139999842271209,0.0009210000280290842,0.0010689999908208847,42252,0.0,0.0
2024-02-25 00:00:00+00:00,0.0010689999908208847,0.0010770000517368317,0.0009800000116229057,0.0010209999745711684,19787,0.0,0.0
2024-02-26 00:00:00+00:00,0.0010209999745711684,0.001075000036507845,0.0007510000141337514,0.0009510000236332417,106263,0.0,0.0
2024-02-27 00:00:00+00:00,0.0009510000236332417,0.00101200002245605,0.0007220000261440873,0.0008520000264979899,131105,0.0,0.0
2024-02-28 00:00:00+00:00,0.0008520000264979899,0.0010189999593421817,0.0008069999748840928,0.0008430000161752105,121997,0.0,0.0
2024-02-29 00:00:00+00:00,0.0008430000161752105,0.0014359999913722277,0.0007179999956861138,0.0010849999962374568,444554,0.0,0.0
2024-03-01 00:00:00+00:00,0.0010849999962374568,0.0021200000774115324,0.0009609999833628535,0.001964000053703785,508754,0.0,0.0
2024-03-02 00:00:00+00:00,0.0019519999623298645,0.0024999999441206455,0.0014720000326633453,0.0016469999682158232,690864,0.0,0.0
2024-03-03 00:00:00+00:00,0.0016469999682158232,0.0030040000565350056,0.0013490000274032354,0.0026050000451505184,886058,0.0,0.0
2024-03-04 00:00:00+00:00,0.002612000098451972,0.0030640000477433205,0.0018570000538602471,0.0021389999892562628,700353,0.0,0.0
2024-03-05 00:00:00+00:00,0.0021389999892562628,0.0022770001087337732,0.0013409999664872885,0.0016560000367462635,421254,0.0,0.0
2024-03-06 00:00:00+00:00,0.0016560000367462635,0.0024679999332875013,0.001433999976143241,0.0018729999428614974,352120,0.0,0.0
2024-03-07 00:00:00+00:00,0.0018729999428614974,0.002566999988630414,0.0018680000212043524,0.001978999935090542,395251,0.0,0.0
