,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
ETH Opening Price ($),5668.0,1499.5355081157375,1470.8899999999999,1220.08368112523,83.67,108.79350000000001,137.2735,171.902,291.0075,1470.8899999999999,2425.405,3326.085,3688.671999999999,4292.3295,4807.98
ETH High Price ($),5668.0,1530.2940984474244,1525.71,1243.19280530172,84.7,113.3541,140.1075,175.241,297.5375,1525.71,2483.685,3387.793,3750.701499999999,4375.0,4868.0
ETH Low Price ($),5668.0,1464.62577099506,1424.5,1193.361105506407,81.79,106.0469,134.35649999999998,168.142,281.95,1424.5,2357.6625000000004,3250.944,3602.164499999999,4170.296599999999,4753.46
ETH Close Price ($),5668.0,1499.9277205363444,1472.3600000000001,1220.0556855153854,83.67,108.79350000000001,137.2735,171.902,291.0075,1472.3600000000001,2425.9474999999998,3326.085,3688.671999999999,4292.3295,4807.98
