TIMESTAMP,BKPT_OPEN_PRICE_USD,BKPT_HIGH_PRICE_USD,BKPT_LOW_PRICE_USD,BKPT_CLOSE_PRICE_USD,BKPT_VOLUME_USD,BKPT_DIVIDENDS_USD,BKPT_STOCK_SPLITS_USD
2023-07-11 00:00:00+00:00,0.005235000047832727,0.00546600017696619,0.003671000013127923,0.005408999975770712,56652,0.0,0.0
2023-07-12 00:00:00+00:00,0.005406999960541725,0.006031000055372715,0.004666000138968229,0.005508000031113625,31187,0.0,0.0
2023-07-13 00:00:00+00:00,0.0055069997906684875,0.0065449997782707214,0.005197000224143267,0.005530000198632479,29112,0.0,0.0
2023-07-14 00:00:00+00:00,0.005530000198632479,0.006802000105381012,0.005305999889969826,0.005468000192195177,32315,0.0,0.0
2023-07-15 00:00:00+00:00,0.005468000192195177,0.006002999842166901,0.004323999863117933,0.004825999960303307,52721,0.0,0.0
2023-07-16 00:00:00+00:00,0.004827000200748444,0.005762000102549791,0.003172999946400523,0.004408999811857939,82291,0.0,0.0
2023-07-17 00:00:00+00:00,0.0044109998270869255,0.0044109998270869255,0.002575000049546361,0.0030539999715983868,45810,0.0,0.0
2023-07-18 00:00:00+00:00,0.0030539999715983868,0.0031610000878572464,0.0029559999238699675,0.0031560000497847795,7972,0.0,0.0
2023-07-19 00:00:00+00:00,0.0031560000497847795,0.0033919999841600657,0.003155000042170286,0.003280000062659383,12545,0.0,0.0
2023-07-20 00:00:00+00:00,0.0032790000550448895,0.004265000112354755,0.003263999940827489,0.0037169998977333307,18256,0.0,0.0
2023-07-21 00:00:00+00:00,0.0037159998901188374,0.005398999899625778,0.00367900007404387,0.004317000042647123,27056,0.0,0.0
2023-07-22 00:00:00+00:00,0.004315000027418137,0.005659000016748905,0.004242999944835901,0.005305999889969826,25825,0.0,0.0
2023-07-23 00:00:00+00:00,0.005305999889969826,0.006000000052154064,0.005187999922782183,0.005547000095248222,13474,0.0,0.0
2023-07-24 00:00:00+00:00,0.005545999854803085,0.005619000177830458,0.004734999965876341,0.005053999833762646,16948,0.0,0.0
2023-07-25 00:00:00+00:00,0.005053999833762646,0.005278000142425299,0.004387000110000372,0.0048500001430511475,16036,0.0,0.0
2023-07-26 00:00:00+00:00,0.0048500001430511475,0.005055000074207783,0.004441999830305576,0.004714000038802624,15273,0.0,0.0
2023-07-27 00:00:00+00:00,0.004714000038802624,0.004925000015646219,0.00455200020223856,0.004889999981969595,10034,0.0,0.0
2023-07-28 00:00:00+00:00,0.004891000222414732,0.004891999997198582,0.0037219999358057976,0.003930999897420406,28443,0.0,0.0
2023-07-29 00:00:00+00:00,0.003930999897420406,0.00406099995598197,0.0037040000315755606,0.00406099995598197,6832,0.0,0.0
2023-07-30 00:00:00+00:00,0.00406099995598197,0.00406099995598197,0.003739000065252185,0.0038870000280439854,8748,0.0,0.0
2023-07-31 00:00:00+00:00,0.0038870000280439854,0.004170999862253666,0.003868000116199255,0.0039090001955628395,6039,0.0,0.0
2023-08-01 00:00:00+00:00,0.003907000180333853,0.003922999836504459,0.0035470000002533197,0.003616000059992075,7803,0.0,0.0
2023-08-02 00:00:00+00:00,0.003616000059992075,0.0038819999899715185,0.003246000036597252,0.00344299990683794,15256,0.0,0.0
2023-08-03 00:00:00+00:00,0.00344299990683794,0.004722000099718571,0.0029730000533163548,0.003602999961003661,27726,0.0,0.0
2023-08-04 00:00:00+00:00,0.003601999953389168,0.0042130001820623875,0.0035260000731796026,0.003539999946951866,10475,0.0,0.0
2023-08-05 00:00:00+00:00,0.0035389999393373728,0.0036329999566078186,0.003295999951660633,0.0034890000242739916,9646,0.0,0.0
2023-08-06 00:00:00+00:00,0.0034890000242739916,0.0034970000851899385,0.0031030001118779182,0.0031220000237226486,8370,0.0,0.0
2023-08-07 00:00:00+00:00,0.0031220000237226486,0.00343300006352365,0.0027920000720769167,0.0032820000778883696,11982,0.0,0.0
2023-08-08 00:00:00+00:00,0.003281000070273876,0.0038709999062120914,0.003254000097513199,0.0038689998909831047,6000,0.0,0.0
2023-08-09 00:00:00+00:00,0.0038689998909831047,0.003994000144302845,0.003734000027179718,0.003986999858170748,3939,0.0,0.0
2023-08-10 00:00:00+00:00,0.003986999858170748,0.004058000165969133,0.003834000090137124,0.0038999998942017555,2822,0.0,0.0
2023-08-11 00:00:00+00:00,0.0038999998942017555,0.003932999912649393,0.0036269999109208584,0.003667999990284443,3834,0.0,0.0
2023-08-12 00:00:00+00:00,0.003667999990284443,0.0036929999478161335,0.003266999963670969,0.0034209999721497297,7659,0.0,0.0
2023-08-13 00:00:00+00:00,0.0034260000102221966,0.0036120000295341015,0.0034260000102221966,0.0035570000763982534,3198,0.0,0.0
2023-08-14 00:00:00+00:00,0.003558000084012747,0.003857000032439828,0.003527000080794096,0.0037990000564604998,6578,0.0,0.0
2023-08-15 00:00:00+00:00,0.0037990000564604998,0.003855000017210841,0.003401000052690506,0.0035059999208897352,6380,0.0,0.0
2023-08-16 00:00:00+00:00,0.003504999913275242,0.0035099999513477087,0.0032840000931173563,0.00342399999499321,6527,0.0,0.0
2023-08-17 00:00:00+00:00,0.00342399999499321,0.0035620001144707203,0.003252000082284212,0.0033970000222325325,5717,0.0,0.0
2023-08-18 00:00:00+00:00,0.0033990000374615192,0.003628999926149845,0.0033140000887215137,0.0035689999349415302,5741,0.0,0.0
2023-08-19 00:00:00+00:00,0.0035699999425560236,0.003674000035971403,0.003435000078752637,0.003587000072002411,4239,0.0,0.0
2023-08-20 00:00:00+00:00,0.0035880000796169043,0.0036440000403672457,0.003507999936118722,0.003594999900087714,3229,0.0,0.0
2023-08-21 00:00:00+00:00,0.003593999892473221,0.0036510000936686993,0.0035019998904317617,0.003647000063210726,4583,0.0,0.0
2023-08-22 00:00:00+00:00,0.003642000025138259,0.004478999879211187,0.00355600006878376,0.004157000221312046,9091,0.0,0.0
2023-08-23 00:00:00+00:00,0.004157999996095896,0.004308999981731176,0.004038999788463116,0.004207000136375427,4655,0.0,0.0
2023-08-24 00:00:00+00:00,0.00420599989593029,0.0043739997781813145,0.0035620001144707203,0.004112000111490488,16546,0.0,0.0
2023-08-25 00:00:00+00:00,0.004112000111490488,0.004701000172644854,0.004023000132292509,0.004635999910533428,9668,0.0,0.0
2023-08-26 00:00:00+00:00,0.004635999910533428,0.004803000018000603,0.003684000112116337,0.004435000009834766,18486,0.0,0.0
2023-08-27 00:00:00+00:00,0.004435000009834766,0.005785999819636345,0.004435000009834766,0.0057760002091526985,10290,0.0,0.0
2023-08-28 00:00:00+00:00,0.005776999983936548,0.006676000077277422,0.005169000010937452,0.00608400022611022,19309,0.0,0.0
2023-08-29 00:00:00+00:00,0.006082999985665083,0.007133999839425087,0.005537000019103289,0.006388000212609768,34792,0.0,0.0
2023-08-30 00:00:00+00:00,0.006390000227838755,0.006397000048309565,0.005545000080019236,0.006149000022560358,14427,0.0,0.0
2023-08-31 00:00:00+00:00,0.006151000037789345,0.006508999969810247,0.005386999808251858,0.0064130001701414585,18938,0.0,0.0
2023-09-01 00:00:00+00:00,0.0064130001701414585,0.006666000001132488,0.004865999799221754,0.00520200002938509,23469,0.0,0.0
2023-09-02 00:00:00+00:00,0.0050860000774264336,0.005613999906927347,0.005013999994844198,0.00545499986037612,12776,0.0,0.0
2023-09-03 00:00:00+00:00,0.005456000100821257,0.005468000192195177,0.004342999774962664,0.00481700012460351,10894,0.0,0.0
2023-09-04 00:00:00+00:00,0.00481700012460351,0.005129000172019005,0.004499000031501055,0.004683999810367823,8762,0.0,0.0
