TIMESTAMP,SOL10_OPEN_PRICE_USD,SOL10_HIGH_PRICE_USD,SOL10_LOW_PRICE_USD,SOL10_CLOSE_PRICE_USD,SOL10_VOLUME_USD,SOL10_DIVIDENDS_USD,SOL10_STOCK_SPLITS_USD
2023-12-29 00:00:00+00:00,0.0001880000054370612,0.0003600000054575503,0.00015300000086426735,0.0003110000106971711,193996,0.0,0.0
2023-12-30 00:00:00+00:00,0.0003110000106971711,0.0005549999768845737,0.0001990000018849969,0.00022000000171829015,587952,0.0,0.0
2023-12-31 00:00:00+00:00,0.00022000000171829015,0.00026000000070780516,0.0001539999939268455,0.00017699999443721026,138677,0.0,0.0
2024-01-01 00:00:00+00:00,0.00017800000205170363,0.00023799999326001853,0.00014899999951012433,0.00020799999765586108,92398,0.0,0.0
2024-01-02 00:00:00+00:00,0.0002099999983329326,0.0002229999954579398,0.0001049999991664663,0.00015999999595806003,64646,0.0,0.0
2024-01-03 00:00:00+00:00,0.00015999999595806003,0.0002209999947808683,0.0001340000017080456,0.00015700000221841037,78767,0.0,0.0
2024-01-04 00:00:00+00:00,0.00015700000221841037,0.00016900000628083944,8.399999933317304e-05,0.00010800000018207356,94159,0.0,0.0
2024-01-05 00:00:00+00:00,0.00010800000018207356,0.00010800000018207356,6.70000008540228e-05,8.099999831756577e-05,26824,0.0,0.0
2024-01-06 00:00:00+00:00,8.099999831756577e-05,8.399999933317304e-05,5.900000178371556e-05,6.70000008540228e-05,14275,0.0,0.0
2024-01-07 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,4.199999966658652e-05,5.199999941396527e-05,16300,0.0,0.0
2024-01-08 00:00:00+00:00,5.199999941396527e-05,5.500000042957254e-05,3.600000127335079e-05,3.9999998989515007e-05,18191,0.0,0.0
2024-01-09 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.400000059627928e-05,3.7999998312443495e-05,7779,0.0,0.0
2024-01-10 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.600000127335079e-05,3.899999865097925e-05,4842,0.0,0.0
2024-01-11 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,2.8000000384054147e-05,3.099999958067201e-05,4120,0.0,0.0
2024-01-12 00:00:00+00:00,3.099999958067201e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.300000025774352e-05,6198,0.0,0.0
2024-01-13 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,2.099999983329326e-05,2.300000051036477e-05,5735,0.0,0.0
2024-01-14 00:00:00+00:00,2.300000051036477e-05,2.8000000384054147e-05,2.099999983329326e-05,2.099999983329326e-05,5698,0.0,0.0
2024-01-15 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,1177,0.0,0.0
2024-01-16 00:00:00+00:00,2.2000000171829015e-05,2.300000051036477e-05,2.2000000171829015e-05,2.300000051036477e-05,497,0.0,0.0
2024-01-17 00:00:00+00:00,2.300000051036477e-05,3.099999958067201e-05,2.300000051036477e-05,3.099999958067201e-05,2395,0.0,0.0
2024-01-18 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.4000000848900527e-05,2.499999936844688e-05,3802,0.0,0.0
2024-01-19 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,1007,0.0,0.0
2024-01-20 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,832,0.0,0.0
2024-01-21 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.300000051036477e-05,2.300000051036477e-05,699,0.0,0.0
2024-01-22 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.4000000192027073e-05,1.4000000192027073e-05,1712,0.0,0.0
2024-01-23 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.4000000192027073e-05,1.700000029813964e-05,1199,0.0,0.0
2024-01-24 00:00:00+00:00,1.700000029813964e-05,2.499999936844688e-05,1.700000029813964e-05,2.499999936844688e-05,2405,0.0,0.0
2024-01-25 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,1.700000029813964e-05,1.700000029813964e-05,2330,0.0,0.0
2024-01-26 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4000000192027073e-05,1476,0.0,0.0
2024-01-27 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,706,0.0,0.0
2024-01-28 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,283,0.0,0.0
2024-01-29 00:00:00+00:00,1.5999999959603883e-05,2.8000000384054147e-05,1.5999999959603883e-05,2.700000004551839e-05,3052,0.0,0.0
2024-01-30 00:00:00+00:00,2.700000004551839e-05,3.099999958067201e-05,2.5999999706982635e-05,2.9000000722589903e-05,2341,0.0,0.0
2024-01-31 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,1.700000029813964e-05,1.8000000636675395e-05,4288,0.0,0.0
2024-02-01 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,955,0.0,0.0
2024-02-02 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,740,0.0,0.0
2024-02-03 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,28,0.0,0.0
2024-02-04 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,154,0.0,0.0
2024-02-05 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,329,0.0,0.0
2024-02-06 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4999999621068127e-05,72,0.0,0.0
2024-02-07 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4000000192027073e-05,1.700000029813964e-05,709,0.0,0.0
2024-02-08 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.700000029813964e-05,1.9999999494757503e-05,1520,0.0,0.0
2024-02-09 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.700000029813964e-05,1.700000029813964e-05,660,0.0,0.0
2024-02-10 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,407,0.0,0.0
