TIMESTAMP,WONUS_OPEN_PRICE_USD,WONUS_HIGH_PRICE_USD,WONUS_LOW_PRICE_USD,WONUS_CLOSE_PRICE_USD,WONUS_VOLUME_USD,WONUS_DIVIDENDS_USD,WONUS_STOCK_SPLITS_USD
2025-02-24 00:00:00+00:00,0.6431999802589417,0.6456000208854675,0.6047000288963318,0.6107000112533569,5552,0.0,0.0
2025-02-25 00:00:00+00:00,0.6107000112533569,0.656499981880188,0.6107000112533569,0.6510999798774719,7373,0.0,0.0
2025-02-26 00:00:00+00:00,0.6510999798774719,0.6510999798774719,0.5927000045776367,0.607200026512146,6769,0.0,0.0
2025-02-27 00:00:00+00:00,0.607200026512146,0.6276999711990356,0.6018999814987183,0.6276999711990356,8338,0.0,0.0
2025-02-28 00:00:00+00:00,0.6276999711990356,0.629800021648407,0.5837000012397766,0.6295999884605408,10103,0.0,0.0
2025-03-01 00:00:00+00:00,0.6295999884605408,0.6430000066757202,0.6039999723434448,0.6193000078201294,10473,0.0,0.0
2025-03-02 00:00:00+00:00,0.6193000078201294,0.6671000123023987,0.6039000153541565,0.6575000286102295,11343,0.0,0.0
2025-03-03 00:00:00+00:00,0.6575000286102295,0.6575000286102295,0.545799970626831,0.5629000067710876,11816,0.0,0.0
2025-03-04 00:00:00+00:00,0.5629000067710876,0.5723000168800354,0.5318999886512756,0.5666999816894531,9016,0.0,0.0
2025-03-05 00:00:00+00:00,0.5666999816894531,0.5924000144004822,0.5523999929428101,0.5702999830245972,7367,0.0,0.0
2025-03-06 00:00:00+00:00,0.5702999830245972,0.5824999809265137,0.5460000038146973,0.5534999966621399,10385,0.0,0.0
2025-03-07 00:00:00+00:00,0.5534999966621399,0.5616000294685364,0.5289000272750854,0.5379999876022339,10047,0.0,0.0
2025-03-08 00:00:00+00:00,0.5379999876022339,0.5602999925613403,0.5351999998092651,0.5536999702453613,9665,0.0,0.0
2025-03-09 00:00:00+00:00,0.5536999702453613,0.5562999844551086,0.507099986076355,0.507099986076355,7740,0.0,0.0
2025-03-10 00:00:00+00:00,0.507099986076355,0.5358999967575073,0.45840001106262207,0.5127999782562256,9172,0.0,0.0
2025-03-11 00:00:00+00:00,0.5127999782562256,0.5425000190734863,0.48249998688697815,0.5353000164031982,7041,0.0,0.0
2025-03-12 00:00:00+00:00,0.5353000164031982,0.5479000210762024,0.5250999927520752,0.5453000068664551,9254,0.0,0.0
2025-03-13 00:00:00+00:00,0.5453000068664551,0.5569999814033508,0.5358999967575073,0.5454999804496765,10439,0.0,0.0
2025-03-14 00:00:00+00:00,0.5454999804496765,0.5684999823570251,0.5454999804496765,0.5604000091552734,10343,0.0,0.0
2025-03-15 00:00:00+00:00,0.5604000091552734,0.5716999769210815,0.5591999888420105,0.5687000155448914,10342,0.0,0.0
2025-03-16 00:00:00+00:00,0.5687000155448914,0.5687000155448914,0.548799991607666,0.5526000261306763,9206,0.0,0.0
2025-03-17 00:00:00+00:00,0.5526000261306763,0.570900022983551,0.5526000261306763,0.5649999976158142,9579,0.0,0.0
2025-03-18 00:00:00+00:00,0.5649999976158142,0.5667999982833862,0.5508999824523926,0.5667999982833862,10094,0.0,0.0
2025-03-19 00:00:00+00:00,0.5667999982833862,0.6010000109672546,0.5663999915122986,0.6010000109672546,10373,0.0,0.0
2025-03-20 00:00:00+00:00,0.6010000109672546,0.6010000109672546,0.5669999718666077,0.5737000107765198,11523,0.0,0.0
2025-03-21 00:00:00+00:00,0.5737000107765198,0.5764999985694885,0.5620999932289124,0.569599986076355,10012,0.0,0.0
2025-03-22 00:00:00+00:00,0.569599986076355,0.5796999931335449,0.569599986076355,0.5727999806404114,8902,0.0,0.0
2025-03-23 00:00:00+00:00,0.5727999806404114,0.5839999914169312,0.5727999806404114,0.5777000188827515,10422,0.0,0.0
2025-03-24 00:00:00+00:00,0.5777000188827515,0.6015999913215637,0.5748000144958496,0.5936999917030334,9162,0.0,0.0
2025-03-25 00:00:00+00:00,0.5936999917030334,0.5996999740600586,0.5845000147819519,0.5845000147819519,9349,0.0,0.0
2025-03-26 00:00:00+00:00,0.5845000147819519,0.588699996471405,0.564300000667572,0.566100001335144,4809,0.0,0.0
2025-03-27 00:00:00+00:00,0.566100001335144,0.5734000205993652,0.5479000210762024,0.5509999990463257,2964,0.0,0.0
