TIMESTAMP,EBULL_OPEN_PRICE_USD,EBULL_HIGH_PRICE_USD,EBULL_LOW_PRICE_USD,EBULL_CLOSE_PRICE_USD,EBULL_VOLUME_USD,EBULL_DIVIDENDS_USD,EBULL_STOCK_SPLITS_USD
2024-08-22 00:00:00+00:00,0.0019759999122470617,0.002191999927163124,0.0009560000034980476,0.001744000008329749,2772937,0.0,0.0
2024-08-23 00:00:00+00:00,0.001744000008329749,0.002340999897569418,0.0008399999933317304,0.0009869999485090375,1200871,0.0,0.0
2024-08-24 00:00:00+00:00,0.000981000019237399,0.001990000018849969,0.0006619999767281115,0.0011660000309348106,1011185,0.0,0.0
2024-08-25 00:00:00+00:00,0.0011660000309348106,0.0017770000267773867,0.0011449999874457717,0.0015140000032261014,966739,0.0,0.0
2024-08-26 00:00:00+00:00,0.0015160000184550881,0.002360000042244792,0.0013229999458417296,0.0017470000311732292,1607435,0.0,0.0
2024-08-27 00:00:00+00:00,0.0017500000540167093,0.002317999955266714,0.0006960000027902424,0.0011990000493824482,2942365,0.0,0.0
2024-08-28 00:00:00+00:00,0.0011990000493824482,0.0014619999565184116,0.0007479999912902713,0.0011259999591857195,2335369,0.0,0.0
2024-08-29 00:00:00+00:00,0.0011259999591857195,0.0012499999720603228,0.0008110000053420663,0.0008849999867379665,1822160,0.0,0.0
2024-08-30 00:00:00+00:00,0.0008880000095814466,0.00215999991632998,0.0006639999919570982,0.001505000051110983,3654187,0.0,0.0
2024-08-31 00:00:00+00:00,0.001505000051110983,0.003628999926149845,0.001505000051110983,0.003123000031337142,5180343,0.0,0.0
2024-09-01 00:00:00+00:00,0.0031240000389516354,0.0032659999560564756,0.001715000020340085,0.0022499999031424522,5755935,0.0,0.0
2024-09-02 00:00:00+00:00,0.0022499999031424522,0.002810999983921647,0.0015650000423192978,0.0019180000526830554,10558399,0.0,0.0
2024-09-03 00:00:00+00:00,0.0019130000146105886,0.0021389999892562628,0.0007130000158213079,0.0007960000075399876,7715425,0.0,0.0
2024-09-04 00:00:00+00:00,0.0007960000075399876,0.0009749999735504389,0.00033099998836405575,0.0004900000058114529,9865527,0.0,0.0
2024-09-05 00:00:00+00:00,0.0004900000058114529,0.0005329999839887023,0.00029299999005161226,0.0004189999890513718,9698987,0.0,0.0
2024-09-06 00:00:00+00:00,0.0004140000091865659,0.0007329999934881926,0.0002570000069681555,0.0006309999735094607,19526342,0.0,0.0
2024-09-07 00:00:00+00:00,0.0006309999735094607,0.0006600000197067857,0.0003650000144261867,0.00040499999886378646,6649310,0.0,0.0
2024-09-08 00:00:00+00:00,0.00040499999886378646,0.000526999996509403,0.00039500001003034413,0.0004990000161342323,6285630,0.0,0.0
2024-09-09 00:00:00+00:00,0.0004990000161342323,0.0005200000014156103,0.00034500000765547156,0.00039900001138448715,8215275,0.0,0.0
2024-09-10 00:00:00+00:00,0.00039900001138448715,0.0004199999966658652,0.00027600000612437725,0.00027600000612437725,6602478,0.0,0.0
2024-09-11 00:00:00+00:00,0.00027600000612437725,0.0005719999899156392,0.00023600000713486224,0.00033599999733269215,8742539,0.0,0.0
2024-09-12 00:00:00+00:00,0.00033599999733269215,0.000450999999884516,0.0002789999998640269,0.00032500000088475645,6787214,0.0,0.0
2024-09-13 00:00:00+00:00,0.00032500000088475645,0.0003370000049471855,0.00026199998683296144,0.0002749999985098839,5266510,0.0,0.0
2024-09-14 00:00:00+00:00,0.0002749999985098839,0.0002880000101868063,0.00023499999952036887,0.0002640000020619482,3806508,0.0,0.0
2024-09-15 00:00:00+00:00,0.0002640000020619482,0.0002789999998640269,0.00022200000239536166,0.00022400000307243317,3379429,0.0,0.0
2024-09-16 00:00:00+00:00,0.00022400000307243317,0.00024500000290572643,0.00019999999494757503,0.00021100000594742596,5362484,0.0,0.0
2024-09-17 00:00:00+00:00,0.00021100000594742596,0.00026500000967644155,0.00018200000340584666,0.00020700000459328294,5059724,0.0,0.0
2024-09-18 00:00:00+00:00,0.00020700000459328294,0.0002579999854788184,0.00019500000053085387,0.00022699999681208283,2231004,0.0,0.0
2024-09-19 00:00:00+00:00,0.00022699999681208283,0.00025400001322850585,0.00018200000340584666,0.0001990000018849969,1646531,0.0,0.0
2024-09-20 00:00:00+00:00,0.0001990000018849969,0.0002789999998640269,0.00018600000475998968,0.00024500000290572643,1687441,0.0,0.0
2024-09-21 00:00:00+00:00,0.00024500000290572643,0.0002469999890308827,0.0002010000025620684,0.00021699999342672527,899844,0.0,0.0
2024-09-22 00:00:00+00:00,0.00021699999342672527,0.00021800000104121864,0.00018099999579135329,0.0001990000018849969,848068,0.0,0.0
2024-09-23 00:00:00+00:00,0.0001990000018849969,0.00025499999173916876,0.00017899999511428177,0.00019099999917671084,1029914,0.0,0.0
