TIMESTAMP,WAIT_OPEN_PRICE_USD,WAIT_HIGH_PRICE_USD,WAIT_LOW_PRICE_USD,WAIT_CLOSE_PRICE_USD,WAIT_VOLUME_USD,WAIT_DIVIDENDS_USD,WAIT_STOCK_SPLITS_USD
2022-09-29 00:00:00+00:00,0.07636500149965286,0.08114899694919586,0.05161299929022789,0.06776700168848038,365784,0.0,0.0
2022-09-30 00:00:00+00:00,0.06775300204753876,0.06788399815559387,0.04567499831318855,0.060346998274326324,153302,0.0,0.0
2022-10-01 00:00:00+00:00,0.06033499911427498,0.0655680000782013,0.054756999015808105,0.06278099864721298,107315,0.0,0.0
2022-10-02 00:00:00+00:00,0.06279800087213516,0.06298600137233734,0.04024700075387955,0.04876000061631203,123594,0.0,0.0
2022-10-03 00:00:00+00:00,0.04936499893665314,0.07560999691486359,0.04936499893665314,0.06397999823093414,255687,0.0,0.0
2022-10-04 00:00:00+00:00,0.06398899853229523,0.06535200029611588,0.05522400140762329,0.05892200022935867,128241,0.0,0.0
2022-10-05 00:00:00+00:00,0.05890600010752678,0.06374599784612656,0.04533400014042854,0.06105099990963936,146012,0.0,0.0
2022-10-06 00:00:00+00:00,0.06108599901199341,0.0667010024189949,0.05897299945354462,0.06418599933385849,65579,0.0,0.0
2022-10-07 00:00:00+00:00,0.06420599669218063,0.06491199880838394,0.05728299915790558,0.0628810003399849,131333,0.0,0.0
2022-10-08 00:00:00+00:00,0.06098499894142151,0.0632610023021698,0.05416300147771835,0.05743800103664398,58523,0.0,0.0
2022-10-09 00:00:00+00:00,0.057468000799417496,0.061128001660108566,0.051722001284360886,0.05998700112104416,128351,0.0,0.0
2022-10-10 00:00:00+00:00,0.05998700112104416,0.061859000474214554,0.05688000097870827,0.05827900022268295,31792,0.0,0.0
2022-10-11 00:00:00+00:00,0.05827900022268295,0.05827900022268295,0.050988998264074326,0.051368001848459244,42164,0.0,0.0
2022-10-12 00:00:00+00:00,0.051368001848459244,0.058765001595020294,0.051368001848459244,0.05513500049710274,91496,0.0,0.0
2022-10-13 00:00:00+00:00,0.05513500049710274,0.061115000396966934,0.05356200039386749,0.05654300004243851,50333,0.0,0.0
2022-10-14 00:00:00+00:00,0.05654300004243851,0.07924599945545197,0.05592399835586548,0.07309500128030777,171020,0.0,0.0
2022-10-15 00:00:00+00:00,0.07309500128030777,0.07544499635696411,0.06554599851369858,0.06554599851369858,59378,0.0,0.0
2022-10-16 00:00:00+00:00,0.06554599851369858,0.0657069981098175,0.04387500137090683,0.056108999997377396,360655,0.0,0.0
2022-10-17 00:00:00+00:00,0.056108999997377396,0.056108999997377396,0.04862299934029579,0.055904000997543335,74882,0.0,0.0
2022-10-18 00:00:00+00:00,0.055904000997543335,0.05678600072860718,0.04844899848103523,0.0484750010073185,95999,0.0,0.0
2022-10-19 00:00:00+00:00,0.0484750010073185,0.0603020004928112,0.045802000910043716,0.0537090003490448,117496,0.0,0.0
2022-10-20 00:00:00+00:00,0.05368199944496155,0.058414001017808914,0.0515809990465641,0.052237000316381454,60379,0.0,0.0
2022-10-21 00:00:00+00:00,0.05227699875831604,0.054822999984025955,0.0473719984292984,0.04750499874353409,68913,0.0,0.0
2022-10-22 00:00:00+00:00,0.047495998442173004,0.05359800159931183,0.04556399956345558,0.05343500152230263,45514,0.0,0.0
2022-10-23 00:00:00+00:00,0.05343500152230263,0.0534450002014637,0.04593599960207939,0.048843998461961746,58876,0.0,0.0
2022-10-24 00:00:00+00:00,0.048826999962329865,0.05224199965596199,0.04729799926280975,0.05001800134778023,29247,0.0,0.0
2022-10-25 00:00:00+00:00,0.05001800134778023,0.056770000606775284,0.047015998512506485,0.056770000606775284,45409,0.0,0.0
2022-10-26 00:00:00+00:00,0.056713998317718506,0.060141999274492264,0.05097600072622299,0.0525440014898777,55135,0.0,0.0
2022-10-27 00:00:00+00:00,0.0525440014898777,0.052935998886823654,0.042667001485824585,0.04792900010943413,131934,0.0,0.0
2022-10-28 00:00:00+00:00,0.04792900010943413,0.04838100075721741,0.043744999915361404,0.04664099961519241,42902,0.0,0.0
2022-10-29 00:00:00+00:00,0.04664099961519241,0.04713600128889084,0.044596001505851746,0.04696999862790108,46767,0.0,0.0
