TIMESTAMP,KTA_OPEN_PRICE_USD,KTA_HIGH_PRICE_USD,KTA_LOW_PRICE_USD,KTA_CLOSE_PRICE_USD,KTA_VOLUME_USD,KTA_DIVIDENDS_USD,KTA_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.158501997590065,0.20300599932670593,0.15709300339221954,0.1928510069847107,8790684,0.0,0.0
2025-04-02 00:00:00+00:00,0.1928510069847107,0.1928510069847107,0.11540400236845016,0.12713100016117096,7628473,0.0,0.0
2025-04-03 00:00:00+00:00,0.1271360069513321,0.15226399898529053,0.1107570007443428,0.141417995095253,5098883,0.0,0.0
2025-04-04 00:00:00+00:00,0.141417995095253,0.16263799369335175,0.12457499653100967,0.1402059942483902,5587151,0.0,0.0
2025-04-05 00:00:00+00:00,0.1402059942483902,0.14371700584888458,0.13008999824523926,0.1339070051908493,1367308,0.0,0.0
2025-04-06 00:00:00+00:00,0.13391700387001038,0.13462400436401367,0.09841500222682953,0.10764200240373611,4968589,0.0,0.0
2025-04-07 00:00:00+00:00,0.10678599774837494,0.1240909993648529,0.08456700295209885,0.11106099933385849,6883060,0.0,0.0
2025-04-08 00:00:00+00:00,0.11106099933385849,0.13214999437332153,0.10489600151777267,0.10490000247955322,2894927,0.0,0.0
2025-04-09 00:00:00+00:00,0.10490000247955322,0.16301800310611725,0.10158099979162216,0.1533609926700592,5027827,0.0,0.0
2025-04-10 00:00:00+00:00,0.1533609926700592,0.15342600643634796,0.12246499955654144,0.12736399471759796,3500065,0.0,0.0
2025-04-11 00:00:00+00:00,0.12736399471759796,0.1661210060119629,0.1267700046300888,0.15310299396514893,4562467,0.0,0.0
2025-04-12 00:00:00+00:00,0.15316499769687653,0.17835800349712372,0.1433199942111969,0.1674409955739975,2997228,0.0,0.0
2025-04-13 00:00:00+00:00,0.1674409955739975,0.1674409955739975,0.13422800600528717,0.14083899557590485,2838248,0.0,0.0
2025-04-14 00:00:00+00:00,0.14083999395370483,0.15480299293994904,0.1314069926738739,0.13995200395584106,2239675,0.0,0.0
2025-04-15 00:00:00+00:00,0.13995200395584106,0.14999200403690338,0.13185299932956696,0.13509200513362885,1512132,0.0,0.0
