TIMESTAMP,FUTURE_OPEN_PRICE_USD,FUTURE_HIGH_PRICE_USD,FUTURE_LOW_PRICE_USD,FUTURE_CLOSE_PRICE_USD,FUTURE_VOLUME_USD,FUTURE_DIVIDENDS_USD,FUTURE_STOCK_SPLITS_USD
2022-02-10 00:00:00+00:00,0.945796012878418,1.4046880006790161,0.7727239727973938,0.9054790139198303,1228306,0.0,0.0
2022-02-11 00:00:00+00:00,0.9054840207099915,1.3106640577316284,0.7079640030860901,1.110772967338562,1509943,0.0,0.0
2022-02-12 00:00:00+00:00,1.110772967338562,1.1290600299835205,0.9407560229301453,0.9465669989585876,925575,0.0,0.0
2022-02-13 00:00:00+00:00,0.9465579986572266,0.9723629951477051,0.8818219900131226,0.9173979759216309,303087,0.0,0.0
2022-02-14 00:00:00+00:00,0.9173970222473145,0.9692860245704651,0.772051990032196,0.86142498254776,2007048,0.0,0.0
2022-02-15 00:00:00+00:00,0.86142498254776,0.9406399726867676,0.75422602891922,0.775397002696991,6037672,0.0,0.0
2022-02-16 00:00:00+00:00,0.775397002696991,0.9688090085983276,0.6303349733352661,0.7792869806289673,3909315,0.0,0.0
2022-02-17 00:00:00+00:00,0.7792860269546509,0.8100889921188354,0.6885499954223633,0.7123399972915649,2296494,0.0,0.0
2022-02-18 00:00:00+00:00,0.7123399972915649,0.7428060173988342,0.6128299832344055,0.6223359704017639,1938188,0.0,0.0
2022-02-19 00:00:00+00:00,0.6223359704017639,0.6259199976921082,0.5666499733924866,0.5695539712905884,2041186,0.0,0.0
2022-02-20 00:00:00+00:00,0.5695539712905884,0.5919380187988281,0.5077139735221863,0.5407379865646362,2179613,0.0,0.0
2022-02-21 00:00:00+00:00,0.5407389998435974,0.616582989692688,0.5383780002593994,0.6039980053901672,2697500,0.0,0.0
2022-02-22 00:00:00+00:00,0.604004979133606,0.6580920219421387,0.5828520059585571,0.6562430262565613,1855586,0.0,0.0
2022-02-23 00:00:00+00:00,0.6562430262565613,0.6991770267486572,0.5993890166282654,0.604548990726471,998429,0.0,0.0
2022-02-24 00:00:00+00:00,0.604548990726471,0.6051329970359802,0.45878300070762634,0.48907899856567383,834754,0.0,0.0
2022-02-25 00:00:00+00:00,0.48907899856567383,0.5022799968719482,0.43441298604011536,0.4701879918575287,744185,0.0,0.0
2022-02-26 00:00:00+00:00,0.4701879918575287,0.5111879706382751,0.45819199085235596,0.5105239748954773,808342,0.0,0.0
2022-02-27 00:00:00+00:00,0.5105239748954773,0.5105239748954773,0.4716250002384186,0.473922997713089,540790,0.0,0.0
2022-02-28 00:00:00+00:00,0.473922997713089,0.4945549964904785,0.43209201097488403,0.4798009991645813,737244,0.0,0.0
2022-03-01 00:00:00+00:00,0.4798020124435425,0.48160499334335327,0.362652987241745,0.36818400025367737,659569,0.0,0.0
2022-03-02 00:00:00+00:00,0.36818400025367737,0.3698880076408386,0.2958660125732422,0.33333200216293335,532752,0.0,0.0
2022-03-03 00:00:00+00:00,0.33333200216293335,0.3383359909057617,0.2965730130672455,0.3039630055427551,503843,0.0,0.0
2022-03-04 00:00:00+00:00,0.3039630055427551,0.33342599868774414,0.27388501167297363,0.2761310040950775,783816,0.0,0.0
2022-03-05 00:00:00+00:00,0.2761310040950775,0.2822290062904358,0.26756399869918823,0.2780900001525879,489834,0.0,0.0
2022-03-06 00:00:00+00:00,0.2780900001525879,0.30049601197242737,0.27741000056266785,0.29833999276161194,545123,0.0,0.0
2022-03-07 00:00:00+00:00,0.29833999276161194,0.3023270070552826,0.25384199619293213,0.26216599345207214,814070,0.0,0.0
2022-03-08 00:00:00+00:00,0.2621670067310333,0.28944501280784607,0.2621670067310333,0.2786419987678528,1029566,0.0,0.0
2022-03-09 00:00:00+00:00,0.2786419987678528,0.28611698746681213,0.2741389870643616,0.2790299952030182,1050930,0.0,0.0
2022-03-10 00:00:00+00:00,0.2790299952030182,0.2796199917793274,0.25755301117897034,0.25917500257492065,873475,0.0,0.0
2022-03-11 00:00:00+00:00,0.25917500257492065,0.2642990052700043,0.2561289966106415,0.25697800517082214,1035659,0.0,0.0
2022-03-12 00:00:00+00:00,0.25697800517082214,0.27346301078796387,0.2552349865436554,0.2615149915218353,990821,0.0,0.0
2022-03-13 00:00:00+00:00,0.2615149915218353,0.2664889991283417,0.2550019919872284,0.2566959857940674,970494,0.0,0.0
2022-03-14 00:00:00+00:00,0.2566959857940674,0.26733800768852234,0.25251999497413635,0.26606500148773193,810217,0.0,0.0
