TIMESTAMP,KNOB_OPEN_PRICE_USD,KNOB_HIGH_PRICE_USD,KNOB_LOW_PRICE_USD,KNOB_CLOSE_PRICE_USD,KNOB_VOLUME_USD,KNOB_DIVIDENDS_USD,KNOB_STOCK_SPLITS_USD
2024-05-12 00:00:00+00:00,5.999999848427251e-05,6.199999916134402e-05,5.199999941396527e-05,5.400000009103678e-05,22848,0.0,0.0
2024-05-13 00:00:00+00:00,5.2999999752501026e-05,6.900000153109431e-05,5.2999999752501026e-05,6.500000017695129e-05,38116,0.0,0.0
2024-05-14 00:00:00+00:00,6.500000017695129e-05,7.000000186963007e-05,5.8000001445179805e-05,5.900000178371556e-05,25009,0.0,0.0
2024-05-15 00:00:00+00:00,5.900000178371556e-05,8.099999831756577e-05,5.8000001445179805e-05,6.900000153109431e-05,51445,0.0,0.0
2024-05-16 00:00:00+00:00,6.900000153109431e-05,8.900000102585182e-05,6.299999949987978e-05,8.099999831756577e-05,63684,0.0,0.0
2024-05-17 00:00:00+00:00,8.099999831756577e-05,9.500000305706635e-05,8.099999831756577e-05,9.000000136438757e-05,44978,0.0,0.0
2024-05-18 00:00:00+00:00,9.000000136438757e-05,9.100000170292333e-05,7.79999973019585e-05,8.299999899463728e-05,36649,0.0,0.0
2024-05-19 00:00:00+00:00,8.299999899463728e-05,8.399999933317304e-05,7.000000186963007e-05,8.099999831756577e-05,14848,0.0,0.0
2024-05-20 00:00:00+00:00,8.099999831756577e-05,8.70000003487803e-05,7.000000186963007e-05,7.79999973019585e-05,37243,0.0,0.0
2024-05-21 00:00:00+00:00,7.79999973019585e-05,7.899999764049426e-05,7.000000186963007e-05,7.100000220816582e-05,22880,0.0,0.0
2024-05-22 00:00:00+00:00,7.100000220816582e-05,8.399999933317304e-05,6.900000153109431e-05,7.000000186963007e-05,34206,0.0,0.0
2024-05-23 00:00:00+00:00,7.000000186963007e-05,7.100000220816582e-05,6.600000051548705e-05,6.900000153109431e-05,30551,0.0,0.0
2024-05-24 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.399999983841553e-05,6.600000051548705e-05,10658,0.0,0.0
2024-05-25 00:00:00+00:00,6.600000051548705e-05,7.300000288523734e-05,6.500000017695129e-05,6.800000119255856e-05,28555,0.0,0.0
2024-05-26 00:00:00+00:00,6.800000119255856e-05,7.400000322377309e-05,6.500000017695129e-05,7.000000186963007e-05,39579,0.0,0.0
2024-05-27 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.500000017695129e-05,6.70000008540228e-05,32450,0.0,0.0
2024-05-28 00:00:00+00:00,6.70000008540228e-05,6.800000119255856e-05,6.199999916134402e-05,6.800000119255856e-05,39505,0.0,0.0
2024-05-29 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,6.299999949987978e-05,6.600000051548705e-05,25128,0.0,0.0
2024-05-30 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,5.8000001445179805e-05,6.0999998822808266e-05,27578,0.0,0.0
2024-05-31 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.0999999075429514e-05,5.400000009103678e-05,29007,0.0,0.0
2024-06-01 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,4.8000001697801054e-05,4.999999873689376e-05,25341,0.0,0.0
2024-06-02 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.70000013592653e-05,4.8999998398358e-05,9939,0.0,0.0
2024-06-03 00:00:00+00:00,4.8999998398358e-05,5.700000110664405e-05,4.600000102072954e-05,5.500000042957254e-05,36268,0.0,0.0
2024-06-04 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.199999941396527e-05,5.6000000768108293e-05,15684,0.0,0.0
2024-06-05 00:00:00+00:00,5.6000000768108293e-05,5.900000178371556e-05,5.0999999075429514e-05,5.0999999075429514e-05,31606,0.0,0.0
2024-06-06 00:00:00+00:00,5.199999941396527e-05,6.199999916134402e-05,5.0999999075429514e-05,5.900000178371556e-05,45410,0.0,0.0
2024-06-07 00:00:00+00:00,5.900000178371556e-05,6.199999916134402e-05,5.400000009103678e-05,5.500000042957254e-05,24471,0.0,0.0
2024-06-08 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.199999941396527e-05,5.199999941396527e-05,14889,0.0,0.0
2024-06-09 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,4.999999873689376e-05,5.199999941396527e-05,9135,0.0,0.0
2024-06-10 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,4.8000001697801054e-05,4.8999998398358e-05,28675,0.0,0.0
2024-06-11 00:00:00+00:00,4.8999998398358e-05,4.8999998398358e-05,4.3000000005122274e-05,4.3000000005122274e-05,18815,0.0,0.0
2024-06-12 00:00:00+00:00,4.3000000005122274e-05,4.600000102072954e-05,4.199999966658652e-05,4.5000000682193786e-05,11026,0.0,0.0
2024-06-13 00:00:00+00:00,4.5000000682193786e-05,4.5000000682193786e-05,3.7999998312443495e-05,3.899999865097925e-05,18763,0.0,0.0
2024-06-14 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.7000001611886546e-05,3.899999865097925e-05,16123,0.0,0.0
2024-06-15 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.7999998312443495e-05,3.9999998989515007e-05,10950,0.0,0.0
2024-06-16 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,16426,0.0,0.0
2024-06-17 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7999998312443495e-05,12678,0.0,0.0
2024-06-18 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.099999958067201e-05,19451,0.0,0.0
2024-06-19 00:00:00+00:00,3.099999958067201e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,10187,0.0,0.0
2024-06-20 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.9999999242136255e-05,3.099999958067201e-05,13677,0.0,0.0
2024-06-21 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,3.099999958067201e-05,9326,0.0,0.0
2024-06-22 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,3.099999958067201e-05,9396,0.0,0.0
2024-06-23 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,9647,0.0,0.0
2024-06-24 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,3.099999958067201e-05,10771,0.0,0.0
2024-06-25 00:00:00+00:00,3.099999958067201e-05,3.400000059627928e-05,3.099999958067201e-05,3.300000025774352e-05,7598,0.0,0.0
2024-06-26 00:00:00+00:00,3.300000025774352e-05,5.2999999752501026e-05,3.300000025774352e-05,3.9999998989515007e-05,39832,0.0,0.0
2024-06-27 00:00:00+00:00,3.9999998989515007e-05,4.5000000682193786e-05,3.7000001611886546e-05,4.099999932805076e-05,28833,0.0,0.0
2024-06-28 00:00:00+00:00,4.099999932805076e-05,5.700000110664405e-05,3.7000001611886546e-05,3.9999998989515007e-05,23666,0.0,0.0
2024-06-29 00:00:00+00:00,3.9999998989515007e-05,4.400000034365803e-05,3.9999998989515007e-05,4.400000034365803e-05,18108,0.0,0.0
2024-06-30 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.899999865097925e-05,4.099999932805076e-05,17904,0.0,0.0
2024-07-01 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.9999998989515007e-05,4.099999932805076e-05,8899,0.0,0.0
2024-07-02 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.9999998989515007e-05,4.199999966658652e-05,6143,0.0,0.0
2024-07-03 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.899999865097925e-05,7602,0.0,0.0
2024-07-04 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,2.4000000848900527e-05,2.5999999706982635e-05,47564,0.0,0.0
2024-07-05 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.4000000848900527e-05,2.8000000384054147e-05,7662,0.0,0.0
2024-07-06 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.700000004551839e-05,2.9000000722589903e-05,6863,0.0,0.0
2024-07-07 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.8000000384054147e-05,2.8000000384054147e-05,8556,0.0,0.0
2024-07-08 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.8000000384054147e-05,6612,0.0,0.0
2024-07-09 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.499999936844688e-05,2.5999999706982635e-05,17022,0.0,0.0
2024-07-10 00:00:00+00:00,2.5999999706982635e-05,2.8000000384054147e-05,2.499999936844688e-05,2.700000004551839e-05,7556,0.0,0.0
2024-07-11 00:00:00+00:00,2.700000004551839e-05,3.099999958067201e-05,2.5999999706982635e-05,2.700000004551839e-05,7359,0.0,0.0
2024-07-12 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,4738,0.0,0.0
2024-07-13 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,3196,0.0,0.0
2024-07-14 00:00:00+00:00,2.5999999706982635e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.700000004551839e-05,17733,0.0,0.0
2024-07-15 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,11136,0.0,0.0
2024-07-16 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.099999983329326e-05,2.4000000848900527e-05,29381,0.0,0.0
2024-07-17 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.099999983329326e-05,2.099999983329326e-05,20946,0.0,0.0
2024-07-18 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.5999999959603883e-05,1.700000029813964e-05,20429,0.0,0.0
2024-07-19 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.700000029813964e-05,11285,0.0,0.0
2024-07-20 00:00:00+00:00,1.700000029813964e-05,2.300000051036477e-05,1.700000029813964e-05,1.8999999156221747e-05,19430,0.0,0.0
2024-07-21 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,6712,0.0,0.0
2024-07-22 00:00:00+00:00,1.8000000636675395e-05,2.099999983329326e-05,1.8000000636675395e-05,1.9999999494757503e-05,9702,0.0,0.0
2024-07-23 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,9246,0.0,0.0
2024-07-24 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.700000029813964e-05,9005,0.0,0.0
2024-07-25 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.5999999959603883e-05,4339,0.0,0.0
2024-07-26 00:00:00+00:00,1.5999999959603883e-05,2.099999983329326e-05,1.5999999959603883e-05,1.9999999494757503e-05,12887,0.0,0.0
2024-07-27 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8000000636675395e-05,10013,0.0,0.0
2024-07-28 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.700000029813964e-05,7308,0.0,0.0
2024-07-29 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,5664,0.0,0.0
2024-07-30 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.4999999621068127e-05,5059,0.0,0.0
2024-07-31 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,4294,0.0,0.0
2024-08-01 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,5525,0.0,0.0
2024-08-02 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,3442,0.0,0.0
2024-08-03 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,7640,0.0,0.0
2024-08-04 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,3081,0.0,0.0
2024-08-05 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,5093,0.0,0.0
2024-08-06 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,12842,0.0,0.0
2024-08-07 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,8158,0.0,0.0
2024-08-08 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,8329,0.0,0.0
2024-08-09 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7728,0.0,0.0
2024-08-10 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,7942,0.0,0.0
2024-08-11 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,9620,0.0,0.0
2024-08-12 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,9442,0.0,0.0
2024-08-13 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,3129,0.0,0.0
2024-08-14 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,245,0.0,0.0
2024-08-15 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,95,0.0,0.0
2024-08-16 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,254,0.0,0.0
2024-08-17 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,144,0.0,0.0
2024-08-18 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,48,0.0,0.0
2024-08-19 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7,0.0,0.0
2024-08-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1228,0.0,0.0
2024-08-21 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,104,0.0,0.0
2024-08-22 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,299,0.0,0.0
2024-08-23 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,50,0.0,0.0
2024-08-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,2006,0.0,0.0
2024-08-25 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,337,0.0,0.0
2024-08-26 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,217,0.0,0.0
2024-08-27 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,2,0.0,0.0
2024-08-28 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,479,0.0,0.0
2024-08-29 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,65,0.0,0.0
2024-08-30 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7,0.0,0.0
2024-08-31 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,1174,0.0,0.0
2024-09-01 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,101,0.0,0.0
2024-09-02 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,75,0.0,0.0
2024-09-03 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,449,0.0,0.0
2024-09-04 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,54,0.0,0.0
2024-09-05 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,1340,0.0,0.0
2024-09-06 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,40,0.0,0.0
2024-09-07 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,70,0.0,0.0
2024-09-08 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,6.000000212225132e-06,84,0.0,0.0
2024-09-09 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,7.999999979801942e-06,1749,0.0,0.0
2024-09-10 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,1731,0.0,0.0
2024-09-11 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,156,0.0,0.0
2024-09-12 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,280,0.0,0.0
2024-09-13 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,1134,0.0,0.0
2024-09-14 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,74,0.0,0.0
2024-09-15 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,46,0.0,0.0
2024-09-16 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,107,0.0,0.0
2024-09-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,275,0.0,0.0
2024-09-18 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,32,0.0,0.0
2024-09-19 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,335,0.0,0.0
2024-09-20 00:00:00+00:00,7.999999979801942e-06,2.2000000171829015e-05,7.999999979801942e-06,1.1000000085914508e-05,76827,0.0,0.0
2024-09-21 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,3235,0.0,0.0
2024-09-22 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1447,0.0,0.0
2024-09-23 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,1316,0.0,0.0
2024-09-24 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,975,0.0,0.0
2024-09-25 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,275,0.0,0.0
2024-09-26 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,1.2999999853491317e-05,7960,0.0,0.0
2024-09-27 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,9.999999747378752e-06,1698,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1088,0.0,0.0
2024-09-29 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,1066,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1101,0.0,0.0
2024-10-01 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,2335,0.0,0.0
2024-10-02 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,9.999999747378752e-06,10875,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,4773,0.0,0.0
2024-10-04 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,878,0.0,0.0
2024-10-05 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,222,0.0,0.0
