TIMESTAMP,MCG31165_OPEN_PRICE_USD,MCG31165_HIGH_PRICE_USD,MCG31165_LOW_PRICE_USD,MCG31165_CLOSE_PRICE_USD,MCG31165_VOLUME_USD,MCG31165_DIVIDENDS_USD,MCG31165_STOCK_SPLITS_USD
2024-06-28 00:00:00+00:00,0.017698999494314194,0.03848100081086159,0.014096000231802464,0.015185999684035778,222373,0.0,0.0
2024-06-29 00:00:00+00:00,0.015185999684035778,0.01867000013589859,0.007792999967932701,0.012273999862372875,34770,0.0,0.0
2024-06-30 00:00:00+00:00,0.012273999862372875,0.014302999712526798,0.010355999693274498,0.011700999923050404,18119,0.0,0.0
2024-07-01 00:00:00+00:00,0.011700999923050404,0.012277999892830849,0.008948000147938728,0.009738000109791756,1606649,0.0,0.0
2024-07-02 00:00:00+00:00,0.009738000109791756,0.011189999990165234,0.007674000225961208,0.008232999593019485,1872011,0.0,0.0
2024-07-03 00:00:00+00:00,0.008236000314354897,0.008636999875307083,0.007734000217169523,0.00775500014424324,1364659,0.0,0.0
2024-07-04 00:00:00+00:00,0.00775500014424324,0.00775599991902709,0.005789000075310469,0.0059079998172819614,1052349,0.0,0.0
2024-07-05 00:00:00+00:00,0.0059079998172819614,0.005919000133872032,0.004069000016897917,0.0047240001149475574,847826,0.0,0.0
2024-07-06 00:00:00+00:00,0.004724999889731407,0.004776999820023775,0.004637999925762415,0.004739999771118164,518764,0.0,0.0
2024-07-07 00:00:00+00:00,0.004741000011563301,0.004780999850481749,0.004521000199019909,0.00469100009649992,546138,0.0,0.0
2024-07-08 00:00:00+00:00,0.00469100009649992,0.008958999998867512,0.004569999873638153,0.0061610001139342785,1015914,0.0,0.0
2024-07-09 00:00:00+00:00,0.006163000129163265,0.008481999859213829,0.006049000192433596,0.006920000072568655,763451,0.0,0.0
2024-07-10 00:00:00+00:00,0.006920999847352505,0.007873999886214733,0.006066999863833189,0.006870000157505274,979811,0.0,0.0
2024-07-11 00:00:00+00:00,0.006870000157505274,0.007151000201702118,0.006320000160485506,0.0070580001920461655,5675934,0.0,0.0
2024-07-12 00:00:00+00:00,0.0070580001920461655,0.0071000000461936,0.005260999780148268,0.00534099992364645,4794584,0.0,0.0
2024-07-13 00:00:00+00:00,0.005344000179320574,0.005530999973416328,0.004633000120520592,0.0047519998624920845,479764,0.0,0.0
2024-07-14 00:00:00+00:00,0.0047519998624920845,0.005253999959677458,0.004699000157415867,0.0048039997927844524,219421,0.0,0.0
2024-07-15 00:00:00+00:00,0.0048039997927844524,0.004970000125467777,0.004645999986678362,0.004666999913752079,213682,0.0,0.0
2024-07-16 00:00:00+00:00,0.004668000154197216,0.00471000000834465,0.004459999967366457,0.004490000195801258,72305,0.0,0.0
2024-07-17 00:00:00+00:00,0.004490000195801258,0.005594000220298767,0.004449000116437674,0.004993000067770481,351367,0.0,0.0
2024-07-18 00:00:00+00:00,0.004993000067770481,0.0060789999552071095,0.004844000097364187,0.005421999841928482,286462,0.0,0.0
2024-07-19 00:00:00+00:00,0.005431000143289566,0.005681000184267759,0.005377999972552061,0.005539000034332275,124631,0.0,0.0
2024-07-20 00:00:00+00:00,0.005539000034332275,0.00648199999704957,0.005537999793887138,0.0064130001701414585,114622,0.0,0.0
2024-07-21 00:00:00+00:00,0.0064130001701414585,0.007757999934256077,0.00636200001463294,0.00761099997907877,165615,0.0,0.0
2024-07-22 00:00:00+00:00,0.00761099997907877,0.007978999987244606,0.006020999979227781,0.0061039999127388,310009,0.0,0.0
2024-07-23 00:00:00+00:00,0.0061039999127388,0.006186999846249819,0.00547999981790781,0.005563000217080116,131507,0.0,0.0
2024-07-24 00:00:00+00:00,0.005561999976634979,0.006388999987393618,0.005166000220924616,0.00624299980700016,179933,0.0,0.0
2024-07-25 00:00:00+00:00,0.00624299980700016,0.006254000123590231,0.005793999880552292,0.005795000120997429,50303,0.0,0.0
2024-07-26 00:00:00+00:00,0.005795000120997429,0.005826999898999929,0.005357000045478344,0.005357000045478344,45547,0.0,0.0
2024-07-27 00:00:00+00:00,0.005355999805033207,0.005843000020831823,0.005237000063061714,0.005781999789178371,56156,0.0,0.0
2024-07-28 00:00:00+00:00,0.005781999789178371,0.005938999820500612,0.005446000024676323,0.005452000070363283,58882,0.0,0.0
2024-07-29 00:00:00+00:00,0.005452000070363283,0.005452000070363283,0.005231000017374754,0.005313000176101923,35776,0.0,0.0
2024-07-30 00:00:00+00:00,0.0053170002065598965,0.005404000170528889,0.005222999956458807,0.005404000170528889,39452,0.0,0.0
2024-07-31 00:00:00+00:00,0.005404000170528889,0.005764999892562628,0.005375999957323074,0.005406999960541725,47551,0.0,0.0
2024-08-01 00:00:00+00:00,0.005406999960541725,0.005419000051915646,0.004999000113457441,0.005009999964386225,39415,0.0,0.0
2024-08-02 00:00:00+00:00,0.005009999964386225,0.005022999830543995,0.00458399998024106,0.004592000041157007,47297,0.0,0.0
2024-08-03 00:00:00+00:00,0.004592000041157007,0.005239999853074551,0.004443999845534563,0.004459000192582607,129711,0.0,0.0
2024-08-04 00:00:00+00:00,0.004459000192582607,0.004474000073969364,0.004124999977648258,0.004126999992877245,55697,0.0,0.0
2024-08-05 00:00:00+00:00,0.004126999992877245,0.004137999843806028,0.003759999992325902,0.0037960000336170197,78302,0.0,0.0
2024-08-06 00:00:00+00:00,0.0037960000336170197,0.004091000184416771,0.0037750001065433025,0.004077000077813864,68712,0.0,0.0
2024-08-07 00:00:00+00:00,0.004077000077813864,0.0049430001527071,0.00406099995598197,0.004714000038802624,182637,0.0,0.0
2024-08-08 00:00:00+00:00,0.004714000038802624,0.005169000010937452,0.004705999977886677,0.0050200000405311584,78206,0.0,0.0
2024-08-09 00:00:00+00:00,0.0050200000405311584,0.0054419999942183495,0.005007000174373388,0.005435999948531389,62030,0.0,0.0
2024-08-10 00:00:00+00:00,0.005435999948531389,0.005508000031113625,0.005419999826699495,0.005464000161737204,31112,0.0,0.0
2024-08-11 00:00:00+00:00,0.005462999921292067,0.005493999924510717,0.005384999793022871,0.005481999833136797,24096,0.0,0.0
2024-08-12 00:00:00+00:00,0.005481999833136797,0.005495000164955854,0.005342000164091587,0.0053610000759363174,39435,0.0,0.0
2024-08-13 00:00:00+00:00,0.0053610000759363174,0.005363000091165304,0.00470300018787384,0.00470300018787384,41703,0.0,0.0
2024-08-14 00:00:00+00:00,0.00470300018787384,0.0050479997880756855,0.004523000214248896,0.004670000169426203,91038,0.0,0.0
2024-08-15 00:00:00+00:00,0.004670000169426203,0.004846000112593174,0.004668999928981066,0.004813000094145536,25293,0.0,0.0
2024-08-16 00:00:00+00:00,0.004809999838471413,0.004815000109374523,0.004554999992251396,0.004557999782264233,24605,0.0,0.0
2024-08-17 00:00:00+00:00,0.004557999782264233,0.0052999998442828655,0.004472000058740377,0.004519999958574772,89782,0.0,0.0
2024-08-18 00:00:00+00:00,0.004515999928116798,0.004528000019490719,0.004381000064313412,0.004385000094771385,31923,0.0,0.0
2024-08-19 00:00:00+00:00,0.004385000094771385,0.005623999983072281,0.004246000200510025,0.00458399998024106,106521,0.0,0.0
2024-08-20 00:00:00+00:00,0.00457100011408329,0.004579000174999237,0.004401999991387129,0.004408999811857939,32747,0.0,0.0
2024-08-21 00:00:00+00:00,0.004406000021845102,0.004424999933689833,0.004358999896794558,0.004408999811857939,40417,0.0,0.0
