TIMESTAMP,PBX_OPEN_PRICE_USD,PBX_HIGH_PRICE_USD,PBX_LOW_PRICE_USD,PBX_CLOSE_PRICE_USD,PBX_VOLUME_USD,PBX_DIVIDENDS_USD,PBX_STOCK_SPLITS_USD
2021-09-16 00:00:00+00:00,0.0,0.029812000691890717,0.0,0.0225600004196167,60069068,0.0,0.0
2021-09-17 00:00:00+00:00,0.022413000464439392,0.023667000234127045,0.014529000036418438,0.016697999089956284,28618681,0.0,0.0
2021-09-18 00:00:00+00:00,0.016692999750375748,0.018451999872922897,0.01474399957805872,0.017480000853538513,12411074,0.0,0.0
2021-09-19 00:00:00+00:00,0.017482999712228775,0.020695000886917114,0.01571200042963028,0.01921899989247322,12801514,0.0,0.0
2021-09-20 00:00:00+00:00,0.019166000187397003,0.019213000312447548,0.01460300013422966,0.01475599966943264,7945956,0.0,0.0
2021-09-21 00:00:00+00:00,0.014816000126302242,0.015585999935865402,0.010733000002801418,0.011845000088214874,6254604,0.0,0.0
2021-09-22 00:00:00+00:00,0.011845000088214874,0.015558999963104725,0.011223999783396721,0.014070999808609486,6317347,0.0,0.0
2021-09-23 00:00:00+00:00,0.014069999568164349,0.01485500019043684,0.011744000017642975,0.012040000408887863,4239668,0.0,0.0
2021-09-24 00:00:00+00:00,0.012086000293493271,0.012482999823987484,0.009434999898076057,0.010472999885678291,4167882,0.0,0.0
2021-09-25 00:00:00+00:00,0.010413999669253826,0.011315999552607536,0.009716000407934189,0.010786999948322773,3724235,0.0,0.0
2021-09-26 00:00:00+00:00,0.010785999707877636,0.011005000211298466,0.009076000191271305,0.009076000191271305,2982803,0.0,0.0
2021-09-27 00:00:00+00:00,0.009073000401258469,0.009843000210821629,0.008457999676465988,0.008534999564290047,3115271,0.0,0.0
2021-09-28 00:00:00+00:00,0.008531000465154648,0.01108499988913536,0.007796000223606825,0.009882999584078789,4223867,0.0,0.0
2021-09-29 00:00:00+00:00,0.009882000274956226,0.014436000026762486,0.009837999939918518,0.011226999573409557,6388107,0.0,0.0
2021-09-30 00:00:00+00:00,0.011075000278651714,0.013887999579310417,0.010997000150382519,0.012199999764561653,3939525,0.0,0.0
2021-10-01 00:00:00+00:00,0.012191999703645706,0.012613000348210335,0.01080199982970953,0.011905999854207039,3577101,0.0,0.0
2021-10-02 00:00:00+00:00,0.011895000003278255,0.012771000154316425,0.010679000057280064,0.011738999746739864,3762180,0.0,0.0
2021-10-03 00:00:00+00:00,0.011780000291764736,0.012284000404179096,0.011002999730408192,0.01131800003349781,2963240,0.0,0.0
2021-10-04 00:00:00+00:00,0.011314000003039837,0.014410000294446945,0.01097199972718954,0.012144000269472599,4428524,0.0,0.0
2021-10-05 00:00:00+00:00,0.012130999937653542,0.014808000065386295,0.012130999937653542,0.01381599996238947,4177607,0.0,0.0
2021-10-06 00:00:00+00:00,0.01381599996238947,0.013861999846994877,0.011226000264286995,0.011285999789834023,3076066,0.0,0.0
2021-10-07 00:00:00+00:00,0.011303000152111053,0.011920999735593796,0.009534000419080257,0.009699000045657158,2976902,0.0,0.0
2021-10-08 00:00:00+00:00,0.009692000225186348,0.01119100023061037,0.009669999592006207,0.010036000050604343,3132152,0.0,0.0
2021-10-09 00:00:00+00:00,0.010034999810159206,0.010998999699950218,0.009855000302195549,0.010501000098884106,3241222,0.0,0.0
2021-10-10 00:00:00+00:00,0.010494999587535858,0.01095999963581562,0.009995999746024609,0.010692999698221684,3282225,0.0,0.0
2021-10-11 00:00:00+00:00,0.010737000033259392,0.010737000033259392,0.009999999776482582,0.010103999637067318,2842073,0.0,0.0
2021-10-12 00:00:00+00:00,0.010115999728441238,0.010898999869823456,0.009379000402987003,0.010510999709367752,3319117,0.0,0.0
2021-10-13 00:00:00+00:00,0.010520000010728836,0.011536999605596066,0.00965999998152256,0.01007699966430664,3338790,0.0,0.0
2021-10-14 00:00:00+00:00,0.010068999603390694,0.010599000379443169,0.009848999790847301,0.01003899984061718,3090666,0.0,0.0
2021-10-15 00:00:00+00:00,0.01001800037920475,0.010586000047624111,0.009596000425517559,0.009859999641776085,2877686,0.0,0.0
2021-10-16 00:00:00+00:00,0.009859999641776085,0.01065799966454506,0.008217000402510166,0.01065799966454506,4919809,0.0,0.0
2021-10-17 00:00:00+00:00,0.010658999904990196,0.011055000126361847,0.009972999803721905,0.010440000332891941,3704356,0.0,0.0
2021-10-18 00:00:00+00:00,0.010433999821543694,0.014220000244677067,0.01023900043219328,0.011909999884665012,5999954,0.0,0.0
2021-10-19 00:00:00+00:00,0.01190400030463934,0.017102999612689018,0.011620000004768372,0.016377000138163567,8244094,0.0,0.0
2021-10-20 00:00:00+00:00,0.016581999137997627,0.025596000254154205,0.015004999935626984,0.021006999537348747,12158721,0.0,0.0
2021-10-21 00:00:00+00:00,0.020881999284029007,0.02259499952197075,0.015333999879658222,0.017774999141693115,7192289,0.0,0.0
2021-10-22 00:00:00+00:00,0.01776699908077717,0.020648999139666557,0.015673000365495682,0.017122000455856323,5023709,0.0,0.0
2021-10-23 00:00:00+00:00,0.01703999936580658,0.024190999567508698,0.01571599952876568,0.02243800088763237,10629768,0.0,0.0
2021-10-24 00:00:00+00:00,0.02243099920451641,0.024028999730944633,0.019610000774264336,0.020715000107884407,8013213,0.0,0.0
2021-10-25 00:00:00+00:00,0.020694000646471977,0.026545999571681023,0.01966099999845028,0.02428399957716465,8279506,0.0,0.0
2021-10-26 00:00:00+00:00,0.024356000125408173,0.029989000409841537,0.023840999230742455,0.026977000758051872,10237121,0.0,0.0
2021-10-27 00:00:00+00:00,0.026965999975800514,0.027852000668644905,0.020822999998927116,0.02105800062417984,5842954,0.0,0.0
2021-10-28 00:00:00+00:00,0.021074000746011734,0.024890000000596046,0.01919499970972538,0.022106999531388283,6594875,0.0,0.0
2021-10-29 00:00:00+00:00,0.022005999460816383,0.0330980010330677,0.020614000037312508,0.030796000733971596,13347460,0.0,0.0
2021-10-30 00:00:00+00:00,0.03098299913108349,0.04068300127983093,0.02847200073301792,0.034147001802921295,13943728,0.0,0.0
2021-10-31 00:00:00+00:00,0.03420799970626831,0.04199599847197533,0.03328600153326988,0.03598000109195709,9897174,0.0,0.0
2021-11-01 00:00:00+00:00,0.03594300150871277,0.037512000650167465,0.03241899982094765,0.03241899982094765,6683355,0.0,0.0
