TIMESTAMP,SAMA_OPEN_PRICE_USD,SAMA_HIGH_PRICE_USD,SAMA_LOW_PRICE_USD,SAMA_CLOSE_PRICE_USD,SAMA_VOLUME_USD,SAMA_DIVIDENDS_USD,SAMA_STOCK_SPLITS_USD
2023-06-14 00:00:00+00:00,0.0723700001835823,0.0765480026602745,0.0653579980134964,0.0686660036444664,3446,0.0,0.0
2023-06-15 00:00:00+00:00,0.06867299973964691,0.0760129988193512,0.0385110005736351,0.04768899828195572,8807,0.0,0.0
2023-06-16 00:00:00+00:00,0.04769099876284599,0.04769099876284599,0.011335000395774841,0.011361000128090382,7395,0.0,0.0
2023-06-17 00:00:00+00:00,0.011359999887645245,0.011637999676167965,0.010639999993145466,0.010665000416338444,159,0.0,0.0
2023-06-18 00:00:00+00:00,0.010664000175893307,0.01066800020635128,0.010255999863147736,0.010273000225424767,78,0.0,0.0
2023-06-19 00:00:00+00:00,0.010273000225424767,0.010273000225424767,0.009606000036001205,0.00977300014346838,241,0.0,0.0
2023-06-20 00:00:00+00:00,0.00977999996393919,0.009840999729931355,0.00784900039434433,0.007853999733924866,636,0.0,0.0
2023-06-21 00:00:00+00:00,0.007853000424802303,0.00848700013011694,0.007408000063151121,0.0074339997954666615,448,0.0,0.0
2023-06-22 00:00:00+00:00,0.007431000005453825,0.007992999628186226,0.007218000013381243,0.007939999923110008,230,0.0,0.0
2023-06-23 00:00:00+00:00,0.01751299947500229,0.01775600016117096,0.017371999099850655,0.017620999366044998,119155,0.0,0.0
2023-06-24 00:00:00+00:00,0.017620999366044998,0.01789099909365177,0.017079999670386314,0.01734600029885769,132132,0.0,0.0
2023-06-25 00:00:00+00:00,0.017348000779747963,0.017597999423742294,0.01677200011909008,0.017277000471949577,164729,0.0,0.0
2023-06-26 00:00:00+00:00,0.01727600023150444,0.017947999760508537,0.016902999952435493,0.01724199950695038,200569,0.0,0.0
2023-06-27 00:00:00+00:00,0.01724199950695038,0.01757100038230419,0.016939999535679817,0.01722400076687336,200438,0.0,0.0
2023-06-28 00:00:00+00:00,0.017223000526428223,0.017433999106287956,0.016330000013113022,0.016937000676989555,196988,0.0,0.0
2023-06-29 00:00:00+00:00,0.016938000917434692,0.017069999128580093,0.015410000458359718,0.016130000352859497,186649,0.0,0.0
2023-06-30 00:00:00+00:00,0.01612900011241436,0.017410000786185265,0.014279000461101532,0.016573000699281693,164533,0.0,0.0
2023-07-01 00:00:00+00:00,0.01657399907708168,0.01690099947154522,0.01611500047147274,0.016659999266266823,155086,0.0,0.0
2023-07-02 00:00:00+00:00,0.016659999266266823,0.017541000619530678,0.01617100089788437,0.01623000018298626,122898,0.0,0.0
2023-07-03 00:00:00+00:00,0.01623000018298626,0.016690999269485474,0.01374099962413311,0.014240999706089497,101601,0.0,0.0
2023-07-04 00:00:00+00:00,0.014240000396966934,0.015661999583244324,0.012543999589979649,0.0139340003952384,112964,0.0,0.0
2023-07-05 00:00:00+00:00,0.0139340003952384,0.014930999837815762,0.012548999860882759,0.012749999761581421,120191,0.0,0.0
2023-07-06 00:00:00+00:00,0.012749999761581421,0.013903999701142311,0.012446999549865723,0.012999000027775764,145669,0.0,0.0
2023-07-07 00:00:00+00:00,0.012997999787330627,0.01673400029540062,0.012640999630093575,0.013431999832391739,176804,0.0,0.0
2023-07-08 00:00:00+00:00,0.013430999591946602,0.013570999726653099,0.011864000000059605,0.012272999621927738,182951,0.0,0.0
2023-07-09 00:00:00+00:00,0.012272999621927738,0.013043999671936035,0.011502999812364578,0.011853000149130821,166069,0.0,0.0
2023-07-10 00:00:00+00:00,0.011853000149130821,0.015045000240206718,0.011560999788343906,0.012690999545156956,213223,0.0,0.0
2023-07-11 00:00:00+00:00,0.012690999545156956,0.015003000386059284,0.012403000146150589,0.014891000464558601,218152,0.0,0.0
2023-07-12 00:00:00+00:00,0.014891000464558601,0.014921999536454678,0.012230000458657742,0.012470000423491001,150875,0.0,0.0
2023-07-13 00:00:00+00:00,0.012470000423491001,0.0139979999512434,0.012331999838352203,0.012571999803185463,141365,0.0,0.0
2023-07-14 00:00:00+00:00,0.012571999803185463,0.01701599918305874,0.011265000328421593,0.013760999776422977,179063,0.0,0.0
2023-07-15 00:00:00+00:00,0.01375999953597784,0.013798999600112438,0.012005000375211239,0.012463999912142754,141296,0.0,0.0
2023-07-16 00:00:00+00:00,0.012463999912142754,0.012934999540448189,0.01182200014591217,0.012318000197410583,110035,0.0,0.0
2023-07-17 00:00:00+00:00,0.012318000197410583,0.012602999806404114,0.010521000251173973,0.011613000184297562,111032,0.0,0.0
2023-07-18 00:00:00+00:00,0.011613000184297562,0.012972000055015087,0.011362999677658081,0.012343999929726124,136827,0.0,0.0
2023-07-19 00:00:00+00:00,0.012342999689280987,0.012407000176608562,0.010100999847054482,0.010551000013947487,27769,0.0,0.0
2023-07-20 00:00:00+00:00,0.010552000254392624,0.010556000284850597,0.010540000163018703,0.010551000013947487,0,0.0,0.0
2023-07-21 00:00:00+00:00,0.010551000013947487,0.01055500004440546,0.010545999743044376,0.010552999563515186,0,0.0,0.0
2023-07-22 00:00:00+00:00,0.010552999563515186,0.010557999834418297,0.01054800022393465,0.010551000013947487,0,0.0,0.0
2023-07-23 00:00:00+00:00,0.010551000013947487,0.01055699959397316,0.010545999743044376,0.010551000013947487,0,0.0,0.0
2023-07-24 00:00:00+00:00,0.01054999977350235,0.01055699959397316,0.010532000102102757,0.01054999977350235,0,0.0,0.0
2023-07-25 00:00:00+00:00,0.01054999977350235,0.01055500004440546,0.010545000433921814,0.01054800022393465,0,0.0,0.0
2023-07-26 00:00:00+00:00,0.01054800022393465,0.010557999834418297,0.010545000433921814,0.010549000464379787,0,0.0,0.0
2023-07-27 00:00:00+00:00,0.010549000464379787,0.01370999962091446,0.010173000395298004,0.01245800033211708,78264,0.0,0.0
