TIMESTAMP,LSK_CLOSE_PRICE_USD,LSK_OPEN_PRICE_USD,LSK_HIGH_PRICE_USD,LSK_LOW_PRICE_USD
2018-04-01,7.5238,8.213,8.213,7.1502
2018-04-02,8.0892,7.5238,8.0893,7.2941
2018-04-03,10.4408,8.0892,10.6813,7.9646
2018-04-04,8.7641,10.4408,10.8567,8.2158
2018-04-05,8.7871,8.7641,9.0553,7.7423
2018-04-06,8.5023,8.7871,8.9935,8.0299
2018-04-07,8.8442,8.5023,9.1341,8.2864
2018-04-08,9.3424,8.8442,9.9479,8.6906
2018-04-09,8.8766,9.3424,10.2145,8.8035
2018-04-10,8.805,8.9123,8.9961,8.6509
2018-04-11,8.9899,8.7433,9.0386,8.6717
2018-04-12,9.8692,8.9899,9.9037,8.704
2018-04-13,9.6125,9.8692,10.7651,9.6125
2018-04-14,9.9587,9.6125,10.5204,9.3857
2018-04-15,10.4815,9.9587,10.912,9.8608
2018-04-16,10.6346,10.4815,10.8767,9.9978
2018-04-17,10.6352,10.6346,11.2596,10.2968
2018-04-18,11.4474,10.6354,11.4474,10.3477
2018-04-19,11.8163,11.4474,11.9273,11.1551
2018-04-20,12.4414,11.8163,12.7197,11.388
2018-04-21,11.5817,12.4414,12.4414,10.7197
2018-04-22,11.5315,11.5817,11.9711,11.2712
2018-04-23,12.4512,11.547,12.8694,11.547
2018-04-24,13.3502,12.4875,13.5366,12.4514
2018-04-25,11.0977,13.3502,13.3502,10.6667
2018-04-26,11.64,11.0977,11.64,10.8269
2018-04-27,11.4725,11.64,12.1884,11.2521
2018-04-28,12.4486,11.4724,12.5096,11.4134
2018-04-29,13.2325,12.4486,13.2325,12.0424
2018-04-30,12.6434,13.2325,13.3131,12.2457
2018-05-01,13.6687,12.6434,13.8939,11.9989
2018-05-02,14.7462,13.6687,15.0589,13.3636
2018-05-03,14.1438,14.7462,14.9702,13.7422
2018-05-04,14.0409,14.1438,14.709,13.1669
2018-05-05,13.7041,14.0409,14.1081,13.4325
2018-05-06,13.1813,13.7092,13.7092,12.4309
2018-05-07,12.7793,13.0659,13.334,11.994
2018-05-08,12.343,13.0884,13.1067,12.1915
2018-05-09,12.1155,12.3426,12.3426,11.4866
2018-05-10,11.4432,12.1155,12.9098,11.117
2018-05-11,10.5013,11.4432,11.4432,9.8994
2018-05-12,10.5625,10.5013,11.5547,9.9543
2018-05-13,11.0736,10.4531,11.1922,10.3473
2018-05-14,11.2957,11.0736,11.6663,10.3599
2018-05-15,10.9367,11.257,11.6144,10.8608
2018-05-16,10.6339,10.9347,10.9432,10.2389
2018-05-17,10.5972,10.6875,11.4461,10.5678
2018-05-18,10.8717,10.5971,10.8998,10.2981
2018-05-19,10.9311,10.8717,11.2239,10.7462
2018-05-20,11.2847,10.9311,11.4356,10.8665
2018-05-21,11.0354,11.2847,11.7542,10.8308
2018-05-22,10.3858,11.0354,11.0551,10.3372
2018-05-23,9.2834,10.3374,10.3374,8.9515
2018-05-24,9.6385,9.2829,10.0064,8.9557
2018-05-25,9.3957,9.638,9.8765,9.3775
2018-05-26,9.3489,9.396,9.8843,9.2024
2018-05-27,9.0422,9.3485,9.3556,8.8259
2018-05-28,8.3443,9.0424,9.2519,8.3443
2018-05-29,9.0955,8.3441,9.1958,8.2407
2018-05-30,8.7395,9.0968,9.2121,8.4542
2018-05-31,8.8199,8.7395,9.2109,8.7357
2018-06-01,8.9261,8.827,9.1875,8.635
2018-06-02,9.8348,8.9329,9.835,8.8852
2018-06-03,10.3266,9.8348,11.1624,9.4466
2018-06-04,9.2221,10.3266,10.5316,8.9475
2018-06-05,9.071,9.2223,9.3951,8.8595
2018-06-06,8.844,9.1974,9.3348,8.7457
2018-06-07,8.923,8.8441,9.0173,8.7799
2018-06-08,8.5593,8.914,8.9511,8.1448
2018-06-09,8.4337,8.5606,8.6673,8.3648
2018-06-10,7.5707,8.4517,8.4517,7.4222
2018-06-11,7.9264,7.5717,8.2857,7.5158
2018-06-12,7.6032,7.9264,7.9544,7.4898
2018-06-13,6.9451,7.6032,7.6891,6.3
2018-06-14,7.7977,6.9451,7.838,6.7987
2018-06-15,6.997,7.7473,7.7907,6.997
2018-06-16,7.058,6.997,7.2038,6.7578
2018-06-17,6.5451,7.0562,7.2098,6.5436
2018-06-18,6.8662,6.4736,6.9654,6.388
2018-06-19,6.5731,6.9193,6.9941,6.4785
2018-06-20,6.9534,6.5733,7.1333,6.4025
2018-06-21,6.3578,6.9534,7.0811,6.2047
2018-06-22,5.5076,6.2943,6.3552,5.3288
2018-06-23,5.8377,5.5083,5.8536,5.4623
2018-06-24,5.5986,5.8386,5.8555,5.3024
2018-06-25,5.6338,5.5986,5.7279,5.3638
2018-06-26,5.4823,5.711,5.711,5.3331
2018-06-27,5.5339,5.4622,5.609,5.2939
2018-06-28,5.0663,5.5335,5.5534,5.0544
2018-06-29,5.1541,5.0653,5.3142,4.7924
2018-06-30,5.4312,5.1238,5.542,5.109
2018-07-01,5.3605,5.5064,5.5567,5.3582
2018-07-02,5.8393,5.3593,5.942,5.2938
2018-07-03,5.6967,5.8393,6.1252,5.6955
2018-07-04,5.9801,5.6967,6.1226,5.6103
2018-07-05,5.555,5.9801,6.0025,5.548
2018-07-06,5.6068,5.555,5.7388,5.3895
2018-07-07,5.4941,5.6068,5.6298,5.38
2018-07-08,5.5646,5.4941,5.679,5.4941
2018-07-09,5.3262,5.5646,5.6027,5.3262
2018-07-10,5.1811,5.3262,5.3389,5.1181
2018-07-11,5.139,5.1811,5.2976,5.0128
2018-07-12,5.0491,5.139,5.334,4.9809
2018-07-13,5.1419,5.0491,5.1525,4.5998
2018-07-14,4.9893,5.1419,5.1696,4.8037
2018-07-15,4.9836,4.9893,4.9995,4.9709
2018-07-16,5.531,4.9836,5.531,4.7123
2018-07-17,5.6494,5.531,5.7551,5.061
2018-07-18,5.9241,5.6494,6.128,5.6397
2018-07-19,5.3508,5.9241,5.9296,5.3088
2018-07-20,4.9309,5.3508,5.368,4.9156
2018-07-21,4.9052,4.9309,5.3176,4.8075
2018-07-22,5.014,4.9052,5.2162,4.9041
2018-07-23,4.687,5.014,5.1543,4.6868
2018-07-24,4.9277,4.687,4.9784,4.648
2018-07-25,4.9256,4.9277,5.1156,4.877
2018-07-26,4.7659,4.9256,5.0714,4.7617
2018-07-27,4.7748,4.7659,4.8838,4.6671
2018-07-28,4.7843,4.7748,4.8214,4.7665
2018-07-29,4.9902,4.7843,5.0456,4.7843
2018-07-30,4.9478,4.9902,5.08,4.83
2018-07-31,4.5303,4.9478,4.9732,4.5238
2018-08-01,4.4539,4.5303,4.554,4.4339
2018-08-02,4.2474,4.4539,4.5214,4.2365
2018-08-03,4.1541,4.2474,4.2759,4.0082
2018-08-04,3.8066,4.1541,4.1541,3.628
2018-08-05,3.7734,3.8066,3.8442,3.7481
2018-08-06,3.8411,3.7734,4.2037,3.7734
2018-08-07,3.8847,3.8411,3.9987,3.8411
2018-08-08,3.5844,3.8847,3.8847,3.3651
2018-08-09,3.6342,3.5844,3.7188,3.4653
2018-08-10,3.6434,3.6342,3.7366,3.4959
2018-08-11,3.4229,3.6434,3.6458,3.3899
2018-08-12,3.479,3.4229,3.6559,3.3843
2018-08-13,3.0,3.479,3.4817,3.0
2018-08-14,2.8397,3.0,3.0,2.751
2018-08-15,3.2247,2.8397,3.6098,2.8313
2018-08-16,3.5226,3.2247,3.6345,3.1836
2018-08-17,4.0807,3.5226,4.2073,3.5226
2018-08-18,3.6735,4.0807,4.2451,3.4836
2018-08-19,3.7888,3.6735,4.0262,3.445
2018-08-20,3.832,3.7888,4.0943,3.6737
2018-08-21,4.0965,3.832,4.1674,3.7162
2018-08-22,3.8777,4.0965,4.2424,3.8737
2018-08-23,4.6115,3.8777,4.6729,3.867
2018-08-24,4.9314,4.6115,5.3601,4.4433
2018-08-25,4.9585,4.9314,5.2566,4.879
2018-08-26,4.8441,4.9585,5.083,4.8021
2018-08-27,4.8416,4.8441,5.1778,4.6765
2018-08-28,5.1114,4.8416,5.1797,4.841
2018-08-29,4.9222,5.1114,5.1197,4.5012
2018-08-30,4.4941,4.9222,4.9622,4.4289
2018-08-31,4.567,4.4941,4.6743,4.4941
2018-09-01,4.7081,4.567,4.7506,4.5559
2018-09-02,4.5034,4.7081,4.7081,4.4787
2018-09-03,4.418,4.5034,4.5265,4.4069
2018-09-04,4.5336,4.418,4.6374,4.4179
2018-09-05,3.9189,4.5336,4.5874,3.8622
2018-09-06,3.8084,3.9189,3.9786,3.6732
2018-09-07,3.638,3.8084,3.9158,3.6294
2018-09-08,3.3111,3.638,3.7963,3.3111
2018-09-09,3.8215,3.3111,3.838,3.3111
2018-09-10,3.9541,3.8215,4.0284,3.6722
2018-09-11,3.5678,3.9541,4.0182,3.5629
2018-09-12,3.651,3.5678,3.9878,3.1798
2018-09-13,3.7033,3.651,3.7157,3.4326
2018-09-14,3.6148,3.7033,3.7636,3.4538
2018-09-15,3.6939,3.6148,3.8156,3.5481
2018-09-16,3.5903,3.6939,3.7502,3.5085
2018-09-17,3.5633,3.5903,3.7993,3.463
2018-09-18,3.4412,3.5633,3.5647,3.4152
2018-09-19,3.3742,3.4412,3.5047,3.2569
2018-09-20,3.1353,3.3742,3.449,3.112
2018-09-21,3.4116,3.1353,3.6328,3.1353
2018-09-22,3.3593,3.4116,3.5848,3.3258
2018-09-23,3.4774,3.3593,3.4881,3.3049
2018-09-24,3.3891,3.4774,3.4774,3.3074
2018-09-25,3.2228,3.3891,3.3935,3.023
2018-09-26,3.1844,3.2228,3.3461,3.1646
2018-09-27,3.296,3.1844,3.44,3.1746
2018-09-28,3.305,3.296,3.4619,3.2688
2018-09-29,3.2918,3.305,3.3348,3.273
2018-09-30,3.4309,3.2918,3.5014,3.2886
2018-10-01,3.3285,3.4309,3.4309,3.2815
2018-10-02,3.2851,3.3285,3.3491,3.2653
2018-10-03,3.0773,3.2851,3.3111,3.0773
2018-10-04,3.2091,3.0773,3.3521,3.0773
2018-10-05,3.213,3.2091,3.2963,3.1292
2018-10-06,3.2996,3.213,3.3394,3.2079
2018-10-07,3.2399,3.2996,3.3031,3.2014
2018-10-08,3.3414,3.2399,3.3547,3.184
2018-10-09,3.2603,3.3414,3.3476,3.2504
2018-10-10,3.4042,3.2603,3.4247,3.223
2018-10-11,3.0619,3.4042,3.4042,3.041
2018-10-12,2.9579,3.0619,3.0619,2.9579
2018-10-13,2.9329,2.9579,2.9941,2.7223
2018-10-14,2.901,2.9329,2.9522,2.867
2018-10-15,2.9131,2.901,3.1425,2.8326
2018-10-16,3.1013,2.9131,3.1049,2.8569
2018-10-17,2.9867,3.1013,3.1013,2.8982
2018-10-18,2.8797,2.9867,3.0196,2.8358
2018-10-19,2.8354,2.8797,2.9013,2.8317
2018-10-20,2.8828,2.8354,2.888,2.8072
2018-10-21,2.893,2.8828,3.057,2.851
2018-10-22,3.0057,2.893,3.1071,2.8913
2018-10-23,3.1251,3.0057,3.1506,3.0048
2018-10-24,3.1161,3.1251,3.1437,3.0933
2018-10-25,2.9701,3.1161,3.1173,2.9147
2018-10-26,2.9173,2.9701,2.989,2.8161
2018-10-27,2.836,2.9173,2.9259,2.836
2018-10-28,2.865,2.836,2.865,2.7931
2018-10-29,2.7406,2.865,2.8668,2.6637
2018-10-30,2.7488,2.7406,2.7825,2.7351
2018-10-31,2.7784,2.7488,2.8735,2.7043
2018-11-01,2.7516,2.7784,2.784,2.7367
2018-11-02,2.755,2.7516,2.7702,2.7152
2018-11-03,2.7196,2.755,2.7726,2.6934
2018-11-04,2.8683,2.7196,2.8688,2.6991
2018-11-05,2.8893,2.8683,2.8905,2.6949
2018-11-06,2.843,2.8893,2.8961,2.7502
2018-11-07,2.9085,2.843,2.9835,2.8324
2018-11-08,2.7764,2.9085,2.9148,2.775
2018-11-09,2.7701,2.7764,2.8205,2.7391
2018-11-10,2.7298,2.7701,2.7843,2.7293
2018-11-11,2.7443,2.7298,2.773,2.65
2018-11-12,2.8026,2.7443,2.9773,2.7443
2018-11-13,2.6626,2.8026,2.8029,2.6591
2018-11-14,2.3902,2.6626,2.7128,2.3497
2018-11-15,2.1586,2.3902,2.3904,2.1297
2018-11-16,2.1819,2.1585,2.3637,2.1516
2018-11-17,2.1101,2.1819,2.1881,2.0282
2018-11-18,2.1006,2.1101,2.1335,2.1003
2018-11-19,1.5889,2.1006,2.1507,1.3024
2018-11-20,1.6333,1.5889,2.037,1.5486
2018-11-21,1.5929,1.6333,1.7468,1.4927
2018-11-22,1.5686,1.5929,2.7125,1.4904
2018-11-23,1.499,1.5686,1.7571,1.4908
2018-11-24,1.3483,1.499,1.6389,1.3413
2018-11-25,1.4458,1.3483,1.4518,1.2561
2018-11-26,1.3591,1.4458,1.4511,1.2865
2018-11-27,1.4061,1.3591,1.4375,1.2352
2018-11-28,1.5935,1.4061,1.6312,1.3608
2018-11-29,1.5259,1.5935,1.6171,1.5074
2018-11-30,1.468,1.5259,1.7301,1.3903
2018-12-01,1.5045,1.468,1.5823,1.3996
2018-12-02,1.4888,1.5045,1.5236,1.4204
2018-12-03,1.4051,1.4888,1.4993,1.2913
2018-12-04,1.421,1.4051,1.4653,1.3524
2018-12-05,1.4077,1.421,1.4558,1.3495
2018-12-06,1.3088,1.4077,1.4553,1.288
2018-12-07,1.2306,1.3088,1.3169,1.1869
2018-12-08,1.1937,1.2306,1.2583,1.1716
2018-12-09,1.2728,1.1937,1.3539,1.1925
2018-12-10,1.1723,1.2728,1.2843,1.1657
2018-12-11,1.1617,1.1723,1.1985,1.1501
2018-12-12,1.1754,1.1611,1.2055,1.1428
2018-12-13,1.1343,1.1754,1.1797,1.1343
2018-12-14,1.1076,1.1343,1.1434,1.0689
2018-12-15,1.0922,1.1076,1.1378,1.0711
2018-12-16,1.1304,1.0922,1.1444,1.0893
2018-12-17,1.2148,1.1304,1.262,1.0771
2018-12-18,1.2536,1.2148,1.2711,1.199
2018-12-19,1.3918,1.248,1.5959,1.2452
2018-12-20,1.5726,1.3917,1.5955,1.3771
2018-12-21,1.3748,1.5726,1.5932,1.3312
2018-12-22,1.4029,1.3748,1.4512,1.3485
2018-12-23,1.46,1.4029,1.5175,1.4029
2018-12-24,1.4995,1.46,1.5625,1.4595
2018-12-25,1.3759,1.4995,1.5001,1.3462
2018-12-26,1.395,1.3759,1.4707,1.3523
2018-12-27,1.388,1.395,1.5134,1.3087
2018-12-28,1.4744,1.388,1.5023,1.3041
2018-12-29,1.4601,1.4744,1.52,1.3294
2018-12-30,1.4343,1.4601,1.5313,1.344
2018-12-31,1.2794,1.4343,1.5044,1.2671
2019-01-01,1.3445,1.2794,1.3553,1.2755
2019-01-02,1.3653,1.3445,1.3987,1.3288
2019-01-03,1.3204,1.3653,1.379,1.3143
2019-01-04,1.3246,1.3204,1.3438,1.3026
2019-01-05,1.3441,1.3246,1.3877,1.3073
2019-01-06,1.4295,1.3441,1.4678,1.3277
2019-01-07,1.3397,1.4295,1.4438,1.337
2019-01-08,1.3375,1.3397,1.428,1.3107
2019-01-09,1.3244,1.3214,1.3874,1.3208
2019-01-10,1.1927,1.3244,1.3455,1.1633
2019-01-11,1.2173,1.1927,1.2186,1.1882
2019-01-12,1.2664,1.2173,1.2906,1.1862
2019-01-13,1.1633,1.2664,1.2664,1.121
2019-01-14,1.2108,1.1633,1.2367,1.1109
2019-01-15,1.2069,1.2108,1.242,1.1821
2019-01-16,1.2161,1.2069,1.2433,1.1693
2019-01-17,1.2396,1.1808,1.254,1.1806
2019-01-18,1.2469,1.2396,1.2619,1.209
2019-01-19,1.2719,1.2469,1.2831,1.2236
2019-01-20,1.269,1.2719,1.2964,1.2001
2019-01-21,1.2254,1.269,1.275,1.1848
2019-01-22,1.2424,1.2254,1.2424,1.106
2019-01-23,1.2166,1.2424,1.2704,1.1886
2019-01-24,1.258,1.2166,1.2948,1.213
2019-01-25,1.2564,1.258,1.2805,1.2282
2019-01-26,1.219,1.2564,1.263,1.2133
2019-01-27,1.1994,1.219,1.2282,1.1445
2019-01-28,1.1578,1.1994,1.205,1.0875
2019-01-29,1.1049,1.1578,1.1765,1.0817
2019-01-30,1.1319,1.1049,1.1559,1.0828
2019-01-31,1.108,1.1319,1.1411,1.086
2019-02-01,1.1024,1.108,1.1387,1.0832
2019-02-02,1.0768,1.1024,1.1103,1.0702
2019-02-03,1.1145,1.0768,1.1245,1.0759
2019-02-04,1.0967,1.1145,1.1278,1.0933
2019-02-05,1.0718,1.0967,1.1203,1.067
2019-02-06,1.0316,1.0718,1.081,0.8618
2019-02-07,1.0666,1.0316,1.0738,0.9996
2019-02-08,1.1133,1.0666,1.1409,0.9271
2019-02-09,1.1264,1.1133,1.1295,1.0442
2019-02-10,1.1394,1.1264,1.1394,1.0806
2019-02-11,1.1751,1.1394,1.1948,1.0709
2019-02-12,1.1506,1.1751,1.1811,1.1076
2019-02-13,1.1188,1.1506,1.1506,1.1016
2019-02-14,1.1223,1.1188,1.1431,1.1057
2019-02-15,1.1169,1.1223,1.1478,1.1109
2019-02-16,1.152,1.1169,1.1663,1.1103
2019-02-17,1.2221,1.152,1.2248,1.1504
2019-02-18,1.2408,1.2221,1.2459,1.1696
2019-02-19,1.2252,1.2408,1.2527,1.1957
2019-02-20,1.2415,1.2252,1.2426,1.2183
2019-02-21,1.2288,1.2415,1.2433,1.2132
2019-02-22,1.2494,1.2288,1.2603,1.2196
2019-02-23,1.2888,1.2494,1.2954,1.2242
2019-02-24,1.2325,1.2888,1.3139,1.1778
2019-02-25,1.1982,1.2325,1.2592,1.1878
2019-02-26,1.2305,1.1983,1.2637,1.1856
2019-02-27,1.1939,1.2305,1.2526,1.193
2019-02-28,1.236,1.1939,1.2438,1.1939
2019-03-01,1.209,1.236,1.2548,1.209
2019-03-02,1.2174,1.209,1.2342,1.2055
2019-03-03,1.2307,1.2174,1.2439,1.2069
2019-03-04,1.1937,1.2307,1.2307,1.1506
2019-03-05,1.2321,1.1937,1.2757,1.1306
2019-03-06,1.2545,1.2321,1.2785,1.2221
2019-03-07,1.2951,1.2545,1.3109,1.2507
2019-03-08,1.2834,1.2951,1.3245,1.2692
2019-03-09,1.2716,1.2627,1.2964,1.2455
2019-03-10,1.2705,1.2716,1.3004,1.2538
2019-03-11,1.2813,1.2705,1.2843,1.2431
2019-03-12,1.3852,1.2813,1.4038,1.2619
2019-03-13,1.3976,1.3852,1.4038,1.3475
2019-03-14,1.5706,1.3976,1.6485,1.3972
2019-03-15,1.545,1.5706,1.6869,1.5062
2019-03-16,1.5049,1.545,1.5998,1.5048
2019-03-17,1.5988,1.5049,1.635,1.4967
2019-03-18,1.581,1.5988,1.6054,1.5382
2019-03-19,1.5726,1.581,2.2398,1.5301
2019-03-20,1.5344,1.5726,1.5932,1.5116
2019-03-21,1.4983,1.5344,1.5861,1.4775
2019-03-22,1.5309,1.4983,1.5614,1.4737
2019-03-23,1.544,1.5309,1.5581,1.4941
2019-03-24,1.5584,1.544,1.5688,1.5064
2019-03-25,1.5401,1.5584,1.573,1.5112
2019-03-26,1.5229,1.5401,1.592,1.4964
2019-03-27,1.6793,1.5478,1.6886,1.5295
2019-03-28,1.6229,1.6793,1.6793,1.6223
2019-03-29,1.7123,1.6229,1.7607,1.6223
2019-03-30,1.7771,1.7123,1.7787,1.6717
2019-03-31,1.7609,1.7771,1.7824,1.7259
2019-04-01,1.7614,1.7608,1.7972,1.7417
2019-04-02,1.883,1.7614,1.9128,1.7391
2019-04-03,2.0458,1.883,2.1551,1.8822
2019-04-04,2.1302,2.0458,2.2491,1.9865
2019-04-05,2.1757,2.1302,2.2949,2.1197
2019-04-06,2.1012,2.1757,2.1883,2.09
2019-04-07,2.0949,2.1012,2.224,2.0519
2019-04-08,2.0946,2.0949,2.1761,2.0512
2019-04-09,2.0947,2.0946,2.1289,2.003
2019-04-10,2.1237,2.0947,2.2045,2.0327
2019-04-11,1.9278,2.1237,2.1491,1.8095
2019-04-12,1.9344,1.9278,1.9551,1.8568
2019-04-13,1.955,1.9344,2.0174,1.865
2019-04-14,2.0158,1.955,2.0193,1.9237
2019-04-15,1.9432,2.0158,2.1122,1.8365
2019-04-16,2.0088,1.9432,2.0379,1.9114
2019-04-17,1.9985,2.0088,2.0961,1.9985
2019-04-18,2.0385,1.9985,2.0717,1.9888
2019-04-19,2.0528,2.0385,2.0595,1.9973
2019-04-20,2.0825,2.0528,2.1048,2.0235
2019-04-21,1.9977,2.0825,2.0981,1.9017
2019-04-22,1.9891,1.9977,2.0279,1.9526
2019-04-23,1.9853,1.9891,2.0604,1.9653
2019-04-24,1.8703,1.9853,2.0097,1.8517
2019-04-25,1.7249,1.8703,1.9179,1.6345
2019-04-26,1.7608,1.7249,1.8597,1.72
2019-04-27,1.8274,1.7608,1.9025,1.7608
2019-04-28,1.7824,1.8274,1.8284,1.7656
2019-04-29,1.7095,1.7824,1.7989,1.6686
2019-04-30,1.6831,1.7095,1.7459,1.6398
2019-05-01,1.7873,1.6831,1.8053,1.6831
2019-05-02,1.7239,1.7873,1.8042,1.72
2019-05-03,1.785,1.7239,1.8248,1.7201
2019-05-04,1.7811,1.785,1.8189,1.7128
2019-05-05,1.6863,1.7811,1.784,1.68
2019-05-06,1.7102,1.6863,1.7347,1.6098
2019-05-07,1.6893,1.7102,1.7237,1.6294
2019-05-08,1.6579,1.6893,1.6971,1.6249
2019-05-09,1.7416,1.6579,1.7556,1.6579
2019-05-10,1.7775,1.7416,1.8441,1.6896
2019-05-11,1.945,1.7776,1.9899,1.754
2019-05-12,1.7545,1.945,2.0014,1.6506
2019-05-13,1.7631,1.7545,2.0603,1.7319
2019-05-14,1.8929,1.7631,1.9535,1.7595
2019-05-15,2.0377,1.8929,2.1981,1.8386
2019-05-16,2.1771,2.0742,2.3167,2.0527
2019-05-17,1.9732,2.1771,2.1923,1.8544
2019-05-18,1.9999,1.9732,2.0059,1.9344
2019-05-19,2.0402,1.9999,2.1091,1.9566
2019-05-20,1.975,2.0402,2.0402,1.9373
2019-05-21,2.0179,1.975,2.0396,1.9239
2019-05-22,1.874,2.0179,2.0308,1.8681
2019-05-23,1.9048,1.874,1.93,1.8315
2019-05-24,1.8837,1.9048,1.9714,1.8731
2019-05-25,1.9542,1.8837,2.0723,1.8836
2019-05-26,2.0152,1.9538,2.0272,1.939
2019-05-27,2.0025,2.0152,2.0562,1.9558
2019-05-28,2.0919,2.0025,2.153,1.9984
2019-05-29,2.1126,2.0919,2.1171,1.9849
2019-05-30,2.0014,2.1126,2.2491,1.9234
2019-05-31,2.0271,2.0014,2.1196,1.9327
2019-06-01,2.0729,2.0271,2.1309,2.003
2019-06-02,2.1406,2.0729,2.1746,2.0354
2019-06-03,2.0717,2.1406,2.1436,2.0429
2019-06-04,1.9255,2.0717,2.0717,1.9121
2019-06-05,1.936,1.9255,2.0442,1.9249
2019-06-06,1.9322,1.936,2.0105,1.8159
2019-06-07,2.1649,1.9322,2.1909,1.9263
2019-06-08,2.0604,2.1649,2.1784,2.0208
2019-06-09,1.932,2.0604,2.0987,1.912
2019-06-10,2.0599,1.932,2.0599,1.9244
2019-06-11,2.0523,2.0599,2.0897,1.9981
2019-06-12,2.0525,2.0523,2.0906,2.0069
2019-06-13,2.0278,2.0525,2.227,2.0131
2019-06-14,1.994,2.0278,2.1071,1.9693
2019-06-15,1.9707,1.994,2.042,1.933
2019-06-16,2.0801,1.9707,2.4401,1.8864
2019-06-17,2.2132,2.0801,2.2132,2.036
2019-06-18,2.0596,2.2132,2.2138,2.0526
2019-06-19,2.0855,2.0596,2.1134,2.0427
2019-06-20,2.0403,2.0855,2.1223,2.0128
2019-06-21,2.046,2.0403,2.1076,1.9913
2019-06-22,2.1148,2.046,2.1471,1.9787
2019-06-23,2.0933,2.1148,2.1601,2.0516
2019-06-24,2.0666,2.0933,2.1099,2.046
