TIMESTAMP,KTN_OPEN_PRICE_USD,KTN_HIGH_PRICE_USD,KTN_LOW_PRICE_USD,KTN_CLOSE_PRICE_USD,KTN_VOLUME_USD,KTN_DIVIDENDS_USD,KTN_STOCK_SPLITS_USD
2021-04-09 00:00:00+00:00,18.259868621826172,22.583417892456055,16.068286895751953,20.66156768798828,14883138,0.0,0.0
2021-04-10 00:00:00+00:00,20.665620803833008,27.20145034790039,19.538251876831055,20.478063583374023,4281857,0.0,0.0
2021-04-11 00:00:00+00:00,20.481342315673828,22.025293350219727,16.59762954711914,21.811168670654297,2113188,0.0,0.0
2021-04-12 00:00:00+00:00,21.807209014892578,23.54702377319336,14.78764533996582,18.08713722229004,1208170,0.0,0.0
2021-04-13 00:00:00+00:00,18.053678512573242,20.17147445678711,17.08086585998535,18.222944259643555,777243,0.0,0.0
2021-04-14 00:00:00+00:00,18.27537727355957,27.193891525268555,16.27284812927246,22.23366355895996,2995480,0.0,0.0
2021-04-15 00:00:00+00:00,22.23635482788086,34.93938064575195,20.783876419067383,29.927902221679688,3148639,0.0,0.0
2021-04-16 00:00:00+00:00,29.972694396972656,34.308101654052734,21.11766815185547,21.843610763549805,1354429,0.0,0.0
2021-04-17 00:00:00+00:00,21.852813720703125,26.687211990356445,20.732013702392578,22.39582633972168,1033067,0.0,0.0
2021-04-18 00:00:00+00:00,22.391647338867188,22.930423736572266,17.738344192504883,18.28449821472168,768963,0.0,0.0
2021-04-19 00:00:00+00:00,18.27277946472168,19.51177978515625,15.92966079711914,15.92966079711914,550742,0.0,0.0
2021-04-20 00:00:00+00:00,15.938048362731934,17.24432373046875,14.684223175048828,16.425487518310547,544113,0.0,0.0
2021-04-21 00:00:00+00:00,16.4645938873291,17.02680015563965,12.945079803466797,13.573867797851562,820103,0.0,0.0
2021-04-22 00:00:00+00:00,13.619847297668457,18.129606246948242,13.619847297668457,16.246688842773438,445523,0.0,0.0
2021-04-23 00:00:00+00:00,16.26305389404297,16.614559173583984,13.173013687133789,16.614559173583984,255631,0.0,0.0
