TIMESTAMP,BTCB20721_OPEN_PRICE_USD,BTCB20721_HIGH_PRICE_USD,BTCB20721_LOW_PRICE_USD,BTCB20721_CLOSE_PRICE_USD,BTCB20721_VOLUME_USD,BTCB20721_DIVIDENDS_USD,BTCB20721_STOCK_SPLITS_USD
2022-06-23 00:00:00+00:00,19943.92578125,21357.724609375,19943.92578125,21221.84375,537066,0.0,0.0
2022-06-24 00:00:00+00:00,21221.84375,21718.333984375,20642.875,21281.689453125,770755,0.0,0.0
2022-06-25 00:00:00+00:00,21281.689453125,21846.59765625,20846.32421875,21491.34375,533276,0.0,0.0
2022-06-26 00:00:00+00:00,21491.34375,22015.09375,20881.671875,20912.0078125,295125,0.0,0.0
2022-06-27 00:00:00+00:00,20912.0078125,21659.833984375,20487.568359375,20745.15625,347657,0.0,0.0
2022-06-28 00:00:00+00:00,20745.15625,21402.65625,20106.154296875,20144.240234375,397387,0.0,0.0
2022-06-29 00:00:00+00:00,20144.240234375,20543.287109375,19775.203125,20040.03515625,381983,0.0,0.0
2022-06-30 00:00:00+00:00,20040.033203125,20162.447265625,18698.78515625,19724.94921875,946662,0.0,0.0
2022-07-01 00:00:00+00:00,19724.94921875,20509.84765625,19036.783203125,19197.828125,663629,0.0,0.0
2022-07-02 00:00:00+00:00,19197.828125,19567.212890625,18962.001953125,19251.322265625,84411,0.0,0.0
2022-07-03 00:00:00+00:00,19251.322265625,19705.70703125,18830.86328125,19330.6796875,390284,0.0,0.0
2022-07-04 00:00:00+00:00,19330.6796875,20264.013671875,19002.978515625,20263.015625,478333,0.0,0.0
2022-07-05 00:00:00+00:00,20263.015625,20661.841796875,19282.884765625,20155.69140625,897294,0.0,0.0
2022-07-06 00:00:00+00:00,20155.69140625,20827.177734375,19769.75,20749.294921875,850446,0.0,0.0
2022-07-07 00:00:00+00:00,20749.251953125,21726.93359375,20254.802734375,21650.3203125,685138,0.0,0.0
2022-07-08 00:00:00+00:00,21650.2890625,22357.822265625,21221.48046875,21606.53125,432174,0.0,0.0
2022-07-09 00:00:00+00:00,21606.53125,21842.931640625,21398.623046875,21534.013671875,242863,0.0,0.0
2022-07-10 00:00:00+00:00,21534.013671875,21541.71875,20741.3671875,20813.146484375,226176,0.0,0.0
2022-07-11 00:00:00+00:00,20813.146484375,20813.275390625,19843.1328125,19861.845703125,421896,0.0,0.0
2022-07-12 00:00:00+00:00,19861.845703125,20063.5546875,19238.302734375,19250.248046875,436834,0.0,0.0
2022-07-13 00:00:00+00:00,19250.248046875,20197.3515625,18933.1328125,20138.615234375,711230,0.0,0.0
2022-07-14 00:00:00+00:00,20138.615234375,20920.533203125,19585.76171875,20632.83984375,698374,0.0,0.0
2022-07-15 00:00:00+00:00,20632.83984375,21210.591796875,20412.61328125,20746.59765625,526476,0.0,0.0
2022-07-16 00:00:00+00:00,20746.59765625,21596.65234375,20428.34765625,21341.630859375,551825,0.0,0.0
2022-07-17 00:00:00+00:00,21341.630859375,21709.453125,20789.638671875,20789.638671875,630440,0.0,0.0
2022-07-18 00:00:00+00:00,20789.638671875,22658.85546875,20751.416015625,22506.080078125,1361728,0.0,0.0
2022-07-19 00:00:00+00:00,22508.185546875,23628.958984375,21652.23046875,23310.15625,1573640,0.0,0.0
2022-07-20 00:00:00+00:00,23310.15625,24162.83984375,22923.732421875,23222.533203125,1534038,0.0,0.0
2022-07-21 00:00:00+00:00,23222.533203125,23442.173828125,22342.48046875,23087.359375,853943,0.0,0.0
2022-07-22 00:00:00+00:00,23087.359375,23685.3671875,22526.330078125,22710.54296875,760680,0.0,0.0
2022-07-23 00:00:00+00:00,22710.54296875,23101.642578125,21926.296875,22472.623046875,500912,0.0,0.0
2022-07-24 00:00:00+00:00,22472.623046875,23021.5625,22250.498046875,22609.59765625,341763,0.0,0.0
2022-07-25 00:00:00+00:00,22609.59765625,22609.59765625,21275.359375,21275.359375,525765,0.0,0.0
2022-07-26 00:00:00+00:00,21275.359375,21279.408203125,20644.6875,21243.58203125,516269,0.0,0.0
2022-07-27 00:00:00+00:00,21243.58203125,23136.2421875,21033.82421875,23136.2421875,595031,0.0,0.0
2022-07-28 00:00:00+00:00,23136.2421875,24190.955078125,22582.32421875,23770.126953125,697211,0.0,0.0
2022-07-29 00:00:00+00:00,23770.126953125,24310.060546875,23480.04296875,23699.853515625,1008325,0.0,0.0
2022-07-30 00:00:00+00:00,23699.853515625,24681.923828125,23510.328125,23610.8203125,632867,0.0,0.0
2022-07-31 00:00:00+00:00,23611.083984375,24207.412109375,23176.005859375,23319.283203125,562237,0.0,0.0
