TIMESTAMP,CTRL_OPEN_PRICE_USD,CTRL_HIGH_PRICE_USD,CTRL_LOW_PRICE_USD,CTRL_CLOSE_PRICE_USD,CTRL_VOLUME_USD,CTRL_DIVIDENDS_USD,CTRL_STOCK_SPLITS_USD
2024-10-08 00:00:00+00:00,0.009286000393331051,0.009503999724984169,0.009286000393331051,0.009445000439882278,3148,0.0,0.0
2024-10-09 00:00:00+00:00,0.009445000439882278,0.009479999542236328,0.009282000362873077,0.00930000003427267,1831,0.0,0.0
2024-10-10 00:00:00+00:00,0.00930000003427267,0.00930000003427267,0.008953000418841839,0.008953000418841839,2694,0.0,0.0
2024-10-11 00:00:00+00:00,0.008953000418841839,0.009065999649465084,0.008950999937951565,0.009003999643027782,6853,0.0,0.0
2024-10-12 00:00:00+00:00,0.009003999643027782,0.009580999612808228,0.009003999643027782,0.009488999843597412,23281,0.0,0.0
2024-10-13 00:00:00+00:00,0.009488999843597412,0.009488999843597412,0.009279999881982803,0.009459000080823898,9785,0.0,0.0
2024-10-14 00:00:00+00:00,0.009459000080823898,0.00992400012910366,0.009429000318050385,0.0098879998549819,25258,0.0,0.0
2024-10-15 00:00:00+00:00,0.0098879998549819,0.010091999545693398,0.009858000092208385,0.010085999965667725,8320,0.0,0.0
2024-10-16 00:00:00+00:00,0.010085999965667725,0.010276000015437603,0.010072999633848667,0.010204000398516655,4362,0.0,0.0
2024-10-17 00:00:00+00:00,0.010204000398516655,0.010243000462651253,0.009932000190019608,0.009932000190019608,2348,0.0,0.0
2024-10-18 00:00:00+00:00,0.009932000190019608,0.010110000148415565,0.009932000190019608,0.010110000148415565,8184,0.0,0.0
2024-10-19 00:00:00+00:00,0.04742800071835518,0.047766998410224915,0.046592000871896744,0.04765399917960167,282680,0.0,0.0
2024-10-20 00:00:00+00:00,0.04765399917960167,0.04885699972510338,0.047001998871564865,0.04876000061631203,256359,0.0,0.0
2024-10-21 00:00:00+00:00,0.04868299886584282,0.04914600029587746,0.046571001410484314,0.046636998653411865,256252,0.0,0.0
2024-10-22 00:00:00+00:00,0.04670400172472,0.04677699878811836,0.046344999223947525,0.046456001698970795,36659,0.0,0.0
2024-10-23 00:00:00+00:00,0.046456001698970795,0.04645700007677078,0.04154999926686287,0.04154999926686287,3775,0.0,0.0
2024-10-24 00:00:00+00:00,0.04154999926686287,0.04232100024819374,0.04124300181865692,0.04124300181865692,5869,0.0,0.0
2024-10-25 00:00:00+00:00,0.04139000177383423,0.04632300138473511,0.04139000177383423,0.04632300138473511,692,0.0,0.0
2024-10-26 00:00:00+00:00,0.04632300138473511,0.046574998646974564,0.0460750013589859,0.046574998646974564,40083,0.0,0.0
2024-10-27 00:00:00+00:00,0.046574998646974564,0.046574998646974564,0.04634299874305725,0.046344999223947525,2344,0.0,0.0
2024-10-28 00:00:00+00:00,0.046344999223947525,0.0463699996471405,0.04634200036525726,0.0463699996471405,4926,0.0,0.0
2024-10-29 00:00:00+00:00,0.0463699996471405,0.0518609993159771,0.045857999473810196,0.04974199831485748,55883,0.0,0.0
2024-10-30 00:00:00+00:00,0.04974399879574776,0.05794300138950348,0.04973800107836723,0.05664600059390068,42500,0.0,0.0
2024-10-31 00:00:00+00:00,0.05664600059390068,0.05936399847269058,0.0545479990541935,0.05457400158047676,38155,0.0,0.0
2024-11-01 00:00:00+00:00,0.05457400158047676,0.054597001522779465,0.05194700136780739,0.05304199829697609,23333,0.0,0.0
2024-11-02 00:00:00+00:00,0.053040001541376114,0.05306300148367882,0.05071000009775162,0.052678998559713364,7717,0.0,0.0
